VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Delavec v proizvodnji prehrambenih izdelkov,https://www.mojedelo.com/delavec-v-proizvodnji-prehrambenih-izdelkov/d-494133?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,Organa d.o.o.,"Nasovče, Komenda",m/ž,https://www.mojedelo.com/delavec-v-proizvodnji-prehrambenih-izdelkov/d-494133?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Živilski tehnolog          Delavec v proizvodnjiprehrambenih izdelkovOrgana d.o.o., ki se ukvarja s proizvodnjo veganske prehrane, v svoj kolektiv vabi kandidata na delovno mesto Delavec v proizvodnji prehrambenih izdelkov  (m/ž).Naloge in odgovornosti:Delo v proizvodnji ekološke veganske prehranePriprava surovin za deloPomožna dela v proizvodnji (pečenje, rezanje, paniranje)Delo na liniji za polnjenje, zapiranje in etiketiranjeOstala ročna dela (etiketiranje, pakiranje)Čiščenje strojev, opreme in prostorovOstala dela po navodilih nadrejenegaDelovni čas:Polni delovni časDve izmeniZahtevane delovne izkušnje:1-2 letiOd kandidata pričakujemo:Zaželene izkušnje z delom v živilski industrijiDrugi pogoji: timsko delo, samostojnost pri delu, odgovornost, natančnostDelovno mesto ponuja:Zaposlitev za določen čas 1 leto z možnostjo podaljšanja za nedoločen čas, poskusna doba 1 mesecDelo v mladem kolektivuStimulativno plačiloPrijave zbiramo do: 20.05.2020Kandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo prijavo pošljete po e-pošti na mail: vesna@organa.si(oziroma prek e-sistema MojeDelo.com).Organsko, zdravo, izvrstno in enostavno."
Živilski tehnolog (m/ž),https://www.mojedelo.com/zivilski-tehnolog-mz/d-494132?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,Organa d.o.o.,"Nasovče, Komenda",m/ž,https://www.mojedelo.com/zivilski-tehnolog-mz/d-494132?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Živilski tehnolog          Živilski tehnolog m/žOrgana d.o.o., ki se ukvarja s proizvodnjo veganske prehrane, v svoj kolektiv vabi kandidata na delovno mesto Živilski tehnolog (m/ž).Naloge in odgovornosti:Kontrola proizvodnih procesov v proizvodnji ekološke veganske prehraneSodelovanje pri razvoju novih veganskih izdelkovIzvajanje sanitarno higienskih predpisovZagotavljanje varnega dela in kvalitete izdelkovZagotavljanje izvajanja sistema kakovostiReševanje neskladnosti procesa, analiziranje in izdelava predlogov ukrepovIzvajanje internih usposabljanj in izobraževanj proizvodnih delavcev za zagotavljanje izvajanja sistema varnosti živil in dobre proizvodne prakse v procesu proizvodnje, notranjega transporta in skladiščenjaNadzor nad vodenjem dokumentacije v proizvodnem procesuVodenje ostale potrebne dokumentacijeSkrbnik sistema IFSDelovni čas:Polni delovni časOd kandidata pričakujemo:Izobrazba Univerzitetni diplomirani inženir živilske tehnologijeAlternativna izobrazba Kemijska tehnologija in procesno inženirstvoDelovne izkušnje 1-3 letaZnanje jezikov angleški jezik razumevanje dobro, govorjenje dobro, pisanje dobroDrugi pogoji: zaželeno poznavanje sistema IFS, timsko delo, samostojnost pri delu, odgovornost, natančnostDelovno mesto ponuja:Trajanje zaposlitve: nedoločen časDelovni čas: polni delovni časDelo v mladem kolektivuOblika zaposlitve ali sodelovanjaZaposlitev za nedoločen časPoskusno delo:2 mesecaPrijave zbiramo do: 20.05.2020Kandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo prijavo pošljete po e-pošti na mail: vesna@organa.si(oziroma prek e-sistema MojeDelo.com).Organsko, zdravo, izvrstno in enostavno."
Unity razvijalec (VR),https://www.mojedelo.com/unity-razvijalec-vr/d-494127?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,"InfoMediji, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com/unity-razvijalec-vr/d-494127?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Unity razvijalec (VR)    Unity razvijalec (VR)Infomediji d.o.o. je podjetje, ki se ukvarja z razvojem tehnologij navidezne resničnosti (VR - virtual reality). Poganja nas želja, da uporabnikom omogočimo gladko izkušnjo poglobitve v vsebino, pri čemer uporabljamo najsodobnejše tehnološke rešitve. Obstoječi kolektiv sestavljamo sproščeni, prijazni in delovni ljudje, ki stremimo k samoizpopolnjevanju. V podjetju resnično damo poudarek na dobro počutje, fleksibilen urnik in udobno delovno okolje. Sedež podjetja je v Ljubljani v Tehnološkem parku.Iščemo osebo, ki odlično govori C# in dobro pozna Unity engine.  Novi sodelavec se bo pridružil obstoječi Unity ekipi za delo na VR video streaming izdelku in platformi, ki mesečno predvaja petabyte podatkov. Nekatere naloge in odgovornosti:Nekatere naloge in odgovornosti:Modificiranje obstoječih Unity skript in pisanje skript po meriOptimizacija različnih rešitev za VR izdelkeDelo z raznimi SDK-jiPisanje testov in dokumentacijeRefaktoriranje in razhroščevanje kodeSodelovanje z ekipo na software dizajnu in arhitekturiPregledovanje kode sodelavcevPričakujemo:3+ let delovnih izkušenj kot developerBogate izkušnje s C# in UnityRazumevanje orodji za verzioniranjeSposobnost pisanja čiste kodeNaravnanost k timskemu delu in ažurnem reševanju težavDobro znanje angleškega jezikaBonus točke:Poznavanje Jave in JavaScripta za občasno modifikacijo kakšnega Unity plugina Nudimo:Zaposlitev za nedoločen čas, s 6-mesečnim poskusnim delomPlačilo v skladu z izkušnjami in znanjemMožnost dodatnega izobraževanja in izpopolnjevanjaMožnost napredovanjaFleksibilni delovni časTeam building in druženjaObiskovanje relevantnih konferenc in dogodkovSproščeno in udobno delovno okolje v Tehnološkem parku v Ljubljani"
Strokovni sodelavec VII/2 (I) – m/ž,https://www.mojedelo.com/strokovni-sodelavec-vii2-i-mz/d-494125?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,ZZZS,Ljubljana,m/ž,https://www.mojedelo.com/strokovni-sodelavec-vii2-i-mz/d-494125?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strokovni sodelavec VII/2 (I), Oddelek Informacijski center    Zavod za zdravstveno zavarovanje Slovenije (v nadaljevanju: ZZZS) je bil ustanovljen 1. marca 1992 na podlagi Zakona o zdravstvenem varstvu in zdravstvenem zavarovanju. ZZZS je nosilec in izvajalec obveznega zdravstvenega zavarovanja v Republiki Sloveniji in ima status javnega zavoda s sedežem v Ljubljani. Osnovna funkcija ZZZS je zagotavljanje učinkovitega zbiranja in razdeljevanja javnih sredstev za kakovostno uresničevanje pravic iz naslova obveznega zdravstvenega zavarovanja. Pravice iz obveznega zdravstvenega zavarovanja, za katere se namenja sredstva, zbrana z obveznim plačevanjem prispevkov, zajemajo pravice do zdravstvenih storitev in do nekaterih denarnih nadomestil (""boleznine"", potne stroške...). Morda razmišljate, da bi zamenjali področje dela? Ne pomišljajte, temveč sprejmite izziv in se nam javite! Podprli bomo vašo pripravljenost. Nudili vam bomo izobraževanje in strokovno usposabljanje na novem delovnem mestu. Ponujamo vam možnost, da s svojim osebnim pristopom na kreativen, učinkovit in prijazen način prispevate k razvoju Zavoda na naslednjem delovnem mestuSTROKOVNI SODELAVEC VII/2 (I) – M/Žv organizacijski enoti Direkcija, Področje za urejanje zavarovanj in mednarodno zdravstveno zavarovanje Pogoji za zasedbo delovnega mesta: raven izobrazbe:                                  17001 – specializacija po visokošolski izobrazbi (prejšnja)                                 17002 – visokošolska univerzitetna izobrazba (prejšnja)                                 17003 – magistrska izobrazbapoklic/smer izobrazbe po ŠPSI:                                           univerzitetni diplomirani pravnik  72 mesecev delovnih izkušenj2. stopnja računalniških znanj2. stopnja jezikovnih znanjStrokovni izpit iz splošnega upravnega postopka Glavna področja dela: Izvajanje zahtevnejših nalog na področju za urejanje zavarovanj in MZZZagotavljanje razvoja in enotnosti sistema urejanja obveznega zdravstvenega zavarovanja Vsebinsko skrbništvo aplikativnih rešitev ZZZSSodelovanje pri pravnih postopkih ter pravno svetovanje Delovno razmerje bomo sklenili za nedoločen čas, in sicer za polni čas 40 ur na teden, s tri (3) mesečnim poskusnim delom. Za dodatne informacije se lahko obrnete na nas po telefonu ali elektronski pošti, z veseljem vam bomo odgovorili na vprašanja. Kontaktna oseba: Darja LazićTelefon: 01/030 77 281Vaše pisne prijave s predstavitvijo dosedanjih izkušenj pričakujemo do 8.5.2020 na naslov: ZZZS, Sektor za razvoj kadrov in organizacije, Miklošičeva cesta 24, 1507 Ljubljana s pripisom »prijava na kadrovski razpis – NE ODPIRAJ« oz. na elektronski naslov: darja.lazic@zzzs.si. Kandidate prosimo, da v vlogi navedete elektronski naslov, na katerega se pošiljajo obvestila v zvezi z izbirnim postopkom."
Skrbnik polic v Ljubljani-projektno delo,https://www.mojedelo.com/skrbnik-polic-v-ljubljani-projektno-delo/d-494120?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,PKK  d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/skrbnik-polic-v-ljubljani-projektno-delo/d-494120?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Programer    PKK d.o.o. – podjetje z več kot 10-letno tradicijo in izkušnjami na področju pospeševanja prodaje. SKRBNIK POLIC V LJUBLJANI-PROJEKTNO DELOOpis delovnega mesta:Nalaganje izdelkov na police in stojala – skrb za založenost polic.Pričakujemoda ima kandidat ODPRT in AKTIVEN S.P. (klasičen ali popoldanski).Zanesljivost.Lasten prevoz.Nudimo:Dinamično in samostojno delo.Redno plačilo.PRIJAVA:Prijavite se izključno preko našega spletnega obrazca tukaj: https://forms.gle/SK7ynCUG91mqX8sHAPKK d.o.o.
Zidar – Ljubljana,https://www.mojedelo.com/zidar-ljubljana/d-494119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,Personal center d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/zidar-ljubljana/d-494119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, gradbeno podjetje iz Ljubljane, iščemo zidarje z izkušnjami v nizki in visoki gradnji.Zidar – LjubljanaNaloge in odgovornosti:zidanje  zunanjih in notranjih stenizvajanje del na področju gradbenega vzdrževanja stavb in prostorov pomoč pri vseh delih na gradbiščudruga dela po navodilu vodjePričakujemo:IV stopnja gradbene – pomembnejše so izkušnjevsaj 3 let delovnih izkušenj na področju gradbeništvasposobnost dvigovanja bremen in dela na višinisposobnost delovanja v timu, zanesljivost, odgovornost in resnost pri deluNudimo:delo v uspešnem podjetju s tradicijo in dolgoročno perspektivoredna zaposlitev za določen čas in z možnostjo podaljšanja za nedoločen časstimulacija za dobro opravljeno deloPodjetje je pripravljeno urediti delovno vizo za vse kandidate, ki prihajate iz držav BiH, Srbije in Makedonije.Kontakt: Uroš 0038631623104Vabimo vas k prijavi preko portala Mojedelo.com."
Tesar - Ljubljana,https://www.mojedelo.com/tesar-ljubljana/d-494118?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,Personal center d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/tesar-ljubljana/d-494118?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, gradbeno podjetje iz Ljubljane, iščemo za delovno mestoTesar– LjubljanaNudimo zaposlitev izkušenim tesarjem (betonaža, betoniranje opažev) za delo v Ljubljani z okolico.Pričetek dela je takoj po opravljenem zdravniškem pregledu in podpisu pogodbe.Pričakujemo:5 let izkušenj na primerljivem delovnem mestu,stalno bivanje v Sloveniji,vozniški izpit B kategorije - zaželjen je lastni prevoz ni pa pogoj.Nudimo:Zaposlitev za določen čas z možnostjo podaljšanja za nedoločen čas.Zaposlitev za polni delovni čas.Dobro in zanesljivo plačilo.Naš naročnik je pripravljen urediti delovno dovoljenje za primerne kandidate z izkušnjami.Kontakt: Uroš 0038631623104Vabimo vas k prijavi preko portala Mojedelo.com."
Sodelavec/-ka v oddelku nabave (segment slani in sladki prigrizki ter kruh in pekovski izdelki),https://www.mojedelo.com/sodelavec-ka-v-oddelku-nabave-segment-slani-in-sladki-prigrizki-ter-kruh-in-pekovski-izdelki/d-494108?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,HOFER trgovina d.o.o.,Lukovica,m/ž,https://www.mojedelo.com/sodelavec-ka-v-oddelku-nabave-segment-slani-in-sladki-prigrizki-ter-kruh-in-pekovski-izdelki/d-494108?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnični asistent vodje investicij     HOFER ni le trgovina, HOFER smo ljudje. Kot fer delodajalec svojim sodelavcem nudimo zanesljivo delovno okolje, ki omogoča karierno rast.Smo eno izmed vodilnih podjetij na področju maloprodaje s široko mrežo poslovalnic po Sloveniji. Poslovno skupino mednarodnega podjetja HOFER  tvorijo podjetja v Sloveniji, Avstriji, južni Nemčiji, Švici, Veliki Britaniji, na Irskem, Madžarskem, v Italiji, Združenih državah Amerike, v Avstraliji in na Kitajskem.Če si želite postati del mednarodne verige z dolgo tradicijo in uveljavljeno blagovno znamko, v kateri skupaj ustvarjamo prihodnost trgovinske panoge, vas vabimo, da se pridružite naši ekipi.Za sodelovanje pri doseganju ciljev in strategije podjetja HOFER, iščemo sodelavca/ko za delovno mesto:Sodelavec/-ka v oddelku nabave (segment slani in sladki prigrizki ter kruh in pekovski izdelki) Delovne nalogesamostojno opravljanje nalog na področju nabave,skrb za učinkovit in pravočasen pretok podatkov,pridobivanje podatkov iz računov, poročil in statistik,administrativne naloge,splošna korespondenca s poslovnimi partnerji,in ostala dela ter naloge po navodilu vodje.Pričakujemozaključena najmanj V. stopnja izobrazbe,napredno znanje Excela,oseba z ustreznimi poklicnimi izkušnjami ima prednost,poznavanje računalniških orodij (MS Office, Windows),odlično znanje nemškega in angleškega jezika (ustno in pisno),vestnost in zanesljivost pri opravljanju dela,zelo dobre komunikacijske sposobnosti in timsko delo,dobro prenašanje delovnih obremenitev,organizacijske sposobnosti,nekaznovanost.Nudimomožnost razvoja in izobraževanja znotraj mednarodnega podjetja,dinamično delo, ki prinaša veliko novih znanj in izzivov,obsežen program uvajanja in urejeno delovno okolje,mlad in pozitiven tim, ki ti bo vedno pripravljen pomagati,šolanja v sklopu HOFER AKADEMIJE,dodatne ugodnosti (HOFER ugodnosti).Kraj opravljanja dela1225 Lukovica, Kranjska cesta 1Rok prijave 15.05.2020 Prijava preko spletaZa prijavo uporabi naš spletni portal in priloži svoj življenjepis, vključno z motivacijskim pismom in vsemi pripadajočimi potrdili. Zagotavljamo vam zaupno obravnavo prijav.Delovno razmerje bomo sklenili za nedoločen čas s 6-mesečnim poskusnim delom.Prijava preko spletaHOFER smo ljudje -skupne vrednote"
Urejanje tekstilnega regala na Vrhniki- Projektno delo,https://www.mojedelo.com/urejanje-tekstilnega-regala-na-vrhniki-projektno-delo/d-494107?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,PKK  d.o.o.,Vrhnika,m/ž,https://www.mojedelo.com/urejanje-tekstilnega-regala-na-vrhniki-projektno-delo/d-494107?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Programer    PKK d.o.o. – podjetje z več kot 10-letno tradicijo in izkušnjami na področju pospeševanja prodaje. UREJANJE TEKSTILNEGA REGALA NA VRHNIKI-PROJEKTNO DELOOpis delovnega mesta:Za daljše sodelovanje iščemo za delo na Vrhniki prijetno osebo, z aranžersko žilico za urejanje neživilskega regala v trgovini. Delo se opravlja 2 x tedensko.Pričakujemoda ima kandidat ODPRT in AKTIVEN S.P. (klasičen ali popoldanski).Zanesljivost.Natančnost.Občutek za estetiko.Nudimo:Dinamično in samostojno delo.Redno plačilo.PRIJAVA:Prijave sprejemamo izključno preko spletnega OBRAZCA, dostopnega na linku:https://forms.gle/SK7ynCUG91mqX8sHAPKK d.o.o."
Procesni programer – elektrotehnik / avtomatik,https://www.mojedelo.com/procesni-programer-elektrotehnik-avtomatik/d-494103?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,06.05.2020,02:32,06.05.2020,PALOMA d.d.,Sladki Vrh,m/ž,https://www.mojedelo.com/procesni-programer-elektrotehnik-avtomatik/d-494103?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strokovni sodelavec nabavne operative (m/ž)     Paloma, delniška družba z več kot 145 letno tradicijo proizvodnje in trženja higienskih izdelkov,del mednarodne skupine, ki združuje proizvodna in trgovska podjetja v industriji celuloze in papirja, vabi v svojo delovno sredino kandidate,za krepitev tima sodelavcev v VZDRŽEVANJU.Zainteresirane kandidate vabimo,da nam posredujete svojo ponudbo za delovno mestoProcesni programer – elektrotehnik / avtomatik (m/ž)Vaše naloge:Upravljanje s krmilnimi in regulacijskimi napravami. Načrtovanje, programiranje ter priključevanje naprav za avtomatizacijo in robotizacijo proizvodnje. Nadzorovanje delovanja avtomatiziranih postrojev ter izvajanje električnih in drugih meritev.Vzdrževanje (popravila, odprava napak…) in nastavitve oz. parametriranje na elektro napravah kot so:DC pogoni,Frekvenčni regulatorji,Mehki pogoni.Delo s programsko opremo Drive Monitor za Siemens naprave.Programiranje PLC (krmilniki Siemens) in lociranje napak s programsko opremo SIMATIC Manager.Izvedba vizualizacij za posluževalne (operacijske) panele Siemens.Delo s programsko opremo Simatic WINCC flexible, TIA portal.Kaj pričakujemo:Srednješolska, Višješolska, višja strokovna izobrazba / VI., VII. tehniške smeri.Obvladovanje dela z računalnikom v okolju MS Office.Angleščina ali nemščina.Pozitivni odnos do sprememb.Samostojnost pri sprejemanju odločitev in reševanju problemov.Sposobnost analitičnega mišljenja.Obvladovanje stresa, ki ga prinašajo roki.Izpit B kategorije.Dvo izmensko delo.Prednost predstavlja:Poznavanje okolja SIEMENS TIA portal.Poznavanje okolja SIEMENS WinCC.Praktične izkušnje v uporabi navedenih ali podobnih orodij.Izpit za stikalničarja.Izkušnje na podobnem delovnem mestu.Pripravljenost na štiri izmensko delo.Nudimo vam:Zaposlitev za nedoločen čas, s poskusnim delom.Delo v uspešnem mednarodnem podjetju.Delo v prijaznem delovnem okolju z zaposlenimi z bogatimi izkušnjami in znanjem.Usposabljanje in uvajanje po programu za novo zaposlene.Izkušnjo: biti del največje investicije v zadnjih 40 letih na področju papirniške industrije Slovenije.Možnost kariernega razvoja. Pozitivno medsebojno sodelovanje, s spoštljivo in profesionalno ekipo. Če ste oseba s pozitivnim odnosom do sebe in okolice, motivirani za delo,  pripravljeni vsakodnevne izzive preoblikovati v pozitivne spremembe in ste prepoznali priložnost zase, vas vabimo, da se nam do vključno 15. 5. 2020 predstavite. Vašo vlogo z veseljem pričakujemo na elektronskem naslovu kariera@paloma.si."
