VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Cerknica,  za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-cerknica-za-krajsi-delovni-cas-30-ur-tedensko/d-456696?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D46,08.05.2019,04:34,25.04.2019,NKD d.o.o.,Cerknica,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-cerknica-za-krajsi-delovni-cas-30-ur-tedensko/d-456696?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D46,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Cerknica,  za krajši delovni čas 30 ur /tedensko  Opis del in nalog:    -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje  -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska, komercialna ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 0 leti  Nudimo:  Krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
2D Animator spletnih vsebin (m/ž),https://www.mojedelo.com//2d-animator-spletnih-vsebin-mz/d-456737?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D45,08.05.2019,04:34,25.04.2019,Sensilab d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//2d-animator-spletnih-vsebin-mz/d-456737?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D45,"Vodja spletnega oglaševanja Sensilab      Your browser does not support the video tag.2D Animator spletnih vsebin (m/ž)Kar pokaš od kreativnih idej in najbolj uživaš v pretvarjanju idejnih konceptov v žive animacije? V ekipo podjetja Sensilab vabimo spletnega animatorja, ki bo pomagal ustvarjati podobo blagovnih znamk podjetja Sensilab in podpiral njihove marketinške aktivnosti. Naša pričakovanja?Izdelava 2D animacij za oglase na spletnih platformah, zahtevane so izkušnje v obliki portfelja s primeriIzkušnje na področju priprave videov za družbena omrežja Odlično poznavanje programskih orodij AdobeUstvarjalnost, smisel za estetiko, dobre veščine združevanja grafike in besedila v koherentno in privlačno celotoSposobnost prodajnega in marketinškega razmišljanja Razgledanost in poznavanje trendov na področju spletnega oblikovanja in animacijeSmisel za učinkovitost in optimizacijo lastnega delovnega procesaZagnanost, volja do nenehnega učenjaKaj vam nudimo mi?Znašli se boste v izredno ambiciozni ekipi, ki je ni strah premikati meja svojih zmožnosti in jo odlikuje neusmiljen fokus na rast. Mednarodna ekipa 22 narodnosti je centralizirana v Ljubljani in gradi eno izmed najbolj uspešnih e-commerce zgodb z najvišjim oglaševalskim proračunom v regiji. Trenutno svoje izdelke prodajamo že na 22 trgih EU, vodimo 5 lastnih znamk, v letu 2019 pa dodajamo še vsaj 3 nove. Nudimo vam redno zaposlitev s 3-mesečno poskusno dobo.Delo poteka v Ljubljani.Prijave sprejemamo do vključno 15.5.2019;Vse prijave bodo obravnavane zaupno.Prijave sprejemamo preko portala Mojedelo.com."
Account Manager/Technical sales (m/ž) na področju elektronike,https://www.mojedelo.com//account-managertechnical-sales-mz-na-podrocju-elektronike/d-454762?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D86,08.05.2019,04:38,10.04.2019,Arrow Electronics d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//account-managertechnical-sales-mz-na-podrocju-elektronike/d-454762?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D86,"Aplikativni inženir (FAE)    Vodilni globalni ponudnik na področju distribucije elektronskih komponent in celovitih tehnoloških rešitev ARROW Electronics d.o.o.,  razpisuje  v svojem predstavništvu v Ljubljani prosto delovno mesto:Account Manager/Technical sales (m/ž) na področju elektronikeVaše delo bo obsegalo predvsem:Tekoče spremljanje in promoviranje novih produktov (predvsem elektronske komponente) in tehnologij v elektronski industriji na področju Slovenije (glavnina) in Hrvaške,iskanje novih kupcev na področju IoT, sodelovanje s start-up podjetji,samostojna priprava ponudb, vnos naročil, komuniciranje z oddelkom marketinga in nabave,organizacija obiskov kupcev s predstavniki proizvajalcev komponent,spremljanje in poročanje o projektih, sodelovanje s tehnično podporo (FAE) in interno prodajo (ISR).Od kandidatov pričakujemo:VI. ali VII stopnjo ekonomske ali elektro oz. druge tehnične smeri,motiviranost, fleksibilnost, samoiniciativnost in komunikativnost tako znotraj kot zunaj podjetja, tekoče ustno in pisno  znanje angleščine in slovenščine,vozniški izpit B kategorije, računalniško pismenost,delovne izkušnje na področju distribucije elektronskih komponent ali v drugi tehnični prodaji so zaželene..Kaj nudimo:Delovno razmerje bomo sklenili za nedoločen čas s šestmesečnim poskusnim delom,dinamično delo v mednarodnem okolju v podjetju, ki je med „Fortune 500"",stimulativno plačilo in nagrajevanje, redno 13. plačo, regres,možnost stalnega dodatnega izobraževanja in izpopolnjevanja,službeno vozilo, ki se lahko uporablja tudi v privatnem času.Svoje ponudbe s kratkim življenjepisom v angleščini pošljite do vključno 9. maja 2019, na e-mail:simon.rusjan@arroweurope.com  ali na naslov : ARROW  ELECTRONICS d.o.o.Razpis ""Account manager""UKMARJEVA ULICA 21000  LJUBLJANAwww.arrow.com"
"Administrativni asistent logist (referent, fakturist) m/ž",https://www.mojedelo.com//administrativni-asistent-logist-referent-fakturist-mz/d-454984?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D39,08.05.2019,04:33,26.04.2019,Bioles Horizont d.o.o,Maribor,m/ž,https://www.mojedelo.com//administrativni-asistent-logist-referent-fakturist-mz/d-454984?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D39,"Referent za nabavo in prodajo za italijanski trg    Smo zasebno podjetje z 25. letno tradicijo na področju oskrbe z energenti iz lesne biomase tako doma kot v tujini in se nenehno trudimo ponujati kakovostne izdelke in storitve najbolj zahtevnim strankam na področju oskrbe z lesno biomaso, trdimi gorivi ter tehniko ogrevalnih naprav. Naši trgi so predvsem Slovenija, Italija, Avstrija ter Nemčija.www.bioles-horizont.siAdministrativni asistent logist (referent, fakturist) (m/ž)Naloge in odgovornostioperativna podpora oddelku prodaje,organizacija prevozov,tesno sodelovanje s kupci (sprejemanje in sprovajanje naročil,),dnevno preverjanje in knjiženje vhodnih računov in prilog,vnos podatkov (naročilo, odprema) v računalniški program,izdaja faktur,priprava dokumentacije za uvoz blaga,administrativna podpora komercialistom,upravljanje z dokumenti in nadzor nad njimi (redno odlaganje poslovne dokumentacije v rednike),sodelovanje na inventurah,ostala dela po navodilu nadrejene osebe.Od kandidata pričakujemo:zahtevana izobrazba: V - VI2 ekonomske, prometne ali druge ustrezne smerinatančnost, zanesljivost, vestnost, urejenost in odgovornost do dela,najmanj 5 let delovnih izkušenj na sorodnem področju,odlična računalniška pismenost, aktivno znanje uporabe orodji MS Office,znanje enega tujega jezika (angleško ali nemško), prednost imajo kandidati z znanjem tudi italijanskega jezika,odlične komunikacijske in organizacijske sposobnosti,poznavanje osnov nabavnega in prodajnega procesa,sposobnost samostojnega in timskega dela,samostojnost in odgovornost.Delovno mesto ponuja:zaposlitev za nedoločen čas s šest mesečnim poskusnim delom,profesionalni razvoj in rast znotraj ambicioznega tima, stimulativno nagrajevanje,možnost nenehnega izobraževanja,delo v mednarodnem podjetju in prijetnem kolektivu.Pridružite se nam in ustvarjajte prihodnost v uspešnem podjetju, z možnostjo nenehnega razvoja in uvajanja izboljšav v organizaciji ter lastnega kariernega razvoja.Vaše prijave pričakujemo preko e-sistema portala Mojedelo.com."
Administrativni referent (m/ž),https://www.mojedelo.com//administrativni-referent-mz/d-455052?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,08.05.2019,04:38,11.04.2019,"Agencija M servis, kadrovske storitve, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-455052?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,"Agencija M servis, kadrovske storitve d.o.o. je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij.   Za vodilnega ponudnika avdio, video in multimedijskih naprav ter sistemov v Sloveniji, iščemo administrativnega referenta (m/ž). Delo poteka v dopoldanskem času v Ljubljani. Administrativni referent (m/ž) Vaše delo bo obsegalo: - kalkulacije cenikov v Excel-u, glede na podane parametre- vodenje evidence vseh cenikov dobaviteljev- redno posodabljanje portfolia v sistemu Navision (uvažanje in izvažanje podatkov Excel-Navision)- skrb za obveščenost o spremembah cen, portfolia ter priprava cenikov- priprava poročil za dobavitelje v Excel-u (napovedi, prodaje, zaloga)- vnašanje nabavnih in prodajnih naročil v sistem Navision- komunikacija s kupci in dobavitelji- druga dela po navodilu nadrejenega Pričakujemo: - pogoj je tekoče znanje angleškega jezika (pistno in ustno)- napredno znanje MS Excel ter Navision- znanje nemškega jezika predstavlja prednost- komunikativnost, natančnost in motiviranost Nudimo vam: - delo v manjšem timu in v urejenem okolju- dobro in redno plačilo- možnost napredovanja- mentorstvoVse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo. Vaše prijave bomo obravnavali zaupno."
Administrativni referent m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-457610?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D13,08.05.2019,04:31,06.05.2019,Katalea Consulting d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-457610?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D13,"Vzdrževalec strojev (in delavec v proizvodnji)    Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo  ADMINISTRATIVNEGA REFERENTA M/Ž (m/ž) Naloge in odgovornostiSvetovanje in podpora strankam preko telefona in elektronske pošte.Reševanje reklamacij.Pošiljanje obvestil skupinam uporabnikov.Spremljanje ponudb in cen konkurence in na trgu na splošnoPreverjanje ponudnikov glede korektnosti izvajanja pogodbenih določilAnaliza prodaje ponudb in ugotavljanje razlogov ob slabi prodajiSpremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti.Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb.Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje.Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike.Pisanje in ažuriranje tekstov ponudb.Administrativna in organizacijska dela dodeljena po nalogu svoje vodjeNadomeščanja  drugih oddelkov v času dopustov in odsotnostiPričakujemo:Vsaj 3-4 leta delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali centru za pomoč uporabnikomAktivno (ustno in pisno) znanje angleškega jezikaAktivno (ustno in pisno) znanje hrvaškega jezikaZaključena najmanj srednješolska izobrazbaAktivno obvladovanje dela z računalnikomProgrami: Excel, Outlook, Word, Google docsZahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost, samostojnosti in natančnostBivališče v Ljubljani ali bližnji okolici.Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen časDobro delovanje v timu in hkrati dobra sposobnost samostojnega delaOdgovorno in lojalno obdelovanje zaupnih podatkovSposobnost prenašanja obremenitev zaradi opravljanja delovnih nalogNudimo:    Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru)Delovni čas od 9. do 17. ureDelo v mladem in dinamičnem kolektivuVašo prijavo z življenjepisom in motivacijskim pismom pošljite na prijave@katalea.si.www.katalea.si"
Administrativni referent,https://www.mojedelo.com//administrativni-referent/d-455672?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D71,08.05.2019,04:37,16.04.2019,Katalea Consulting d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent/d-455672?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D71,"Vzdrževalec strojev (in delavec v proizvodnji)    KataleaConsulting d.o.o. je kadrovsko svetovalno podjetje, ki združuje različne strokovnjake z znanjem in dolgoletnimi izkušnjami iz kadrovskega področja. Naši naročniki nam zaupajo zaradi strokovnosti in predanosti delu.Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo:ADMINISTRATIVNEGA REFERENTA M/ŽNaloge in odgovornostiSvetovanje in podpora strankam preko telefona in elektronske pošte.Reševanje reklamacij.Pošiljanje obvestil skupinam uporabnikov.Spremljanje ponudb in cen konkurence in na trgu na splošnoPreverjanje ponudnikov glede korektnosti izvajanja pogodbenih določilAnaliza prodaje ponudb in ugotavljanje razlogov ob slabi prodajiSpremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti.Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb.Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje.Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike.Pisanje in ažuriranje tekstov ponudb.Administrativna in organizacijska dela dodeljena po nalogu svoje vodjeNadomeščanja  drugih oddelkov v času dopustov in odsotnostiDelovni čas: polni delovni časOd kandidata pričakujemo:Vsaj 3-4 leta delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali centru za pomoč uporabnikomAktivno (ustno in pisno) znanje angleškega jezikaAktivno (ustno in pisno) znanje hrvaškega jezikaZaključena najmanj srednješolska izobrazbaAktivno obvladovanje dela z računalnikomProgrami: Excel, Outlook, Word, Google docsZahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost, samostojnosti in natančnostBivališče v Ljubljani ali bližnji okolici.Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen časDobro delovanje v timu in hkrati dobra sposobnost samostojnega delaOdgovorno in lojalno obdelovanje zaupnih podatkovSposobnost prenašanja obremenitev zaradi opravljanja delovnih nalogDelovno mesto ponuja:Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru)Delovni čas od 9. do 17. ureDelo v mladem in dinamičnem kolektivuOblika zaposlitve ali sodelovanja: zaposlitev za določen čas.Vašo prijavo z življenjepisom in motivacijskim pismom pošljite na:prijave@katalea.siRenata Miklavčič 031 302 386www.katalea.si"
Administrativni sodelavec za spletne trgovine,https://www.mojedelo.com//administrativni-sodelavec-za-spletne-trgovine/d-456266?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D94,08.05.2019,04:39,25.04.2019,"EXPANDECO, Shop Support s.r.o.","Ljubljana, Maribor,... (mesto dela se prilagodi izbranemu kandidatu)",m/ž,https://www.mojedelo.com//administrativni-sodelavec-za-spletne-trgovine/d-456266?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D94,"Izobrazba IV. - dokončana srednja strokovna šola, V. - dokončana gimnazija in ostale štiriletne šole, VI./1 - višješolski strokovni programi, VI./2 - visokošolski strokovni programi / 1. bolonjska stopnja, VII. - univerzitetni programi / 2. bolonjska stopnja, VIII./1 - magisteriji znanosti   Izkušnje Ni pomembno   Poskusna doba                      Da (3 mesece)                    Oblika zaposlitve redno, nedoločen d. č., redno, določen d. č., prek s. p.-ja   Regija Zasavska, Pomurje, Dolenjska, Podravska, Koroška, Savinjska, Gorenjska, Notranjsko-kraška, Spodnjeposavska, Goriška, Obalna, Osrednjeslovenska   Kontaktna oseba Tomas Vrtik      Opis delovnega mesta Opis delovnega mesta   Smo slovaško, dinamično se razvijajoče podjetje, ki zagotavlja kompleksne storitve za spletne trgovine, ki se želijo širiti na tuje trge.Spletne trgovine so iz različnih področij – moda, kozmetika, hišni dekorativni izdelki, pohištvo, pisarniški pripomočki, oprema kuhinje, elektro in fototehnika...Trenutno širimo naš oddelek za podporo strankam in zato iščemo novega, pridnega sodelavca/ko, ki bo skrbel/a za slovensko govoreče stranke.Delo poteka v pisarni in s strankami spletnih trgovin komuniciramo preko telefona, e-mailov, online chata in preko Facebooka.V primeru, če te zanima in veseli svet e-commerce, se rad/a učiš nove stvari in želiš ob tem tudi zaslužiti, ne odlašaj in nas kontaktiraj.Medse vabimo novega sodelavca za delovno mesto: Administrativni delavec/ka za spletne trgovine m/žSmo slovaško, dinamično se razvijajoče podjetje, ki zagotavlja kompleksne storitve za spletne trgovine, ki se želijo širiti na tuje trge. Trenutno povečujemo naš oddelek za podporo strankam in zato iščemo novega, pridnega sodelavca ali sodelavko za slovensko govoreče stranke. Spletne trgovine so iz različnih področij – moda, kozmetika, hišni dekorativni izdelki, pohištvo, pisarniški pripomočki, oprema kuhinje, elektro in fototehnika...Delo poteka v pisarni kot tudi od doma in s strankami spletnih trgovin komuniciramo preko telefona, e-mailov, online chata in preko Facebooka. Iščemo sodelavca za polni, 8-urni delovni čas.V primeru, če te zanima in veseli svet e-commerce, se rad/a učiš nove stvari in želiš ob tem tudi zaslužiti, ne odlašaj in nas kontaktiraj. PROSIMO, NAJ NAM ŽIVLJENJEPISE POŠILJATE V ANGLEŠKEM JEZIKU.      Kaj pričakujemo Kaj pričakujemo  - minimalna srednješolska izobrazba- znanje slovenskega jezika na visoki ravni, govorno in pisno - zaželeno znanje slovaškega jezika, vendar ni pogoj- znanje angleškega jezika na komunikativni ravni- znanje dela z računalnikom- odgovornost ob izpolnjevanju nalog- zanesljivost      Kaj nudimo Kaj nudimo  - motivacijska začetna plača- po poskusni dobi povečanje plače in dodatne premijeČe si zainteresiran/a za delovno mesto, pošlji svoj življenjepis v angleščini in motivacijsko pismo na kral@expandeco.com(oziroma prek e-sistema MojeDelo.com)."
Administrativno-prodajni referent,https://www.mojedelo.com//administrativno-prodajni-referent/d-457402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.05.2019,04:30,08.05.2019,"Vernar consulting, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//administrativno-prodajni-referent/d-457402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Prodajni svetovalec Seat vozil m/ž     V podjetju Vernar consulting že več kot 20 let delujemo na področju kadrovskega svetovanja in razvoja človeškega potenciala. Podjetja povezujemo s pravimi ljudmi. Pravi sodelavci na pravem mestu, usklajenost zahtev delovnega mesta in kompetenc posameznika, so ključna področja za dolgoročni uspeh in motivacijo ter zadovoljstvo zaposlenih. Več na: www.vernar.comIščemo kandidate za prosto delovno mesto:Administrativno-prodajni referentKraj dela: Ljubljana, prostori podjetja Vernar consulting d.o.o.Izkoristite priložnost in postanite del uspešnega kolektiva!V podjetju Vernar consulting d.o.o. odkrivamo talente, razvijamo veščine in krepimo vodje. S preverjenimi pristopi in skrbno izbranimi rešitvami spodbujamo rast in razvoj podjetij že od leta 1995. Z zanesljivimi analitičnimi orodji odkrivamo potencial, ki se skriva v zaposlenih v vsakem podjetju. V svojo ekipo vabimo samostojno, komunikativno, organizirano, odgovorno in strokovno osebo za referentsko delo v prodaji in administraciji. OPIS DELOVNEGA MESTA:administrativna podpora v pisarni;organizacija in operativno vodenje tekočih projektov;odgovornost za intenzivno podporo obstoječih in potencialno bodočih partnerjev;svetovanje in podpora strankam;sodelovanje pri planiranju in razvijanju;izdelava in analiza poročil itd.PRIČAKUJEMO:visokošolska izobrazba družboslovne smeri;primerljive delovne izkušnje so prednost;usmerjenost k strankam, komunikacijske veščine;znanje tujih jezikov (angleščina vsaj na ravni B2, znanje hrvaščina in nemščine je prednost);visoka stopnja osebne odgovornosti, angažiranosti in vzdržljivosti;samostojnost in samoiniciativnost pri delu;timska usmerjenost;praktičen pristop.NUDIMO:delo v prijetnem delovnem okolju, ki temelji na poštenosti, spoštovanju in tradicionalnih vrednotah;možnost dodatnega izobraževanja; sklenitev rednega delovnega razmerja za določen čas z možnostjo kasnejše dolgoročne zaposlitve;konkurenčen plačni paket z možnostjo napredovanja.Če vas delo zanima, prosimo pošljite prijave z življenjepisom in predstavitvenim pismom na elektronski naslov prijave@vernar.com do 26. maja 2019.  Na navedeni naslov se lahko obrnete tudi v primeru dodatnih vprašanj. Vaše prijave bomo obravnavali diskretno.Veselimo se vaše prijave!"
Administrator baze podatkov,https://www.mojedelo.com//administrator-baze-podatkov/d-456352?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,08.05.2019,04:39,24.04.2019,Univerza v Ljubljani,Ljubljana,m/ž,https://www.mojedelo.com//administrator-baze-podatkov/d-456352?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,"Izobrazba VII. - univerzitetni programi / 2. bolonjska stopnja   Izkušnje 3 leta   Poskusna doba                      Da (3 mesece)                    Oblika zaposlitve redno, nedoločen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   UNIVERZA V LJUBLJANI je v skoraj 100. letih razvoja utrdila svoj položaj kot največja in najboljša znanstveno raziskovalna in akademska institucija v Sloveniji, saj ustvarja, razvija, nudi in uporablja svoje znanje in strokovnost za reševanje nekaterih poglavitnih družbenih, gospodarskih in drugih vprašanj.Če vas delo v takem okolju privlači, vam lahko na Univerzi v Ljubljani na področju informatike ponudimo delovno mesto, ki ga boste drugje težko dobili zaradi naših prednosti, kot so:•    delo v prijetnem in stimulativnem delovnem okolju,•    možnost razvoja vaših sposobnosti in znanj,•    sodelovanje z najboljšimi slovenskimi strokovnjaki na področju IT, tako okolje pa omogoča velik strokovni in osebnostni razvoj,•    na Univerzi v Ljubljani je veliko izzivov in posledično veliko priložnosti za dokazovanje. Informacijski sistem je zelo velik, raznolik in kompleksen: 60.000 študentov, 6.000 zaposlenih in 26 članic. Izkušnje pri razvoju osrednje skupne informatike so dragocene,•    vpetost v prebojno mednarodno okolje,•    stalnost zaposlitve.Ker stremimo k cilju, da bo imela Univerza v Ljubljani v bližnji prihodnosti sodobno skupno informatiko, ki jo soustvarjamo s strokovnjaki znotraj univerze skupaj z zunanjimi partnerji in prenašamo znanje od zaposlenih na univerzi in študentov v gospodarstvo in drugam, vas vabimo, da se nam pridružite.TAJNIŠTVO (REKTORAT) UNIVERZE V LJUBLJANI, Kongresni trg 12, 1000 Ljubljanarazpisuje prosta delovna mesta:ADMINISTRATOR BAZE PODATKOVŠtevilo razpisanih delovnih mest: 1Šifra delovnega mesta: J017200Tarifni razred: VII/2Plačna podskupina: J1Vrsta zaposlitve: polni delovni časTrajanje zaposlitve:  nedoločen časPoskusno delo: 3 meseceOpis dela in nalog: -    samostojno opravlja strokovne naloge na svojem delovnem področju-    oblikuje poročila, sklepe in stališča delovnega področja-    koordinira, spremlja in izvaja postopke svojega delovnega področja-    spremlja informacije in novosti na svojem delovnem področju-    opravlja druge naloge, ki vsebinsko sodijo v širše področje delovnega mesta po nalogu nadrejenegaPodrobnejši opis:-    samostojno skrbi za delovanje podatkovnih baz v pričakovani razpoložljivosti in zahtevani varnosti-    skrbi za delovanje sistemske programske opreme, na kateri tečejo podatkovne baze-    načrtuje nove informacijske storitve na področju podatkovnih baz-    sodeluje s skrbniki aplikacij, ki uporabljajo storitve podatkovnih baz-    koordinira delo zunanjih izvajalcev-    dokumentira delovanje podatkovnih baz-    ugotavlja vzroke napak in odpravlja napake pri delovanju podatkovnih baz-    optimizira delovanje podatkovnih baz-    v sodelovanju z diagnostičnimi centri proizvajalcev ter vzdrževalci strojne opreme prispeva k odpravljanju težjih napak pri delovanju podatkovnih baz-    izdeluje poglede spletne storitve za dostop do podatkov -    spremlja razvoj področja in se permanentno izobražuje-    svetuje in nudi pomoč druge ravni uporabnikom-    izdeluje razna poročila, vezana na področje-    opravlja druge naloge, ki vsebinsko sodijo v širše področje delovnega mesta po nalogu vodje IS UL.Plača: osnovna plača se določi z uvrstitvijo v 36. plačni razred.      Kaj pričakujemo Kaj pričakujemo  Pogoji za opravljanje dela: -    specializacija po visokošolski izobrazbi (prejšnja) računalniške, informacijske ali tehnične smeri, ali-    visokošolska univerzitetna izobrazba (prejšnja) računalniške, informacijske ali tehnične smeri, ali-    magistrska izobrazba (2. bolonjska stopnja) računalniške, informacijske ali tehnične smeri-    3 leta ustreznih delovnih izkušenj -    dobro poznavanje in izkušnje podatkovnih baz na osnovi tehnologije Oracle ali Microsoft -    poznavanje varnostnih vidikov v povezavi s podatkovnimi bazami-    dobro poznavanje strojne računalniške opreme (strežniki, diskovna polja)-    osnovno poznavanje omrežnih protokolov in storitev (TCP  IP, DNS, DHCP, Radius, usmerjevalni protokoli) ter spletnih storitev -    aktivno znanje angleškega jezika-    komunikativnost, natančnost, profesionalnost, pripravljenost na timsko delo, smisel za samostojno organiziranje delovnih nalog      Kaj nudimo Kaj nudimo  Rok za prijavo:  24. 4. 2019 – 23. 5. 2019Pisne vloge z življenjepisom in dokazili o izpolnjevanju pogojev naj kandidati/ke v razpisnem roku po pošti pošljejo na naslov: Univerza v Ljubljani, Univerzitetna služba za kadrovske zadeve, Oddelek za kadrovske zadeve rektorata, Kongresni trg 12, 1000 Ljubljana; ali pa svojo vlogo v razpisnem roku oddajo osebno v vložišče rektorata na navedenem naslovu. Posredovane vloge po elektronski pošti ne bodo obravnavane.Kontaktna oseba: -    vprašanja v zvezi z zaposlitvijo: Univerzitetna služba za kadrovske zadeve, ga. Renata Bogataj Špenko, telefonska številka: 01 / 24 18 596-    vprašanja v zvezi z delom ipd.: Univerzitetna služba za informatiko, g. Aleš Košir, telefonska številka: 01 / 24 18 615"
