VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
1x Prodajalka m/ž v poslovni enoti NKD d.o.o. Trbovlje za krajši delovni čas 30 ur /tedensko,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-trbovlje-za-krajsi-delovni-cas-30-ur-tedensko/d-377260?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D30,09.05.2018,04:31,03.05.2018,NKD d.o.o.,Trbovlje,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-trbovlje-za-krajsi-delovni-cas-30-ur-tedensko/d-377260?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D30,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. Trbovlje za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za krajši delovni čas 30 ur/tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
2 CNC-Dreher/innen / CNC strugar ,https://www.mojedelo.com//2-cnc-dreherinnen-cnc-strugar/d-344150?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,09.05.2018,04:33,19.04.2018,ACE consulting GmbH,Avstrija,m/ž,https://www.mojedelo.com//2-cnc-dreherinnen-cnc-strugar/d-344150?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"Mizar    Die ACE consulting GmbH ist ein führender Dienstleister im Personalrecruiting und -bereitstellung in Oberösterreich und im bayrischen Grenzraum zu Österreich.http://www.acejobs.eu/2 CNC-Dreher/innenDurch unsere langjährige Erfahrung und starke Kundenorientierung setzen wir Standards bei der Integration und sofortigen Festanstellung für technisch produzierende Unternehmen.Zur Verstärkung unseres Kunden suchen wir 2 CNC-Dreher/innen für den Standort Linz und Ried im Innkreis.Unser Kunde ist ein Top-Industrieunternehmen in Oberösterreich, welches im internationalen Umfeld tätig ist und seinerseits Standards setzt.Stellenbeschreibung:Einrichtung und Bedienung von CNC-gesteuerten DrehmaschinenWartungs- und Reinigungsarbeiten an den genutzten MaschinenDokumentieren und Überwachen der FertigungsprozesseSelbstständige QualitätskontrolleMessen und Prüfen der WerkstückeFachliche Anforderung:Ausbildung im Fachbereich MetallErste Erfahrungen im CNC-DrehenBereitschaft zur SchichtarbeitPersönliche Anforderung:Selbständigkeit und Eigeninitiative, Genauigkeit, Team- und KontaktfähigWir bieten:Aufstiegschancen für motivierte MitarbeiterGute Entwicklungs- und WeiterbildungsmöglichkeitenLangfristige ArbeitsstelleUnterkunftsmöglichkeitenUnbefristeter österreichischer VertragEntlohnung:Der Brutto-Monatslohn (14 Löhne pro Jahr) beträgt für diese Stelle mindestens EUR 1.918,71 + Schichtzulage (Überzahlung möglich)Je nach Funktion, Qualifikation und Erfahrung ist eine Überzahlung möglich.Sozial-, Kranken- und Pensionsversicherung sind in Österreich geregeltKontaktACE consulting GmbHz.Hd. PersonalabteilungBethlehemstraße 3, 4020 Linz, AT Tel.: +43 732 609 101 400E-Mail: bewerbung@acejobs.eu"
Account manager / tržnik,https://www.mojedelo.com//account-manager-trznik/d-377576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D1,09.05.2018,04:30,07.05.2018,"BC Marketing, trženje in svetovanje, d.o.o.","Ljubljana, Barjanska cesta 58",m/ž,https://www.mojedelo.com//account-manager-trznik/d-377576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D1,"Account manager / tržnik    Smo rastoče podjetje, ustanovljeno leta 2012, s sedežom v Ljubljani. Imamo ekskluzivno pogodbo za trženje ene izmed največjih borzno posredniških hiš v Evropski uniji.Zaradi večjega obsega poslovanja želimo razširiti našo prodajno ekipo v Ljubljani s tržniki, ki so se pripravljeni učiti, biti potrpežljivi, vztrajni, ciljno naravnani in tudi k temu poslednično primerno nagrajeni. Iščemo kandidate za delovno mesto:ACCOUNT MANAGER / TRŽNIK m/žNe ponujamo vam mesto direktorja nove podružnice, potrebujemo pa nekoga, ki bo dokazal, da je tej in vsaki drugi nalogi kos.Od Vas bomo pričakovali:odlično poznavanje tržnega produkta,kontaktiranje novih strank po telefonu,predstavitev spletnih trgovalnih platform, strani, ipd.,zaključek prodaje,točnost, delavnost, vztrajnost, kreativnost,odlične komunikativne sposobnosti,željo po napredovanju,sposobnost hitrega učenja.Pričakujete lahko:delo v rastočem podjetju z vizijo in usmeritvijo v prihodnost, možnost nadaljnjega osebnega razvoja, sodelovanje v storitveno usmerjeni ekipi, zanimivo in raznoliko delo v prijetnem delovnem okolju ter mladem dinamičnem kolektivu,možnost napredovanja znotraj podjetja in v tujini,strokovno izobraževanje in praktično usposabljanje.Če vas žene želja po drugačnem življenju in delu, kot ste ga vajeni in ga poznate, potem si dajte priložnost in nas kontaktirajte na tel. Št.: (+ 386) 40 350 141, ali pa nam pošljite prijavnico na elektronski naslov na:  andraz.zurman@bc-marketing.si"
Adjuster-kontrolor v valjarni,https://www.mojedelo.com//adjuster-kontrolor-v-valjarni/d-307872?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D56,09.05.2018,04:32,24.04.2018,Štore steel d.o.o.,Štore,m/ž,https://www.mojedelo.com//adjuster-kontrolor-v-valjarni/d-307872?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D56,"Adjuster-kontrolor v valjarni       Your browser does not support the video tag.Razpisujemo prosto delovno mesto:Adjuster-kontrolor v valjarniOPIS DEL IN NALOG:pripravi material za delo po proizvodni dokumentacijioperira z napravo za vizualno kontrolo valjancevvizualno kontrolira (prebira) hladne valjance, po potrebi jih popravlja (brusi, polira), ločuje ustrezne valjance od neustreznih (profili z vidnimi površinskimi napakami), spremlja kvaliteto rezov, ter sodeluje pri ostalih vrstah dodelav hladnega materialakontrolira ravnost in dimenzijo profilovzlaga profile in jih povezuje z žico in trakom v vezitehta in prenaša vezi z žerjavomravna valjane profile na ravnalnih stiskalnicahkontrolira ravnost in izgled ravnanih profilov na hidravličnih stiskalnicah in po potrebi ponovi postopek ravnanjaporavnan material na ravnalnih stiskalnicah ustrezno adjustirareže valjane profile na žagirazrezan (porezan) material na žagi ustrezno adjustirasodeluje pri remontu in popravilih naprave za vizualno kontrolo valjancev, žage in ravnalnih stiskalnicodvzema potrebne vzorce za nadaljnje preiskavepotrjuje ustreznost materiala, ki ga je obdeloval in evidentira opravljeno delo na delovnem naloguKAJ PRIČAKUJEMO:IV. stopnja izobrazbe, poklicna šola - zaželjeno tehnične smeri, ni pa nujen predpogojsposobnost dela v skupinipripravljenost na nadaljnje usposabljanjeKAJ NUDIMO:Zaposlitev za določen čas 6 mesecev z možnostjo zaposlitve za nedoločen čas. Spodbudno delovno okolje ter možnost strokovnega izpopolnjevanja in napredovanja.Življenjepis pošljete v Kadrovsko službo podjetja na marija.lukez@store-steel.si,ali po pošti na naslov:ŠTORE STEEL, d.o.o.Kadrovsko splošni sektorŽELEZARSKA CESTA 3, 3220 Štore Dodatne informacije: 03 780 51 12Rok za prijavo je 15.5.2018."
Admin. prodaje čarterjev - študentsko delo,https://www.mojedelo.com//admin-prodaje-carterjev-studentsko-delo/d-376814?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D95,09.05.2018,04:34,25.04.2018,"Elitavia, letalske rešitve, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//admin-prodaje-carterjev-studentsko-delo/d-376814?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D95,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole, VI./1 - višješolski strokovni programi   Izkušnje 0-1 let   Karierni nivo študent   Poskusna doba                      Ne                    Mesečna plača po dogovoru mesečno   Oblika zaposlitve študentsko delo   Regija Osrednjeslovenska   Kontaktna oseba Nina Javoršek      Opis delovnega mesta Opis delovnega mesta   K sodelovanju vabimo motiviranega kandidata za administrativno pomoč v oddelku prodaje čarterjev. Iščemo samostojnega in proaktivnega kandidata, z željo po delu v mednarodnem okolju ter nadgrajevanju znanja in srečevanju z novimi izzivi. Vaše delo bo obsegalo administrativno delo oddelka za prodajo čarterjev, komunikacijo s strankami terskrb za dokumentacijo. Delo poteka tudi med vikendi in ponoči.      Kaj pričakujemo Kaj pričakujemo  Zaželeno:• Absolvent 1. stopnje bolonjskega študija ali magistrskega študija• Izkušnje z administrativnim delom ter z delom s strankami• Tekoče in aktivno znanje angleškega jezika (pisno in ustno)• Zanesljiva, natančna in fleksibilna oseba, vajena dela v teamu• Želja po dolgoročnem sodelovanjuPrijavo z življenjepisom v angleščini in pripisom 'Za Charter Sales' pošljite na naš e-naslov job@elitavia.com(oziroma prek e-sistema MojeDelo.com).      Kaj nudimo Kaj nudimo  Delo v mednarodnem okolju, dolgoročno sodelovanje, izvrsten kolektiv."
Administrativna dela (m/ž) - študent,https://www.mojedelo.com//administrativna-dela-mz-student/d-377371?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,09.05.2018,04:30,07.05.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativna-dela-mz-student/d-377371?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativna dela (m/ž) - študent   O podjetju: Si študent/ka upravne ali ekonomske smeri in te veseli delo v administraciji? Za našega naročnika, uspešno podjetje, iščemo študentsko pomoč pri delu: ""Administrativna dela (m/ž)"".    Opis delovnega mesta: - pomoč pri administrativnih opravilih,- arhiviranje,- vnos dokumentacije,- fotokopiranje in skeniranje.   Pričakujemo:  urejen študentski status, - odgovornost,- pozitivna naravnanost, - natančnost in vztrajnost,- računalniška pismenost.Kraj dela:Ljubljana.Urna postavka:Po dogovoru.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si, ter naročiti napotnico za študentsko delo.    V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativna pomoč v kadrovski (m/ž),https://www.mojedelo.com//administrativna-pomoc-v-kadrovski-mz/d-376427?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,09.05.2018,04:32,23.04.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativna-pomoc-v-kadrovski-mz/d-376427?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativna pomoč v kadrovski (m/ž)   O podjetju: Si študent/ka družboslovnih ved in te zanima področje kadrovanja ter administracije? Za našega naročnika, uspešno slovensko prehrambeno podjetje z dolgoletno tradicijo, iščemo študenta za delo: ""Administrativna pomoč v kadrovski (m/ž)"". Izkoristi priložnost in se prijavi zdaj.    Opis delovnega mesta: - pomoč pri administrativnih opravilih,- komunikacija z naročniki,- pomoč pri preverjanju in vnosu podatkov,- sprejemanje telefonskih klicev.   Pričakujemo: - urejen študentski status,- vestnost in odgovornost,- komunikativnost,- dobro poznavanje programov Office (Word, Excel),- aktivno znanje angleškega jezika, - zaželeno znanje hrvaškega jezika.   Nudimo: - dinamično delo,- delo v prijetnem okolju,- možnost kariernega razvoja.Kraj dela:Ljubljana BTC.Urna postavka:5,80€/bruto.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si, ter naročiti napotnico za študentsko delo.  V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativna/računalniška dela (m/ž),https://www.mojedelo.com//administrativnaracunalniska-dela-mz/d-377285?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D30,09.05.2018,04:31,03.05.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativnaracunalniska-dela-mz/d-377285?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D30,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativna/računalniška dela (m/ž)   O podjetju: Naš naročnik, vodilna spletna kulinarična trgovina, išče natančno in zanesljivo osebo za pomoč pri: ""Administrativna/računalniška dela (m/ž)"".    Opis delovnega mesta: - vnašanje podatkov,- delo z računalnikom,- administrativna dela,- pomoč v trgovini.   Pričakujemo: - urejen status študenta,- natančnost in zanesljivost,- poznavanje programov Office,- zaželena agroživilska, biotehnična smer,- občutek za hrano.Kraj:Ljubljana BTC.Urna postavka:Po dogovoru.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si ter naročiti napotnico za študentsko delo.    V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativni asistent (m/ž) - študent,https://www.mojedelo.com//administrativni-asistent-mz-student/d-376136?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,09.05.2018,04:32,23.04.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-asistent-mz-student/d-376136?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativni asistent (m/ž) - študent   O podjetju: Si komunikativen/a, odgovoren/a oseba in te veseli delo z ljudmi? Za našega naročnika, uspešno podjetje iščemo študentsko pomoč za: ""Administrativni asistent (m/ž)"".    Opis delovnega mesta: - delo na recepciji,- sprejemanje in vezanje telefonskih klicev- sprejemanje in oddajanje pošte, kuvertiranje,- naročanje pisarniškega materiala in reprezentance- priprava naročilnic,- priprava materialov za dogodke,- druge naloge po navodilih delodajalca.   Pričakujemo: - urejen študentski status,- komunikativnost,- zanesljivost in odgovornost,- aktivno znanje angleškega jezika,- prednost imajo kandidati z izkušnjami.   Nudimo: - dinamično delo,- delo v prijetnem kolektivu.Kraj dela:Ljubljana.Urna postavka:Po dogovoru.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se in nam pošljite svoj življenjepis v angleščini. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si, ter naročiti napotnico za študentsko delo.  V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativno delo - študentsko delo,https://www.mojedelo.com//administrativno-delo-studentsko-delo/d-376905?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D49,09.05.2018,04:32,25.04.2018,"Agencija M Servis, kadrovske storitve, d.o.o.",Ajdovščina,m/ž,https://www.mojedelo.com//administrativno-delo-studentsko-delo/d-376905?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D49,"Agencija M servis, kadrovske storitve d.o.o. je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij.   Mednarodno prevozniško podjetje išče komunikativno in odgovorno osebo za administrativno delo. Administrativno delo - študentsko delo Vaše delo bo obsegalo: Pomoč v komerciali (delo z računalnikom, sledenje pošiljkam, komunikacija s strankami, v glavnem tujimi, vnašanje nalogov v program). Pričakujemo: zaželeno: ang. ali fr. jezik, komunikativnost.Obvezno znanje jezikov: ITALIJANSKI JEZIK Nudimo vam: Plačilo:5 EUR/h NETO, 5,92 EUR/h brutoDelovnik:dopoldneTrajanje:Dlje časa"
