VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Mizar in monter pohištva (m/ž),https://www.mojedelo.com/mizar-in-monter-pohistva-mz/d-494898?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,Personal center d.o.o.,Škofja Loka,m/ž,https://www.mojedelo.com/mizar-in-monter-pohistva-mz/d-494898?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, podjetje Megušar Les d.o.o. iz Škofje Loke, iščemo novega sodelavca za delovno mesto: Mizar in monter pohištva (m/ž)Vaše odgovornosti bodo:Branje tehnične dokumentacije. Razrez. Delo na CNC stroju. Sestavljanje elementov pohištva. Delo poteka po večini v Gorenjski in Osrednjeslovenski regiji, nekaj tudi na Štajerskem in tujini. Od vas pričakujemo:Strpnost in spoštovanje do dela z ljudmi. Izobrazba iz ustrezne smeri oziroma predhodne izkušnje z enakim oziroma sorodnim delovnim mestom. Sposobnost dela v ekipi oziroma dela v parih. Delovni čas od 6 do 2 in včasih dlje, odvisno od montaže (plačane nadure)Poznavanje materialov. Nudimo:Okvirna plača 1.000e bruto + stimulacija + nadure. Službena vozila. Urejene pogoje in redno plačilo. V kolikor si želite dolgoročnega sodelovanja in s svojimi izkušnjami prispevati k še učinkovitejšemu poslovanja podjetja, vas vabimo, da se prijavite preko portala ali na e-mail naslov: info@rekruter.si s pripisom delovnega mesta. Vaše prijave bodo obravnavane diskretno."
Ključavničar - monter,https://www.mojedelo.com/kljucavnicar-monter/d-494851?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,Strojna Maribor d.o.o.,Maribor,m/ž,https://www.mojedelo.com/kljucavnicar-monter/d-494851?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnolog/razvojni inženir    Strojna Maribor d.o.o. je največji proizvajalec pogonske tehnike v Jugovzhodni Evropi. Išče in vabi v svoj kolektiv novega sodelavca.KLJUČAVNIČAR - MONTER (m/ž)Opis dela:Ključavničarska in vzdrževalna delaMontiranje in servisiranje pogonskih sklopov gonilPomoč pri pakiranju in odpremi produktovPogoji delovnega mesta:Kraj dela: Maribor Delo za določen čas in s polnim delovnim časom ter možnostjo zaposlitve za nedoločen čas Pričakujemo:Zaželena /zahtevana III.,  IV. ali  V. stopnja izobrazbe Zaželjene delovne izkušnjeLasten prevoz in vozniško dovoljenje B kategorijeSamostojnostNatančnostSamoiniciativnostKomunikativnostPonujamo:Stimulativno plačiloNagrajevanje uspešnostiMožnost dokazovanja svojih sposobnostiDelo v inovativnem okoljuPrijave z življenjepisom, v katerem na kratko predstavite pridobljena znanja in izkušnje ter sposobnosti pošljite po e-pošti: kadri@strojna.si ali na portal MojeDelo.comVeč o nas na: www.strojna.si"
Elektrikar,https://www.mojedelo.com/elektrikar/d-494794?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,Vipap videm krško d.d.,Krško,m/ž,https://www.mojedelo.com/elektrikar/d-494794?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vzdrževalec I. – elektronika    VIPAP VIDEM KRŠKO d.d., vodilni proizvajalec časopisnih, grafičnih in ovojno-embalažnih papirjev na trgih JV Evrope, za delo v sektorju tehnike zaposli 2 nova  sodelavca na delovnem mestuELEKTRIKAR (m/ž)Vaše delo bo obsegalo:izvajanje rednih in izrednih elektro vzdrževalnih del na nizkonapetostnih (NN)napravah ,odpravljanje okvar na elektro opremi nizke napetosti,pomoč tehnološkemu osebju ob pojavu posebnosti,izvajanje drugih primernih del po navodilih neposrednega vodjeOd kandidatov pričakujemo:IV. ali V. stopnja strokovne izobrazbe;  elektro smer,poznavanje industrijske elektronike, elektrotehnike,splošna računalniška znanjazaželeno znanje angleškega jezikasamostojnost in samoiniciativnost pri delu,sposobnost sodelovanja v timusposobnost za delo na višiniIzbranim  kandidatom nudimo:Zaposlitev nedoločen čas s poskusno dobo 3 mesecev,delo v urejenem in zanimivem delovnem okoljumožnost napredovanja, izobraževanja in osebnega razvojaPrijave pošljite v roku 8 dni od objave, in sicer najkasneje do 21.05.2020 na kadri@vipap.si  ali po pošti na naslov VIPAP VIDEM KRŠKO D.D., Tovarniška ul. 18, 8270 Krško.Datum poteka objave delovnega mesta: 21.05.2020"
Strokovni svetovalec za zasebne uporabnike,https://www.mojedelo.com/strokovni-svetovalec-za-zasebne-uporabnike/d-494823?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,"A1 Slovenija, d. d.",Maribor,m/ž,https://www.mojedelo.com/strokovni-svetovalec-za-zasebne-uporabnike/d-494823?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Podatkovni inženir (Data Engineer)    Strokovni svetovalec za zasebne uporabnikeLokacija dela: MariborVas zanimaA1 Slovenija želi uporabniku zagotoviti odlične storitve in podporo povsod po Sloveniji. Če imate vrhunske komunikacijske sposobnosti, nenehno iščete razvojne priložnosti si želite soustvarjati nekaj izjemnega, ter vas zanima:prodaja in svetovanje uporabnikom o telekomunikacijskih storitvah (internet, fiksna in mobilna telefonija, televizija),prodaja in pomoč naročnikom in (potencialnim) uporabnikom prek različnih komunikacijskih kanalov (telefon, e-pošta, e-chat, socialna omrežja,...), tako dohodnih kot tudi odhodnih aktivnosti,dosledno, pošteno in profesionalno izvajanje vseh procesov, postopkov in nalog, definiranih v oddelku za prodajo in svetovanje domačim uporabnikom in varna uporaba vseh sistemov in aplikacij, potrebnih za izvajanje del in nalog v naročniškem sektorju,zbiranje povratnih informacij uporabnikov in posredovanje le-teh pristojnim osebam,odgovorno komuniciranje z vsemi zunanjimi poslovnimi partnerji naročniškega sektorja in podjetja.Če imatePri zaposlovanju iščemo posameznike, ki se s svojim znanjem in vedenjem blizu vrednotam in pričakovanjem A1, ter imajo:IV. ali V. stopnjo izobrazbe ekonomske oz. druga ustrezna izobrazba,obvladovanje telefonske komunikacije,dobro znanje uporabe računalnika – MS Office,tekoče znanje slovenskega jezika,dobro znanje angleškega jezika,prijaznost, komunikativnost in samoiniciativnost.Bi si želeli delati v okolju, ki vam ponujadelovno razmerje bomo sklenili za določen čas z možnostjo podaljšanja s poskusno dobo 3 mesecev,večizmenski delovni čas,možnost strokovnega in osebnega razvoja,možnost razvoja vaših potencialov in nadgradnjo kompetenc.Več o nas si lahko pogledate v videu.Prijava:Če ste se prepoznali v opisu vas vabimo, da se prijavite preko spletnega obrazca. Ob prijavi priložite življenjepis v slovenskem jeziku."
Delavec v proizvodnji – Puconci pri Murski Soboti,https://www.mojedelo.com/delavec-v-proizvodnji-puconci-pri-murski-soboti/d-494863?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,ROTO ECO d.o.o.,Puconci,m/ž,https://www.mojedelo.com/delavec-v-proizvodnji-puconci-pri-murski-soboti/d-494863?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Upravljalec stroja za proizvodnjo plastičnih izdelkov    ROTO ECO d.o.o, Puconci 12, 9201 PuconciDelavec v proizvodnji ROTO Puconci pri Murski SobotiSi želite dolgoročne zaposlitve in uspešne kariere v Sloveniji? Uspešno pomursko podjetje ROTO s 45 letno tradicijo zaradi povečanja naročil in širitve poslovanja zaposluje sodelavce v proizvodnji in montaži. Nenehno vlagamo v razvoj kadrov. Produkte iz plastičnih mas izdelujemo na najsodobnejših strojih in se uvrščamo med vodilna podjetja v  panogi. Ponosni smo na naše strokovno usposobljene sodelavce, s pomočjo katerih presegamo želje naših naročnikov. Veliko vlagamo v znanje naših zaposlenih, zato jim nudimo možnost strokovnega izpopolnjevanja. Delo obsega:Krmiljenje strojaVizualna kontrola izdelkov;Občasna dodelava izdelkov in pakiranje.Pričakujemo:Ročne spretnosti in natančnost,Zanesljivost, delavnost in odgovornost,Sposobnost timskega in samostojnega dela.Nudimo:Dolgoročno zaposlitev,Mentorstvo pri uvajanju v delo,Stimulativno in redno plačilo,Pridobitev novih znanj in spretnosti,Urejene delovne razmere, toplo malico,Izmensko delo,Možnost razvoja in napredovanja.Informacije in prijave: kadri@roto.si, tel.: 02/52-52-174www.roto.si"
Strokovnjak za tehnično optimizacijo spletnih strani (m/ž),https://www.mojedelo.com/strokovnjak-za-tehnicno-optimizacijo-spletnih-strani-mz/d-494528?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,AGENCIJA AGADO d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/strokovnjak-za-tehnicno-optimizacijo-spletnih-strani-mz/d-494528?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Strokovnjak za tehnično optimizacijo spletnih strani (m/ž)Naš naročnik je vodilno slovensko podjetje, ki združuje strokovnjake na področju podpore in ustanavljanja podjetij. Svežim podjetnikom uspešno stojijo ob strani že 29 let. Trenutno jih je zaposlenih 40 strokovnjakov, vsak s svojim specifičnim znanjem. Sodelujejo z državnimi ustanovami podpornega okolja podjetništva.V podjetju so ponosni, da so priča rojevanju novih uspešnih podjetniških zgodb kakor tudi na njihove sodelavce, ki pripomorejo k njihovim uspehom. Podjetnike, na njihovi podjetniški poti, z veseljem podpirajo interni finančni, kadrovski, davčni, pravni in računovodski svetovalci. V svojo ekipo vabijo Strokovnjaka za tehnično optimizacijo spletnih strani (m/ž).Lokacija dela: LjubljanaVaše delovne naloge bodo:skrb za spletne strani podjetja: tehnična optimizacija spletnih strani podjetja,dodajanje in posodabljanje vsebin, delo v sistemu WordPress,programiranje in posodabljanje spletnih obrazcev, Short Code, oblike spletnih strani, pasic,priprava e-mail kampanj (Mailchimp),spremljanje analitike v Googlu,izdelovanje avdio / video vsebin.Od kandidata pričakujemo:vsaj VI./1 stopnja izobrazbe ustrezne smeri (ekonomija, IT, drugo),odlično poznavanje WordPress-a in tehnične optimizacije spletnih strani,dobro poznavanje Google analitike,poznavanje HTML5, CSS, JAVAScript, PHP, SQL,osnovno poznavanje Google AdWords in Facebook oglaševanja,osnovno poznavanje družbenih omrežij (LinkedIn, Facebook, Instagram, Twitter, …),pet let delovnih izkušenj na področju tehnične optimizacije,dobro znanje angleščine,osnovno znanje izdelovanja avdio / video vsebin,dobre komunikacijske in organizacijske sposobnosti,hitrost in odzivnost,pozitiven odnos do sprememb,sposobnost timskega dela.Novemu sodelavcu ponujamo:redna zaposlitev za nedoločen čas s 6 mesečnim poskusnim delom,delo v stabilnem podjetju s platinasto bonitetno odličnostjo 2019,samostojno delo pod vodstvom,možnost kariernega razvoja,delo v pozitivnem kolektivu,parkirišče.Prosimo vas, da prijave z življenjepisom in predstavitvenim pismom pošljete na naslov: kadri@agado.si do 20.05.2020. V zadevi elektronskega sporočila navedite Strokovnjak za tehnično optimizacijo spletnih strani. Veseli bomo vaše prijave ter sodelovanja z vami."
Vodja strugarne in brusilnice,https://www.mojedelo.com/vodja-strugarne-in-brusilnice/d-494520?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,Lestro Ledinek,Hoče,m/ž,https://www.mojedelo.com/vodja-strugarne-in-brusilnice/d-494520?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"CNC operater    Vodja strugarne in brusilnice (Lestro Ledinek d.o.o.)Kraj dela: HočeNaloge:Planiranje in izvajanje dela kontrola, analiza proizvodnega  procesa strugarne in brusilniceplaniranje, izvajanje  notranje komunikacije dobaviteljev tehnične, tehnološke in varnostne dokumentacije planiranje, kontrola skladnosti delovne opreme, kontrola, analiza vseh neskladnosti oddelka strugarne, brusilniceopravljanje drugih del po navodilih nadrejenegaIzobrazba:III., IV., V., VIDelovne izkušnje: •    vsaj 2 leti na podobnem delovnem mestuZnanje in sposobnosti:Poznavanje tehnične dokumentacije in normativov ter standardov s področja struženja in brušenja strojnih elementovznanje in izkušnje iz področja strojegradnje, zlasti mehanske obdelave brušenja, struženja, vključno z uporabo orodij Ponujamo:Zanimivo delo v dinamičnem okolju, ki nudi pogoje za osebno ter strokovno rast v vrhunskega strokovnjaka Pogodba za določen čas z možnostjo zaposlitve za nedoločen časPrijave sprejemamo preko e-sistema portala MojeDelo.com."
Vodja službe konjereje (m/ž),https://www.mojedelo.com/vodja-sluzbe-konjereje-mz/d-494519?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,"Holding Kobilarna Lipica, d.o.o.",Lipica,m/ž,https://www.mojedelo.com/vodja-sluzbe-konjereje-mz/d-494519?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Kuhar    Kobilarna Lipica je dom lipicanca in največja kobilarna z lipicanci na svetu. Njena edinstvena zgodba se je začela leta 1580, danes pa se razvija v pravi konjeniški park, ki obiskovalce povezuje s konji, konjeniško kulturo, bogato kulturno dediščino. Območje parka hkrati ponuja idilično naravno okolje za sprostitev ter številne možnosti za aktivna, edinstvena doživetja.V konjeniškem parku Lipica poleg doživetij v kobilarni, prijateljevanjem s preko 300 belimi konji, obiskovalce razveseljujemo z različnimi dogodki skozi celo leto. Obiskovalcem omogočamo oddih v Hotelu Maestoso ter jih razvajamo s kulinaričnimi dobrotami najboljšega, kar ponuja Kras. Poleg ljubiteljev konj, združuje Lipica na enem mestu tudi športne navdušence s področja golfa, saj lahko ti, zaradi ugodne klime, čare zelenih travnatih površin koristijo tudi skozi zimsko sezono.Več o podjetju: www.lipica.orgKobilarna Lipica v svoj kolektiv vabiVODJO SLUŽBE KONJEREJE (m/ž)Delovne naloge obsegajo predvsem:vodenje, organiziranje, izvajanje in nadziranje rejskega proograma,vodenje selekcije, odgovornost za vodenje rodovništva, strokovnega rejskega in veterinarskega arhiva,splošna strokovna skrb za plemensko čredo,zagotavljanje dokumentacije, registracijskih postopkov za čredo,zagotavljanje in vzdrževanje pogojev za ohranjanje statusa rejske organizacije,sodelovanje z drugimi rejskimi organizacijami,sodelovanje pri ohranjanju in vzpostavljanju pogojev za optimalno vzrejo in ohranjanje črede,organizacija in sodelovanje pri izvajanju preizkusov delovne sposobnosti konj,priprava strokovnih usmeritev in usmerjanje nege oskrbe, namestitev in zrejo vseh kategorij živali v skladu z najvišjimi etičnimi, etnološkimi in tehnološkimi standardi,  zagotavljanje delovanja in razvoja rač. informacijskega sistema,aktivno sodelovanje v domačih in mednarodnih organizacijah na področju konjereje in konjeništva, pozicioniranje Kobilarne Lipica v domačem in mednarodnem okolju.Kaj podjetje lahko ponudi?dinamično delo, dobre delovne pogoje,redno in dobro plačilo,možnost dolgoročnega sodelovanja v obliki redne zaposlitve v uspešnem podjetju s polnim delovnim časom.V kolikor imate: specializacijo po visokošolski izobrazbi (prejšnja), ali visokošolsko univerzitetno izobrazbo (prejšnja), ali višjo stopnjo izobrazbe s področja kmetijstva, zootehnike, veterine ali druge podobne smeri, ki vsebuje primerljive vsebine selekcije,opravljen preizkus po 101. členu Zakona o živinoreji,organizacijske sposobnosti, sposobnost za delo z ljudmi, odgovornost, vestnost, odnos do živali, poslovna korespondenca, 2 leti izkušenj z vodenjem, poznavanje področja konjereje, selekcije in rodovništva v konjereji,napredno vedenje o vzreji in šolanju konj, aktivno znanje dveh tujih jezikov (nemščina, italijanščina, francoščina, angleščina),poznavanje dela z računalnikom.vabimo k prijavi!Prijave pričakujemo do vključno 31.05.2020, na elektronski naslov zaposlitev@lipica.org. V vlogi navedite e-mail naslov za prejemanje vabil in obvestil, vezanih na razpis.V besedilu razpisa uporabljeni izrazi so uporabljeni nediskriminatorno. Vaše prijave bomo obravnavali diskretno in ob spoštovanju zakonodaje, ki ureja varovanje osebnih podatkov. Prejete vloge bodo uporabljene zgolj za namene tega razpisa."
Prodajalec m/ž Sežana,https://www.mojedelo.com/prodajalec-mz-sezana/d-494511?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,13.05.2020,TEDi Betriebs,Sežana,m/ž,https://www.mojedelo.com/prodajalec-mz-sezana/d-494511?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Prodajalec (m/ž)    Prodajalec (m/ž) – SEŽANASmo družini prijazen ponudnik izdelkov za vsakodnevno rabo, ki je prisoten tako v velikih mestih, kot tudi na podeželju. Ponujamo izdelke za vsakodnevno rabo, darilne in dekorativne izdelke, pripomočke za ustvarjanje, izdelke za zabavo, igrače in pisarniške potrebščine ter drogerijske izdelke. V 8 državah Evrope imamo več kot 2100 prodajnih mest in smo tako med vodilnimi v svojem tržnem segmentu.Trenutno iščemo prodajalca (m/ž) za trgovine TEDI - SežanaOpis delovnega mesta: Ker se naše podjetje širi, iščemo nove sodelavke in sodelavce. V kolikor ste  pozitivni, prilagodljivi in radi delate z ljudmi je podjetje TEDi pravi naslov za vas. Vaše naloge: delo na blagajni,razporeditev izdelkov na police,označevanje cen,urejanje izgleda poslovalnice,skrb za čistočo in urejenost poslovalnice.Pričakujemo osebe, ki imajo veselje do dela v trgovini, so pripravljene poprijeti za delo in imajo spoštljiv odnos do sodelavcev in strank.Bi želeli postati del naše ekipe? Prijavite se lahko TUKAJ ali nam vašo prijavo pošljete po pošti na naslov TEDi Betriebs d.o.o., Ptujska cesta 190, 2000 MariborVeselimo se vaše prijave."
.NET razvijalec,https://www.mojedelo.com/net-razvijalec/d-494768?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,13.05.2020,08:30,11.05.2020,Dinit d.o.o.,Ljubljana ali Izola,m/ž,https://www.mojedelo.com/net-razvijalec/d-494768?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Razvijalec programske opreme    .NET razvijalec m/žV našo ekipo vabimo izkušenega .NET razvijalca!Dinit Card Services (www.dinitcs.com) je podjetje, ki nudi celovite in napredne storitve na področju procesiranja kartic in plačil. Sedež podjetja je v Izoli, delujemo pa na trgih Slovenije, Italije, Švice, Anglije, Irske, Francije in držav Beneluksa. Dinit Card Services je v lasti Corner Bank, ene najuglednejših bančnih skupin v Švici, ki je obenem tudi kapitalsko najstabilnejša švicarska banka.Smo izrazito razvojno usmerjeno podjetje, ki je v 11 letih od ustanovitve zraslo v eno najhitreje rastočih podjetij na področju finančne tehnologije v regiji s prek 70 zaposlenimi.V okviru mednarodne korporacijske kulture razvijamo sodobne kadrovske pristope ter rast in uspešnost svojega poslovanja zagotavljamo tako s kolektivnim kot z individualnim razvojem sodelavk in sodelavcev. V svoje vrste vabimo motivirane kadre, željne osebnostnega razvoja in predane kolektivnemu duhu podjetja.Opis dela:V ekipo vabimo izkušenega .NET razvijalca. Skupaj z ostalimi sodelavci iz ekipe skrbiš za načrtovanje, razvoj in vzdrževanje aplikacij za kartično poslovanje. Obenem pa predlagaš spremembe in izboljšave ter sodeluješ z našimi poslovnimi analitiki pri analizi in pripravi aplikativnih rešitev, ki jih Dinit Card Services razvija in vzdržuje za potrebe svojih strank.Nudimo ti:pozitivno delovno okolje in super ekipa, mentorstvo pri zahtevnejših projektih in prilagodljiv delovni čas;strokovni, osebni in karierni razvoj z nadgradnjo individualnih potencialov in kompetenc;priložnost uveljavitve v mednarodnem, tehnološko naprednem podjetju;stimulativno plačilo;možnost vključitve v sistem dodatnega pokojninskega zavarovanja, financiranega s strani podjetja;delovno razmerje za nedoločen čas;druženje, zabavo in športno-družbeno udejstvovanje z organiziranimi izleti, pohodi v naravo, ekipnimi športi, dnevi prostovoljstva, pikniki, različnimi izobraževanji in delavnicami.Naša pričakovanja:dobro poznavanje programskega jezika Microsoft .NET (C#, ASP.NET, WEB API, Entity Framework);poznavanje razvojnih tehnologij in orodij (MVC, TypeScript, Powershell, TFS, GIT);poznavanje Javascript ogrodij (AngularJS, Bootstrap, JQuery);poznavanje spletnih tehnologij (CSS, HTML, JSON, XML);poznavanje integracijskih tehnologij (WCF, REST);poznavanje podatkovnih baz in SQL jezika;zaželena VI. ali VII. stopnja strokovne izobrazbe tehnične smeri (informatika, elektrotehnika);znanje angleškega jezika.Prijave sprejemamo do 31.05.2020 na zaposlitev@dinitcs.com. Veseli bomo pogovora s tabo!Možnost dela v Izoli ali Ljubljani.Pridruži se motivirani ekipi strokovnjakov s področja finančne tehnologije!"
