VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
"1 x Poslovodja m/ž v poslovni enoti NKD d.o.o. Kočevje, za polni delovni čas",https://www.mojedelo.com//1-x-poslovodja-mz-v-poslovni-enoti-nkd-doo-kocevje-za-polni-delovni-cas/d-373053?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,21.03.2018,04:30,19.3.2018,NKD d.o.o.,Kočevje,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-poslovni-enoti-nkd-doo-kocevje-za-polni-delovni-cas/d-373053?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,"1 x Poslovodja m/ž v poslovni enoti NKD d.o.o. Kočevje, za polni delovni čas  Opis del in nalog:  - vodenje in organiziranje dela v poslovni enoti- skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje - polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas,  pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
1 x Poslovodja m/ž v poslovni enoti NKD d.o.o. Ljubljana,https://www.mojedelo.com//1-x-poslovodja-mz-v-poslovni-enoti-nkd-doo-ljubljana/d-370193?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D71,21.03.2018,04:33,01.03.2018,NKD d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-poslovni-enoti-nkd-doo-ljubljana/d-370193?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D71,"1 x Poslovodja m/ž v poslovni enoti NKD d.o.o. Ljubljana  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti,  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje,  -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.,  -          smer: trgovska ali ekonomska,  -          zahtevana dodatna znanja: osnovna računalniška znanja,  -          delovne izkušnje: 2 leti.  Nudimo:  Delo polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
"1x Prodajalka m/ž na področju Dolenjske, za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-na-podrocju-dolenjske-za-krajsi-delovni-cas-30-ur-tedensko/d-370405?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D64,21.03.2018,04:33,05.03.2018,NKD d.o.o.,Dolenjska,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-na-podrocju-dolenjske-za-krajsi-delovni-cas-30-ur-tedensko/d-370405?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D64,"1x Prodajalka m/ž na področju Dolenjske, za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za stranke, pomoč pri nakupu blaga oz. svetovanje- polnjenje prodajnih polic in stojal,- prevzem blaga in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
"1x Prodajalka m/ž v PE Ljubljana, za krajši delovni čas 25 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-pe-ljubljana-za-krajsi-delovni-cas-25-ur-tedensko/d-370192?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D71,21.03.2018,04:33,01.03.2018,NKD d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-pe-ljubljana-za-krajsi-delovni-cas-25-ur-tedensko/d-370192?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D71,"1x Prodajalka m/ž v PE Ljubljana, za krajši delovni čas 25 ur /tedensko  Opis del in nalog:  - skrb za stranke, pomoč pri nakupu blaga oz. svetovanje- polnjenje prodajnih polic in stojal,- prevzem blaga in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za krajši delovni čas 25 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
"1x Prodajalka m/ž v PE Murska Sobota, za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-pe-murska-sobota-za-krajsi-delovni-cas-30-ur-tedensko/d-370512?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D61,21.03.2018,04:33,06.03.2018,NKD d.o.o.,Murska Sobota,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-pe-murska-sobota-za-krajsi-delovni-cas-30-ur-tedensko/d-370512?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D61,"1x Prodajalka m/ž v PE Murska Sobota, za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za stranke, pomoč pri nakupu blaga oz. svetovanje- polnjenje prodajnih polic in stojal,- prevzem blaga in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za krajši delovni čas 30ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. Ptuj, za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-ptuj-za-krajsi-delovni-cas-30-ur-tedensko/d-371572?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D39,21.03.2018,04:31,13.03.2018,NKD d.o.o.,Ptuj,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-ptuj-za-krajsi-delovni-cas-30-ur-tedensko/d-371572?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D39,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. Ptuj, za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za stranke, pomoč pri nakupu blaga oz. svetovanje- polnjenje prodajnih polic in stojal,- prevzem blaga in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za krajši delovni čas 30ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Vrhnika z okolico, za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-vrhnika-z-okolico-za-krajsi-delovni-cas-30-ur-tedensko/d-373051?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D10,21.03.2018,04:30,19.03.2018,NKD d.o.o.,Vrhnika z okolico,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-vrhnika-z-okolico-za-krajsi-delovni-cas-30-ur-tedensko/d-373051?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D10,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Vrhnika z okolico, za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za stranke, pomoč pri nakupu blaga oz. svetovanje- polnjenje prodajnih polic in stojal,- prevzem blaga in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za krajši delovni čas 30ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.Vaše prijave pričakujemo preko portala MojeDelo.com."
2 CNC-Dreher/innen / CNC strugar ,https://www.mojedelo.com//2-cnc-dreherinnen-cnc-strugar/d-344150?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,21.03.2018,04:31,16.03.2018,ACE consulting GmbH,Avstrija,m/ž,https://www.mojedelo.com//2-cnc-dreherinnen-cnc-strugar/d-344150?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,"Mizar    Die ACE consulting GmbH ist ein führender Dienstleister im Personalrecruiting und -bereitstellung in Oberösterreich und im bayrischen Grenzraum zu Österreich.http://www.acejobs.eu/2 CNC-Dreher/innenDurch unsere langjährige Erfahrung und starke Kundenorientierung setzen wir Standards bei der Integration und sofortigen Festanstellung für technisch produzierende Unternehmen.Zur Verstärkung unseres Kunden suchen wir 2 CNC-Dreher/innen für den Standort Linz und Ried im Innkreis.Unser Kunde ist ein Top-Industrieunternehmen in Oberösterreich, welches im internationalen Umfeld tätig ist und seinerseits Standards setzt.Stellenbeschreibung:Einrichtung und Bedienung von CNC-gesteuerten DrehmaschinenWartungs- und Reinigungsarbeiten an den genutzten MaschinenDokumentieren und Überwachen der FertigungsprozesseSelbstständige QualitätskontrolleMessen und Prüfen der WerkstückeFachliche Anforderung:Ausbildung im Fachbereich MetallErste Erfahrungen im CNC-DrehenBereitschaft zur SchichtarbeitPersönliche Anforderung:Selbständigkeit und Eigeninitiative, Genauigkeit, Team- und KontaktfähigWir bieten:Aufstiegschancen für motivierte MitarbeiterGute Entwicklungs- und WeiterbildungsmöglichkeitenLangfristige ArbeitsstelleUnterkunftsmöglichkeitenUnbefristeter österreichischer VertragEntlohnung:Der Brutto-Monatslohn (14 Löhne pro Jahr) beträgt für diese Stelle mindestens EUR 1.918,71 + Schichtzulage (Überzahlung möglich)Je nach Funktion, Qualifikation und Erfahrung ist eine Überzahlung möglich.Sozial-, Kranken- und Pensionsversicherung sind in Österreich geregeltKontaktACE consulting GmbHz.Hd. PersonalabteilungBethlehemstraße 3, 4020 Linz, AT Tel.: +43 732 609 101 400E-Mail: bewerbung@acejobs.eu"
Abkanter (m/w) / Oblikovalec kovin,https://www.mojedelo.com//abkanter-mw-oblikovalec-kovin/d-370638?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,21.03.2018,04:32,06.03.2018,MLS Personalbereitstellung GmbH,Hart bei Graz,m/ž,https://www.mojedelo.com//abkanter-mw-oblikovalec-kovin/d-370638?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,"Aktuelle Jobs  Abkanter (m/w) / Oblikovalec kovin Suchen Abkanter (m/w) in Hart bei Graz. Wir sind ein dynamisches, erfolgreiches Unternehmen und verfügen über 20-jährige Kompetenz und Know-How in Sachen Personalmanagement. Unser Kunde ist ein erfolgreiches Unternehmen und sucht zur Verstärkung seines Teams Sie. Wir bieten Ihnen:  •    Langfristige Beschäftigung in einem renommierten Unternehmen•    Arbeitskleidung und Werkzeug wird nach Absprache zur Verfügung gestellt•    Beste Betreuung durch unser MLS-Team•    Selbstständiges, verantwortungsvolles und abwechslungsreiches Aufgabengebiet•    Arbeitszeit: Vollzeit•    12,79 Brutto, beträgt der kollektivvertragliche Bruttomindestlohn (in EUR) pro Stunde. Wir erwarten folgende Qualifikationen:  •    Abgeschlossene Berufsausbildung•    Berufserfahrung als Abkanter•    Team- und Kommunikationsfähigkeit•    Schichtbereitschaft•    Handwerkliches Geschick•    Flexibilität und ZuverlässigkeitWenn Sie sich von dieser Position angesprochen fühlen, freuen wir uns auf Ihre aussagekräftige Bewerbung!Bei Interesse kontaktieren Sie bitte: Marion KrennMLS Personaldienstleistung GmbHConrad-v.-Hötzendorfstraße 162A-8010 GrazTel.: +43 664 92 12 357  jobs.krenn@mls.at  Da für eine Anstellung in Österreich Deutschkenntnisse notwendig sind, bittet das Unternehmen MLS darum, die Lebensläufe auf Deutsch zu übermitteln.   Za zaposlitev v Avstriji je potrebno znanje nemškega jezika, zato podjetje MLS zainteresirane kandidate naproša, da svoje vloge pošljejo v nemškem jeziku."
Account Executive (m/f) / Izvršni skrbnik kupcev,https://www.mojedelo.com//account-executive-mf-izvrsni-skrbnik-kupcev/d-369608?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,21.03.2018,04:34,23.02.2018,"Federal Express Europe, Inc. ",Slovenija,m/ž,https://www.mojedelo.com//account-executive-mf-izvrsni-skrbnik-kupcev/d-369608?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,"FedEx je eno izmed vodilnih in svetovno priznanih mednarodnih podjetij na področju zračnega transporta. Ste izkušeni, usposobljeni, uspešni, proaktivni in vztrajni ter ste pripravljeni na nove izzive? Če ste odgovorili z da, nadaljujte z branjem našega oglasa. Izvršni skrbnik kupcev Delovno mesto na področju prodaje za vso državo  Vaše naloge:  pridobivanje novih in zvestih kupcev     skrb za obstoječe kupce     izvedba sestankov na različnih ravneh odločanja     proaktiven odnos do prodajnega postopka     redno komuniciranje in ohranjanje dobrih odnosov z različnimi oddelki znotraj podjetja     doseganje in preseganje ključnih kazalnikov uspešnosti (KPI)  Naša pričakovanja:  izkušenj kot prodajni predstavnik na terenu; prednost imajo kandidati s poznavanjem logističnega področja in izkušnjami v segmentu B2B     tekoče znanje angleškega jezika, pisno in ustno     karizmatična osebnost z učinkovitimi komunikacijskimi sposobnostmi in prepričljivim nastopom     pripravljenost do vožnje in obiskovanja kupcev na dnevni ravni ter občasna potovanja v tujino     dobro poznavanje računalniških programov (MS Word, Excel, PowerPoint) in zmožnost hitrega prilagajanja na nove sisteme     dobra razdelitev časa     organiziranost in zmožnost opravljanja administrativnih nalog     energičen, skrben in deloven pristop  Naša zagotovila: Za trdo in uspešno delo nudimo konkurenčno osnovno mesečno plačilo in spodbudni variabilni del, ki je odvisen od rezultatov uspešnosti. Zagotavljamo tudi službeno vozilo z možnostjo zasebne rabe, mobilni telefon in prenosni računalnik. Svojo prijavo pošljite v angleščino v dveh tednih na e-naslov:  Personalabteilung@fedex.com.       FedEx is one of the leading, most respected multinational air express transportation companies in the world. Are you a skilled, successful, self-driven and persistent sales person ready for  new challenges? Then, continue reading our posting for Account Executive Position for country wide sales  Your job will be:  Acquire new and loyal customers;     Retain existing customer base;     Conduct meetings at different decision making levels;     Pro-actively drive the sales process;     Keep regular relationship with internal departments;     Meet and exceed required sales KPIs.  Our expectations are:  Experience in field sales job; B2B sales and industry knowledge is an advantage;     Fluent in English;     Charismatic personality with effective persuasive and communication skills;     Willing to drive and visit customers daily country-wide;     Good in PC skills (MS Word, Excel, PowerPoint), and adopts to new systems quickly;     Good time management skills;     Organized and skilled in administrative tasks;     Energetic and ready to go the extra mile.  Our compensation: For the hard and successful work we provide competitive base salary and motivating performance driven compensation. Company car including private usage, mobile phone and laptop are provided. Please send your English application within two weeks to   Personalabteilung@fedex.com."
