VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Referent v administraciji,https://www.mojedelo.com/referent-v-administraciji/d-485480?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,Planeta d.o.o. Optika Clarus,Ljubljana,m/ž,https://www.mojedelo.com/referent-v-administraciji/d-485480?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Prodajalec - optik    CLARUSOptika Clarus, vodilno podjetje v svoji branži na slovenskem tržišču v svoje vrste vabi nove sodelavce. Naše poslovalnice se nahajajo po vsej Sloveniji, hkrati pa se lahko pohvalimo z največjim centrom optike v Evropi, ki se razprostira na kar 800m2 v nakupovalnem središču BTC Ljubljana.V naših ambulantah nudimo očesne preglede za preventivo in uporabo korekcijskih očal ter kontaktnih leč z odličnimi specialisti okulisti ter učinkovito in moderno opremo. Med strankami smo poznani po trendovski ponudbi korekcijskih, sončnih, športnih in otroških očal ter ostalimi pripomočki, ki sodijo v prodajni repertoar sodobne optike.Je natančnost tvoja vrlina? Uživaš v pogovorih v angleškem in nemškem jeziku? In z veseljem urejaš vsa pisarniška dela? Potem je ta oglas zate! Optika Clarus, vodilni ponudnik očal in optičnih pripomočkov v Sloveniji, v svoje vrste vabi posameznika, ki bi bil rad del nečesa večjega, vznemirljivega in pripravljen na nove uspehe.Kaj ponujamo?Na različnih področjih znotraj največjega podjetja v svoji dejavnosti, Vam v prijetnem in sodobnem ambientu ponujamo delo zavito v belo haljo, pri katerem boste pomagali ljudem do boljšega vida in hkrati spremljali modne trende med prestižnimi blagovnimi znamkami. Ker ves čas stremimo k izboljšanju kvalitete naših storitev in spremljamo trende na svojem področju, bomo poskrbeli za kvalitetno usposabljanje, dodatna izobraževanja, osebno rast in karierni razvoj, znotraj tima pa boste imeli tudi možnost napredovanja. Vaše delo bo odgovorno že od prvega dne, Vašo uspešnost pa bomo stimulativno nagrajevali.Kaj pričakujemo?Cenimo fleksibilne, ustvarjalne, iznajdljive, in vztrajne posameznike z veliko energije in entuziazma pri uresničevanju svojih delovnih nalog. Od zaposlenega predvsem pričakujemo, da zna svoje znanje prenesti v prakso, je motiviran in samoiniciativen, obenem pa se giblje v okvirih ciljev, strategije in vrednot podjetja.Smo zahtevni, a z namenom.Ponujamo Vam odlično priložnost, da sodelujete z nami.V kolektiv vodilnega ponudnika na področju trgovine z očali in optičnimi pripomočki vabimo kandidate in kandidatke na prosto delovno mesto:Referent v administraciji m/žDelo obsega:Vodenje kadrovskih evidenc in različna kadrovska dela.Pomoč pri računovodskemu delovnem področju.Priprava analiz in poročil za upravo podjetja.Koordinacija sestankov in sprejem obiskovalcev.Ostala administrativna dela.Izvajanje nalog po nalogu nadrejenega.Pričakujemo: Zaželene izkušnje na omenjenem področju.Komunikacijske spretnosti.Odgovornost do dela, zanesljivost, iznajdljivost, veselje do timskega dela, ciljno usmerjenost, pozitiven odnos, pripravljenost do sodelovanja in odprte komunikacije.Obvladovanje orodij Office okolja.OBVEZNO aktivno znanje nemškega jezika in angleškega jezika.Vsaj 2 leti izkušenj na podobnem delovnem mestu.Nudimo:Prijetno okolje, kjer boste osebnostno in strokovno rasli.Redno plačilo.Ugodnosti podjetja in možnost napredovanja.Pošljite vlogo in življenjepis preko spletnega portala MojeDelo.com. Ne gledamo na izobrazbo. Iščemo odnos in strast. Smo zahtevni, a z namenom.Vabljeni na www.clarus.si."
Prevajal-ec/ka za makedonski jezik,https://www.mojedelo.com/prevajal-ecka-za-makedonski-jezik/d-485542?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,Agencija INT d.o.o.,Slovenija,m/ž,https://www.mojedelo.com/prevajal-ecka-za-makedonski-jezik/d-485542?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja ključnih kupcev    Prevajal-ec/ka za makedonski jezikPogodbeno deloTAIA je hitro rastoča inovativna mednarodna platforma, ki je prevajalski trg ponesla v 21. stoletje. Po mnenju Financ, najpodjetniška ideja, ki mednarodnim podjetjem olajša prevajanje v več kot 100 različnih jezikov. Zaupajo nam podjetja kot so Petrol, Conrad, Triglav, Iskra, AmCham, Kolektor in mnogi drugi, saj smo vedno nekaj korakov pred konkurenco.Več o nas na: taia.ioNaloge:kakovostno prevajanje vseh vrst besedil v kombinacijah slo-mk-slo in ang-mk-ang.kakovostno lektoriranje vseh vrst makedonskih besedilpregledovanje prevodovvključenost v razvoj aplikacije za prevajanje TAIAPričakujemo:odlično znanje makedonskega in slovenskega jezikaprednost, odlično znanje angleškega jezikadiploma iz prevajalstva ali makedonskega jezikaodlična sposobnost pisnega izražanjaveč kot 3 leta izkušenj s prevajanjemsamostojnost in odgovornost pri načrtovanju delovnega časaznanje še kakšnega svetovnega jezika predstavlja prednostprednost je poznavanje prevajalskih orodij, ni pa pogojNudimo:pogodbeno delokreativno in dinamično delo v mladi ekipimožnost osebnega in kariernega razvojamožnost dela od domamožnost dela v tujinitehnična in strokovna izobraževanjaZahtevana izobrazba: VII., VIII/1., VIII/2.Zahtevane delovne izkušnje: 3 letaMesečno plačilo v primeru ekskluzivnega dogovora 1000 – 1600 EUR bruto, odvisno od oblike pogodbenega sodelovanja. V primeru nerednega sodelovanja plačilo na besedo. Prijave pošljite na:  info@taia.io taia.io"
Poslovni sekretar,https://www.mojedelo.com/poslovni-sekretar/d-485510?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,"S-Factoring, faktoring družba d.d.",Ljubljana teren,m/ž,https://www.mojedelo.com/poslovni-sekretar/d-485510?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Prodajni svetovalec    ""Uživam v dinamičnemdelovnem okolju.""Poslovni sekretar (M/Ž)S-Factoring d. d. je vodilna faktoring družba v Sloveniji. Pri svojem delovanju prenaša širino znanja in izkušenj iz 200-letne tradicije skupine Erste Bank & Sparkassen, ki predstavlja eno največjih bančnih skupin v srednji in jugovzhodni Evropi in ji zaupa več kot 16 milijonov strank.Pridružite se naši bančni ekipi na delovnem mestu:Opis dela:podpora upravi in ostalim oddelkom družbe,izvajanje splošnih administrativnih in pisarniških del,organizacija sestankov, sej nadzornega sveta in skupščin,priprava gradiv za seje nadzornega sveta, skupščine in kolegije,priprava poročil in statistik za upravo in lastnike,vodenje kadrovske evidence in kadrovska opravila,nabava pisarniškega materiala in sredstev družbe,obdelava in plačila prejetih računov,nudenje osnovnih informacij o faktoringu potencialnim strankam.Od novega sodelavca/sodelavke pričakujemo:najmanj peto stopnjo izobrazbe družboslovne smeri,najmanj 3 leta delovnih izkušenj na enakem ali podobnem delovnem mestu,komunikativnost, prijaznost, energičnost, zavzetost in samoiniciativnost,dobro osebno organiziranost in visoko storilnost,prilagodljivost, natančnost, doslednost in odgovornost,dobro poznavanje programskih orodij za delo z računalnikom (Windows, Microsoft Office),aktivno znanje angleškega jezika (ustno in pisno).Nudimo:delovno razmerje za določen čas,delo v mednarodnem bančnem okolju in mladem dinamičnem kolektivu,pridobivanje novih znanj in izkušenj ter možnost kariernega razvoja,razgibano delo s sedežem v LjubljaniV kolikor smo vas pritegnili z našim povabilom in iščete nov izziv ter možnost nadaljnjega kariernega in osebnega razvoja, vas vabimo, da nam pošljete svojo ponudbo z življenjepisom v slovenskem in angleškem jeziku po pošti na S-FACTORING d.d., CESTA V KLEČE 15, 1000 LJUBLJANA (pripis: Poslovni sekretar (m/ž)) ali na e-mail naslov: tina.verbovsek@s-factoring.si do 31.01.2020. Vaše prijave bomo diskretno obravnavali."
Programer / uvajalec (Ormož),https://www.mojedelo.com/programer-uvajalec-ormoz/d-485504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,Kvint d.o.o.,Ormož,m/ž,https://www.mojedelo.com/programer-uvajalec-ormoz/d-485504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Programer (Ormož)           Programer / uvajalec m/žKvint d.o.o. je podjetje, ki nudi celovite in napredne rešitve:na področju podpore notranjim in zunanjim logističnim procesom, ki jih srečujemo v skladiščih in proizvodnji ter med podjetji v preskrbovalni verigi (Trace.Wms)zagotavlja učinkovito upravljanje proizvodnih procesov za namene digitalizacije proizvodnje (Trace.Mes)Več  o naših rešitvah na www.trace.siSedež podjetja je v Ljubljani in s poslovalnico v Ormožu.Delujemo pa na trgih Slovenije, Hrvaške, Srbije, Bosne in Hercegovine ter Severne Makedonije.Smo izrazito razvojno usmerjeno podjetje. V svoje vrste vabimo motivirane kadre, željne osebnostnega razvoja in predane kolektivnemu duhu podjetja.OPIS DELOVNEGA MESTA:Skupaj z ostalimi sodelavci iz ekipe boš skrbel(a) za načrtovanje, razvoj in vzdrževanje programskih rešitev. Obenem pa predlagal(a) spremembe in izboljšave ter sodeloval(a) z našimi poslovnimi analitiki pri analizi in pripravi aplikativnih rešitev, ki jih Kvint razvija in vzdržuje za potrebe svojih strank. Vključen(a) boš v projekte uvedbe naših rešitev pri kupcih v fazah načrtovanja, konfiguracija in uvajanja.V kolikor imaš veselje in strast do spoprijemanja z izzivi programiranja in dela z ljudmi,  se prijavi na razpis.  Veseli bomo pogovora s tabo!Delovno mesto je v poslovalnici v Ormožu.KAJ PRIČAKUJEMO:poznavanje programskega jezika C# in ogrodja .NET;poznavanje spletnih tehnologij (CSS, HTML, Javascript);poznavanje podatkovnih modelov in SQL;znanje angleškega in/ali nemškega jezika jezika.KAJ NUDIMO:ekipno delo v pozitivnem kolektivu, mentorstvo pri zahtevnejših projektih in prilagodljiv delovni čas;strokovni, osebni in karierni razvoj z nadgradnjo individualnih potencialov in kompetenc;priložnost uveljavitve v tehnološko naprednem podjetju;konkurenčno plačilo ter letni bonus na podlagi tvoje uspešnosti;delovno razmerje za nedoločen čas;druženje, zabavo in športno-družbeno udejstvovanje z različnimi izobraževanji in delavnicami.Kandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo prijavo pošljete po e-pošti na mail:marjan.kralj@trace.si(oziroma prek e-sistema MojeDelo.com).trace.si"
Prodajalec m/ž,https://www.mojedelo.com/prodajalec-mz/d-485402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,KIK Textilien und Non-Food d.o.o.,Leskovec pri Krškem,m/ž,https://www.mojedelo.com/prodajalec-mz/d-485402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"V Leskovcu pri Krškem iščemo:Prodajalca (m/ž)Od vas pričakujemo:najmanj IV. stopnjo izobrazbe,veselje do dela s strankami,sposobnost dela v timu.Vaše delo bo obsegalo:prodajna dejavnost po smernicah podjetja - prodajnega priročnika, delo na blagajni z upoštevanjem smernic za delo na blagajni, delo z blagom, prenos konceptov podjetja, namestitev zunanje izložbe, odvijanje dejavnosti odpiranja in zaključka poslovalnice, odvijanje posebnih akcijskih prodaj, sodelovanje pri otvoritvah, administrativne dejavnosti, izvedba inventur z upoštevanjem navodil za izvedbo inventure, čistilne dejavnosti, druge naloge po navodilih nadrejenih oseb.Nudimo Vam:prijetno delovno vzdušje v velikem kolektivupridobivanje izkušenj v mednarodnem podjetjustabilno delovno mestozaposlitev za krajši delovni čas od polnega (20 ur tedensko)Vaša priložnost: Kot podjetje, ki je razširjeno po celotni Sloveniji, Vam ponujamo zanesljivo delovno mesto in najboljše karierske priložnosti pri enem največjih tekstilnih trgovcev. Naši sodelavci cenijo dobro delovno klimo in sodelovanje. In ker si želimo, da slednje ostane, je v osrčju naše dolgotrajne kadrovske strategije človek.   Če se vidite kot del našega kolektiva, Vas naprošamo, da svojo ponudbo za delo skupaj z dokazilom o najvišji doseženi stopnji izobrazbe, življenjepisom ter z navedbo pričetka dela pošljete preko spletnega portala mojedelo.com."
Prodajalec,https://www.mojedelo.com/prodajalec/d-485516?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,"A1 Slovenija, d. d.",Ljubljana,m/ž,https://www.mojedelo.com/prodajalec/d-485516?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnični Ekspert    ProdajalecLokacija dela: LjubljanaA1 Slovenija je podjetje, ki želi uporabniku zagotoviti odlične storitve in podporo povsod po Sloveniji.Imate vrhunske komunikacijske sposobnosti, nenehno iščete prodajne priložnosti in si želite soustvarjati nekaj izjemnega.Če se prepoznate v opisu vas vabimo, da se nam pridružite in pomagate ustvariti odlično prodajno ekipo v novem prodajnem centru A1!Vaše naloge bodo:prodaja celotnega spektra storitev, produktov in izdelkov rezidenčnim in manjšim poslovnim uporabnikom,preseganje postavljenih prodajnih rezultatov na individualni in ekipni ravni,tehnično svetovanje uporabnikom glede novih produktov in storitev, svetovanje pri uporabi komunikacijskih tehnologij,reševanje reklamacij in pritožb,skrb za najboljšo uporabniško izkušnjo,skrb za brezhiben izgled trgovine,skrb za blagajniško poslovanje.Od vas pričakujemo:vsaj 1 leto delovnih izkušnje na področju prodaje,IV. ali V. stopnjo izobrazbe ekonomsko – komercialne smeri ali podobne smeri,dobro znanje angleškega jezika,ciljna orientiranost, preseganje postavljenih ciljev,komunikativnost, prodornost, samoiniciativnost,proaktivnost in veselje do dela z ljudmi.Ponujamo vam:delovno razmerje bomo sklenili za določen čas 1 leta s poskusno dobo 3 mesecev, preko zaposlitvene agencije,večizmenski delovni čas,privlačno in urejeno delovno okolje,strokovni, osebni in karierni razvoj z nadgradnjo individualnih potencialov,različne možnosti e-izobraževanja.Več o podjetju in delovnem okolju si lahko ogledate v videu.Prijava:Če ste se prepoznali v opisu se prijavite preko spletnega obrazca. Ob prijavi priložite življenjepis v slovenskem jeziku."
Skrbnik za nemški trg,https://www.mojedelo.com/skrbnik-za-nemski-trg/d-484062?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,"LEEMETA, specializirane prevajalske rešitve, d.o.o.",Celje,m/ž,https://www.mojedelo.com/skrbnik-za-nemski-trg/d-484062?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Skrbnik za nemški trg    /*import pisav samo iz Google fonts, nalaganje pisav na strežnik zaradi tehnicnih omejitev ni možno*/     Skrbnik za nemški trgVodilna in hitro rastoča slovenska prevajalska agencija, ki želi povečati svojo že obstoječo prisotnost na nemško govorečih trgih, išče novega člana ekipe za redno sodelovanje za polni delovni čas.Si proaktiven, iznajdljiv in komunikativen? Imaš veliko idej in motivacijo ter si ustvarjalen? Si želiš soustvariti svoje delovno mesto? Obvladaš nemščino, si organiziran, znaš naročnika poslušati in – kar je še pomembneje – tudi slišati? Se veseliš izzivov razvoja poslovanja na novem trgu in sodelovanja z ekipo izkušenih sodelavcev?Potem si točno takšen skrbnik, kot ga iščemo!Tvoje naloge:› Strateške:iskanje novih naročnikov in urejanje reaktivacij za nemško govoreče trgeskrb za širitev sodelovanja pri strateških naročnikih na nemško govorečih trgihskrb za zadovoljstvo novih in obstoječih naročnikov› Taktične:načrtovanje obiskov naročnikov in tekoče evidentiranje poročilklici po odprtih ponudbah za nove naročnike in reaktivacijeklici za zadovoljstvo in reševanje nesoglasij za nove naročnike in reaktivacijesporočanje posebnosti pri projektih naročnika in dogovarjanje o načinu optimalne izvedbe projektov s projektnim vodjourejanje cenikov in pogodbudeležba na prodajnih sestankihudeležba na sejmih in mreženjihKaj pričakujemo?odlične ustne in pisne komunikacijske veščine v nemščini in slovenščiniveliko samoiniciativnosti in motivacijeizkušnje s terenskim delom in poslovno komunikacijopoznavanje posebnosti nemško govorečih trgovdobro obvladanje programske opreme MS Officeveselje do dela z naročniki in dobre organizacijske sposobnostiproaktivnost in natančnost (slednjo nam dokažeš tako, da v svoji prijavi del o tem, zakaj si prav ti pravi/-a za ta položaj, napišeš v nemščini)visoka storilnost in veselje do dinamičnega delaKaj ponujamo?delo v mladem in dinamičnem kolektivu v najhitrejše rastočem podjetju v panogi v Sloveniji, ki svoje poslovanje širi na nemško govoreče trgeredna izobraževanja in nadgrajevanje znanja, sodelovanje in vpliv na odločitve v podjetjubruto plačilo po dogovoru z možnostjo izbire vrste sodelovanjagarancijo, da ti bo delovnik hitro minil in ti nikoli ne bo dolgčasVeč o prostem delovnem mestu: https://www.leemeta.si/zaposlitev/skrbnik-za-strateske-narocnike"
"Senior Analyst Data Analytics, Information Risk / Senior analitik za informacijsko varnost (poročanje o tveganjih)",https://www.mojedelo.com/senior-analyst-data-analytics-information-risk-senior-analitik-za-informacijsko-varnost-porocanje-o-tveganjih/d-482942?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,Johnson Controls,"Bratislava, Slovakia",m/ž,https://www.mojedelo.com/senior-analyst-data-analytics-information-risk-senior-analitik-za-informacijsko-varnost-porocanje-o-tveganjih/d-482942?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"x    Senior Analyst Data Analytics, Information Risk / Senior analitik za informacijsko varnost (poročanje o tveganjih)What you will doSenior Analyst, Information Risk Reporting will be part of part of the Global Information Security (GIS) function, specifically the newly established Risk Reporting Program. This program is global and will be responsible for developing and publishing key operating metrics that demonstrate the effectiveness of the GIS Program and provide assurance of the organization’s ability to maintain confidentiality, availability, and integrity of the information and technology assets governed by the GIS Program. Under the direction of the Information Security Risk Reporting Senior Manager, this role collaborates closely with cross-functional stakeholders and supports the design and publishing of Key Performance and Key Risk Indicators. This role will serve in functional and technical support capacities, and will convert security-related technical data from multiple data sources security into consumable reporting. This position requires strong communication abilities, as it engages with cross-functional business partners, team members, and leadership across the organization.How you will do itServes as technical support for the team, combining security data from numerous data sources that are typically used in security and risk operations to identify performance trends, gaps, and opportunities for improvementGathers reporting requirements from stakeholders, enables reporting options through different graphical layouts, and generates on-going reportingSupports ad-hoc requests and generates on-demand reportingAddresses data quality issues to drive metric and performance consistency and accuracyPresents information and reports in formats that are easily understood and consumed by end-users with a specific focus on driving end-user understanding and creating clarityAutomates collection and correlation of security data to meet regular weekly, monthly, quarterly, and yearly reporting cyclesLeverages tools and technologies including Splunk and ServiceNow to generate reporting and create insight on the operating performance of IT control activitiesApplies management and analytics best practicesWhat we look for Required6 years’ experience in IT Data Management & Analytics and/or Cybersecurity Operations, IRisk ReportingExperience with data correlation methods and platformsExperience constructing reports and dashboards to inform decision makers on operational performanceExcellent verbal, written, and interpersonal communication skills including the ability to communicate security concepts to both technical and non-technical audiencesStrong consultative skills, with the ability to advise and consult with business and technical professionalsStrong teaming skills incorporating cross-functional teams, peer relationships, informing, and understanding and appreciating differencesStrong project management, prioritization, presentation, and facilitation skills, demonstrated ability to effectively manage multiple tasks and priorities and drive change across a complex organization, through multiple stakeholdersPreferredPrior experience working with Splunk or Power BISenior level of knowledge in the area of Security Operations, especially SIEM, eGRCGeneral level of knowledge in Governance, Information Security Risk, and Compliance functional areasFamiliarity with ServiceNow and CMDBCRISC (Certified in Risk and Information System Control) Information Security Auditor, CISM (Certified Information Security Manager), CISSP (Certified Information System Security Professional) or similar industry certificationOur benefitsBesides a very pleasant and international work environment Johnson Controls offers various opportunities for future growth, a competitive salary, monthly bonus, fully covered meal vouchers, monthly free workplace massage, winter vitamin package, onsite FIT days and a flexible benefit allowance so you can choose to tailor the rest of the benefits to suit your individual needs.You will be based in our newly opened offices in the vibrant city center close to the river and Eurovea shopping centre. The onsite facilities include a fitness center, coffee machines, canteen and nursery. If you are relocating to Bratislava to join Johnson Controls you will be eligible to receive a housing allowance to help you get your new life set up!Salary starting from 1900 EUR/month gross based on relevant experience.This salary is our minimum advertised salary. We value each and every employee who joins Johnson Controls, therefore ensuring our compensation package aligns with your professional qualifications and competencies to the open position you are selected for.Who we areJohnson Controls is powered by your talent. We are the power behind the customer mission. Together we are building a world that's safe, comfortable and sustainable. Our diverse global team creates innovative, integrated solutions to make cities more connected, buildings more intelligent and environments more comfortable and secure. We are all about improving outcomes for our partners. Tomorrow needs your talent. Tomorrow needs you. So let's talk.APPLY ONLINE________________________Višji analitik, poročanje o informacijskem tveganju bo del dela Globalne informacijske varnosti (GIS), zlasti novo ustanovljenega programa poročanja o tveganjih... Iščemo: 6 let izkušenj na področju upravljanja podatkov in analitike in / ali kibernetske varnosti, upravljanja incidentov, poročanja o tveganjih, višja raven znanja na področju varnostnih operacij..Prijava v 30 dneh preko povezave."
Komercialist za delo na področju Štajerske regije,https://www.mojedelo.com/komercialist-za-delo-na-podrocju-stajerske-regije/d-472892?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,15.01.2020,Geaprodukt d.o.o.,"Ljubljana, na terenu",m/ž,https://www.mojedelo.com/komercialist-za-delo-na-podrocju-stajerske-regije/d-472892?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Komercialist    Podjetje Geaprodukt je največji distributer svežega sadja in zelenjave v Sloveniji. Smo v intenzivni fazi rasti in širimo svoje poslovanje v Sloveniji in tudi zunaj Slovenije, zato potrebujemo dinamične osebe, ki nam bodo pri tej rasti pomagale in se skupaj z nami razvijale. Smo podjetje, ki raste, se razvija in postaja stičišče mladih, delovnih in pozitivnih ljudi. V našem podjetju zagotavljamo stabilnost poslovanja, socialno varnost zaposlenih in poskrbimo, da dela nikoli ne zmanjka. Nenehno iščemo nove in nove sodelavce, izboljšujemo delovne pogoje, izpopolnjujemo našo ekipo, ki je na pohodu do novih zmag. Veselimo se vsakega mladeniča in mladenke, ki stopi z nami v korak. Pridružite se nam! Rastite z nami!Zaradi povečanega obsega poslovanja podjetje v svoj kolektiv vabiKOMERCIALISTE ZA DELO NA PODROČJU ŠTAJERSKE REGIJEPričakujemo:zaključena VI. ali VII. stopnja izobrazbe,,interes za delo v prodaji in izkušnje,sodelovanje pri javnih razpisih, priprava dokumentacijesposobnost komunikacije in pogajanj,poznavanje interneta in poznavanje MS Office programskega paketa,urejenost, samostojnost, samoiniciativnost, ambicioznost in vztrajnost,dolgoročno sodelovanjezaželeno znanje tujih jezikov pričakujemo osebo z jasnimi cilji, ki je komunikativna, iznajdljiva, ekonomsko pozitivno usmerjena in rada dela z ljudmiNudimo:delo v dinamičnem, urejenem in mladem kolektivurazgibano deloredno in stimulativno plačilo za delovno uspešnostdolgoročno sodelovanje z možnostjo zaposlitve za nedoločen časostalo po dogovoruVse, ki ste se v oglasu prepoznali in bi svojo karierno pot želeli začeti v našem podjetju, vabimo, da nam pošljete svoje prijave vključno z življenjepisom . Nepopolnih prijav ne bomo obravnavali.Vaše prijave pričakujemo preko portala MOJE DELO."
CEO za 1 mesec (m/ž),https://www.mojedelo.com/ceo-za-1-mesec-mz/d-485239?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,15.01.2020,08:32,13.01.2020,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/ceo-za-1-mesec-mz/d-485239?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"CEO za 1 mesec (m/ž)    /*import pisav samo iz Google fonts, nalaganje pisav na strežnik zaradi tehnicnih omejitev ni možno*/     Iščemo ambiciozne kandidate za najboljšo poletno prakso:CEO ZA 1 MESEC (m/ž)O podjetju:Program CEO za 1 mesec je globalen projekt Adecco skupine, ki mladim ponuja izjemno priložnost za razvoj vodstvenih sposobnosti v poslovnem svetu. Izbrani kandidat prakse bo imel priložnost dobiti vpogled v delovanja globalnega podjetja ter pridobiti izkušnje in kompetence, s katerimi bo lahko pogumno zakorakal na pot do uspešne kariere.Opis delovnega mesta:Izbrani kandidat prakse bo imel možnost delati v vodilnem globalnem podjetju, kjer se bo lahko učil od strokovnjakov v dinamičnem in navdihujočem delovnem okolju. Ob boku direktorja Adecca Adriatik, Mira Smrekarja, ter ostalih področnih direktorjev, bo imel kandidat priložnost spoznati proces dela na področju prodaje, rekrutacije, financ ter drugih oddelkov znotraj podjetja. Skupaj s sodelavci Adecca se bo udeležil sestankov s poslovnimi partnerji in z obiskom Hrvaške in Srbije dobil vpogled v delovanje regije Adriatik. Kandidat bo tekom prakse lahko nadgradil poslovno komunikacijo ter pridobil vodstvene sposobnosti, s kateremi bo uspešneje stopil na trg dela.Pričakujemo:Zagnanost in dinamičnost,odlično znanje angleščine,podjetniško razmišljanje,timsko naravnanost,dobre komunikacijske sposobnosti,pripravljenost na potovanjavisoko motivacijo za učenje.Izbrani kandidat bo delovno prakso opravljal v mesecu juniju 2020.Prijave sprejemamo do 15. marca na povezavi www.ceoforonemonth.com."
