VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
1 x Poslovodja m/ž v podjetju NKD d.o.o. Idrija,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-idrija/d-464318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D83,24.07.2019,04:38,01.07.2019,NKD d.o.o.,Idrija,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-idrija/d-464318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D83,"1 x Poslovodja m/ž v podjetju NKD d.o.o. Idrija  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje   -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.            Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
1 x Poslovodja m/ž v podjetju NKD d.o.o. Osrednja Slovenija,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-osrednja-slovenija/d-463375?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D55,24.07.2019,04:35,11.07.2019,NKD d.o.o.,Osrednja Slovenija,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-osrednja-slovenija/d-463375?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D55,"1 x Poslovodja m/ž v podjetju NKD d.o.o. Osrednja Slovenija  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje   -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.            Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
2 x Prodajalka m/ž v poslovni enoti NKD d.o.o- Idrija z okolico,https://www.mojedelo.com//2-x-prodajalka-mz-v-poslovni-enoti-nkd-doo-idrija-z-okolico/d-466713?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.07.2019,04:30,23.07.2019,NKD d.o.o.,Idrija,m/ž,https://www.mojedelo.com//2-x-prodajalka-mz-v-poslovni-enoti-nkd-doo-idrija-z-okolico/d-466713?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"2 x Prodajalka m/ž v poslovni enoti NKD d.o.o- Idrija z okolico  Opis del in nalog:  -       skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje-       polnjenje  prodajnih polic in stojal,-       prevzem blaga  in-       skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:    -         stopnja izobrazbe:   IV. ali  V.-          smer: trgovska, komercialna ali ekonomska-          zahtevana dodatna znanja: osnovna računalniška znanja-          delovne izkušnje: 0 leti  Nudimo:  Zaposlitev za polni delovni čas, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
ADMINISTRATIVNI REFERENT V NABAVI (M/Ž),https://www.mojedelo.com//administrativni-referent-v-nabavi-mz/d-464355?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D83,24.07.2019,04:38,01.07.2019,WORKFORCE d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-v-nabavi-mz/d-464355?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D83,"Smo regionalno podjetje za upravljanje človeških virov, ki deluje v državah regije Adria – v Sloveniji, Srbiji, Bosni in Hercegovini, Hrvaški, Črni gori, Makedoniji in Albaniji. Imamo več kot dvajset let izkušenj. Dnevno poslujemo z več kot 1.000 strankami in 12.000 poslovnimi partnerji.   Nudimo storitve po meri za zaposlovalce in iskalce zaposlitve. Poiščemo enega ali več sodelavcev. Izvajamo prilagojeno ali trajno zaposlovanje, upravljamo s človeškimi viri, nudimo pravno podporo, podporo pri obračunu plač in zagotavljanju skladnosti poslovanja.  Iskalcem zaposlitve pomagamo načrtovati poklicno pot in poiskati najbolj ustrezno zaposlitev.  Naš cilj je pomagati pri rasti poslovanja in poklicni rasti.     Za vodilnega ponudnika avdio, video in multimedijskih naprav ter sistemov v Sloveniji, iščemo administrativnega referenta v nabavi (m/ž). Delo poteka v dopoldanskem času v Ljubljani. ADMINISTRATIVNI REFERENT V NABAVI (M/Ž) Vaše delo bo obsegalo: - Kalkulacije cenikov v Excel-u, glede na podane parametre- Vodenje evidence vseh cenikov dobaviteljev- Redno posodabljanje portfolia v sistemu Navision (uvažanje in izvažanje podatkov Excel-Navision)- Skrb za obveščenost o spremembah cen, portfolia ter priprava cenikov- Priprava poročil za dobavitelje v Excel-u (napovedi, prodaje, zaloga)- Komunikacija s kupci in dobavitelji- Druga dela po navodilu nadrejenega Pričakujemo: - Pogoj je tekoče znanje angleškega jezika (pisno in ustno)- Napredno znanje MS Excel ter Navision- Znanje nemškega jezika predstavlja prednost- Komunikativnost, natančnost in motiviranost Nudimo vam: - Delo v manjšem timu in v urejenem okolju- Dobro in redno plačilo + ugodnosti- Možnost napredovanjaVse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo. Vaše prijave bomo obravnavali zaupno."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-464577?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D78,24.07.2019,04:37,02.07.2019,ADECCO H.R. d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-mz/d-464577?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D78,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator (m/ž)  Opis delovnega mesta: Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri, v svoje vrste vabi odgovorno in zanesljivo osebo, ki bo opravljala delo na delovnem mestu Administratorja (m/ž) v poslovni enoti Koper.   Pričakujemo: Administrator (m/ž) se bo na svojem delovnem mestu srečeval z naslednjimi nalogami: -    priprava pogodb o zaposlitvi,-    skrb za pridobitev podatkov potrebnih za zaposlitev,-    prijave in odjave delavcev iz zavarovanj,-    urejanje kadrovske evidence in arhiva,-    priprava podatkov za obračun plač,-    priprava internih poročil in poročil za naročnike,-    komunikacija z naročniki in zaposlenimi,-    kontrola kazalnikov uspešnosti in analiza podatkov, -    usklajevanje dela in stalna komunikacija z ekipo v poslovni enoti, -    delovanje v skladu s strategijo podjetja in z vsemi zakonskimi določili. K prijavi vabimo kandidate, ki:-    imajo zaključeno VI. stopnjo izobrazbe,-    odlično poznajo orodja MS Office (napredna uporaba Excela) in program Navision (ni pogoj, je pa prednost),-    govorijo italijanski jezik, -    imajo vsaj tri leta delovnih izkušenj na primerljivem delovnem mestu,-    imajo dobro poznavanje aktualne delovnopravne zakonodaje,-    v sebi združujejo analitičnost, natančnost in željo za delo s podatki in ljudmi.Vabimo vas, da se na delovno mesto prijavite s klikom na gumb »prijava« najpozneje do 15.7.2019. Vaše prijave bomo obravnavali diskretno.   Nudimo: Izbranemu kandidatu ponujamo:-    zaposlitev za nedoločen čas, -    delo v profesionalnem in dinamičnem okolju,-    delo v visoko motiviranem kolektivu, ki prisega na timsko delo in spodbuja osebni in profesionalni razvoj vsakega člana.    Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-466081?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D33,24.07.2019,04:33,16.07.2019,Porsche Slovenija d.o.o.,Ljubljana ,m/ž,https://www.mojedelo.com//administrator-mz/d-466081?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D33,"Sodelavec v informatiki    Podjetje Porsche Slovenija je uvoznik za avtomobilske znamke Volkswagen osebna vozila, Volkswagen gospodarska vozila, Audi, SEAT in Škoda. Prodajo izvajamo s pomočjo pooblaščene mreže trgovcev, vzdrževanje in servisiranje vozil, oskrbo z originalnimi nadomestnimi deli in originalno dopolnilno opremo pa zagotavljamo s pomočjo pooblaščenih servisov.S strokovnim usposabljanjem sodelavcev pri uvozniku in vseh zaposlenih v prodajno servisni mreži ustvarjamo pogoje za odlične rezultate in navdušenje med kupci vozil naših blagovnih znamk.S timskim delom, sodelovanjem, strokovnostjo, ustvarjalnostjo in zavezanostjo h kakovosti bomo tudi v prihodnosti gradili vodilno mesto na slovenskem trgu. Za nadaljevanje uspešne poti v mednarodnem poslovnem okolju potrebujemo zanesljive in motivirane sodelavce, ki želijo in znajo združiti svoje osebne cilje z jasno začrtanimi cilji našega podjetja.Razpisujemo delovno mestoAdministrator m/žVaše naloge bodo:sprejemanje in obveščanje sodelavcev o prihodih obiskovalcevsprejemanje in posredovanje klicev sodelavcemobdelava in razdeljevanje poštenabava pisarniškega materiala in opremeobdelava podatkov o prisotnosti sodelavcev na delovnem mestuopravljanje drugih nalog po navodilih nadrejenihPričakujemo: V. stopnja izobrazbe administrativne, ekonomske ali upravne smeri1 leto delovnih izkušenj na enakem ali podobnem delovnem mestuodlične organizacijske sposobnostiaktivno znanje angleškega jezika, znanje nemškega jezika je prednost računalniško pismenost (predvsem poznavanje Excela)komunikativnost, odzivnost, prilagodljivost, vljudnost in ustrežljivostveselje do dela z ljudmiurejenost, samozavesten in prepričljiv nastopNudimo:samostojno in dinamično delomožnost osebnega razvojaprijetno delovno okolje z dnevno ponudbo sadja, timskimi dogodki, možnostjo rekreacije in druge ugodnosti za zaposlenedelo v uglednem podjetju in s prijetnimi ljudmiDelovno razmerje bomo sklenili za določen čas enega leta oziroma do vrnitve začasno odsotne delavke s porodniškega dopusta. Vabljeni k prijavi preko portala Moje delo do vključno 28.07.2019.Veselimo se osebnega srečanja z Vami!"
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-466698?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D7,24.07.2019,04:30,22.07.2019,Cosylab d.d.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz/d-466698?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D7,"Sistemski administrator (ž/m)    Cosylab d.d., Gerbičeva ulica 64, SI-1000 LjubljanaDelovno mesto: Administrator (m/ž)Cosylab je globalno tehnološko podjetje, ki razvija in integrira najsodobnejšo programsko ter strojno opremo za najbolj zahtevne, natančne in napredne sisteme na svetu. Naša programska ter strojna oprema omogočata raziskovalnim inštitutom znanstvene preboje, bolnišnicam boljše zdravljenje raka, organizacijam pa večjo učinkovitost.Delo v Cosylab-u je odlična priložnost za odkrivanje pristnega skupinskega dela ter poštenih poslovnih odnosov. Delo za Cosylab ni le odlična izkušnja – je pravo doživetje! Zavedamo se pomena dobrih medosebnih odnosov in prijetnega počutja vseh naših zaposlenih in to tudi z veseljem ohranjamo. Smo prijatelji, ponosni, da delamo skupaj in zmožni smo razviti prav vse česar se lotimo. Ob našem delu pa ves čas vneto sledimo tudi našiji misiji: pripeljati znanost do njene skrajnosti.Delovne naloge in odgovornosti:Sprejemanje ter usmerjanje strank in telefonska komunikacija s strankami.Sprejemanje prispele pošte ter vodenje evidenc prejete in izhodne pošte.Urejanje in arhiviranje dnevne dokumentacije.Naročanje in vodenje evidenc pisarniškega materiala. Nudenje administrativno-tehnične podpore zaposlenim.Pomoč pri organizaciji internih dogodkov podjetja. Druga administrativna in organizacijska opravila po navodilih.Naša pričakovanja glede znanj in kompetenc so:Zaključena VI./1 stopnja izobrazbe.Dobro poznavanje programskih orodij MS Office. Dobro znanje angleškega jezika (govorno in pisno).Zaželjeni 2 leti primerljivih delovnih izkušenj v administraciji.Izjemno dobro razvite organizacijske in komunikacijske sposobnosti.Natančnost, prilagodljivost, samostojnost, vestnost in sposobnost dela v timu.Nudimo:Delovno razmerje za nedoločen čas po uspešno končani poskusni zaposlitveni dobi.Veliko možnosti za osebni in strokovni razvoj.Samostojno, zanimivo in izzivov polno delo v mednarodnem okolju.Prijetno delovno okolje z odprtimi, ustvarjalnimi in prijaznimi sodelavci.Številne ugodnosti: od športnih aktivnosti do vsakodnevnega svežega sadja ter številni timski dogodki.V naš kolektiv se boš super vključil/a, če so ti blizu sledeče vrednote:Razmišljaš pogumno: si kos vsakodnevnim izzivom, jih sprejmeš kot priložnost za učenje in zanje predlagaš svoje lastne ideje in rešitve.Opravljaš delo ponosno in znaš trdo delati z namenom da so zahteve naših strank uspešno realizirane.Si skromen: ceniš enakopravnost med sodelavci in spodbujaš timsko delo.Da boš užival življenje še bolj, pa poskrbimo mi bodisi s ponedeljkovimi palačinkami, petkovimi masažami in prijetno veliko sobo za druženje, ko rabiš odmor, kavo ali pa si pripravljen odigrat družabno igro s sodelavci.PrijavaPrijava Tvojo prijavo z veseljem pričakujemo na mailu jobs@cosylab.com s pripisom »Administrator« najkasneje do 9.8.2019. Prijava naj vključuje:življenjepis,kratko motivacijsko pismo inmorebitna priporočila in reference."
Administrator omrežja (ž/m),https://www.mojedelo.com//administrator-omrezja-zm/d-465576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.07.2019,04:30,24.07.2019,SSI SCHÄFER IT SOLUTIONS GMBH,Graz,m/ž,https://www.mojedelo.com//administrator-omrezja-zm/d-465576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,DevOps System Engineer (ž/m)
Administrator podatkovnih baz DB2,https://www.mojedelo.com//administrator-podatkovnih-baz-db2/d-464824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D72,24.07.2019,04:37,04.07.2019,Halcom d.d.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-podatkovnih-baz-db2/d-464824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D72,"Administrator podatkovnih baz DB2     Podjetje Halcom je že več kot 20 let vzoren partner svojim naročnikom, zaposlenim, delničarjem in širši skupnosti. Naš premišljen portfelj naprednih rešitev povezuje kupce, finančne ustanove ter ponudnike blaga in storitev. Ustvarjamo varne, učinkovite ter predvsem zanesljive finančne storitve, ki v ospredje postavljajo odlično uporabniško izkušnjo. Z bogatim naborom strokovnih in praktičnih znanj pozitivno vplivamo na rast in optimizacijo poslovanja naših partnerjev. Pri udejanjanju našega poslanstva so vedno in povsod na prvem mestu ljudje in okolje. Administrator podatkovnih baz DB2Kot naš sodelavec boste predvsem opravljali sledeče glavne naloge:Upravljanje in spremljanje delovanja baz podatkovNačrtovanje sistemskih zahtev za nemoteno delovanjeImplementacija performančnih izobljšav in skrb za optimizacijo SQL poizvedbPomoč razvojnemu oddelku pri načrtovanju bazNamestitve in nadgradnje baz podatkov na Linux/Unix okoljeZagoravljanje visoke razpoložljivosti (npr: DB2 HADR)Pričakujemo:5+ let delovnih izkušenj na podobnih delovnih mestihNapredne izkušnje in poznavanje pri namestitvi, konfiguraciji in upravljanju naprednih baznih sistemov in rešitev (npr. IBM DB2, MongoDB,…)Napredne izkušnje pri pripravi in načrtovanju baz podatkovPoznavanje skriptnega jezika (bash, phyton)Napredne izkušnje in poznavanje pri namestitvi, konfiguraciji in upravljanju Unix/Linux sistemovZaželjena  so poznavanja spodaj navedenih dodatnih tehnologij in orodij (niso pa pogoj):Izkušnje z orodji za avtomatizacijo upravljanja sistemov in programske opreme (Ansilbe, Puppet, Chef)Požarne pregrade (Cisco ASA, Fortigate)Izkušnje z sistemi za virtualizacijo (npr. VmWare, KVM, PowerVM)Elasticstack (elastic, logstash, kibana)Nudimo:Zaposlitev za nedoločen čas s poskusno dobo 6 mesecevDelo v interdisciplinarni ekipi marketinga, prodaje, produktnih vodij in razvijalcev Sodobno delovno opremo in programska orodjaIzredno možnost kariernega in strokovnega razvojaIzobraževanja Brezplačen zajtrkUgodnosti, ki nam omogočajo skrb za družino Športne aktivnostiTmsko delo v sproščenem vzdušju.Vaše prijave pričakujemo preko esistema portala Mojedelo.com."
Administrator v financah m/ž,https://www.mojedelo.com//administrator-v-financah-mz/d-465119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,24.07.2019,04:36,05.07.2019,HSG KARIERA,Koper,m/ž,https://www.mojedelo.com//administrator-v-financah-mz/d-465119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"Administrator v financah m/ž Za našega naročnika, uspešno podjetje v Kopru, iščemo nove sodelavce za delovno mesto Administrator v financah m/ž.    Opis delovnega mesta - Izdelovanje profila stranke,- knjiženje prilivov podjetja,- priprava in kontrola pogodb.   Pričakujemo - Odlično znanje italijanskega in angleškega jezika,- dobro poznavanje Excela (pivot, if funkcije,...),- izobrazbo ekonomske smeri.   Nudimo - Zaposlitev za nedoločen čas s 6 mesečnim poskusnim obdobjem,- delo v prijetnem kolektivu,- možnost učenja in napredovanja.     Če ustrezate vsem pogojem in bi vas tako delo zanimalo, vas  vabimo, da se prijavite preko portala. Več informacij na: +386 31 809 911         Kariera d.o.o.      Dunajska cesta 165      1000 Ljubljana          e: info@kariera.si      t: (01) 300 31 00      www.kariera.si     Novi trg 10      8000 Novo mesto      e: novo.mesto@kariera.si      t: (07) 302 03 00         Ulica Vita Kraigherja 5      2000 Maribor      e: maribor@kariera.si      t: (02) 237 20 20   Vse naše objave: www.kariera.si/prosta-delovna-mesta/ Ali na facebook profilu: www.facebook.com/kariera/"
