VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Strokovni sodelavec na področju zagotavljanja kakovosti,https://www.mojedelo.com/strokovni-sodelavec-na-podrocju-zagotavljanja-kakovosti/d-501389?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020, Alkaloid - int d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/strokovni-sodelavec-na-podrocju-zagotavljanja-kakovosti/d-501389?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Komercialist m/ž    Prosto delovno mesto STROKOVNI SODELAVEC na področju ZAGOTAVLJANJA KAKOVOSTIObvezni pogoji za zasedbo delovnega mesta:zaključen univerzitetni študij smeri: farmacija;aktivno znanje slovenskega in angleškega jezika;izkušnje  na primerljivih delovnih mestih v farmacevtskem podjetju; znanje računalništva (okolje Windows, orodja MS).Od bodočih sodelavcev/sodelavk pričakujemo tudi naslednje kompetence:komunikativnost;dobra organiziranost;visoka stopnja osebne integritete;zmožnost vzpostavljanja dobrih medosebnih odnosov, timska naravnanost;ciljna orientiranost;fleksibilnost.Glavni cilji in naloge delovnega mesta:sodelovanje pri ohranjanju  in izboljševanju sistema kakovosti,priprava in preverjanje dokumentacije za sproščanje zdravil v promet,sodelovanje pri obvladovanju sprememb,pregled zdravil – kontrola kakovosti,obravnavanje vrnjenih izdelkov, reklamacij, odpoklicev in ponaredkov,sodelovanje pri raziskavah za ugotavljanja neskladij , sodelovanje pri določevanju ocen tveganj,sodelovanje pri  določanju in izvajanju CAPA,sodelovanje pri internih in eksternih presojah,sodelovanje pri internih izobraževanjih,sprejem, shranjevanje, izdaja in transport zdravil, ter pregled dokumentacije, ki omogoča sledljivost zdravil.  Nudimo:Zaposlitev za določen čas;Možnost pridobivanja izkušenj v mednarodnem okolju;Urejeno delovno okolje in pogoje dela.V kolikor izpolnjuješ pogoje iz opisa te vabimo, da nam svoj CV in motivacijsko pismov slovenskem in angleškem jeziku posreduješ preko portala Mojedelo.com in sicernajkasneje do 30.09.2020."
Procesni inženir- tehnolog,https://www.mojedelo.com/procesni-inzenir-tehnolog/d-501190?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,FERING FAM d.o.o.,"Volčja Draga, Nova Gorica",m/ž,https://www.mojedelo.com/procesni-inzenir-tehnolog/d-501190?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Procesni inženir- tehnolog    Podjetje Fering Fam d.o.o. je podjetje z desetletno tradicijo in je del skupine Valmar Global vse za sladoled d.o.o Volčja Draga, ki je svojimi izdelki prisotno po celem svetu. Naše podjetje v tej skupini skrbi za ustrezen kader na področju proizvodnje, prodaje, podpore strankam, nabave in skladiščenja, da celoten process od nabave in proizvodnje do prodaje in podpore strankam poteka nemoteno.Več o nasPROCESNI INŽENIR - TEHNOLOG m/žOPIS DELOVNEGA MESTA:V naš kolektiv vabimo strojnega inženirja ali osebo z izkušnjami na podobnem delovnem mestu. Delovne naloge zajemajo izdelavo tehnoloških postopkov v strojegradnji, izvajanje vhodne kontrole polizdelkov in aktivno sodelovanje pri uvajanju in razvoju novih rešitev ali produktov.KAJ PRIČAKUJEMO:zaključeno V., VII. ali VII. stopnjo tehnične izobrazbevsaj pet let delovnih izkušenj na podobnem delovnem mestuznanje angleškega jezika, prednost je znanje dodatnih jezikov (italijanščina, nemščina)poznavanje MS Office orodijuporaba programa SOLID WORKSizkušnje s postopki varjenja, krivljenja in strojne obdelave kovinsamoiniciativnost, inovativnost, praktičnost in hitra odzivnost na nepredvidene izzivepripravljenost na timsko deloKAJ NUDIMO:delo v inovativnem podjetju, ki je s svojimi izdelki prisotno v celem svetuzaposlitev za nedoločen čas s poskusno dobostimulativno plačilo z nagrajevanjemurejeno delovno okolje v prijetnem kolektivuKandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo predstavitev pošljete na e-naslov:aldina@valmar.eu(oziroma prek e-sistema MojeDelo.com)."
Samostojni računovodja,https://www.mojedelo.com/samostojni-racunovodja/d-501186?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,FERING FAM d.o.o.,"Kranj, Ljubljana",m/ž,https://www.mojedelo.com/samostojni-racunovodja/d-501186?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"SAMOSTOJNI RAČUNOVODJA    Podjetje Fering Fam d.o.o. je podjetje z desetletno tradicijo in je del skupine Valmar Global vse za sladoled d.o.o Volčja Draga, ki je svojimi izdelki prisotno po celem svetu. Naše podjetje v tej skupini skrbi za ustrezen kader na področju proizvodnje, prodaje, podpore strankam, nabave in skladiščenja, da celoten process od nabave in proizvodnje do prodaje in podpore strankam poteka nemoteno.Več o nasSAMOSTOJNI RAČUNOVODJA m/žOPIS DELOVNEGA MESTA:Zaposlimo samostojnega računovodjo z najmanj 10 leti delovnih izkušenj. KAJ PRIČAKUJEMO:samostojnega računovodjovsaj 10 let delovnih izkušenj obvladovanje računovodstva in kontrolingauporaba računalniški orodij v okolju Windows uporaba orodij MS OFFICEsamoiniciativnost, inovativnost, praktičnost in hitra odzivnost na nepredvidene izziveznanje angleškega jezikaizkušnje in delo v programu Pantheon je prednost KAJ NUDIMO:urejeno delovno okolje v prijetnem kolektivuzaposlitev za nedoločen čas s poskusno doboizobraževanjastimulativno plačiloKandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo predstavitev pošljete na e-naslov:fering.fam@siol.net(oziroma prek e-sistema MojeDelo.com)."
Sodelavec v oddelku priprave tiska,https://www.mojedelo.com/sodelavec-v-oddelku-priprave-tiska/d-499874?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,Walstead Leykam tiskarna d.o.o.,Hoče,m/ž,https://www.mojedelo.com/sodelavec-v-oddelku-priprave-tiska/d-499874?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tiskar    SODELAVEC V ODDELKU PRIPRAVE TISKAWALSTEAD LEYKAM tiskarna, d. o. o., je del skupine Walstead Leykam Let’s Print Holding, ki je vodilna družba na področju offset rotacijskega tiska v Sloveniji, Avstriji in na Češkem ter šteje v Evropi k trem najboljšim na tem tržišču. Walstead Leykam Let’s Print razpolaga z 19 offsetnimi tiskarskimi stroji najrazličnejših dimenzij in tako nudi skorajda brezmejno produktno paleto izdelkov.SODELAVEC V ODDELKU PRIPRAVE TISKANaloge in odgovornosti:pravilna postavitev strani v programupregledovanje tiskarskih plošč in tiskanih vzorcev, revizija tiskarskih plošč in tiskanih vzorcevkorekture datotek strank.Od kandidata pričakujemo:vsaj poklicno izobrazbo (prednost imajo grafične, tehnične ali druge ustrezne smeri)aktivno znanje nemškega jezikapoznavanje računalniških programov (Indesign, Photoshop, Acrobat ipd.)pripravljenost na triizmensko delopripravljenost na delo v timuskrbnostnatančnostDelovno mesto ponuja:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas,urejeno delovno okolje,redno plačilo.Prijave sprejemamo preko portala MojeDelo.com."
Viličarist v oddelku ekspedita,https://www.mojedelo.com/vilicarist-v-oddelku-ekspedita/d-499872?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,Walstead Leykam tiskarna d.o.o.,Hoče,m/ž,https://www.mojedelo.com/vilicarist-v-oddelku-ekspedita/d-499872?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tiskar    VILIČARIST V ODDELKU EKSPEDITAWALSTEAD LEYKAM tiskarna, d. o. o., je del skupine Walstead Leykam Let’s Print Holding, ki je vodilna družba na področju offset rotacijskega tiska v Sloveniji, Avstriji in na Češkem ter šteje v Evropi k trem najboljšim na tem tržišču. Walstead Leykam Let’s Print razpolaga z 19 offsetnimi tiskarskimi stroji najrazličnejših dimenzij in tako nudi skorajda brezmejno produktno paleto izdelkov.VILIČARIST V ODDELKU EKSPEDITANaloge in odgovornosti:nakladanje in razkladanje materiala, ostali interni transport,pakiranje.Od kandidata pričakujemo:izpit za viličarja,pripravljenost na delo v izmenah,zaželena samoiniciativnost, samostojnost, natančnost in aktiven pristop k delu.Delovno mesto ponuja:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas,urejeno delovno okolje,redno plačilo.Prijave sprejemamo preko portala MojeDelo.com."
Strojni vzdrževalec,https://www.mojedelo.com/strojni-vzdrzevalec/d-499870?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,Walstead Leykam tiskarna d.o.o.,Hoče,m/ž,https://www.mojedelo.com/strojni-vzdrzevalec/d-499870?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tiskar    STROJNI VZDRŽEVALECWALSTEAD LEYKAM tiskarna, d. o. o., je del skupine Walstead Leykam Let’s Print Holding, ki je vodilna družba na področju offset rotacijskega tiska v Sloveniji, Avstriji in na Češkem ter šteje v Evropi k trem najboljšim na tem tržišču. Walstead Leykam Let’s Print razpolaga z 19 offsetnimi tiskarskimi stroji najrazličnejših dimenzij in tako nudi skorajda brezmejno produktno paleto izdelkov.STROJNI VZDRŽEVALECNaloge in odgovornosti:servisiranje, vzdrževanje, popravljanje naprav in strojev v podjetju,nabava rezervnih delov,organiziranje zunanjih vzdrževalnih podjetij.Od kandidata pričakujemo:zaključeno poklicno ali srednješolsko izobrazbo strojne usmeritve,zaželene izkušnje: 3 leta,znanje nemškega jezika (pogovorno in pisno),poznavanje pnevmatike in hidravlike,samostojnost pri delu in sposobnost timskega dela,pripravljenost na triizmensko delo.Delovno mesto ponuja:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas,urejeno delovno okolje,redno plačilo.Prijave sprejemamo preko portala MojeDelo.com."
Delavec v proizvodnji,https://www.mojedelo.com/delavec-v-proizvodnji/d-499866?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,Walstead Leykam tiskarna d.o.o.,Hoče,m/ž,https://www.mojedelo.com/delavec-v-proizvodnji/d-499866?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tiskar    Delavec v proizvodnjiWALSTEAD LEYKAM tiskarna, d. o. o., je del skupine Walstead Leykam Let’s Print Holding, ki je vodilna družba na področju offset rotacijskega tiska v Sloveniji, Avstriji in na Češkem ter šteje v Evropi k trem najboljšim na tem tržišču. Walstead Leykam Let’s Print razpolaga z 19 offsetnimi tiskarskimi stroji najrazličnejših dimenzij in tako nudi skorajda brezmejno produktno paleto izdelkov.POMOŽNI DELAVECV ODDELKU TISKANaloge in odgovornosti:sodelovanje pri nastavitvi tiskarskega offset rotacijskega stroja in periferije,pripravo papirnih zvitkov za tisk (po potrebi tudi z viličarjem).Od kandidata pričakujemo:II. ali III. stopnjo izobrazbe,Osnovno znanje nemškega jezika,osnovna računalniška znanja,pripravljenost na triizmensko delo,Ostalo:delovne izkušnje niso potrebne,sposobnost timskega dela,zaželena samoiniciativnost, samostojnost, natančnost in aktiven pristop k delu,dobrodošli tudi iskalci prve zaposlitve.Delovno mesto ponuja:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas,urejeno delovno okolje,redno plačilo.Prijave sprejemamo preko portala MojeDelo.com."
Tiskar,https://www.mojedelo.com/tiskar/d-499845?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,Walstead Leykam tiskarna d.o.o.,Hoče,m/ž,https://www.mojedelo.com/tiskar/d-499845?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tiskar    TISKARWALSTEAD LEYKAM tiskarna, d. o. o., je del skupine Walstead Leykam Let’s Print Holding, ki je vodilna družba na področju offset rotacijskega tiska v Sloveniji, Avstriji in na Češkem ter šteje v Evropi k trem najboljšim na tem tržišču. Walstead Leykam Let’s Print razpolaga z 19 offsetnimi tiskarskimi stroji najrazličnejših dimenzij in tako nudi skorajda brezmejno produktno paleto izdelkov.TISKARNaloge in odgovornosti:priprava in nastavitve stroja in periferije za tisk,usklajevanje barv za tisk na osnovi predložene dokumentacije (proofi, vzorci,..),sprotno vzdrževanje stroja in odpravljanje zastojev v proizvodnji,priprava za servisiranje in popravila strojev.Od kandidata pričakujemo:IV. ali V. stopnjo izobrazbe,aktivno znanje nemškega jezika,računalniška pismenost,5 let delovnih izkušenj na podobnem delovnem mestu (offset rotacjski tiskarski stroj),pripravljenost na triizmensko delo,poznavanje offset rotacijskega tiskarskega stroja, periferije ter proizvodnega procesa in kvalitete proizvodov v tiskarstvu,sposobnost samostojnega opravljanja del,zaželena samoiniciativnost, natančnost in aktiven pristop k delu.Delovno mesto ponuja:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas,urejeno delovno okolje,redno plačilo.Prijave sprejemamo preko portala MojeDelo.com."
Izdelovalec gumenih izdelkov (m/ž),https://www.mojedelo.com/izdelovalec-gumenih-izdelkov-mz/d-499299?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,"Trelleborg Slovenija, d.o.o.",Kranj,m/ž,https://www.mojedelo.com/izdelovalec-gumenih-izdelkov-mz/d-499299?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vzdrževalec elektronike m/ž    V družbi Trelleborg Slovenija, d.o.o. proizvajamo in tržimo visoko kakovostne gumeno tehnične izdelke in pnevmatike. Smo del mednarodne skupine Trelleborg, prilagodljiv nišni proizvajalec in razvojni partner ključnih strank. Naši izdelki so kakovostno primerljivi z najboljšimi konkurenti. Smo skupnost strokovnih, ustvarjalnih in motiviranih sodelavcev, ki gradijo svojo prihodnost s povečevanjem svoje konkurenčne prednosti.Več o podjetju: www.savatech.si in www.trelleborg.com.Za okrepitev naše proizvodne ekipe v Kranju k sodelovanju vabimo nove sodelavce/sodelavke za delovno mesto:IZDELOVALEC GUMENIH IZDELKOV  (m/ž)Naloge in odgovornosti:izdelava gumenih izdelkov po tehnoloških predpisihpriprava orodij, naprav in ustreznih polizdelkovpreverjanje z meritvamiPričakujemo:II, III ali IV. stopnjo izobrazbe, zaželene delovne izkušnje v proizvodnji (ni nujno),pripravljenost na delo v več izmenah (III. ali IV. izmensko delo),vestnost, veselje do dela, pridnost, odgovornost,osnovno poznavanje dela z računalniškimi programi (MS Office) Iščemo zanesljive delavce, s katerimi bo moč graditi dolgoročno delovno razmerje. Z delom je možno pričeti takoj.Ponujamo:Nudimo vam možnost strokovnega razvoja in dolgoročnega sodelovanja v prijetnem mednarodnem okolju. Svoje prijave z dokazili nam posredujte do 30. 09. 2020  na e-naslov: si.zaposlitev@trelleborg.com ali po pošti: Trelleborg Slovenija d.o.o., Škofjeloška c. 6, 4000 Kranj"
Nepremičninski posrednik Koper,https://www.mojedelo.com/nepremicninski-posrednik-koper/d-496219?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.09.2020,02:01,01.09.2020,CSLO REGIONALNA d.o.o.,Koper,m/ž,https://www.mojedelo.com/nepremicninski-posrednik-koper/d-496219?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Posrednik
