VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Uvajanje v delo IV.stopnja (m/ž) za opravljanje dela na delovnem mestu vzdrževalec železniških naprav in tirnih vozil – za področje elektroinštalacij,https://www.mojedelo.com/uvajanje-v-delo-ivstopnja-mz-za-opravljanje-dela-na-delovnem-mestu-vzdrzevalec-zelezniskih-naprav-in-tirnih-vozil-za-podrocje-elektroinstalacij/d-497158?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,"SŽ - Infrastruktura, d.o.o.",Postojna – širše območje,m/ž,https://www.mojedelo.com/uvajanje-v-delo-ivstopnja-mz-za-opravljanje-dela-na-delovnem-mestu-vzdrzevalec-zelezniskih-naprav-in-tirnih-vozil-za-podrocje-elektroinstalacij/d-497158?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Univ. ali visoka strok. izobr. gradbene smeri ali Univ. ali visoka strok. izobr. elektro smeri m/ž    Objavljamo obvestilo o naslednjem prostem delovnem mestu v družbi SŽ-Infrastruktura, d.o.o., Služba za EE in SVTK: UVAJANJE V DELO IV.STOPNJA (M/Ž) za opravljanje dela na delovnem mestu vzdrževalec železniških naprav in tirnih vozil  – za področje elektroinštalacij(1 izvajalec)Opis dela: izvajanje vzdrževanja notranjih električnih inštalacij in naprav, inštalacij zunanje razsvetljave peronov, tirov, skladišč in pripadajočih transformatorskih postaj na območju lokacije vzdrževanja, stikal daljinskega vzdrževanja na vozni mreži s pripadajočim kabelskim razvodom in krmilnimi omarami.Pogoji, ki jih morajo izpolnjevati kandidat (m/ž), so:srednja strokovna izobrazba elektrotehnične smeri,  izpolnjevanje zdravstvenih pogojev v skladu z 925-P05 Sprejem in usposobitev delavcev in 925-DN 18 Postopki preverjanja duševne in telesne zmožnosti OVKN (osebe, ki opravljajo varnostno kritične naloge),sposobnost za delo na višini,vozniški izpit »B« kategorije. Prednost bodo imeli kandidati z delovnimi izkušnjami na področju vzdrževanja v elektrotehnični dejavnosti.Lokacija zaposlitve: Postojna – širše območje.Delovno razmerje bo sklenjeno za določen čas 12 mesecev z 2 mesečnim poskusnim delom. Rok za oddajo vlog je 24.6.2020. Vloge posredujte na elektronski naslov vanja.kos@slo-zeleznice.si oziroma na naslov: SŽ-Infrastruktura, d.o.o., Služba za EE in SVTK, Trg OF 6, 1000 Ljubljana.Za dodatne informacije lahko pokličete go. Vanjo Kos (01/ 2912-482).Opozorilo – privolitev v obdelavo osebnih podatkovS prijavo na objavo za prosto delovno mesto:• Se šteje, da kandidat daje osebno privolitev za obdelavo osebnih podatkov, ki jih družba obdeluje v svojih evidencah dejavnosti obdelave, z namenom  preverjanja izpolnjevanja pogojev za razpisano delovno mesto in izbiro kandidata.• Je kandidat seznanjen, da lahko svojo privolitev kadarkoli prekliče na isti način, kot je privolitev dal. Preklic privolitve ne vpliva na zakonitost obdelave osebnih podatkov, ki se je na podlagi privolitve izvajala do njenega preklica.Več o varstvu osebnih podatkov si preberite v Politiki zasebnosti skupine Slovenske železnice, ki je objavljena na povezavi: www.slo-zeleznice.si/images/skupina/certifikati/Politika%20zasebnosti%20skupine%20SZ.pdf."
Projektni vodja (m/ž),https://www.mojedelo.com/projektni-vodja-mz/d-497169?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Siliko d.o.o.,Vrhnika,m/ž,https://www.mojedelo.com/projektni-vodja-mz/d-497169?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Poslovni sekretar    SILIKO d.o.o. smo razvojni dobavitelj inproizvajalec tehničnih izdelkov iz elastomerov intermoplastov z več kot 30 letno tradicijo. Naše komponentevgrajujemo v večino avtomobilov nemške avtomobilske industrije.V PE Vrhnika iščemo: PROJEKTNEGA VODJO (m/ž)Cilj delovnega mesta:vodenje novih projektov od zasnove do sprostitve serijske proizvodnjepriprava projektne dokumentacije in tehnična pomoč pri pripravi ponudb za zahtevnejše projektekoordinacija dela med odgovornimi osebami znotraj projektnega timasodelovanje pri delu s kooperanti v vseh fazah aktivnosti projektausklajevanje tehničnih vprašanj in zagotavljanje tehnične podpore kupcemspremljanje planov, priprava ukrepov ob morebitnih odstopanjihspremljanje finančne slike projektov terpriprava poročil in poročanje nadrejenim o stanju projektovOd vas pričakujemo:VII. ali VI. stopnjo izobrazbe strojne ali druge ustrezne tehnične smeri 3-5 let izkušenj na podobnem delovnem mestu (projektno vodenje, kakovost, tehnologija)znanje in izkušnje na področju projektnega vodenjaizkušnje na področju B2B avtomobilske industrije in poznavanje standarda IATF 16949samostojnost, proaktivnost, organiziranost, dobre komunikacijske sposobnostitekoče znanje angleščine (znanje nemščine predstavlja prednost)osnovno znanje vsaj enega CAD programa in obvladovanje osnovnih programov MS Officevozniški izpit B kategorijeV kolikor se prepoznate v zgornjem opisu, vas vabimo, da nam da nam pošljete vašo prijavo  z motivacijskim pismom na mail kadri@siliko.si najkasneje do 30.6.2020.Ponujamo vam zaposlitev v uspešnem, povezanem in razvojno orientiranem timu ter strokovno rast, profesionalni razvoj ter nabiranje izkušenj v mednarodnem okolju.Pripišite »Razpis - Projektni vodja«. SILIKO d.o.o., Tržaška cesta 31, 1360 Vrhnika | www.siliko.si | kadri@siliko.si"
Prodajni referent v podpori kupcem (m/ž),https://www.mojedelo.com/prodajni-referent-v-podpori-kupcem-mz/d-497164?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,DOM-TITAN d.d.,Kamnik,m/ž,https://www.mojedelo.com/prodajni-referent-v-podpori-kupcem-mz/d-497164?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnolog    Smo mednarodno podjetje na področju proizvodnje izdelkov za mehansko varovanje vrat in ključavnic. Pohvalimo se lahko z več kot 120-letno tradicijo. Odlikujejo nas odlične reference in prepoznavna ter uveljavljena blagovna znamka. Rezultati intenzivnega razvoja se kažejo v naših naprednih in inovativnih rešitvah, ki jih uspešno tržimo na tujih trgih. PRODAJNI REFERENT V PODPORI KUPCEM (m/ž)Opis delovnih nalog:kontaktiranje ključnih kupcev na tujih trgih, nudenje prodajne podpore in vzdrževanje komercialnih odnosov,sprejem in vnos prispelih naročil,potrditev naročil kupcem po pridobljeni interni potrditvi,obdelava in spremljanje naročil,organiziranje odprem in spremljanje prevozov (časovno in cenovno optimiranje),izvedba izvoznih postopkov, priprava izvozne dokumentacije,vodenje carinskih evidenc ter koordiniranje poslovanja s špedicijo,reševanje in evidentiranje reklamacij,občasna priprava analiz odprtih naročil in predvidene realizacije,opravljanje pomožnih in dopolnilnih del po nalogu nadrejenega (to je del, ki pripomorejo k opravljanju osnovnega dela oz. so pogoj za nadaljevanje drugih del),opravljanje katerihkoli drugih občasnih ali nujnih del po nalogu nadrejenega, ob predpostavki, da dela ustrezajo znanjem, sposobnostim in zmožnostim delavca ter ob spoštovanju posebnih predpisov o varnosti in zdravju pri delu.Pričakujemo:V. stopnjo izobrazbe,znanje francoskega in angleškega jezika,tri leta delovnih izkušenj na podobnem mestu,poznavanje poslovnega ERP programa (zaželjeno Navision, ni pa nujno),obvladovanje računalniških programov MS office,skrbnost, natančnost in doslednost pri izvajanju zastavljenih nalog,iznajdljivost, odzivnost in prilagodljivost,komunikativnost in sposobnost dela v timu,prijaznost in veselje do dela s strankami.Nudimo:delo v mladem in prijaznem kolektivu,redno in stimulativno plačilo,delo v mednarodnem podjetju.S kandidatom bomo sklenili delovno razmerje za določen čas nadomeščanja sodelavke na porodniškem dopustu z možnostjo nadaljnje zaposlitve v podjetju. Prijave z motivacijskim pismom in življenjepisom pošljite do 30. junija 2020 na elektronski naslov: zaposlitev@dom-titan.si."
Računovodja (m/ž),https://www.mojedelo.com/racunovodja-mz/d-496880?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Personal center d.o.o.,Slovenska Bistrica ,m/ž,https://www.mojedelo.com/racunovodja-mz/d-496880?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, uspešno in rastoče podjetje MTD BIO, d.o.o. iščemo nove sodelavce na področju računovodstva. Pridružite se ekipi strokovnjakov za celovite tehnološke rešitve za podporo avtomatizaciji proizvodnih/storitvenih procesov, opreme za kovinsko predelovalno industrijo in kovinske konstrukcije.Gre za zaposlitev za polni delovni čas direktno na podjetju.Računovodja (m/ž)Vaše odgovornosti bodo:Vodenje temeljnih in pomožnih poslovnih knjig,izdelava letnih poročil in obračunov,finančno načrtovanje,sestavljanje poslovnih in finančnih poročil,vodenje knjigovodstva,spremljanje stanja prihodkov in odhodkov,pripravljanje in oddajanje mesečnih poročil,redno spremljanje zakonodaje s področja računovodstva.Od vas pričakujemo:Najmanj VI. stopnjo izobrazbe ustrezne smeri,najmanj 5 let delovnih izkušenj s področja računovodstva,poznavanje računovodskih in knjigovodskih predpisov,dobre komunikacijske in organizacijske sposobnosti,zaželeno poznavanje programa OPPIS,odlično poznavanje slovenskih in mednarodnih računovodskih standardov,hitrost in odzivnost,natančnost in analitičnost,aktivno znanje nemškega in angleškega jezika.Nudimo:Samostojno delo,delo v pozitivnem kolektivu,dobro plačilo,možnost zaposlitve za nedoločen čas.V kolikor si želite dolgoročnega sodelovanja in s svojimi izkušnjami prispevati k še učinkovitejšemu delovanju podjetja, ki temelji na dobrih odnosih, kakovosti in vlaganju v nove tehnologije se prijavite preko portala ali pokličite 040 819 858.Prijave sprejemamo do zaključka postopka. Vaše prijave bodo obravnavane diskretno."
Inštalater strojnih inštalacij (m/ž),https://www.mojedelo.com/instalater-strojnih-instalacij-mz/d-496878?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Personal center d.o.o.,Slovenska Bistrica ,m/ž,https://www.mojedelo.com/instalater-strojnih-instalacij-mz/d-496878?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, uspešno in rastoče podjetje MTD BIO, d.o.o. iščemo nove sodelavce za strojne inštalacije. Pridružite se ekipi strokovnjakov za celovite tehnološke rešitve za podporo avtomatizaciji proizvodnih/storitvenih procesov, opreme za kovinsko predelovalno industrijo in kovinske konstrukcije.Gre za zaposlitev za polni delovni čas direktno na podjetju.Inštalater strojnih inštalacij (m/ž)Vaše odgovornosti bodo:Montaža vodovoda,montaža talnega gretja,montaža centralnega ogrevanja,montaža odtočnih cevi in odtokov,finomontaža (umivalniki, tuš kabine,..),spajanje cevi s press-sistemom.Od vas pričakujemo:Delovne izkušnje na podobnih delovnih mestih (1-3 let),odgovorno opravljanje dela, spoštovanje varnostnih navodil,marljivost,željo po učenju,zavzetost.Nudimo:Zaposlitev za dlje časa (možnost zaposlitve za nedoločen čas),zaposlitev za polni delovni čas,dobro plačilo,urejeno stanovanje in prevoz.takojšen pričetek z delom.V kolikor si želite dolgoročnega sodelovanja in s svojimi izkušnjami prispevati k še učinkovitejšemu delovanju podjetja, ki temelji na dobrih odnosih, kakovosti in vlaganju v nove tehnologije se prijavite preko portala ali pokličite 040 819 858.Delo poteka na terenu in v tujini.Prijave sprejemamo do zaključka postopka. Vaše prijave bodo obravnavane diskretno."
Monter ALU in steklenih fasad (m/ž),https://www.mojedelo.com/monter-alu-in-steklenih-fasad-mz/d-496877?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Personal center d.o.o.,Slovenska Bistrica in tujina,m/ž,https://www.mojedelo.com/monter-alu-in-steklenih-fasad-mz/d-496877?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, uspešno in rastoče podjetje MTD BIO, d.o.o. iščemo nove sodelavce za montažo ALU in steklenih fasad. Pridružite se ekipi strokovnjakov za celovite tehnološke rešitve za podporo avtomatizaciji proizvodnih/storitvenih procesov, opreme za kovinsko predelovalno industrijo in kovinske konstrukcije.Gre za zaposlitev za polni delovni čas direktno na podjetju.Monter ALU in steklenih fasad (m/ž)Vaše odgovornosti bodo:Montiranje Alu-fasadnih komponent,montiranje oken,montaža podkonstrukcije,branje načrtov.Od vas pričakujemo:Delovne izkušnje na podobnih delovnih mestih (1 - 3 leta),marljivost,željo po učenju,zavzetost.Nudimo:Delo za dlje časa,pošteno plačilo,zaposlitev za določen čas s polnim delovnim časom,stanovanje in prevoz zagotovljena,pričetek dela TAKOJ.V kolikor si želite dolgoročnega sodelovanja in s svojimi izkušnjami prispevati k še učinkovitejšemu delovanju podjetja, ki temelji na dobrih odnosih, kakovosti in vlaganju v nove tehnologije se prijavite preko portala ali pokličite 040 819 858.Delo poteka na terenu in v tujini.Prijave sprejemamo do zaključka postopka. Vaše prijave bodo obravnavane diskretno."
Cevar izometričar (m/ž),https://www.mojedelo.com/cevar-izometricar-mz/d-496876?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Personal center d.o.o.,Slovenska Bistrica,m/ž,https://www.mojedelo.com/cevar-izometricar-mz/d-496876?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, uspešno in rastoče podjetje MTD BIO, d.o.o. iščemo nove sodelavce. Pridružite se ekipi strokovnjakov za celovite tehnološke rešitve za podporo avtomatizaciji proizvodnih/storitvenih procesov, opreme za kovinsko predelovalno industrijo in kovinske konstrukcije.Gre za zaposlitev za polni delovni čas direktno na podjetju.Cevar izometričar (m/ž)Vaše odgovornosti bodo:Montaža cevnih sistemov,samostojno branje načrta,samostojna montaža po načrtu,znanje izometrije,krivljenje cevi,obdelava cevi.Od vas pričakujemo:Delovne izkušnje na podobnih delovnih mestih (1 - 3 leta),poznavanje izometrije,branje načrtov,marljivost,željo po učenju,zavzetost.Nudimo:Zaposlitev za določen čas s poskusno dobo 1 mesec, z možnostjo podaljšanja za nedoločen čas,zaposlitev za polni delovni čas,redno in dobro plačilo,takojšen pričetek z delom,urejeno bivanje in prevoz.V kolikor si želite dolgoročnega sodelovanja in s svojimi izkušnjami prispevati k še učinkovitejšemu delovanju podjetja, ki temelji na dobrih odnosih, kakovosti in vlaganju v nove tehnologije se prijavite preko portala ali pokličite 040 819 858.Delo poteka na terenu in v tujini.Prijave sprejemamo do zaključka postopka. Vaše prijave bodo obravnavane diskretno."
Električar (m/ž),https://www.mojedelo.com/elektricar-mz/d-496873?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Personal center d.o.o.,Slovenska Bistrica,m/ž,https://www.mojedelo.com/elektricar-mz/d-496873?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Varilec (m/ž)     Za našega naročnika, uspešno in rastoče podjetje MTD BIO, d.o.o. iščemo nove sodelavce. Pridružite se ekipi strokovnjakov za celovite tehnološke rešitve za podporo avtomatizaciji proizvodnih/storitvenih procesov, opreme za kovinsko predelovalno industrijo in kovinske konstrukcije.Gre za zaposlitev za polni delovni čas direktno na podjetju.Električar (m/ž)Vaše odgovornosti bodo:Izdelava kabelskih tras,kabliranje,izdelava kabelskih priključkov,montaža, sestava in priklop elektro omar,prikljapljanje perifernih enot kot so: elektromotorji, pogoni, končna stikala, senzorika,branje elektro načrtov,poznavanje nemškega ali angleškega jezika - ni potrebno.Od vas pričakujemo:Delovne zkušnje na podobnih delovnih mestih,marljivost,željo po učenju,zavzetost,odgovornost do dela.Nudimo:Zaposlitev za določen čas z možnostjo podaljšanja za nedoločen čas,1-mesečno poskusno delo,zaposlitev s polnim delovnim časom,plačilo po dogovoru.organiziran prevoz in stanovanjeV kolikor si želite dolgoročnega sodelovanja in s svojimi izkušnjami prispevati k še učinkovitejšemu delovanju podjetja, ki temelji na dobrih odnosih, kakovosti in vlaganju v nove tehnologije se prijavite preko portala Mojedelo.com ali pokličite 040 819 858.Delo poteka na terenu in v tujini.Prijave sprejemamo do zaključka postopka. Vaše prijave bodo obravnavane diskretno."
Samostojni računovodja m/ž,https://www.mojedelo.com/samostojni-racunovodja-mz/d-496868?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Vizija računovodstvo d.d.,Ljubljana,m/ž,https://www.mojedelo.com/samostojni-racunovodja-mz/d-496868?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Samostojni računovodja – skrbnik strank    Vizija računovodstvo d.d., največji in vodilni računovodski servis v Sloveniji,  zaradi širitve poslovanja išče okrepitev in dodatno moč!Samostojni računovodja m/ž(PE v Ljubljani)Iščemo osebo za dolgoročno zaposlitev, ki je ambiciozna, zagnana in željna novega znanja.Skupaj z vami bomo delili bogate izkušnje, se izobraževali, družili in soustvarjali uspešne poslovne zgodbe..Vaše delo bo zajemalo samostojno delo z različnimi naročniki računovodskih storitev. Za njih boste opravljali celotno računovodstvo, vključno z obračunom davkov, plač ter izdelavo zaključnih računov. Pričakujemo:Dobro poznavanje knjiženja, obračuna DDV, izdelave plač in zaključnih računov,zaželeno vsaj 2 leti samostojnega dela v računovodskem servisu,osnovna računalniška pismenost (Word, Excel, Outlook),komunikativnost in urejenost ter samostojnost pri delu,vztrajnost, vestnost, pripadnost, motiviranost, postavljanje in doseganje lastnih in skupnih ciljev.Kandidatom nudimo:Zaposlitev za nedoločen čas, s poskusno dobo 6 mesecev, delo v prijetno urejenem okolju,ugoden delovni čas; od 7. do 15.ure,prijazen in sproščen kolektiv, ki svoje znanje deli med sodelavce,veliko samostojnosti in svobode pri delu,dobro in redno plačo,možnost stalnega izobraževanja,možnost napredovanja,dolgoročno razvijanje kariere.Vabimo vas, da prijave pošljete do 11.7.2020 na zaposlitev@vizija-racunovodstvo.si (oziroma prek e-sistema MojeDelo.com) s pripisom ""Samostojni računovodja m/ž"" PE LjubljanaVIZIJA RAČUNOVODSTVO d.d. -  Podjetnikom prijazen računovodski servisRačunovodski servis VIZIJA RAČUNOVODSTVO, d.d., je v 20 letih uspešnega poslovanja postalo največje in vodilno računovodsko podjetje v Sloveniji ter širši regiji. Kot eden prvih računovodskih servisov v državi je imelo veliko in pomembno vlogo pri razvoju in oblikovanju dejavnosti zunanjega računovodstva. V 15 poslovalnicah več kot 100 redno zaposlenih stalno izpopolnjuje svoja znanja na vseh področjih računovodstva, davkov in poslovnega svetovanja.Podjetje je poznano kot odličen zaposlovalec, za kar je prejelo številna priznanja (2 krat Zlata nit -dober zaposlovalec, 3 krat Finalist za Naj računovodski servis, 2 krat Družini prijazno podjetje, 1 krat Najboljši zaposlovalec v Srbiji, itd.).Naši zaposleni - ekipa izjemnih ljudiZavedamo se, da so zaposleni naš najpomembnejši vir uspeha. Zato ustvarjamo delovno okolje, ki zagotavlja dolgoročno zadovoljstvo zaposlenih, dobro počutje in nasploh dviguje kvaliteto življenja. Spodbujamo učenje in ustvarjamo priložnosti za napredovanje. Skupaj z zaposlenimi načrtujemo njihove kariere in pomagamo razvijati njihove talente tako na poslovnem kot tudi osebnostnem področju. Pestrost strank nam omogoča, da lahko prilagodimo zahtevnost dela posameznemu zaposlenemu. Najboljši ravno s tem dosegajo plače visoko nad povprečjem stroke.V prijetnem in urejenem delovnem okolju naš izreden kolektiv uporablja najnaprednejše rešitve sodobnega računovodstva. Delo je zelo dinamično in zanimivo, saj skupaj soustvarjamo poslovne zgodbe z uspešnimi podjetniki v najrazličnejših dejavnostih. Spodbujamo samostojnost pri delu, ob tem pa ima vsak zaposleni na voljo vso strokovno pomoč za najrazličnejša vprašanja. Velikost našega podjetja omogoča izjemno medsebojno distribucijo znanja in izkušenj.Najbolj pa smo ponosni na sproščeno vzdušje med zaposlenimi. Sproščenost prenašamo tudi v druženja izven podjetja. Skupno organiziramo izlete po Sloveniji in tujini, športna tekmovanja, team buildinge, piknike, bowling, smučanje, carting, rafting …"
CNC operaterji/programerji - rezkanje/struženje/ozoblenje/brušenje,https://www.mojedelo.com/cnc-operaterjiprogramerji-rezkanjestruzenjeozoblenjebrusenje/d-496848?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,17.06.2020,08:30,17.06.2020,Strojna Maribor d.o.o.,Maribor,m/ž,https://www.mojedelo.com/cnc-operaterjiprogramerji-rezkanjestruzenjeozoblenjebrusenje/d-496848?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnolog/razvojni inženir    Strojna Maribor d.o.o. je največji proizvajalec pogonske tehnike v Jugovzhodni Evropi. Išče in vabi v svoj kolektiv novega sodelavca.CNC operaterji/programerji - rezkanje/struženje/ozoblenje/brušenjeOpis dela:Samostojno nastavljanje, upravljanje in programiranje CNC obdelovalnih centrov –  rezkanje/struženje/ozoblenje/brušenjePogoji delovnega mesta:Kraj dela: Maribor Delo za določen čas in s polnim delovnim časom ter možnostjo zaposlitve za nedoločen čas Pričakujemo:Zaželena /zahtevana IV., V. ali VI. stopnja izobrazbeZaželjene delovne izkušnjeLasten prevoz in vozniško dovoljenje B kategorijeSamostojnostNatančnostSamoiniciativnostKomunikativnostPonujamo:Stimulativno plačiloNagrajevanje uspešnostiMožnost dokazovanja svojih sposobnostiDelo v inovativnem okoljuPrijave z življenjepisom, v katerem na kratko predstavite pridobljena znanja in izkušnje ter sposobnosti pošljite po e-pošti: kadri@strojna.si ali na portal MojeDelo.comVeč o nas na: www.strojna.si"
