VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Senior Java razvijalec (m/ž),https://www.mojedelo.com/senior-java-razvijalec-mz/d-502841?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,Inštitut za poslovno-izobraževalne rešitve,Ljubljana,m/ž,https://www.mojedelo.com/senior-java-razvijalec-mz/d-502841?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Java razvijalec (m/ž)    Tvoja IT zaposlitev. Tvoji pogoji.Povej želje in povežemo te s pravim podjetjem.Pomagamo ti poiskati dobro zaposlitev glede na tvoje želje in izkušnje in te podpremo skozi celoten selekcijski postopek. Imamo močan network IT in drugih podjetij, kjer te čakajo različne zaposlitvene priložnosti, na tvojo željo pa stopimo v stik tudi z drugim podjetjem, kjer si želiš delati.www.it-class.siSenior Java razvijalec (m/ž)Zaradi povečanega obsega dela naš naročnik, vodilni ponudnik informacijskih sistemov za vodenje avtomatiziranih procesov, išče Senior Java razvijaleca (m/ž). V ekipo 50+ strokovnjakov vabimo Java razvijalce z vsaj 4 leti delovnih izkušenj, ki znate razmišljati analitično in se želite hitro razvijati v mednarodni ekipi visoko strokovnih razvijalcev.Delo obsega:razvoj programske opreme za svetovne multinacionalke razvoj komunikacijskih protokolov, logističnih in optimizacijskih algoritmov za avtomatizirane naprave in robote v avtomatskih skladiščihsamostojno programiranje v Javi in podatkovnih bazah (Oracle je prednost)delo z dvo in trinivojskimi arhitekturamitestiranje avtomatskih naprav v skladiščih in na daljavo preko simulatorjevpisanje specifikacij vmesnikov na naprave in dokumentiranje razvoja logističnih modulovsodelovanje z različnimi projektnimi ekipami in z oddelkom za podporo.Odlično se boste ujeli, če:imaš vsaj 4 leta delovnih izkušenjaktivno programiraš v višjih programskih jezikih: Javapoznaš osnove protokolov komunikacije omrežnih napravaktivno govoriš vsaj en tuj jezik (angleščina in/ali nemščina)zanima te področje logistikesi sposoben analitičnega razmišljanjate veselijo občasna potovanja v tujinosi usmerjen na rezultate.Naš naročnik ceni svoje zaposlene, zato ob nastopu dela dobiš še:začetni program uvajanjaizbor želene računalniške opreme iz nabora, delo z najsodobnejšimi tehnologijamiveliko možnosti izobraževanjafleksibilen delovni čas (tudi možnost dela od doma)izjemno sproščeno in kreativno delovno okoljesodelavce, ki se redno družijo na team-buildingih in neformalnih druženjihmožnost kariernega napredovanja in osebnega razvoja v perspektivnem mednarodnem podjetjumožnost dodatnega zaslužka poleg dobrega mesečnega plačila.Delo poteka v Ljubljani.Prijave zbiramo do srede, 30. 9. 2020.Veseli bomo, da te spoznamo!V kolikor si se prepoznal kot primeren kandidat/-ka se veselimo, da te spoznamo.Prijavi se čim prej, saj razpis velja do zapolnitve delovnega mesta.Prijavo oddaj tukaj."
Prodajalec v PE Šentjur (m/ž),https://www.mojedelo.com/prodajalec-v-pe-sentjur-mz/d-502557?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,HOFER trgovina d.o.o.,Šentjur,m/ž,https://www.mojedelo.com/prodajalec-v-pe-sentjur-mz/d-502557?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnični asistent vodje investicij     HOFER ni le trgovina, HOFER smo ljudje. Kot fer delodajalec svojim sodelavcem nudimo zanesljivo delovno okolje, ki omogoča karierno rast.Smo eno izmed vodilnih podjetij na področju maloprodaje s široko mrežo poslovalnic po Sloveniji. Poslovno skupino mednarodnega podjetja HOFER  tvorijo podjetja v Sloveniji, Avstriji, južni Nemčiji, Švici, Veliki Britaniji, na Irskem, Madžarskem, v Italiji, Združenih državah Amerike, v Avstraliji in na Kitajskem.Če si želite postati del mednarodne verige z dolgo tradicijo in uveljavljeno blagovno znamko, v kateri skupaj ustvarjamo prihodnost trgovinske panoge, vas vabimo, da se pridružite naši ekipi.Za sodelovanje pri doseganju ciljev in strategije podjetja HOFER, iščemo sodelavca/ko za delovno mesto:Prodajalec v PE Šentjur (m/ž) Delovne nalogedelo na blagajni,zlaganje blaga na police,skrb za prezentacijo sadja in zelenjave,peka in priprava pekovskih izdelkov,skrb za red in čistočo trgovine,  svetovanje kupcem,izvajanje nadzora kakovosti.Pričakujemomotiviranost za delo v trgovinski dejavnosti,vesten, organiziran in učinkovit način dela,vsestranskost, odgovornost in prilagodljivost,prijaznost v odnosu do kupcev,pripravljenost za delo v ekipi,nekaznovanost,prednost imajo kandidati, ki imajo izkušnje s podobnih področij del.Nudimonadpovprečno plačo v trgovinski dejavnosti,delovno razmerje za nedoločen čas s 6-mesečnim poskusnim delom,temeljito uvajanje, izobraževanje in usposabljanje v okviru HOFER AKADEMIJE,raznoliko delo in prijetno delovno okolje,zaposlitev za krajši delovni čas,družini prijazno podjetje,dodatne HOFER ugodnosti za sodelavce,možnost napredovanja.Po našem večstopenjskem plačilnem modelu osnovna bruto plača za 30 ur tedensko v 1. letu zaposlitve znaša najmanj 1.031,25 €/mesec. Vsako naslednje leto zaposlitve se bo vaša osnovna bruto plača samodejno zvišala, vse do zadnje, 6. stopnje, ko bo znašala najmanj 1.200,00 €/mesec. Poleg osnovne bruto plače zaposlenim izplačamo nadpovprečna regres in mesečno nadomestilo za prehrano ter prevoz na delo.Kraj opravljanja dela3230 Šentjur, Drofenikova ulica 10Prijava preko spletaZa prijavo uporabite naš spletni portal kariera.hofer.si.Zagotavljamo vam zaupno obravnavo prijav.Rok prijave15.09.2020Prijava preko spletaHOFER smo ljudje -skupne vrednote"
Strokovni sodelavec v projektivi,https://www.mojedelo.com/strokovni-sodelavec-v-projektivi/d-502464?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,Gorenjska gradbena družba d.d.,Kranj,m/ž,https://www.mojedelo.com/strokovni-sodelavec-v-projektivi/d-502464?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Voznik tovornega vozila    STROKOVNI SODELAVEC V PROJEKTIVIOPIS DELOVNEGA MESTA:sodeluje pri izdelavi projektne in tehnične dokumentacije za bolj in manj zahtevne objekteopravlja popise del obdeluje gradbene in prometne situacijeobdeluje prečne prerezeizdeluje katastrski elaboratsodeluje pri pridobivanju soglasijsamostojno izdeluje elaborate za zapore cestopravlja ostala dela po navodilih predpostavljenega. Delovni čas: polni delovni časKAJ PRIČAKUJEMO:najmanj VI. stopnja izobrazbe poznavanje predpisov o projektiranju cestobdelava projektov v rač. okolju acadorganizacijsko sposobnostKAJ NUDIMO:zaposlitev za določen čas z možnostjo podaljšanja v nedoločen časmožnost dodatnega izobraževanja priložnost za pridobivanje novih znanj in osebnega razvojaPrijave ustreznih kandidatov  sprejemamo na mail: info@ggd.si ali na naslov Gorenjska gradbena družba d.d., Jezerska cesta 20, 4000 Kranj do 18.09.2020. Kandidati naj pošljejo življenjepis s spremnim pismom v katerem naj poudarijo svoje prednosti in dosedanje delovne izkušnje.Skupina Gorenjska gradbena družba d.d. je podjetje, ki se  ukvarja z gradnjo vseh vrst inženirskih objektov, objektov nizke in visoke gradnje, zimskim in letnim vzdrževanjem cest, razvojem, proizvodnjo in prodajo asfaltnih zmesi, betonskih mešanic ter kamnitih agregatov. Poleg tega projektira in načrtuje gradbene objekte, izdeluje kovinske konstrukcije, izdeluje in vzdržuje talne označbe, opravlja prevozne in strojne storitve ter v lastnem laboratoriju preiskuje asfalte, betone in kamnite agregate. Ustanovljena je bila leta 1962 in ima več kot 500 zaposlenih."
Karierni začetnik/Trainee za nepremičnine (m/ž),https://www.mojedelo.com/karierni-zacetniktrainee-za-nepremicnine-mz/d-502451?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,Lidl Slovenija d.o.o. k.d.,"Uprava Komenda / investicije, Šmartinska cesta 152, 1000 / investicije ",m/ž,https://www.mojedelo.com/karierni-zacetniktrainee-za-nepremicnine-mz/d-502451?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Skladiščnica / skladiščnik
Sodelavec za IT varnost (m/ž),https://www.mojedelo.com/sodelavec-za-it-varnost-mz/d-502449?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,Lidl Slovenija d.o.o. k.d.,Komenda,m/ž,https://www.mojedelo.com/sodelavec-za-it-varnost-mz/d-502449?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Skladiščnica / skladiščnik
Delo v proizvodnji - nastavljalec  (m/ž),https://www.mojedelo.com/delo-v-proizvodnji-nastavljalec-mz/d-502412?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,"Iskra Mehanizmi, d.o.o.",Lipnica,m/ž,https://www.mojedelo.com/delo-v-proizvodnji-nastavljalec-mz/d-502412?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strojni inženir / mehatronik    Smo podjetje s 60-letnimi izkušnjami na področjih finomehanike, elektromehanike in elektronike, z lastnim razvojem in trženjem zahtevnih sistemov, izdelkov in tehnologij, v celoti usmerjeno v izvoz.Naše ambiciozne načrte podpirajo standardi kakovosti in proces nenehnih izboljšav, predvsem pa motivirani, sposobni in prizadevni sodelavci. Smo prvo slovensko podjetje, ki je za svoja prizadevanja na področju izobraževanja in razvoja zaposlenih prejelo mednarodni naziv »VLAGATELJI V LJUDI«.Družba šteje 550 sodelavcev.  Ponujamo vam možnost, da skupaj z nami uresničite svoje poklicne ambicije.K sodelovanju vabimo: DELO V PROIZVODNJI - NASTAVLJALEC (M/Ž)Pogoji za zasedbo delovnega mesta:nižja poklicna izobrazbaizkušnje z delom v proizvodnji.Opis del in nalog:menjave in nastavitve orodij, nastavitve strojev,priprava in menjava vhodnega materiala,pranje kosov,meritve orodja,lažja vzdrževalna dela na strojih,druga dela po navodilih nadrejenega.Nudimo:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas (zaposlitev preko podjetja),triizmensko delo.Osebnostne lastnosti:natančnost, ročne spretnosti, samoiniciativnost, sistematičnost, zanesljivost, ročne spretnosti.Delovni mesto je prosto na lokaciji v Lipnici, občasno se lahko dela tudi na Brniku.Če imate veliko dobre volje in željo po napredovanju, Vas vabimo, da se nam pridružite.Cenimo samostojnost,  komunikativnost, samoiniciativnost, pripravljenost za timsko delo, zanesljivost, ažurnost ter  željo po pridobivanju novih znanj in srečevanju z novimi izzivi.Prijavo s kratkim življenjepisom in opisom izkušenj pošljite na naš el naslov, najkasneje do 20.09.2020 na mail kadri@iskra-mehanizmi.siISKRA MEHANIZMI, d.o.o.Lipnica 8, 4245 KropaE-mail: kadri@iskra-mehanizmi.si Kontakt: (04) 53 55 337, (04) 5355 319"
Skladiščnik – Kamnik/Brnik (m/ž),https://www.mojedelo.com/skladiscnik-kamnikbrnik-mz/d-502410?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,"Iskra Mehanizmi, d.o.o.",Kamnik/Brnik,m/ž,https://www.mojedelo.com/skladiscnik-kamnikbrnik-mz/d-502410?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strojni inženir / mehatronik    Smo podjetje s 60-letnimi izkušnjami na področjih finomehanike, elektromehanike in elektronike, z lastnim razvojem in trženjem zahtevnih sistemov, izdelkov in tehnologij, v celoti usmerjeno v izvoz.Naše ambiciozne načrte podpirajo standardi kakovosti in proces nenehnih izboljšav, predvsem pa motivirani, sposobni in prizadevni sodelavci. Smo prvo slovensko podjetje, ki je za svoja prizadevanja na področju izobraževanja in razvoja zaposlenih prejelo mednarodni naziv »VLAGATELJI V LJUDI«.Družba šteje 550 sodelavcev.  Ponujamo vam možnost, da skupaj z nami uresničite svoje poklicne ambicije.K sodelovanju vabimo: SKLADIŠČNIK – KAMNIK/BRNIK (M/Ž)Pogoji za zasedbo delovnega mesta:zaključena nižja poklicna izobrazba,izkušnje z delom v skladišču,obvezno računalniško znanje.Opis del in nalog:opravljanje internega transporta,prevzemanje, skladiščenje in izdajanje blaga,urejanje delovnega okolja,delo s čitalcem,pomoč v proizvodnji,druga dela po navodilih nadrejenega.Nudimo:zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas.triizmensko deloOsebnostne lastnosti:natančnost, samoiniciativnost, sistematičnost, zanesljivost, fleksibilnost do dela v treh izmenah.Delovno mesto je prosto na lokaciji v KAMNIKU, BRNIKU.Cenimo samostojnost,  komunikativnost, samoiniciativnost, pripravljenost za timsko delo, zanesljivost, ažurnost ter  željo po pridobivanju novih znanj in srečevanju z novimi izzivi.Če imate veliko dobre volje in željo po napredovanju, Vas vabimo, da se nam pridružite.Prijave z življenjepisom pričakujemo na:Prijavo s kratkim življenjepisom in opisom izkušenj pošljite na naš naslov, najkasneje do 15.09.20020 ISKRA MEHANIZMI, d.o.o.Lipnica 8, 4245 KropaE-mail: kadri@iskra-mehanizmi.si Kontakt: +386 (0)1 83 09 860www.iskra-mehanizmi.si"
Prodajalec v PE Maribor Proletarske brigade (m/ž),https://www.mojedelo.com/prodajalec-v-pe-maribor-proletarske-brigade-mz/d-502378?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,HOFER trgovina d.o.o.,"Maribor, Proletarske brigade",m/ž,https://www.mojedelo.com/prodajalec-v-pe-maribor-proletarske-brigade-mz/d-502378?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnični asistent vodje investicij     HOFER ni le trgovina, HOFER smo ljudje. Kot fer delodajalec svojim sodelavcem nudimo zanesljivo delovno okolje, ki omogoča karierno rast.Smo eno izmed vodilnih podjetij na področju maloprodaje s široko mrežo poslovalnic po Sloveniji. Poslovno skupino mednarodnega podjetja HOFER  tvorijo podjetja v Sloveniji, Avstriji, južni Nemčiji, Švici, Veliki Britaniji, na Irskem, Madžarskem, v Italiji, Združenih državah Amerike, v Avstraliji in na Kitajskem.Če si želite postati del mednarodne verige z dolgo tradicijo in uveljavljeno blagovno znamko, v kateri skupaj ustvarjamo prihodnost trgovinske panoge, vas vabimo, da se pridružite naši ekipi.Za sodelovanje pri doseganju ciljev in strategije podjetja HOFER, iščemo sodelavca/ko za delovno mesto:Prodajalec v PE Maribor Proletarske brigade (m/ž) Delovne nalogedelo na blagajni,zlaganje blaga na police,skrb za prezentacijo sadja in zelenjave,peka in priprava pekovskih izdelkov,skrb za red in čistočo trgovine,  svetovanje kupcem,izvajanje nadzora kakovosti.Pričakujemomotiviranost za delo v trgovinski dejavnosti,vesten, organiziran in učinkovit način dela,vsestranskost, odgovornost in prilagodljivost,prijaznost v odnosu do kupcev,pripravljenost za delo v ekipi,nekaznovanost,prednost imajo kandidati, ki imajo izkušnje s podobnih področij del.Nudimonadpovprečno plačo v trgovinski dejavnosti,delovno razmerje za nedoločen čas s 6-mesečnim poskusnim delom,temeljito uvajanje, izobraževanje in usposabljanje v okviru HOFER AKADEMIJE,raznoliko delo in prijetno delovno okolje,zaposlitev za krajši delovni čas,družini prijazno podjetje,dodatne HOFER ugodnosti za sodelavce,možnost napredovanja.Po našem večstopenjskem plačilnem modelu osnovna bruto plača za 30 ur tedensko v 1. letu zaposlitve znaša najmanj 1.031,25 €/mesec. Vsako naslednje leto zaposlitve se bo vaša osnovna bruto plača samodejno zvišala, vse do zadnje, 6. stopnje, ko bo znašala najmanj 1.200,00 €/mesec. Poleg osnovne bruto plače zaposlenim izplačamo nadpovprečna regres in mesečno nadomestilo za prehrano ter prevoz na delo.Kraj opravljanja dela2000 Maribor, C. proletarskih brigad 101Prijava preko spletaZa prijavo uporabite naš spletni portal kariera.hofer.si.Zagotavljamo vam zaupno obravnavo prijav.Rok prijave15.09.2020Prijava preko spletaHOFER smo ljudje -skupne vrednote"
Strokovni sodelavec VII/2 (II) - M/Ž,https://www.mojedelo.com/strokovni-sodelavec-vii2-ii-mz/d-502377?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,Splošna bolnišnica Celje,Celje,m/ž,https://www.mojedelo.com/strokovni-sodelavec-vii2-ii-mz/d-502377?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strokovni sodelavec VII/2 (II) - M/Ž     Javni zavod Splošna bolnišnica Celje je uspešna in prijazna bolnišnica, ki sprejema vrhunska merila v medicinski stroki, upravljanju, organizaciji in informacijski podpori za celovito oskrbo vseh odjemalcev bolnišnične in ambulantne oskrbe. Razvijamo organiziranost, ki omogoča strokovni in poslovni razvoj, ob tem pa upoštevamo visoke zahteve po kakovosti zdravljenja bolnikov in osebnostnem razvoju vseh zaposlenih. Našemu osnovnemu poslanstvu, celoviti bolnišnični in ambulantno-specialistični zdravstveni oskrbi za prebivalce celjske in okoliških regij dodajamo raziskovalno dejavnost, pedagoško delo ter posredujemo znanje delavcem, ki delajo na vseh ravneh zdravstvene dejavnosti. Vlagamo v vrhunsko strokovnost medicinskega in drugega osebja ter v tehnološko modernizacijo bolnišnice.K sodelovanju vabimo:STROKOVNI SODELAVEC VII/2 (II) - M/ŽPodroben opis delovnega mesta:sodelovanje pri izgradnji, vzdrževanju in razvijanju sistema vodenja kakovosti v bolnišnici v skladu z zahtevami standarda ISO 9001,spremljanje in analiziranje podatkov kakovosti, podajanje predlogov za izboljšave, sodelovanje pri notranjih in zunanjih presojah, sodelovanje v postopkih pridobivanja certifikatov kakovosti, izdelava in skrbništvo nad sistemsko dokumentacijo, vodenje evidenc ter pripravljanje poročil in analiz, spremljanje informacij in novosti na svojem delovnem področju, opravljanje drugih nalog, ki vsebinsko sodijo v širše področje delovnega mesta po nalogu nadrejenega.Pričakujemo:izobrazba po Klasius: 170 visokošolska 2.stopnje, visokošolska univerzitetna (prejšnja) ipd., zahtevane delovne izkušnje: 2 leti zahtevano znanje jezikov: AN - angleški jezik razumevanje-zelo dobro govorjenje-zelo dobro pisanje-zelo dobroSL - slovenski jezik razumevanje-tekoče govorjenje-tekoče pisanje-tekočezahtevana rač. znanja:1 - urejevalniki besedil - 2 - zahtevno2 delo s preglednicami - 2 - zahtevno4 - delo z bazami podatkov - 2 - zahtevno3 - računalniško oblikovanje - 2 - zahtevnoPrednost bodo imeli kandidati z izpitom za notranjega presojevalca, poznavanje sistema zagotavljanja kakovosti ISO 9001, odgovornost in natančnost, zaželeno poznavanje rabe programskih paketov za analizo podatkov.Nudimo:zaposlitev za nedoločen čas s polnim delovnim časom in poskusnim delom 3 mesecePisne vloge z dokazili o izpolnjevanju pogojev nam posredujte po pošti:Javni zavod Splošna bolnišnica CeljeSplošno kadrovsko pravni sektorOblakova ulica 53000 Celje,s pripisom »Razpis za prosto delovno mesto (z navedbo delovnega mesta)«.Formalno nepopolne prijave ne bodo upoštevane."
Prodajalec v PE Ljubljana Dunajska (m/ž),https://www.mojedelo.com/prodajalec-v-pe-ljubljana-dunajska-mz/d-502375?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,08.09.2020,02:01,08.09.2020,HOFER trgovina d.o.o.,Ljubljana ,m/ž,https://www.mojedelo.com/prodajalec-v-pe-ljubljana-dunajska-mz/d-502375?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnični asistent vodje investicij     HOFER ni le trgovina, HOFER smo ljudje. Kot fer delodajalec svojim sodelavcem nudimo zanesljivo delovno okolje, ki omogoča karierno rast.Smo eno izmed vodilnih podjetij na področju maloprodaje s široko mrežo poslovalnic po Sloveniji. Poslovno skupino mednarodnega podjetja HOFER  tvorijo podjetja v Sloveniji, Avstriji, južni Nemčiji, Švici, Veliki Britaniji, na Irskem, Madžarskem, v Italiji, Združenih državah Amerike, v Avstraliji in na Kitajskem.Če si želite postati del mednarodne verige z dolgo tradicijo in uveljavljeno blagovno znamko, v kateri skupaj ustvarjamo prihodnost trgovinske panoge, vas vabimo, da se pridružite naši ekipi.Za sodelovanje pri doseganju ciljev in strategije podjetja HOFER, iščemo sodelavca/ko za delovno mesto:Prodajalec v PE Ljubljana Dunajska (m/ž)  Delovne nalogedelo na blagajni,zlaganje blaga na police,skrb za prezentacijo sadja in zelenjave,peka in priprava pekovskih izdelkov,skrb za red in čistočo trgovine,  svetovanje kupcem,izvajanje nadzora kakovosti.Pričakujemomotiviranost za delo v trgovinski dejavnosti,vesten, organiziran in učinkovit način dela,vsestranskost, odgovornost in prilagodljivost,prijaznost v odnosu do kupcev,pripravljenost za delo v ekipi,nekaznovanost,prednost imajo kandidati, ki imajo izkušnje s podobnih področij del.Nudimonadpovprečno plačo v trgovinski dejavnosti,delovno razmerje za nedoločen čas s 6-mesečnim poskusnim delom,temeljito uvajanje, izobraževanje in usposabljanje v okviru HOFER AKADEMIJE,raznoliko delo in prijetno delovno okolje,zaposlitev za krajši delovni čas,družini prijazno podjetje,dodatne HOFER ugodnosti za sodelavce,možnost napredovanja.Po našem večstopenjskem plačilnem modelu osnovna bruto plača za 30 ur tedensko v 1. letu zaposlitve znaša najmanj 1.181,25 €/mesec. Vsako naslednje leto zaposlitve se bo vaša osnovna bruto plača samodejno zvišala, vse do zadnje, 6. stopnje, ko bo znašala najmanj 1.350,00 €/mesec. Poleg osnovne bruto plače zaposlenim izplačamo nadpovprečna regres in mesečno nadomestilo za prehrano ter prevoz na delo.Kraj opravljanja dela1000 Ljubljana, Dunajska cesta 20Prijava preko spletaZa prijavo uporabite naš spletni portal kariera.hofer.si.Zagotavljamo vam zaupno obravnavo prijav.Rok prijave15.09.2020Prijava preko spletaHOFER smo ljudje -skupne vrednote"
