VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
2 CNC-Dreher/innen / CNC strugar ,https://www.mojedelo.com//2-cnc-dreherinnen-cnc-strugar/d-344150?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D43,02.05.2018,04:32,19.04.2018,ACE consulting GmbH,Avstrija,m/ž,https://www.mojedelo.com//2-cnc-dreherinnen-cnc-strugar/d-344150?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D43,"Mizar    Die ACE consulting GmbH ist ein führender Dienstleister im Personalrecruiting und -bereitstellung in Oberösterreich und im bayrischen Grenzraum zu Österreich.http://www.acejobs.eu/2 CNC-Dreher/innenDurch unsere langjährige Erfahrung und starke Kundenorientierung setzen wir Standards bei der Integration und sofortigen Festanstellung für technisch produzierende Unternehmen.Zur Verstärkung unseres Kunden suchen wir 2 CNC-Dreher/innen für den Standort Linz und Ried im Innkreis.Unser Kunde ist ein Top-Industrieunternehmen in Oberösterreich, welches im internationalen Umfeld tätig ist und seinerseits Standards setzt.Stellenbeschreibung:Einrichtung und Bedienung von CNC-gesteuerten DrehmaschinenWartungs- und Reinigungsarbeiten an den genutzten MaschinenDokumentieren und Überwachen der FertigungsprozesseSelbstständige QualitätskontrolleMessen und Prüfen der WerkstückeFachliche Anforderung:Ausbildung im Fachbereich MetallErste Erfahrungen im CNC-DrehenBereitschaft zur SchichtarbeitPersönliche Anforderung:Selbständigkeit und Eigeninitiative, Genauigkeit, Team- und KontaktfähigWir bieten:Aufstiegschancen für motivierte MitarbeiterGute Entwicklungs- und WeiterbildungsmöglichkeitenLangfristige ArbeitsstelleUnterkunftsmöglichkeitenUnbefristeter österreichischer VertragEntlohnung:Der Brutto-Monatslohn (14 Löhne pro Jahr) beträgt für diese Stelle mindestens EUR 1.918,71 + Schichtzulage (Überzahlung möglich)Je nach Funktion, Qualifikation und Erfahrung ist eine Überzahlung möglich.Sozial-, Kranken- und Pensionsversicherung sind in Österreich geregeltKontaktACE consulting GmbHz.Hd. PersonalabteilungBethlehemstraße 3, 4020 Linz, AT Tel.: +43 732 609 101 400E-Mail: bewerbung@acejobs.eu"
Adjuster-kontrolor v valjarni,https://www.mojedelo.com//adjuster-kontrolor-v-valjarni/d-307872?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D29,02.05.2018,04:31,24.04.2018,Štore steel d.o.o.,Štore,m/ž,https://www.mojedelo.com//adjuster-kontrolor-v-valjarni/d-307872?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D29,"Adjuster-kontrolor v valjarni       Your browser does not support the video tag.Razpisujemo prosto delovno mesto:Adjuster-kontrolor v valjarniOPIS DEL IN NALOG:pripravi material za delo po proizvodni dokumentacijioperira z napravo za vizualno kontrolo valjancevvizualno kontrolira (prebira) hladne valjance, po potrebi jih popravlja (brusi, polira), ločuje ustrezne valjance od neustreznih (profili z vidnimi površinskimi napakami), spremlja kvaliteto rezov, ter sodeluje pri ostalih vrstah dodelav hladnega materialakontrolira ravnost in dimenzijo profilovzlaga profile in jih povezuje z žico in trakom v vezitehta in prenaša vezi z žerjavomravna valjane profile na ravnalnih stiskalnicahkontrolira ravnost in izgled ravnanih profilov na hidravličnih stiskalnicah in po potrebi ponovi postopek ravnanjaporavnan material na ravnalnih stiskalnicah ustrezno adjustirareže valjane profile na žagirazrezan (porezan) material na žagi ustrezno adjustirasodeluje pri remontu in popravilih naprave za vizualno kontrolo valjancev, žage in ravnalnih stiskalnicodvzema potrebne vzorce za nadaljnje preiskavepotrjuje ustreznost materiala, ki ga je obdeloval in evidentira opravljeno delo na delovnem naloguKAJ PRIČAKUJEMO:IV. stopnja izobrazbe, poklicna šola - zaželjeno tehnične smeri, ni pa nujen predpogojsposobnost dela v skupinipripravljenost na nadaljnje usposabljanjeKAJ NUDIMO:Zaposlitev za določen čas 6 mesecev z možnostjo zaposlitve za nedoločen čas. Spodbudno delovno okolje ter možnost strokovnega izpopolnjevanja in napredovanja.Življenjepis pošljete v Kadrovsko službo podjetja na marija.lukez@store-steel.si,ali po pošti na naslov:ŠTORE STEEL, d.o.o.Kadrovsko splošni sektorŽELEZARSKA CESTA 3, 3220 Štore Dodatne informacije: 03 780 51 12Rok za prijavo je 15.5.2018."
Admin. prodaje čarterjev - študentsko delo,https://www.mojedelo.com//admin-prodaje-carterjev-studentsko-delo/d-376814?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D90,02.05.2018,04:34,25.04.2018,"Elitavia, letalske rešitve, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//admin-prodaje-carterjev-studentsko-delo/d-376814?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D90,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole, VI./1 - višješolski strokovni programi   Izkušnje 0-1 let   Karierni nivo študent   Poskusna doba                      Ne                    Mesečna plača po dogovoru mesečno   Oblika zaposlitve študentsko delo   Regija Osrednjeslovenska   Kontaktna oseba Nina Javoršek      Opis delovnega mesta Opis delovnega mesta   K sodelovanju vabimo motiviranega kandidata za administrativno pomoč v oddelku prodaje čarterjev. Iščemo samostojnega in proaktivnega kandidata, z željo po delu v mednarodnem okolju ter nadgrajevanju znanja in srečevanju z novimi izzivi. Vaše delo bo obsegalo administrativno delo oddelka za prodajo čarterjev, komunikacijo s strankami terskrb za dokumentacijo. Delo poteka tudi med vikendi in ponoči.      Kaj pričakujemo Kaj pričakujemo  Zaželeno:• Absolvent 1. stopnje bolonjskega študija ali magistrskega študija• Izkušnje z administrativnim delom ter z delom s strankami• Tekoče in aktivno znanje angleškega jezika (pisno in ustno)• Zanesljiva, natančna in fleksibilna oseba, vajena dela v teamu• Želja po dolgoročnem sodelovanjuPrijavo z življenjepisom v angleščini in pripisom 'Za Charter Sales' pošljite na naš e-naslov job@elitavia.com(oziroma prek e-sistema MojeDelo.com).      Kaj nudimo Kaj nudimo  Delo v mednarodnem okolju, dolgoročno sodelovanje, izvrsten kolektiv."
Administrativna dela (m/ž) - študentsko delo,https://www.mojedelo.com//administrativna-dela-mz-studentsko-delo/d-374630?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D84,02.05.2018,04:34,04.04.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativna-dela-mz-studentsko-delo/d-374630?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D84,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativna dela (m/ž) - študentsko delo   O podjetju: Si natančna, odgovorna oseba in te veseli delo v administraciji? Za našega naročnika, uspešno podjetje, iščemo študentsko pomoč pri delu: ""Administrativna dela (m/ž)"".    Opis delovnega mesta: - pomoč pri administrativnih opravilih,- komunikacija s strankami,- pomoč v klicnem centru,- telefonska komunikacija,- urejanje podatkov.   Pričakujemo: - urejen študentski status, - veselje do komuniciranja s strankami,- vestnost,- smisel za prodajo,- pozitivna naravnanost, - natančnost in vztrajnost,- računalniška pismenost.Kraj dela:Ljubljana.Urna postavka:4,80€/bruto.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si, ter naročiti napotnico za študentsko delo.    V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativna pomoč v kadrovski (m/ž),https://www.mojedelo.com//administrativna-pomoc-v-kadrovski-mz/d-376427?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D31,02.05.2018,04:31,23.04.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativna-pomoc-v-kadrovski-mz/d-376427?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D31,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativna pomoč v kadrovski (m/ž)   O podjetju: Si študent/ka družboslovnih ved in te zanima področje kadrovanja ter administracije? Za našega naročnika, uspešno slovensko prehrambeno podjetje z dolgoletno tradicijo, iščemo študenta za delo: ""Administrativna pomoč v kadrovski (m/ž)"". Izkoristi priložnost in se prijavi zdaj.    Opis delovnega mesta: - pomoč pri administrativnih opravilih,- komunikacija z naročniki,- pomoč pri preverjanju in vnosu podatkov,- sprejemanje telefonskih klicev.   Pričakujemo: - urejen študentski status,- vestnost in odgovornost,- komunikativnost,- dobro poznavanje programov Office (Word, Excel),- aktivno znanje angleškega jezika, - zaželeno znanje hrvaškega jezika.   Nudimo: - dinamično delo,- delo v prijetnem okolju,- možnost kariernega razvoja.Kraj dela:Ljubljana BTC.Urna postavka:5,80€/bruto.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si, ter naročiti napotnico za študentsko delo.  V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativni asistent (m/ž) - študent,https://www.mojedelo.com//administrativni-asistent-mz-student/d-376136?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D31,02.05.2018,04:31,23.04.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-asistent-mz-student/d-376136?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D31,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrativni asistent (m/ž) - študent   O podjetju: Si komunikativen/a, odgovoren/a oseba in te veseli delo z ljudmi? Za našega naročnika, uspešno podjetje iščemo študentsko pomoč za: ""Administrativni asistent (m/ž)"".    Opis delovnega mesta: - delo na recepciji,- sprejemanje in vezanje telefonskih klicev- sprejemanje in oddajanje pošte, kuvertiranje,- naročanje pisarniškega materiala in reprezentance- priprava naročilnic,- priprava materialov za dogodke,- druge naloge po navodilih delodajalca.   Pričakujemo: - urejen študentski status,- komunikativnost,- zanesljivost in odgovornost,- aktivno znanje angleškega jezika,- prednost imajo kandidati z izkušnjami.   Nudimo: - dinamično delo,- delo v prijetnem kolektivu.Kraj dela:Ljubljana.Urna postavka:Po dogovoru.Kontakt:Zainteresirane kandidate (m/ž) prosimo, da se prijavite preko gumba Prijavi se in nam pošljite svoj življenjepis v angleščini. Za več informacij lahko pokličete na: 051 328 822.Opomba:Gre za občasno študentsko delo, po potrebi. Pred pričetkom dela morate urediti vpis v Adecco študentski servis preko naše spletne strani http://napotnice.adecco.si/Student/UstvariRacun in nam poslati kopijo original potrdila o šolanju, za šolsko leto 2017/2018, na student@adecco.si, ter naročiti napotnico za študentsko delo.  V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativni referent,https://www.mojedelo.com//administrativni-referent/d-376034?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D8,02.05.2018,04:30,17.04.2018,Talentor Croatia ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent/d-376034?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D8,".    Podjetje Talentor Hrvatska je del mednarodne skupine Talentor, ki je specializirana za posredovanje pri zaposlovanju in HR svetovanje. Naše storitve vključujejo selekcijo s pomočjo oglaševanja in neposredno iskanje, raziskave organizacijske klime, assessment centre in psihološka testiranja.Naš naročnik HEP Energija d.o.o. je med vodilnimi regionalnimi ponudniki električne energije na trgu. Zaradi potreb po okrepitvi ekipe za našo stranko iščemo kompetentno in angažirano osebo za delovno mesto:Administrativni referent (m/ž)Opis delovnih nalog:Dnevni kontakt s kupci in poslovnimi partnerjiRazvijanje in vzdrževanje visoko kakovostnih odnosov z obstoječimi strankami (v zasebnem in javnem sektorju)Skrb za celoten predprodajni in prodajni proces (izdelava ponudb, pogodb, in podobno)Redno spremljanje in sodelovanje v postopkih javne nabave (odpiranje ponudb, izdelava ponudb, vpogled v ponudbe drugih dobaviteljev, dopisi s pojasnili ponudb, …)Delo pri zbiranju in pripravi dokumentacije za javna naročila (komuniciranje z organi javne uprave, bankami in ostalimi pooblaščenimi službami)Koordinacija z ostalimi oddelki znotraj skupineSledenje tredom, zakonskim predpisom in standardomRedna skrb za izterjavo dolgovRaziskava tržiščaTesno sodelovanje z marketingom in stalno delo na razvoju blagovne znamkeVodenje poslovnega arhiva različnih zahtevanih evidenc in ostale dokumentacijePogoji:Vsaj 2 leti delovnih izkušenj v prodaji, zaželeno v javni nabavi ali energetski industrijiZaželeno VI. stopnja ekonomske smeriOdlično znanje slovenskega in angleškega jezikaDobro znanje hrvaškega jezika je prednostOdlično poznavanje MS Office paketaPoznavanje gospodarskega pravaProdajna usmerjenostProaktivnost in predanost doseganju poslovnih ciljevOdlične komunikacijske in prezentacijske sposobnostiSamostojnost pri deluPripravljenost na občasne službene potiPonudba našega naročnika:Pogodba za čas enega leta s poskusno dobo 3 mesece (nadomeščanje porodniške).V kolikor ste zainteresirani za opisano delovno mesto vas prosimo, da nam po e-pošti na naslov ivana.babic@talentor.com ali preko portala MojeDelo,  pošljete prošnjo z življenjepisom v hrvaškem ali angleškem jeziku najkasneje do 06.05.2018."
Administrativno delo - študentsko delo,https://www.mojedelo.com//administrativno-delo-studentsko-delo/d-376905?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D20,02.05.2018,04:31,25.04.2018,"Agencija M Servis, kadrovske storitve, d.o.o.",Ajdovščina,m/ž,https://www.mojedelo.com//administrativno-delo-studentsko-delo/d-376905?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D20,"Agencija M servis, kadrovske storitve d.o.o. je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij.   Mednarodno prevozniško podjetje išče komunikativno in odgovorno osebo za administrativno delo. Administrativno delo - študentsko delo Vaše delo bo obsegalo: Pomoč v komerciali (delo z računalnikom, sledenje pošiljkam, komunikacija s strankami, v glavnem tujimi, vnašanje nalogov v program). Pričakujemo: zaželeno: ang. ali fr. jezik, komunikativnost.Obvezno znanje jezikov: ITALIJANSKI JEZIK Nudimo vam: Plačilo:5 EUR/h NETO, 5,92 EUR/h brutoDelovnik:dopoldneTrajanje:Dlje časa"
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-376379?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D39,02.05.2018,04:32,19.04.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz/d-376379?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D39,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrator (m/ž)    Opis delovnega mesta: Za uspešno mednarodno zavarovalniško podjetje iščemo sodelavca za pomoč v administraciji (m/ž).Uživate pri opravljanju administrativnih del?Vedno najdete prave besede za učinkovito komunikacijo po telefonu?Vam je všeč razgibano delo, kjer je vedno nekaj novega?Pravočasno opravite delovne naloge v postavljenih rokih?Če ste na zgornja vprašanja odgovorili pritrdilno, ste pravi/a za nas. Vaše pomembnejše delovne naloge bodo:• ažurno in natančno vodenje evidenc,• vnašanje podatkov v sisteme,• priprava poročil in statistik in dopisov,• skrb za razporejanje pošte,• druga administrativna pomoč.Pričakujemo:• srednješolsko izobrazbo,• izkušnje z  delom v administraciji,• natančnost, odgovornost in večopravilnost,• dobro znanje Excela.Ponujamo vam:• razgibano delo,• dinamično delovno okolje,• uvajanje v delo,• redno plačilo in druge ugodnosti za zaposlene,• možnost dolgoročne zaposlitve.Prijave z življenjepisom, ustreznimi dokazili in podrobnim opisom delovnih izkušenj pošljite preko povezave »Prijava na delo« do 10.5.2018.  Vse prijave bodo upoštevane z največjo mero zaupnosti.Opomba:Vaša prijava bo obravnavana in posredovana direktno k naročniku, in sicer pod pogojem, da ob prijavi označite izjavo: »Strinjam se, da Adecco H.R. d.o.o. posreduje prijavo naročniku oglasa.«      V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrator oglasov m/ž,https://www.mojedelo.com//administrator-oglasov-mz/d-377061?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D13,02.05.2018,04:30,26.04.2018,Avtonet d.o.o.,Portorož,m/ž,https://www.mojedelo.com//administrator-oglasov-mz/d-377061?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D13,"HelpDesk Administrator    ADMINISTRATOR OGLASOV m/žZaradi povečanega obsega dela, za določen čas, za obdobje 6 mesecev od dne 01.09.2018 do dne 28.02.2019, s poskusno dobo 3 mesecev, iščemo osebo za pregled objav (administracijo)  in pomoč uporabnikom pri objavi oglasov avto-moto-navtične vsebine na spletni strani www.AVTO.net. Naloge Administratorja oglasov so:sistematičen pregled in kontrola vsebine objavljenih avto-moto oglasov,,odprava nepravilnosti v objavah,elektronski in telefonični sprejem in reševanje reklamacij,pomoč uporabnikom v postopku oddaje in urejanja oglasov,ostale delovne naloge po nalogu nadrejenih.Delovni čas:delo je izključno v pisarni, vsak drugi dan po 12 ur (razen v času poskusnege dela).Pričakujemo:zaključena V. stopnja izobrazbe,poznavanje avtomobilskega trga (osebna vozila, motorna kolesa, gradbena in kmetijska mehanizacija, počitniška vozila, oprema...),poznavanje navtičnega trga (motorna plovila, jadrnice, gumenjaki…),vsaj tri leta delovnih izkušenj na podobnem delovnem mestu.Nudimo:dinamično delo v priznanem slovenskem podjetju,delo je izključno na sedežu podjetja.Kraj dela: v PortorožuSprejeli bomo kandidata(ko) iz Južno Primorske regije (iz Obale), ki ustreza navedenim kvalifikacijam.Vloge za delo sprejemamo izključno preko portala MojeDelo.com, do dne 25.05.2018.AVTONET d.o.o. · Obala 77 · 6320 PORTOROŽ - PORTOROSE · web: www.avto.net"
