VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Administrative Assistant – Legal Department (Relocation to Malta) / Pravni pomočnik na Malti,https://www.mojedelo.com//administrative-assistant-legal-department-relocation-to-malta-pravni-pomocnik-na-malti/d-436742?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D16,13.02.2019,04:31,11.02.2019,Accutor AG,"Malta, 59538, Italy",m/ž,https://www.mojedelo.com//administrative-assistant-legal-department-relocation-to-malta-pravni-pomocnik-na-malti/d-436742?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D16,"Izobrazba VI./1 - višješolski strokovni programi, VI./2 - visokošolski strokovni programi / 1. bolonjska stopnja, VII. - univerzitetni programi / 2. bolonjska stopnja   Izkušnje Ni pomembno   Poskusna doba                      Ne                    Oblika zaposlitve redno, določen d. č.   Regija Zasavska, Pomurje, Dolenjska, Podravska, Koroška, Savinjska, Gorenjska, Notranjsko-kraška, Spodnjeposavska, Goriška, Obalna, Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   Accutor AG išče pravnega pomočnika s sedežem v naši pisarni na Malti. Izkušnje v tem sektorju niso potrebne. Ponujamo izjemne priložnosti za rast in učenje v sodelovanju z mednarodno ekipo.Prijava v 30 dneh v angleškem jeziku na adm54682_1284@hr-service.pro________________________________________________________Accutor is a global Legal, Payroll and Tax consultancy that specialises in helping organisations, recruitment agencies and individual contractors to work globally. We work with many of the global fortune 2000 companies and are able to deploy contractors under our entities across the world.Accutor AG is looking to hire a Legal Administrative Assistant, based in our office in Malta. Experience in this sector is not necessary as full training will be provided, however any experience you do have is an advantage. We offer exceptional opportunities to grow and learn in collaboration with an international team.Description:- Full training to be provided- Responsible for setup of each Contractor or Employee in the internal system- Responsible for the review, verification and validation of documentation, such as passports, degree certificates- Your external interactions will be with Government Agencies, notarial and consular service Providers, HR & Legal teams in Fortune 2000 companies, international recruitment agencies, individual employees and independent contractors/ freelancers working across the world- Responsible for the filing and reporting of Employment Agreements, Service Agreements, Non-Disclosure Agreements and others- Handle the administration of the electronic Agreement tracking system, including creation and checking Agreements.- Responsible for uploading Agreements on the Accutor internal system, as well as in the Accutor client portal- Responsible for the maintenance of contractor records; ensuring that employee and client changes are entered correctly and made on a timely basis; review changes for proper authorization and adherence to company policy including compliance with federal/state/local regulations- Involved in the coordination of tasks between payroll, legal, sales and other departments to ensure proper flow and maintenance of contractor data (including preparation/distribution of detailed reports)- Working under the direction of Accutor Lawyers and Legal professionals, you will be liaising (internally) with the Accutor Accounts & Payroll, Work Permit & Consular, as well as Sales & Marketing Teams- Involvement and active participation in internal meetings and training- Assisting the Consular and Work Permit team with consolidation of data for work permit and business visa applications.Required Attributes:- A confident and professional manner - our clients include a number of Fortune 2000 companies and you will be communicating with them on the phone and via email on a daily basis- A minimal understanding of Corporate law, Commercial and Employment contracts, negotiation and Client relationships, and legal processes- Strong organizational skills, and the ability to work under pressure- Ability to maintain confidentiality and exercise extreme discretion- Exemplary level of attention to detail and accuracy, and ability to sort information- Ability to assimilate and absorb new information, then utilise this theoretical information in practical situations- Excellent problem solving/judgment skills- Ability to handle and prioritize multiple tasks and meet all deadlines- Excellent skills using MS Word, Excel, Access, and Internet Explorer- Language Skills -a high level of proficiency in spoken and written English is essential. Another Foreign language especially German, Spanish, Swedish, Danish, Slovak, Czech or French is an advantage, but not essential.Applications and CVs must be submitted in English.For the online application please send CV to: adm54682_1284@hr-service.pro"
Administrativni referent m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-432553?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,13.02.2019,04:39,29.01.2019,Katalea Consulting d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-432553?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,"Izobrazba IV. - dokončana srednja strokovna šola, V. - dokončana gimnazija in ostale štiriletne šole, VI./1 - višješolski strokovni programi   Izkušnje 3 leta   Poskusna doba                      Ne                    Oblika zaposlitve redno, določen d. č.   Regija Osrednjeslovenska   Kontaktna oseba Renata Miklavčič      Opis delovnega mesta Opis delovnega mesta   Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo ADMINISTRATIVNEGA REFERENTA M/ŽNaloge in odgovornosti: •    Svetovanje in podpora strankam preko telefona in elektronske pošte.•    Reševanje reklamacij.•    Pošiljanje obvestil skupinam uporabnikov.•    Preverjanje ponudnikov glede korektnosti izvajanja pogodbenih določil.•    Dnevno klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb.•    Analiza prodaje ponudb in ugotavljanje razlogov ob slabi prodaji.•    Spremljanje izgleda portala in opozarjanje na pomanjkljivosti.•    Sodelovanje z zunanjim računovodstvom glede plačil.•    Komunikacija s strankami glede obračunov, računov, plačil, stornacij ipd.•    Izdaja računov, obračunov, kompenzacij in ostala s tem povezana dela.•    Izdelava različnih poročil.•    Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje.•    Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike.•    Spremljanje konkurenčnih cen. •    Kreativna zasnova in priprava marketinških kampanj ter nagradnih iger.•    Skrb za socialne medije.  •    Dogovarjanje kompenzacij za oglasni prostor z ostalimi mediji in izpeljava le teh.•    Iskanje novih marketinških prijemov in idej.•    Kreativno snovanje novih zanimivih marketinško / prodajnih kampanj.•    Organizacija dogodkov (zabave, poletna promocija preko raznih dogodkov,…).•    Zaželeno poznavanje Google Analytics (spremljanje konverzij, uvrstitve ključnih besed, trendi,…), Google Adword.•    Operativne delovne naloge v oddelku marketinga po nalogu vodje.•    Iskanje in pridobivanje novih poslovnih partnerjev/strank.•    Obdelava že obstoječih poslovnih parterjev/strank.•    Pisanje in ažuriranje tekstov ponudb.•    Administrativna in organizacijska dela dodeljena po nalogu svoje vodje.•    Nadomeščanja  drugih oddelkov v času dopustov in odsotnosti.       Kaj pričakujemo Kaj pričakujemo  •    Najmanj 3 leta izkušenj v administraciji in financah.•    Znanje angleškega in hrvaškega jezika.•    Zaključena najmanj srednješolska izobrazba.•    Aktivno obvladovanje dela z računalnikom.•    Programi: Microsoft Office, Google docs in podobno.•    Zahtevane lastnosti: natančnost, prijaznost, samostojnost in organiziranost.•    Lasten prevoz , izpit B kategorije.•    Zaposlitev se sklene za določen čas 1 leta, možnost kasnejšega podaljšanja za nedoločen čas.•    Dobro delovanje v timu in hkrati dobra sposobnost samostojnega dela.•    Odgovorno in lojalno obdelovanje zaupnih podatkov.•    Sposobnost prenašanja obremenitev zaradi opravljanja delovnih nalog.      Kaj nudimo Kaj nudimo  •    Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru).•    Delovni čas od 9. do 17. ure.•    Delo v mladem in dinamičnem kolektivu.Vašo prijavo z življenjepisom in motivacijskim pismom pošljite na prijave@katalea.si."
Administrativni referent,https://www.mojedelo.com//administrativni-referent/d-434332?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D89,13.02.2019,04:39,04.02.2019,BioTransport d.o.o.,Žeje pri Komendi,m/ž,https://www.mojedelo.com//administrativni-referent/d-434332?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D89,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole   Izkušnje 1 leto   Karierni nivo izkušeni delavec   Poskusna doba                      Ne                    Oblika zaposlitve redno, določen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   Zaradi širitve poslovanja vabimo v kolektiv ADMINISTRATIVNEGA REFERENTA z ustreznimi delovnimi izkušnjami.Naloge in odgovornosti:•    priprava potrebne dokumentacije za izvajanje programa,•    sprejemanje naročil v pisarni,•    komunikacija s strankami,•    podpora voznikom na terenu,•    spremljanje in nadzor dela voznikov,•    informiranje komercialnih zastopnikov in naročnikov,•    obveščanje nadrejenega o morebitnih problemih strank in reševanje le-teh,•    reševanje reklamacij v dogovoru z nadrejenimi,•    vnos in obdelava podatkov,•    vodenje evidenc,•    izvajanje inventure,•    druga dela za potrebe delodajalca.      Kaj pričakujemo Kaj pričakujemo  •    Osebo z voljo in željo po delu•    Samostojnost, samoiniciativnost•    1 - 3 leta delovnih izkušenj na primerljivem delovnem mestu•    Dobro pisno in ustno komuniciranje•    Osnovno znanje orodij MS Office Excel, Word, Outlook•    V. stopnjo izobrazbe•    Vozniški izpit B kategorije, lasten prevoz      Kaj nudimo Kaj nudimo  •    Redno in stimulativno plačilo•    Dinamično delo v prijetnem delovnem okolju•    Zaposlitev za določen čas z možnostjo zaposlitve za nedoločen časKandidate, ki izpolnjujejo zahtevane pogoje, vabimo k oddaji vlog s priloženim življenjepisom, preko portala ali na e-naslov biotransport@siol.net.Vloge sprejemamo do 28.02.2019.Vlog kandidatov, ki ne ustrezajo zahtevanim pogojem ne bomo obravnavali."
Administrator podatkovne baze (m/ž),https://www.mojedelo.com//administrator-podatkovne-baze-mz/d-436550?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,13.02.2019,04:31,11.02.2019,Informatika d.d.,Ljubljana ali Maribor,m/ž,https://www.mojedelo.com//administrator-podatkovne-baze-mz/d-436550?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,"Direktor družbe Informatika, d. d.    Razpis za delovno mesto: ADMINISTRATOR PODATKOVNE BAZE (m/ž)Podjetje za informacijske storitve in inženiring INFORMATIKA d.d., Vetrinjska ul.2, Maribor, vabi v svojo sredino na lokaciji Maribor ali Ljubljana novega sodelavca/-ko za delo na delovnem mestu: za delovne naloge:Operativno organiziranje, usklajevanje in kontroliranje dela,Opravljanje zahtevnih analiz in specifikacij za spremembo informacijske podpore,Nameščanje novih produktov za vodenje in obvladovanje relacijskih baz,Oblikovanje strategije razvoja podatkovnih baz,Načrtovanje in izvajanje nadzora nad porabo sistemskih virov,Testiranje in izbiranje novih sistemskih orodij,Sodelovanje pri pripravljanju internih standardov,Nameščanje sistemske programske opreme,Vodenje evidenc in pripravljanje poročil,Opravljanje drugih del v okviru strokovne usposobljenosti.Od kandidata/kandidatke pričakujemo:Najmanj VII. stopnjo izobrazbe (tehnična ali naravoslovna smer): visokošolski program II. stopnje ali univerzitetni program po starem programu,Napredno poznavanje konceptov podatkovnih baz,Napredno poznavanje upravljanja podatkovne baze MS SQL Server (2014, 2016),Poznavanje  sistemske administracije MS Windows Server (AD, DNS, DHCP,…),Zaželeno poznavanje Microsoft ERP sistemov (AX, NAV),Zaželeno poznavanje konceptov DB2 LUW podatkovne baze,Osnovno poznavanje konceptov računalniških omrežij,Poznavanje področja razvoja programske opreme,Višjo raven znanja angleškega jezika - B2,Vozniški izpit B kategorije, Zahtevane delovne izkušnje na področju administracije in uporabe Microsoft programske opreme,Zaželena certifikacija iz Microsoft področja.Nudimo vam:Stimulativno okolje,Veliko profesionalnih izzivov na projektu prenove informacijskega sistema z možnostjo kariernega in osebnega razvoja,Strokovno izpopolnjevanje ,Nagrajevanje po delovni uspešnosti.Delovno razmerje z izbranim kandidatom bomo sklenili za nedoločen čas s 6 mesečnim poskusnim delom. Če menite, da smo vas z razpisom pritegnili in da posedujete ustrezna znanja ter izkušnje, vas vabimo, da pošljete svoje prijave z življenjepisom preko portala do 11.03.2019.Več informacij na: www.informatika.si"
Administrator - prevzemnik v TPC Celje,https://www.mojedelo.com//administrator-prevzemnik-v-tpc-celje/d-435520?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,13.02.2019,04:33,05.02.2019,Inpos d.o.o.,Celje,m/ž,https://www.mojedelo.com//administrator-prevzemnik-v-tpc-celje/d-435520?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,"Sodelavec za področje marketinga     K sodelovanju vabimoAdministrator - prevzemnik v TPC CeljeDelovne naloge bodo:Izvajanje aktivnosti za ažurno dokumentacijo v tehnično prodajnem centru  in pomoč pri izvajanju prodajnih aktivnosti ter prevzemov in odpreme, vodenje in izvajanje trgovinskih evidenc (računi, dobavnice, prevzemni listi, vnos in urejanje artiklov).Od vas pričakujemo:najmanj IV.  stopnjo izobrazbe najmanj 2 leti delovnih izkušenj v trgovinskem poslovanjudobro poznavanje trgovskega blaga dobre organizacijske sposobnostinatančnost, ažurnost ter zanesljivostizkušnje z delom z računalniškimi programi za upravljanje blagaNudimo vam:dinamično, zanimivo in pestro delo možnost osebnega in kariernega razvojadelo v urejenem okolju.Če vas odlikujejo: visoka motiviranost ter samoiniciativnosti, z veseljem pričakujemo vašo prijavo, v roku 8 dni od dneva objave tega oglasa, na naslov:  INPOS, d.o.o., Celje, Opekarniška cesta 2, 3000 Celje oz. na e-naslov: nevenka.breznik@inpos.eu. Nudimo vam zaposlitev s polnim delovnim časom, za nedoločen čas in 3-mesečno poskusno dobo."
Administrator v kadrovski službi (m/ž),https://www.mojedelo.com//administrator-v-kadrovski-sluzbi-mz/d-436090?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D22,13.02.2019,04:32,07.02.2019,ADECCO H.R. d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-v-kadrovski-sluzbi-mz/d-436090?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D22,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator v kadrovski službi (m/ž)  Opis delovnega mesta: - analiza podatkov v različnih HR sistemih, - nudenje podpore ekipam kadrovikov in HRM oddelkom iz celega sveta in skrb, da posredujejo visoko kakovostne podatke pravočano in pravilno, - nudenje podpore in usposabljanja pri uporabi različnih digitalnih orodij, - analiziranje uporabe orodij, - spodbujanje dobre uporabe kadrovskih sistemov in usmerjanje digitalizacije dela,- načrtovanje izboljšav in zagotavljanje uporabe digitalnih orodij.   Pričakujemo: - zmožnost pogovornega nivoja komunikacije v angleškem jeziku (vsaj B2)- tekoča komunikacija v italijanskem jeziku,- zaželene so izkušnje z obdelavo in analizo podatkov (npr uporaba programov Excel, SPSS),- iznajdljivost v digitalnem okolju in zmožnost za delo v različnih informacijskih sistemih,- obvladovanje paketa MS Office, - pripravljenost na poslovna potovanja v tujino za namene izobraževanj, - zelo razvite kompetence sodelovanja in skupinskega dela, - visoko razvite komunikacijske veščine in profesionalnih odnosov.   Nudimo: Ponujamo vam delo v mednarodnem podjetju, v prijetnem kolektivu z možnostjo osebne rasti. Delo nudimo za nedoločen čas s 6 mesečno poskusno dobo, sam delavnik poteka od ponedeljka do petka med 8. in 16.30 uro. Finančni paket je ugoden, z nagradami za uspešno delo. Poleg tega vam omogočamo tudi izobraževanja v tujini. Vse, ki ste se v oglasu prepoznali in bi svojo karierno pot želeli začeti ali nadaljevati v uspešnem kolektivu, vabimo, da nam svoje prijave vključno z življenjepisom posredujete prek sistema ""Prijavi se!""     Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Administrator v kadrovski službi v hotelu InterContinental,https://www.mojedelo.com//administrator-v-kadrovski-sluzbi-v-hotelu-intercontinental/d-428637?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D74,13.02.2019,04:37,21.01.2019,"BAVARSKI STOLP, investicijsko podjetje, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//administrator-v-kadrovski-sluzbi-v-hotelu-intercontinental/d-428637?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D74,"Direktor prodaje in marketinga    All of you at InterContinental® Hotels & ResortsAdministrator v kadrovski službi v hotelu InterContinentalInterContinental hotel Ljubljana je del verige InterContinental® Hotels & Resorts z več kot 5000 hoteli v več kot 100 državah.Temelj vsakega podjetja so njegovi zaposleni oziroma njegov ""tim"". Zaposleni predstavljajo velik potencial in konkurenčno prednost podjetja. Od njih je odvisno delovanje podjetja, njegova uspešnost in učinkovitost, zato je notranja komunikacija med njimi, za katero skrbi kadrovska služba podjetja, zelo pomembna.Iščemo osebo, ki je sposobna izvajati dnevne kadrovske obveznosti hotela. Delo zahteva natančno vodenje administracije in urejanje dokumentacije zaposlenih v hotelu. Predstavlja prvi kontakt zaposlenih kot tudi zunanjih institucij v zvezi z kadrovskimi zadevami.Zahtevana znanja, spretnosti in izkušnje:Končana V. stopnja izobrazbe, višja izobrazba in izobrazba s področja kadrovskih smeri   so prednosti.Predhodnje izkušnje na isti poziciji, hotelske zaželjeneTekoče znanje angleščine, znanje drugih tujih jezikov je prednostPrinesite svojo strast v prestižno hotelsko verigo  IHG, na nas pa je, da vam zagotovimo mesto, kjer boste kar v resnici ste. Pošljite svoj CV na zaposli.se@ihg.com To storite že danes! Najdeš nas tudi na sledečih socialni omrežjih:"
Administrator v oddelku tehnologije,https://www.mojedelo.com//administrator-v-oddelku-tehnologije/d-431142?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D62,13.02.2019,04:36,26.01.2019,odelo Slovenija d.o.o.,Prebold,m/ž,https://www.mojedelo.com//administrator-v-oddelku-tehnologije/d-431142?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D62,"Referent nabave    Za uresničevanje odelo zastavljene poslovne strategije, odličnost delovanja v prihodnosti, potrebujemo nove iniciativne in kreativne sodelavce, zato vas vabimo kot: ADMINISTRATOR v oddelku TEHNOLOGIJE (m/ž)Podjetje ODELO je vodilni proizvajalec in sistemski dobavitelj avtomobilskih luči za mednarodno avtomobilsko industrijo.Naše luči odlikuje visoka kakovost, inovativnost, uporaba novih tehnologij in mnoge druge prednosti.(več si lahko ogledate na www.odelo.si)Na delovnem mestu boste odgovorni za: koordinacija in organizacija dela ter službenih poti, priprava različnih analiz in poročil,organizacija in koordinacija internih in eksternih sestankov,nadzor nad termini,urejanje dopisov, zapisnikov in druge relevantne dokumentacije.Od vas pričakujemo naslednja strokovna in tehnična znanja: V. stopnja izobrazbe, zaželeno tehnične smeri,zaželene delovne izkušnje s podobnega delovnega mesta,poznavanje avtomobilske industrije, predstavlja prednost,aktivno znanje angleškega jezika,zaželeno znanje nemškega jezika,odlično poznavanje Microsoft Outlooka, Excela in Power Pointa.Ter izkazovanje naslednjih veščin in sposobnosti: sposobnost hitrega dojemanja in razumevanja navodil,natančnost in vztrajnost,urejenost,prilagodljivost na spremembe,samoiniciativnost in kreativnost,zanesljivost,strokovnost in profesionalnost,komunikativnost.   Želite ustvarjati svetlo prihodnost na poti polni izzivov?Pridružite se nam v dinamičnem mednarodnem okolju polnem priložnosti.Nudimo vam:dolgoročno sodelovanje,izkušnje iz mednarodne avtomobilske industrije, številne priložnosti za izobraževanje in rast kariere,stimulativno redno plačilo. Informacije: vse zainteresirane kandidate, ki ustrezate omenjenim pogojem, prosimo da svoje vloge z življenjepisom in navedbo delovnih izkušenj oddate preko portala Mojedelo.com ali na elektronski naslov zaposlitev@odelo.si do 25.02.2019 s pripisom Asistent - IE. Za dodatne informacije o delovnem mestu o prostem delovnem mestu lahko pokličete tudi na: +386 3 703 46 74. (vaše vloge bodo obravnavane zaupno)"
Administrator v zobozdravstvem centru,https://www.mojedelo.com//administrator-v-zobozdravstvem-centru/d-427298?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D93,13.02.2019,04:39,17.01.2019,Ustna medicina d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-v-zobozdravstvem-centru/d-427298?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D93,"Izobrazba IV. - dokončana srednja strokovna šola, V. - dokončana gimnazija in ostale štiriletne šole   Izkušnje 1 leto   Karierni nivo izkušeni delavec   Poskusna doba                      Da (2 meseca)                    Mesečna plača po dogovoru mesečno   Oblika zaposlitve redno, določen d. č.   Regija Osrednjeslovenska   Kontaktna oseba Marija Ivanek       Opis delovnega mesta Opis delovnega mesta   Ustna Medicina, d.o.o. išče administratorja in urejevalca posla v zobozdravstvenem kliniki, ki bi dopolnil tim k razvoju in napredku usmerjenih ustvarjalcev ustnega zdravja.Glavne naloge:- naročanje, sprejem in vodenje naših gostov- optimizacija in usklajevanje urnikov- splošna administrativna dela- naročanje pisarniškega materiala in opreme- organizacija obveznosti in usklajevanje urnika celotnega tima- obdelava obstoječe baze podatkov- pomoč pri izvajanju marketinških kampanj - izpolnjevanje dnevnih nalog, ki so nujne za nemoteno delovanje sodobnega zobozdravstvenega centra (pridobivanje podatkov, dokumentov, vodenje evidenc).      Kaj pričakujemo Kaj pričakujemo  Potrebujemo nekoga, ki :- je visoko organiziran, kritičen do sebe, osredotočen na detajle in razume pojma red in čistoča- uživa v timskem delu in se zaveda osebne odgovornosti- išče rešitve in ne izgovorov, zakaj se nekaj ne da narediti- živi v Ljubljani ali njeni bližnji okolici- dobro pozna okolje Windows, Microsoft Office (predvsem Word in Excel)- je zanesljiv in ne zamenjuje pojmov delati ter narediti- je radoveden, se rad uči in stremi k nenehnemu izpopolnjevanju ter osebni rasti- je komunikativen, sproščen in optimističen- je organiziran, natančen in ima visoka etična in moralna načela- zna delati tudi sam in je iznajdljiv- obvlada angleški jezik, zaželeno pa je tudi znanje enega od drugih tujih jezikov (nemščina/italijanščina/ruščina/španščina)      Kaj nudimo Kaj nudimo  Možnost nenehne osebne in poslovne rasti, dinamično okolje, kolektiv, kjer se vsi zavedajo pravih delovnih vrednost in odgovornosti.Prijave sprejemamo v elektronski obliki skupaj s sliko na naslov: recepcija@ustna-medicina.com.Veselimo se srečanja z vami."
Administrator za italijanski trg m/ž,https://www.mojedelo.com//administrator-za-italijanski-trg-mz/d-427133?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D81,13.02.2019,04:38,16.01.2019,HSG KARIERA,Koper,m/ž,https://www.mojedelo.com//administrator-za-italijanski-trg-mz/d-427133?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D81,"Administrator za italijanski trg m/ž Za našega naročnika, uspešno podjetje v Sloveniji, iščemo nove sodelavce za delovno mesto Administrator za italijanski trg m/ž.    Opis delovnega mesta Vam jezik teče kot namazan poleg slovenskega tudi v italijanskem jeziku?Imate sposobnost hitrega preklapljanja iz teme na temo?Ste proaktivni in se v vas skriva ravno prava mera empatije in razumevanja?Če je vaš odgovor na vsa tri vprašanja pritrdilen, se prijavite na spodnji oglas in se pridružite podjetju s 135-letno tradicijo :)- podpora strankam,- kontrola in ažuriranje podatkov,- telefonsko pridobivanje podatkov,- prodaja višjega standarda storitev že obstoječim strankam.   Pričakujemo - Odlično znanje italijanskega jezika (tako ustno kot pisno),- logično in fleksibilno razmišljanje,- komunikativnost,- poznavanje osnov Microsoft Office,- pripravljenost na delo v dveh izmenah.   Nudimo - delo v podjetju z dolgoletno tradicijo,- dolgoročno sodelovanje,- možnost osebnega razvoja,- delo v dobrem kolektivu.Za dodatne informacije lahko pokličete na 031 809 911 (Karmen Novak) ali pišete na mail karmen.novak@kariera.si     Če ustrezate vsem pogojem in bi vas tako delo zanimalo, vas  vabimo, da se prijavite preko portala. Za več informacij pokličite: +386 31 809 911         Kariera d.o.o.      Dunajska cesta 165      1000 Ljubljana          e: info@kariera.si      t: (01) 300 31 00      www.kariera.si     Novi trg 10      8000 Novo mesto      e: novo.mesto@kariera.si      t: (07) 302 03 00         Ulica Vita Kraigherja 5      2000 Maribor      e: maribor@kariera.si      t: (02) 237 20 20   Vse naše objave: www.kariera.si/prosta-delovna-mesta/ Ali na facebook profilu: www.facebook.com/kariera/"
