VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Administrative Assistant – Legal Department (Relocation to Malta) / Pravni pomočnik na Malti,https://www.mojedelo.com//administrative-assistant-legal-department-relocation-to-malta-pravni-pomocnik-na-malti/d-436742?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D90,06.03.2019,08:50,11.02.2019,Accutor AG,"Malta, 59538, Italy",m/ž,https://www.mojedelo.com//administrative-assistant-legal-department-relocation-to-malta-pravni-pomocnik-na-malti/d-436742?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D90,"Izobrazba VI./1 - višješolski strokovni programi, VI./2 - visokošolski strokovni programi / 1. bolonjska stopnja, VII. - univerzitetni programi / 2. bolonjska stopnja   Izkušnje Ni pomembno   Poskusna doba                      Ne                    Oblika zaposlitve redno, določen d. č.   Regija Zasavska, Pomurje, Dolenjska, Podravska, Koroška, Savinjska, Gorenjska, Notranjsko-kraška, Spodnjeposavska, Goriška, Obalna, Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   Accutor AG išče pravnega pomočnika s sedežem v naši pisarni na Malti. Izkušnje v tem sektorju niso potrebne. Ponujamo izjemne priložnosti za rast in učenje v sodelovanju z mednarodno ekipo.Prijava v 30 dneh v angleškem jeziku na adm54682_1284@hr-service.pro________________________________________________________Accutor is a global Legal, Payroll and Tax consultancy that specialises in helping organisations, recruitment agencies and individual contractors to work globally. We work with many of the global fortune 2000 companies and are able to deploy contractors under our entities across the world.Accutor AG is looking to hire a Legal Administrative Assistant, based in our office in Malta. Experience in this sector is not necessary as full training will be provided, however any experience you do have is an advantage. We offer exceptional opportunities to grow and learn in collaboration with an international team.Description:- Full training to be provided- Responsible for setup of each Contractor or Employee in the internal system- Responsible for the review, verification and validation of documentation, such as passports, degree certificates- Your external interactions will be with Government Agencies, notarial and consular service Providers, HR & Legal teams in Fortune 2000 companies, international recruitment agencies, individual employees and independent contractors/ freelancers working across the world- Responsible for the filing and reporting of Employment Agreements, Service Agreements, Non-Disclosure Agreements and others- Handle the administration of the electronic Agreement tracking system, including creation and checking Agreements.- Responsible for uploading Agreements on the Accutor internal system, as well as in the Accutor client portal- Responsible for the maintenance of contractor records; ensuring that employee and client changes are entered correctly and made on a timely basis; review changes for proper authorization and adherence to company policy including compliance with federal/state/local regulations- Involved in the coordination of tasks between payroll, legal, sales and other departments to ensure proper flow and maintenance of contractor data (including preparation/distribution of detailed reports)- Working under the direction of Accutor Lawyers and Legal professionals, you will be liaising (internally) with the Accutor Accounts & Payroll, Work Permit & Consular, as well as Sales & Marketing Teams- Involvement and active participation in internal meetings and training- Assisting the Consular and Work Permit team with consolidation of data for work permit and business visa applications.Required Attributes:- A confident and professional manner - our clients include a number of Fortune 2000 companies and you will be communicating with them on the phone and via email on a daily basis- A minimal understanding of Corporate law, Commercial and Employment contracts, negotiation and Client relationships, and legal processes- Strong organizational skills, and the ability to work under pressure- Ability to maintain confidentiality and exercise extreme discretion- Exemplary level of attention to detail and accuracy, and ability to sort information- Ability to assimilate and absorb new information, then utilise this theoretical information in practical situations- Excellent problem solving/judgment skills- Ability to handle and prioritize multiple tasks and meet all deadlines- Excellent skills using MS Word, Excel, Access, and Internet Explorer- Language Skills -a high level of proficiency in spoken and written English is essential. Another Foreign language especially German, Spanish, Swedish, Danish, Slovak, Czech or French is an advantage, but not essential.Applications and CVs must be submitted in English.For the online application please send CV to: adm54682_1284@hr-service.pro"
Administrativna podpora  prodaji (m/ž),https://www.mojedelo.com//administrativna-podpora-prodaji-mz/d-439031?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D68,06.03.2019,08:47,14.02.2019,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativna-podpora-prodaji-mz/d-439031?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D68,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrativna podpora  prodaji (m/ž)  O podjetju: Za našega naročnika, stabilno, ugledno, družinsko podjetje, ki se ukvarja z veleprodajo igrač, iščemo kandidata/ko za zasedbo delovnega mesta Administrativna podpora prodaji (m/ž).   Opis delovnega mesta: - administrativna podpora prodaji,- komunikacija z obstoječimi strankami, reševanje reklamacij, dobropisov, - pripravljanje ponudb in povpraševanj, - sprejemanje in obdelava naročil, potreb in dobav, - sodelovanje pri sklepanju pogodb, raziskave trga, - nadzor nad zalogami, - operativno izvajanje prodaje na različne načine in komuniciranje s strankami, - izdelava kalkulacij, planov, cenikov, poročil, statistik, faktur in ostale dokumentacije v procesih nabave/prodaje/logistike, - spremljanje in analiziranje dobaviteljev in kupcev, izvajanje logističnih operativnih del.   Pričakujemo: - dobro poznavanje programskega paketa Microsoft Office,- izkušnje s podobnimi deli predstavlja prednost pri prijavi,- osnovno znanje angleškega jezika,- vsaj V. stopnja izobrazba ekonomske ali druge primerljive smeri,- pozitivnost, samoiniciativnost, komunikativnost.   Nudimo: - zaposlitev za določen čas z željo po dolgotrajnem sodelovanju,- delo v pozitivno naravnani, mladi ekipi, v manjšem podjetju z dolgoročno vizijo. Kraj dela: Ljubljana.Urnik dela: pon – petek, 8h-16h. Če se prepoznate na tem delovnem mestu in iščete nove izzive, poslovno priložnost ter karierno rast, vas vabimo, da pošljete prijavo z življenjepisom in spremnim pismom preko povezave »Prijavi se!«.    Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Administrativni referent,https://www.mojedelo.com//administrativni-referent/d-446541?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D13,06.03.2019,08:41,04.03.2019,BioTransport d.o.o.,Žeje pri Komendi,m/ž,https://www.mojedelo.com//administrativni-referent/d-446541?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D13,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole   Izkušnje 1 leto   Karierni nivo izkušeni delavec   Poskusna doba                      Ne                    Oblika zaposlitve redno, določen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   Zaradi širitve poslovanja vabimo v kolektiv ADMINISTRATIVNEGA REFERENTA z ustreznimi delovnimi izkušnjami.Naloge in odgovornosti:•    Vnos in obdelava podatkov,•    vodenje evidenc,•    priprava potrebne dokumentacije za izvajanje programa,•    sprejemanje naročil v pisarni,•    komunikacija s strankami,•    podpora voznikom na terenu,•    spremljanje in nadzor dela voznikov,•    informiranje komercialnih zastopnikov in naročnikov,•    obveščanje nadrejenega o morebitnih problemih strank in reševanje le-teh,•    reševanje reklamacij v dogovoru z nadrejenimi,•    izvajanje inventure.      Kaj pričakujemo Kaj pričakujemo  •    Osebo z voljo in željo po delu,•    odgovornost do dela, predanost in pripadnost ekipi,•    1 - 3 leta delovnih izkušenj na primerljivem delovnem mestu,•    dobro pisno in ustno komuniciranje,•    osnovno znanje orodij MS Office Excel, Word, Outlook,•    V. stopnjo izobrazbe,•    vozniški izpit B kategorije, lasten prevoz.      Kaj nudimo Kaj nudimo  •    Redno in stimulativno plačilo,•    dinamično delo v prijetnem delovnem okolju,•    zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas.Kandidate, ki izpolnjujejo zahtevane pogoje, vabimo k oddaji vlog s priloženim življenjepisom, preko portala ali na e-naslov biotransport@siol.net.Vloge sprejemamo do 15.03.2019.Vlog kandidatov, ki ne ustrezajo zahtevanim pogojem ne bomo obravnavali."
Administrator baze podatkov,https://www.mojedelo.com//administrator-baze-podatkov/d-442667?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D87,06.03.2019,08:49,27.02.2019,Univerza v Ljubljani,Ljubljana,m/ž,https://www.mojedelo.com//administrator-baze-podatkov/d-442667?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D87,"Izobrazba VII. - univerzitetni programi / 2. bolonjska stopnja   Izkušnje 3 leta   Poskusna doba                      Da (3 mesece)                    Oblika zaposlitve redno, nedoločen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta    UNIVERZA V LJUBLJANI je v 90. letih razvoja utrdila svoj položaj kot največja in najboljša znanstveno raziskovalna in akademska institucija v Sloveniji, saj ustvarja, razvija, nudi in uporablja svoje znanje in strokovnost za reševanje nekaterih poglavitnih družbenih, gospodarskih in drugih vprašanj. Če vas delo v takem okolju privlači, vam lahko na Univerzi v Ljubljani na področju informatike ponudimo delovno mesto, ki ga boste drugje težko dobili zaradi naših prednosti, kot so:- delo v prijetnem in stimulativnem delovnem okolju,- možnost razvoja vaših sposobnosti in znanj,- sodelovanje z najboljšimi slovenskimi strokovnjaki na področju IT, tako okolje pa omogoča velik strokovni in osebnostni razvoj,- na Univerzi v Ljubljani je veliko izzivov in posledično veliko priložnosti za dokazovanje. Informacijski sistem je zelo velik, raznolik in kompleksen: 60.000 študentov, 6.000 zaposlenih in 26 članic. Izkušnje pri razvoju osrednje skupne informatike so dragocene,- vpetost v prebojno mednarodno okolje,- stalnost zaposlitve.Ker stremimo k cilju, da bo imela Univerza v Ljubljani v bližnji prihodnosti sodobno skupno informatiko, ki jo soustvarjamo s strokovnjaki znotraj univerze skupaj z zunanjimi partnerji in prenašamo znanje od zaposlenih na univerzi in študentov v gospodarstvo in drugam, vas vabimo, da se nam pridružite.Opis dela in nalog:-          samostojno opravlja strokovne naloge na svojem delovnem področju-          oblikuje poročila, sklepe in stališča delovnega področja-          koordinira, spremlja in izvaja postopke svojega delovnega področja-          spremlja informacije in novosti na svojem delovnem področju-          opravlja druge naloge, ki vsebinsko sodijo v širše področje delovnega mesta po nalogu nadrejenegaPodrobnejši opis:-          samostojno skrbi za delovanje podatkovnih baz v pričakovani razpoložljivosti in zahtevani varnosti-          skrbi za delovanje sistemske programske opreme, na kateri tečejo podatkovne baze-          načrtuje nove informacijske storitve na področju podatkovnih baz-          sodeluje s skrbniki aplikacij, ki uporabljajo storitve podatkovnih baz-          koordinira delo zunanjih izvajalcev-          dokumentira delovanje podatkovnih baz-          ugotavlja vzroke napak in odpravlja napake pri delovanju podatkovnih baz-          optimizira delovanje podatkovnih baz-          v sodelovanju z diagnostičnimi centri proizvajalcev ter vzdrževalci strojne opreme prispeva k odpravljanju težjih napak pri delovanju podatkovnih baz-          izdeluje poglede spletne storitve za dostop do podatkov-          spremlja razvoj področja in se permanentno izobražuje-          svetuje in nudi pomoč druge ravni uporabnikom-          izdeluje razna poročila, vezana na področje-          opravlja druge naloge, ki vsebinsko sodijo v širše področje delovnega mesta po nalogu vodje IS UL.       Kaj pričakujemo Kaj pričakujemo  -          specializacija po visokošolski izobrazbi (prejšnja) računalniške, informacijske ali tehnične smeri, ali-          visokošolska univerzitetna izobrazba (prejšnja) računalniške, informacijske ali tehnične smeri, ali-          magistrska izobrazba (2. bolonjska stopnja) računalniške, informacijske ali tehnične smeri-          3 leta ustreznih delovnih izkušenj-          dobro poznavanje in izkušnje podatkovnih baz na osnovi tehnologije Oracle ali Microsoft-          poznavanje varnostnih vidikov v povezavi s podatkovnimi bazami-          dobro poznavanje strojne računalniške opreme (strežniki, diskovna polja)-          osnovno poznavanje omrežnih protokolov in storitev (TCP  IP, DNS, DHCP, Radius, usmerjevalni protokoli) ter spletnih storitev-          aktivno znanje angleškega jezika-          komunikativnost, natančnost, profesionalnost, pripravljenost na timsko delo, smisel za samostojno organiziranje delovnih nalog      Kaj nudimo Kaj nudimo   - zaposlitev za  nedoločen čas-  osnovna plača se določi z uvrstitvijo v 36. plačni razred- tarifni razred: VII/2- plačna podskupina: J1Rok za prijavo:  27. 2. 2019 – 19. 3. 2019 ( Šifra delovnega mesta: J017200 )Pisne vloge z življenjepisom in dokazili o izpolnjevanju pogojev naj kandidati/ke v razpisnem roku po pošti pošljejo na naslov: Univerza v Ljubljani, Univerzitetna služba za kadrovske zadeve, Oddelek za kadrovske zadeve rektorata, Kongresni trg 12, 1000 Ljubljana; ali pa svojo vlogo v razpisnem roku oddajo osebno v vložišče rektorata na navedenem naslovu. Posredovane vloge po elektronski pošti ne bodo obravnavane.Kontaktna oseba:-          vprašanja v zvezi z zaposlitvijo: Univerzitetna služba za kadrovske zadeve, ga. Renata Bogataj Špenko, telefonska številka: 01 / 24 18 596-          vprašanja v zvezi z delom ipd.: Univerzitetna služba za informatiko, g. Aleš Košir, telefonska številka: 01 / 24 18 615"
Administrator (m/ž) - PE Ljubljana,https://www.mojedelo.com//administrator-mz-pe-ljubljana/d-445706?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D23,06.03.2019,08:43,01.03.2019,"Slovenski državni gozdovi, d. o. o.",Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz-pe-ljubljana/d-445706?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D23,"Oddajnik GLS    Smo mlado, perspektivno, stabilno in razvijajoče se državno podjetje za gospodarjenje z gozdovi v lasti Republike Slovenije, katerega rezultati potrjujejo uspešnost njegovega poslovanja in dobrih poslovnih odločitev. Vsem svojim sodelavcem zagotavljamo delo v prijetnem in odprtem kolektivu, dobre delovne pogoje, reden in stimulativen osebni dohodek z možnostjo napredovanja ter strokovnega in osebnega razvoja.Družba Slovenski državni gozdov d.o.o. razpisuje prosto delovno mestoADMINISTRATOR (m/ž)(PE Ljubljana)Glavne naloge, ki se opravljajo na tem delovnem mestu:administrativno tehnična opravila za potrebe nadrejenega in organizacijske enote,arhiviranje pisne in elektronske dokumentacije v skladu s predpisi,izvajanje knjigovodskih del za organizacijsko enoto,priprava in urejanje potrebne dokumentacije,vodenje evidenc za zaposlene v organizacijski enoti,vodenje ostalih evidenc po nalogu nadrejenega,vzpostavitev in vodenje arhiva organizacijske enote,priprava statističnih poročil,sodelovanje pri registraciji službenih avtomobilov organizacijske enote,skrb za brezhibno delovanje naprav in redno vzdrževanje pisarniške opreme,opravljanje drugih aktivnosti organizacijske enote v skladu z usposobljenostjo ipd.Od kandidatov/kandidatk se zahteva izpolnjevanje naslednjih pogojev:V. stopnja; srednja strokovna izobrazba ali splošna izobrazba,najmanj 1 leto delovnih izkušenj,napredno znanje slovenskega jezika,poslovno znanje angleškega oziroma nemškega jezika,Pisni prijavi s kratkim življenjepisom (Europass) morajo na razpisano delovno mestokandidati/kandidatke predložiti:1. fotokopijo dokazila o izobrazbi,2. pisno izjavo o pridobljenih delovnih izkušnjah glede na glavne naloge, ki se opravljajo na temdelovnem mesu (trajanje in vsebina), prednost imajo kandidati z delovnimi izkušnjami s področjagozdarstva,3. samooceno znanja slovenskega, angleškega oziroma nemškega jezika; z navedbo nivoja znanja:aktivno, tekoče, dobro, slabše, ne obvladam.Kandidate/kandidatke vabimo, da posredujejo pisne prijave z življenjepisom (Europass) in zahtevanimi dokazili: na e-naslov: katarina.becic@sidg.si, s pripisom v zadevi »razpis za Administrator«.Prepozne, neustrezno označene in nepopolne vloge ne bodo obravnavane. Ustrezni kandidati/kandidatke bodo prejeli vabila na razgovor po e-pošti.Z izbranim kandidatom/kandidatko bo sklenjeno delovno razmerje za nedoločen čas, s poskusnim delom treh mesecev. Delo se opravlja v PE Ljubljana.O odločitvi bodo prijavljeni kandidati/kandidatke obveščeni v skladu z delovno pravno zakonodajo.Rok za prijavo kandidatov/kandidatk je od 1. 3. 2019 do 6. 3. 2019."
Administrator podatkovne baze (m/ž),https://www.mojedelo.com//administrator-podatkovne-baze-mz/d-436550?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D77,06.03.2019,08:48,11.02.2019,Informatika d.d.,Ljubljana ali Maribor,m/ž,https://www.mojedelo.com//administrator-podatkovne-baze-mz/d-436550?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D77,"Direktor družbe Informatika, d. d.    Razpis za delovno mesto: ADMINISTRATOR PODATKOVNE BAZE (m/ž)Podjetje za informacijske storitve in inženiring INFORMATIKA d.d., Vetrinjska ul.2, Maribor, vabi v svojo sredino na lokaciji Maribor ali Ljubljana novega sodelavca/-ko za delo na delovnem mestu: za delovne naloge:Operativno organiziranje, usklajevanje in kontroliranje dela,Opravljanje zahtevnih analiz in specifikacij za spremembo informacijske podpore,Nameščanje novih produktov za vodenje in obvladovanje relacijskih baz,Oblikovanje strategije razvoja podatkovnih baz,Načrtovanje in izvajanje nadzora nad porabo sistemskih virov,Testiranje in izbiranje novih sistemskih orodij,Sodelovanje pri pripravljanju internih standardov,Nameščanje sistemske programske opreme,Vodenje evidenc in pripravljanje poročil,Opravljanje drugih del v okviru strokovne usposobljenosti.Od kandidata/kandidatke pričakujemo:Najmanj VII. stopnjo izobrazbe (tehnična ali naravoslovna smer): visokošolski program II. stopnje ali univerzitetni program po starem programu,Napredno poznavanje konceptov podatkovnih baz,Napredno poznavanje upravljanja podatkovne baze MS SQL Server (2014, 2016),Poznavanje  sistemske administracije MS Windows Server (AD, DNS, DHCP,…),Zaželeno poznavanje Microsoft ERP sistemov (AX, NAV),Zaželeno poznavanje konceptov DB2 LUW podatkovne baze,Osnovno poznavanje konceptov računalniških omrežij,Poznavanje področja razvoja programske opreme,Višjo raven znanja angleškega jezika - B2,Vozniški izpit B kategorije, Zahtevane delovne izkušnje na področju administracije in uporabe Microsoft programske opreme,Zaželena certifikacija iz Microsoft področja.Nudimo vam:Stimulativno okolje,Veliko profesionalnih izzivov na projektu prenove informacijskega sistema z možnostjo kariernega in osebnega razvoja,Strokovno izpopolnjevanje ,Nagrajevanje po delovni uspešnosti.Delovno razmerje z izbranim kandidatom bomo sklenili za nedoločen čas s 6 mesečnim poskusnim delom. Če menite, da smo vas z razpisom pritegnili in da posedujete ustrezna znanja ter izkušnje, vas vabimo, da pošljete svoje prijave z življenjepisom preko portala do 11.03.2019.Več informacij na: www.informatika.si"
Administrator v telefonskem studiu,https://www.mojedelo.com//administrator-v-telefonskem-studiu/d-440483?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D59,06.03.2019,08:46,19.02.2019,Powerserv d.o.o.,"Lizbona, Portugalska",m/ž,https://www.mojedelo.com//administrator-v-telefonskem-studiu/d-440483?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D59,"Vodja kakovosti    Fokus podjetja Powerserv, d.o.o. je v kadrovskih in kariernih rešitvah, izdelanih po meri, ki jih odlikujeta kompetentno svetovanje in visoka kakovost storitev. Iskalcem zaposlitve pomagamo do njihove zaposlitve, podjetem poiščemo primerne kadre. Smo podjetje z več kot 30 letno tradicijo v tujini in 10 letno tradicijo v Sloveniji. Več o nas najdete na www.powerserv.si  ali Facebook strani Powerserv Slovenia.Avantura v tujini -živi in delaj v lepi LizboniNaša stranka je vodilno podjetje v svetu na področju upravljanja odnosov s strankami in klicnimi centri, zaposluje približno 180.000 ljudi v več kot 60 državah. Leta 2015 pa je bilo že šestič s strani Inštituta ""Great Place to Work"" izbrano za najboljšo družbo na Portugalskem.V podjetju  zaposlijoSODELAVCE V TELEFONSKEM CENTRU(Lizbona, Portugalska)VAŠE NALOGEPrevzemali boste telefonsko skrb za podjetja, kot so Asos, Canon, Netflix, Michael Kors in še veliko drugih  (npr. igre, telekomunikacije, potovalna industrija).Skupaj z majhno, nemško govorečo ekipo (5-8 oseb), boste odgovorni za zadovoljstvo strank.Projekt, na katerem boste delali v naslednjih osmih do dvanajstih mesecih, si boste izbrali sami. Ne gre za akviziterstvo.  Izdelki, ki jih boste ponujali, so za stranke zanimivi. VAŠ PROFILGovorite zelo dobro nemško, morda tudi angleško.Ste komunikativni.Radi telefonirate, pripravljeni ste pomagati, ste učinkoviti in prijazni na telefonu.Občutite, da vas večkulturno okolje bogati.Želite živeti v tujini najmanj 12 mesecev in razširiti svoja obzorja.NUDIjo vamPopolnoma organizirano in financirano bivanje v tujini.Jezikovne tečaje, nastanitev, vodni športi in še veliko več.Povračilo stroškov letalske karte.Več tednov poklicnega usposabljanja za telefonsko podporo strankam.Verjetno največjo zabavo v vašem življenju, predvsem v času poletja.Mednarodna, kozmopolitska ekipa sodelavcev.Bruto pogodbena minimalna plača na Portugalskem za to postavko znaša 949,56 EUR na mesec. Privlačen, realističen model provizije (do 1.000 EUR na mesec) zraven osnovne plače.Oblika zaposlitve: polni delovni čas (40 ur / teden).V kolikor se prepoznate na tem delovnem mestu, nam prosim pošljite svojo prijavo z življenjepisom v nemškem jeziku na prijava@powerserv.si, najkasneje do 15. 3. 2019, informacije na telefonski številki  02 230 00 10.NAŠ KONTAKTPowerserv Slovenija, d. o. o., Titova cesta 8, 2000 MariborT: +386 2 230 00 10, E-Mail: prijava@powerserv.si, Internet: www.powerserv.si"
Administrator v zobni ordinaciji,https://www.mojedelo.com//administrator-v-zobni-ordinaciji/d-439766?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D89,06.03.2019,08:50,18.02.2019,Doktor 1A d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-v-zobni-ordinaciji/d-439766?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D89,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole, VI./1 - višješolski strokovni programi   Izkušnje 0-1 let   Poskusna doba                      Da (3 mesece)                    Oblika zaposlitve redno, nedoločen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   Delo zajema predvsem komunikacijo s strankami; urejanje in naročanje pacientov za prvi pregled ali poseg, urejanje urnikov zobozdravnikov, priprava ponudb, izdaja računov ter opravljanje splošnih administrativnih del. Urejanje ordinacije in občasno asistiranje zobozdravniku ter ostala dela v zobozdravstveni ordinaciji.       Kaj pričakujemo Kaj pričakujemo  - samostojnost, odgovornost, marljivost, komunikativnost, prijaznost, pismenost in operativno naravnanost;- najmanj V. stopnja izobrazbe (zaželena zdravstvena smer- medicinska sestra z izkušnjami);- zaželene izkušnje z delom v zobozdravstvu- sposobnost timskega dela- sposobnost sprejemanja povečanih obremenitev- delo v neenakomerno razporejenem delovnem časuIščemo 100% samostojno, odgovorno, delovno in proaktivno osebo za koordinacijo v zobni ordinaciji.      Kaj nudimo Kaj nudimo  - dolgoročno sodelovanje na podlagi uspešno opravljenega preizkusnega obdobja;- zanimivo in razgibano delo;- prijeten kolektiv sodelavcev;- možnost zaposlitve za nedoločen čas,- redno in stimulativno plačilo.Vse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo ali pošljete CV na maja@luxdental.si. Prijave zbiramo do 17.3.2019."
Administrator v zobni ordinaciji,https://www.mojedelo.com//administrator-v-zobni-ordinaciji/d-443441?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D87,06.03.2019,08:49,25.02.2019,Doktor 1A d.o.o.,Maribor,m/ž,https://www.mojedelo.com//administrator-v-zobni-ordinaciji/d-443441?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D87,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole, VI./1 - višješolski strokovni programi   Izkušnje 0-1 let   Poskusna doba                      Da (3 mesece)                    Oblika zaposlitve redno, nedoločen d. č.   Regija Podravska      Opis delovnega mesta Opis delovnega mesta   Delo zajema predvsem komunikacijo s strankami; urejanje in naročanje pacientov za prvi pregled ali poseg, urejanje urnikov zobozdravnikov, priprava ponudb, izdaja računov ter opravljanje splošnih administrativnih del. Urejanje ordinacije in asistiranje zobozdravniku ter ostala dela v zobozdravstveni ordinaciji.       Kaj pričakujemo Kaj pričakujemo  - samostojnost, odgovornost, marljivost, komunikativnost, prijaznost, pismenost in operativno naravnanost;- najmanj V. stopnja izobrazbe (zaželena zdravstvena smer- medicinska sestra z izkušnjami);- zaželene izkušnje z delom v zobozdravstvu- sposobnost timskega dela- sposobnost sprejemanja povečanih obremenitev- delo v neenakomerno razporejenem delovnem časuIščemo 100% samostojno, odgovorno, delovno in proaktivno osebo za koordinacijo v zobni ordinaciji.      Kaj nudimo Kaj nudimo  - dolgoročno sodelovanje na podlagi uspešno opravljenega preizkusnega obdobja;- zanimivo in razgibano delo;- prijeten kolektiv sodelavcev;- možnost zaposlitve za nedoločen čas,- redno in stimulativno plačilo.Vse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo ali pošljete CV na maja@luxdental.si. Prijave zbiramo do 27.3.2019."
Administrator za italijanski trg m/ž,https://www.mojedelo.com//administrator-za-italijanski-trg-mz/d-443643?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D42,06.03.2019,08:45,26.02.2019,HSG KARIERA,Koper,m/ž,https://www.mojedelo.com//administrator-za-italijanski-trg-mz/d-443643?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D42,"Administrator za italijanski trg m/ž Za našega naročnika, uspešno podjetje v Sloveniji, iščemo nove sodelavce za delovno mesto Administrator za italijanski trg m/ž.    Opis delovnega mesta Vam jezik teče kot namazan poleg slovenskega tudi v italijanskem jeziku?Imate sposobnost hitrega preklapljanja iz teme na temo?Ste proaktivni in se v vas skriva ravno prava mera empatije in razumevanja?Če je vaš odgovor na vsa tri vprašanja pritrdilen, se prijavite na spodnji oglas in se pridružite podjetju s 135-letno tradicijo :)- podpora strankam,- kontrola in ažuriranje podatkov,- telefonsko pridobivanje podatkov,- prodaja višjega standarda storitev že obstoječim strankam.   Pričakujemo - Odlično znanje italijanskega jezika (tako ustno kot pisno),- logično in fleksibilno razmišljanje,- komunikativnost,- poznavanje osnov Microsoft Office,- pripravljenost na delo v dveh izmenah.   Nudimo - delo v podjetju z dolgoletno tradicijo,- dolgoročno sodelovanje,- možnost osebnega razvoja,- delo v dobrem kolektivu.Za dodatne informacije lahko pokličete na 031 809 911 (Karmen Novak) ali pišete na mail karmen.novak@kariera.si     Če ustrezate vsem pogojem in bi vas tako delo zanimalo, vas  vabimo, da se prijavite preko portala. Več informacij na: +386 31 809 911         Kariera d.o.o.      Dunajska cesta 165      1000 Ljubljana          e: info@kariera.si      t: (01) 300 31 00      www.kariera.si     Novi trg 10      8000 Novo mesto      e: novo.mesto@kariera.si      t: (07) 302 03 00         Ulica Vita Kraigherja 5      2000 Maribor      e: maribor@kariera.si      t: (02) 237 20 20   Vse naše objave: www.kariera.si/prosta-delovna-mesta/ Ali na facebook profilu: www.facebook.com/kariera/"
