VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
"1x prodajalka v PE Maribor z okolico, krajši delovni čas 30 ur tedensko",https://www.mojedelo.com//1x-prodajalka-v-pe-maribor-z-okolico-krajsi-delovni-cas-30-ur-tedensko/d-409410?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,19.12.2018,08:55,29.11.2018,NKD d.o.o.,Maribor z okolico,m/ž,https://www.mojedelo.com//1x-prodajalka-v-pe-maribor-z-okolico-krajsi-delovni-cas-30-ur-tedensko/d-409410?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"1x prodajalka v PE Maribor z okolico, krajši delovni čas 30 ur tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 let  Nudimo:  Delo za  krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
Account manager / vodja kupcev m/ž,https://www.mojedelo.com//account-manager-vodja-kupcev-mz/d-398941?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,19.12.2018,08:56,21.11.2018,Manpower d.o.o.,Slovenija,m/ž,https://www.mojedelo.com//account-manager-vodja-kupcev-mz/d-398941?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,"K sodelovanju vabimo: Account manager / vodja kupcev m/ž  Opis delovnega mesta •    Zagotavljanje dobrih odnosov s strankami in doseganje prodajnih ciljev,•    optimizacija poslovanja,•    analiza poslovne statistike,•    priprava ponudb, •    načrtovanje, organiziranje in iskanje strank, za doseganje kratkoročnih in dolgoročnih prodajnih ciljev,•    odgovornost za razvoj podjetja in poslovnih odnosov s strankami. Pričakujemo •    Odlične komunikacijske in pogajalske sposobnosti,•    izredno močna prodajna usmerjenost v doseganje prodajnih ciljev,•    2-3 leta izkušenj,•    dobro poznavanje MS Office in CRM,•    odlično pisno in ustno razumevanje angleškega in hrvaškega jezika,•    sposobnost prodaje celotnega portfelja izdelkov,•    samo motiviranost, osredotočenost na stranke in ciljna usmerjenost,•    močna timska naravnanost in strateško razmišljanje. Nudimo •    Izpostavljenost mednarodnemu znanju in izkušnjam,•    priložnost za profesionalno rast in razvoj,•    delo v mladi in dinamični ekipi,•    redno plačilo.Kandidate, ki so se prepoznali v opisu, vabimo k oddaji vlog v slovenskem in angleškem jeziku. Prijavite se lahko preko portala MojeDelo ali na email: enea.rebec@manpower.si. V zadevi obvezno navedite: »ACCOUNT MANAGER m/ž« Vse prijave bomo obravnavali diskretno.  Več informacij na www.manpower.si"
Addetto/a reparti produzione/ Referent v proizvodnji (Trst),https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,19.12.2018,08:52,15.12.2018,DIACO BIOFARMACEUTICI SRL,Trst,m/ž,https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,"Addetto/a reparti produzione/ Referent v proizvodnji          OPERAI PER PRODUZIONE FARMACEUTICADiaco Biofarmaceutici srl e azienda farmaceutica produttrice di soluzioni infusionali, dispositivi medici e prodotti cosmetici, ha sede a Trieste in uno stabilimento produttivo attivo nel settore dagli anni '70 ed opera in contesto internazionale. L'azienda ha avviato un importante piano industriale di sviluppo che prevede l'inserimento di nuove figure professionali.In particolare, stiamo cercando del personale da inserire nella posizione di OPERAI PER LA PRODUZIONE in grado di ricoprire il ruolo in maniera autonoma e proattiva.Mansione:le risorse svolgeranno le varie attivita specifiche ed ausiliarie previste dalla produzione dei farmaci o dei cosmetici.Compiti:attivita a bordo macchina su linee di riempitura e/o confezionamento;registrazione delle attivita svolte su apposita documentazione di produzione;controllo visivo della qualita dei prodotti e confezionamento manuale;mantenimento dell’ordine e dell’efficienza dei macchinari di reparto e dei locali.Requisiti:ottima padronanza della lingua italiana;preferibile scuola tecnica; esperienza in aziende di produzione in ruoli similari, preferibilmente del settore farmaceutico o liquidi alimentari;disponibilita a lavorare su turni;attenzione al dettaglio, flessibilita, manualita e capacita di lavorare in team.Offriamo:ambiente di lavoro giovane e dinamico;contratto chimico-farmaceutico come da normativa italiana;divisa e strumenti di lavoro;formazione continua.Dove siamo: Diaco Biofarmaceutici si trova in via Flavia a Trieste, a 5 km dal confine di Rabuiese.Gli interessati possono candidarsi inviando il Curriculum Vitae via mail a hr@diaco.it  indicando nell’oggetto PROD/SLO.La ricerca e rivolta a candidati di entrambi i sessi.www.diaco.it"
Administrator voznega parka m/ž,https://www.mojedelo.com//administrator-voznega-parka-mz/d-414590?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D34,19.12.2018,08:53,11.12.2018,Easytrans d.o.o.,Žalec,m/ž,https://www.mojedelo.com//administrator-voznega-parka-mz/d-414590?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D34,"Samostojni računovodja    Želite postati del naše ekipe?V podjetju EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalec izvajamo prevoz blaga v cestnem prometu. V naš delovni tim vabimoADMINISTRATOR VOZNEGA PARKA (m/ž) (Žalec)Vaše zadolžitve bodo obsegale: Administriranje baz podatkov in vodenje evidenc s področja logistike, Izdelava predpisanih evidenc in poročil ter poročanje nadzornim organom,Skrb za pravilno in učinkovito vodenje poslovne dokumentacije, Skrb za vozni park (registracija in zavarovanje, pregled tahografov, CEMT, ipd.),Samostojno sestavljanje, oblikovanje in pisanje dopisov, zapisnikov in vlog,Komunikacija z zavarovalnicami ter prijava škod ,Pridobivanje in analiza zavarovalniških ponudbDruga sorodna dela.Od vas pričakujemo:V. ali višjo stopnjo izobrazbe ekonomske ali druge smeriVsaj 2 leti delovnih izkušenj na področju sklepanja avtomobilskih zavarovanj Zaželeno je dovoljenje AZN za sklepanje zavarovanjPoznavanje dela z računalnikom (Word, Excel, Outlook, Google)Aktivno znanje angleškega ali nemškega jezikaVozniško dovoljenje B kategorijePrednost imajo kandidati iz Žalca, Celja in okolice.Iščemo sodelavca(-ko), ki/je:ima dobre organizacijske sposobnosti,je zanesljiv, natančen in redoljuben,ima pozitiven odnos do dela in reševanja težav,usmerjen k rezultatom,pripravljen nadgraditi svoje znanje in izkušnje,zna prevzemati odgovornost za svoje delo.Nudimo vam:zaposlitev s polnim delovnim časom za določen čas (za čas usposabljanja); v primeru uspešno opravljenega usposabljanja zaposlitev za nedoločen čas,urejeno delovno okolje,delo, ki nudi veliko mero svobode, odgovornosti in samoiniciativnosti.Prijavo pošljite na elektronski naslov: zaposlitev@easytrans.si alipo pošti EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalecdo vključno 12.01.2019 s pripisom za katero delovno mesto se prijavljate: ADMINISTRATOR VOZNEGA PARKA."
Administrator za bilance m/ž,https://www.mojedelo.com//administrator-za-bilance-mz/d-412524?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D46,19.12.2018,08:54,06.12.2018,Axent d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-za-bilance-mz/d-412524?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D46,"Smo ekipa zagnanih, strokovno podkovanih in vsestranskih oseb. Vsak od nas ima svoje želje in pričakovanja, ki pa se združijo v skupni cilj: Biti tu za vas!  Vodijo nas profesionalnost, srčnost, pozitivna energija in mišljenje, da skupaj zmoremo vse. V največje zadovoljstvo in ponos nam je, ko prisostvujemo poslovnim in osebnim uspehom. Takrat se namreč zavedamo, da smo na pravi poti in da delamo prav. Vedno sledimo najnovejšim smernicam in spoznanjem na področju človeških virov. Z vedno več znanja postajamo vse boljši.  To pomeni, da smo boljši tudi za vas.   Naš naročnik, uspešno podjetje iz področja bančništva in nepremičnin, išče administrativne profile, ki bi zasedli delovno mesto Administrator(ja) za bilance m/ž. Administrator za bilance m/ž Lokacija delovnega mesta: Koper  Opis delovnega mesta: - Preverjanje in razčlenjevanje postavk bilanc,- pridobivanje relevantnih podatkov od strank,- posodabljanje podatkovne baze,- ostale naloge po navodilu nadrejenega. Naročnik pričakuje: - V. stopnja izobrazbe (zaželena ekonomska smer),- brezhibna govorna in pisna Italijanščina,- osnovno znanje računovodstva (bilance),- osnovno poznavanje Excel-a,- računalniška spretnost,- natančnost in doslednost pri delu. Naročnik nudi: - Delo v urejenem kolektivu,- redno in stimulativno plačilo,- urnik 7-15 od ponedeljka do petka (urnik je fleksibilen),- pogodba za nedoločen čas.   Zainteresirane kandidatke in kandidate vabimo, da nam svoje prijave s priloženim življenjepisom pošljejo na elektronski naslov delo@axent.si."
Administrator za italijanski trg m/ž,https://www.mojedelo.com//administrator-za-italijanski-trg-mz/d-405396?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D73,19.12.2018,08:56,26.11.2018,HSG KARIERA,Koper,m/ž,https://www.mojedelo.com//administrator-za-italijanski-trg-mz/d-405396?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D73,"Administrator za italijanski trg m/ž Pridružite se podjetju s 135-letno tradicijo in postanite del dobro vkoreninjene strukture na finančnem trgu.Za več informacij pokličite na telefonsko številko 031 809 911 (Karmen Novak) ali pišite na mail karmen.novak@kariera.si    Opis delovnega mesta Vam jezik teče kot namazan poleg slovenskega tudi v italijanskem jeziku?Imate sposobnost hitrega preklapljanja iz teme na temo?Ste proaktivni in se v vas skriva ravno prava mera empatije in razumevanja?Če je vaš odgovor na vsa tri vprašanja pritrdilen, se prijavite na spodnji oglas in se pridružite podjetju s 135-letno tradicijo :)- podpora strankam,- kontrola in ažuriranje podatkov,- telefonsko pridobivanje podatkov,- prodaja višjega standarda storitev že obstoječim strankam.   Pričakujemo - Odlično znanje italijanskega jezika (tako ustno kot pisno),- logično in fleksibilno razmišljanje,- komunikativnost,- poznavanje osnov Microsoft Office,- pripravljenost na delo v dveh izmenah.   Nudimo - delo v podjetju z dolgoletno tradicijo,- dolgoročno sodelovanje,- možnost osebnega razvoja,- delo v dobrem kolektivu.     Če ustrezate vsem pogojem in bi vas tako delo zanimalo, vas  vabimo, da se prijavite preko portala. Za več informacij pokličite: 031 809 911 ali karmen.novak@kariera.si         Kariera d.o.o.      Dunajska cesta 165      1000 Ljubljana          e: info@kariera.si      t: (01) 300 31 00      www.kariera.si     Novi trg 10      8000 Novo mesto      e: novo.mesto@kariera.si      t: (07) 302 03 00         Ulica Vita Kraigherja 5      2000 Maribor      e: maribor@kariera.si      t: (02) 237 20 20   Vse naše objave: www.kariera.si/prosta-delovna-mesta/ Ali na facebook profilu: www.facebook.com/kariera/"
Administrator za polovični delovni čas (m/ž),https://www.mojedelo.com//administrator-za-polovicni-delovni-cas-mz/d-416149?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D16,19.12.2018,08:52,14.12.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-za-polovicni-delovni-cas-mz/d-416149?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D16,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator za polovični delovni čas (m/ž)  O podjetju: Za podjetje, ki se ukvarja s transportom aktivno iščemo vestno, natančno in odgovorno osebo za delovno mesto Administrator za polovični delovni čas.   Opis delovnega mesta: - Delo za računalnikom,- vnašanje podatkov v evidence in tabele,- komuniciranje s strankami preko telefona in elektronske pošte,- ostala dela po navodilih nadrejenega.    Pričakujemo: - IV. stopnja izobrazbe,- dobro poznavanje Office MS paketa,- komunikativno in prijazno osebo,- izkušnje iz komunikacije preko telefona.    Nudimo: Zaposlitev za polovični delovni čas,- priložnost za daljše časovno obdobje (nedoločen čas),- delo v manjšem, prijetnem kolektivu,- urejeno delovno okolje. Vse, ki si želite dela za polovični delovni čas, vabim k prijavi na to delovno mesto s klikom na gumb »Prijavi se«.    Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Agent v kontaktnem centru (m/ž),https://www.mojedelo.com//agent-v-kontaktnem-centru-mz/d-417381?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D3,19.12.2018,08:52,18.12.2018,Sberbank banka d.d. ,Ljubljana,m/ž,https://www.mojedelo.com//agent-v-kontaktnem-centru-mz/d-417381?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D3,Informatik specialist
Agent za prodajo letalskih vozovnic (m/ž),https://www.mojedelo.com//agent-za-prodajo-letalskih-vozovnic-mz/d-407360?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D68,19.12.2018,08:55,28.11.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//agent-za-prodajo-letalskih-vozovnic-mz/d-407360?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D68,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Agent za prodajo letalskih vozovnic (m/ž)  O podjetju: Za našega naročnika, največjo svetovalno agencijo za izobraževanje v tujini s 25-letnimi izkušnjami, iščemo novega sodelavca »Agenta za prodajo letalskih vozovnic (m/ž)«.   Opis delovnega mesta: - pošiljanje ponudb za potovanja in spremljanje le-teh v rezervacije,- rezervacija primernih letov za zagotavljanje pravilnih prihodov/odhodov iz in na letališča in urejanje s tem povezanih plačil,- branje, razumevanje in uveljavljenje pogodbenih pravil nakupa v večjih količinah,- izdaja letalskih kart pod pogoji poslovanja in po postopkih letalske družbe in podjetja,- obdelava rezervacij za hotele, najeme avtomobilov (npr. glede vizumov in potnih listov),- priprava računov za stranke in prejemanje plačil,- ostala dela po navodilu.    Pričakujemo: - vsaj 2 leti izkušenj na podobnem delovnem mestu,- izvrstno poznavanje sistemov (Amadeus/Galileo),- diplomo iz ustreznega področja,- odlično znanje angleškega jezika, poznavanje drugih jezikov je prednost,- samostojnost, natančnost in zanesljivost.    Nudimo: - delo v mednarodnem podjetju,- delo v dinamičnem in mlademu podjetju,- usposabljanja in izobraževanja.Kraj dela: Ljubljana.Urnik dela: od pon do petka, 9h-17h.Zainterisirane kandidate vabimo, da oddate svojo prijavo s klikom na gumb: Prijavi se.     Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Analitik (m/ž),https://www.mojedelo.com//analitik-mz/d-417475?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D3,19.12.2018,08:52,18.12.2018,NLB d.d.,Ljubljana,m/ž,https://www.mojedelo.com//analitik-mz/d-417475?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D3,"Specialist za prodajne poti    Analitik (m/ž) za opravljanje dela v Upravljanju z bilanco bankeOpis dela :zbiranje in urejanje podatkov za potrebe analiz,izdelovanje analiz, poročil in ocen v okviru področja dela OE,pripravljanje poročil in analiz za različne uporabnike,analiza finančnih izkazov in drugih kazalnikov poslovanja,predlaganje in/ali uvajanje izboljšav,mentorstvo in prenos znanj,koordiniranje, nadzor in spremljanje delovnega procesa,sodelovanje v projektnih in delovnih skupinah.Pogoji in pričakovanja:7 ali 6/2 ali 6/1 ali 5 stopnja izobrazbe, smer izobrazbe: ekonomska ali druge smeri,delovne izkušnje: brez izkušenj,standardna in specializirana orodja za PC,pasivno znanje angleškega jezika,standardna in specializirana orodja za PC.Izraženost naslednjih kompetenc:zanesljivost in odgovornost,etičnost,samoiniciativnost,sodelovanje z drugimi,usmerjenost na stranko,celovit pregled,govorna komunikacija,koordinacija,pisna komunikacijareševanje problemov,uvajanje sprememb,inovativnost.Ponujamo vam:takojšnjo sklenitev delovnega razmerja,delo v profesionalnem, dinamičnem in urejenem delovnem okolju,zanimive in razgibane delovne naloge in izzive,strokovni in osebni razvoj ter pridobivanje novih znanj v okviru Izobraževalnega centra NLB s 40-letno tradicijo,delo v okolju, ki je prijazno družini (certifikat DPP).Delovno razmerje bomo z izbranim kandidatom / kandidatko sklenili za nedoločen čas s 6-mesečnim poskusnim delom.Lokacija dela je v Ljubljani.Obravnavali bomo le popolne prijave, ki bodo oddane do 20.12.2018 na spodnji povezavi – Prijava na delovno mesto. Kot popolna prijava se šteje Europass življenjepis, v katerem mora biti tudi:izpolnjeno spremno oz. motivacijsko pismo,pripeto dokazilo o pridobljeni stopnji izobrazbe,(v postopku selekcije bomo kandidate pozvali tudi k predložitvi Potrdila o nekaznovanosti in Potrdila, da oseba ni v kazenskem postopku)."
