VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Računovodja (m/ž),https://www.mojedelo.com/racunovodja-mz/d-501325?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Iskraemeco d.d.,Kranj,m/ž,https://www.mojedelo.com/racunovodja-mz/d-501325?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja projektov v oddelku Investicije (m/ž)    Iskraemeco je 70 let med vodilnimi in tehnološko najnaprednejšimi ponudniki zanesljivih, inovativnih in prilagodljivih rešitev na področju merjenja električne energije. Mednarodni značaj skupine Iskraemeco s sedežem v Kranju izražajo geografska razpršenost proizvodnih in trgovskih podružnic v Evropi in Afriki ter vstop na rastoče trge Azije in Južne Amerike. Vabimo vas k obisku naše spletne strani http://www.iskraemeco.com.Računovodja (m/ž)Vaše naloge in glavne odgovornosti:analiziranje knjigovodskih podatkov in odpravo morebitnih napak, knjiženje poslovnih dogodkov s področja,obveščanje vodstva o morebitnih nepravilnostih,preverjanje natančnosti in pravilnosti dokumentov in drugih zapisov, ki se nanašajo na poslovne dogodke, pripravo različnih poročil s področja,skrb za verodostojnost in skladnost z zakonodajo vseh knjigovodskih listin,  sprejemanje, razdeljevanje in oddaja interne in/ali zunanje pošte,vzdrževanje ažurnih in popolnih evidenc o finančnih transakcijah podjetja po splošnih knjigovodskih predpisih.Kaj pričakujemo:V. stopnja izobrazbe ekonomske smeri,vsaj 5 let delovnih izkušenj v računovodstvu  proizvodne družbe,poznavanje računovodskih standardov (SRS in MRS),poznavanje ERP sistemov je prednost (Infor, Bann,…),znanje angleškega jezika (govorno in pisno),napredna uporaba programov Ms Office (Excel, Word, PowerPoint).Ponujamo vam:strokovni razvoj in izobraževanja v globalno priznanem podjetju,sodelovanje z izkušenimi strokovnjaki,dinamično delo in vsakodnevne izzive,varno zaposlitev v urejenem delovnem okolju,stimulativno nagrajevanje glede na delovno uspešnost.Visoko motivirane, proaktivne kandidate/ke, ki so pripravljeni sprejeti izzive, vabimo, da nam svoj življenjepis v slovenskem in angleškem jeziku pošljejo na elektronski naslov kariera@iskraemeco.com najkasneje do 13. 9. 2020"
"Operater v oddelku elektronike (5 oseb, m/ž)",https://www.mojedelo.com/operater-v-oddelku-elektronike-5-oseb-mz/d-501321?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,odelo Slovenija d.o.o.,Prebold ,m/ž,https://www.mojedelo.com/operater-v-oddelku-elektronike-5-oseb-mz/d-501321?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Referent nabave    V luči novih izzivov v svoj kolektiv v Preboldu vabimo:OPERATER V ODDELKU ELEKTRONIKE (5 oseb, m/ž) Podjetje ODELO je vodilni proizvajalec in sistemski dobavitelj avtomobilskih luči za mednarodno avtomobilsko industrijo.Naše luči odlikuje visoka kakovost, inovativnost, uporaba novih tehnologij in mnoge druge prednosti.(več si lahko ogledate na www.odelo.si)kjer boste na delovnem mestu odgovorni za: delo z različnimi stroji v oddelku elektronike, pripravo materialov, preverjanje kakovosti, podporo procesnim programerjem ter skrb za urejeno delovno okolje. Delo bo potekalo v treh izmenah. Od vas pričakujemo naslednja strokovna in tehnična znanja: strokovno izobrazbo najmanj IV. stopnje, osnovna znanja uporabe računalniških orodij,osnovno znanje angleškega jezika,dober vid. ter izkazovanje naslednjih veščin in sposobnosti: natančnost in vztrajnost, pozitivno naravnanost, samoiniciativnost ter sposobnost  za samostojno in za timsko delo. Nudimo:urejeno delovno okolje,delo z modernimi tehnologijami,redno plačilo,številne priložnosti za izobraževanje in razvoj kariere v mednarodni avtomobilski industriji.Želite ustvarjati svetlo prihodnost na poti polni izzivov?Pridružite se nam kot sodelavec v dinamičnem in kreativnem timu ter mednarodnem okolju polnem priložnosti.Informacije: kandidate, ki se zanimate za delovno mesto, prosimo, da svoje vloge z opisom dosedanjih delovnih izkušenj ter življenjepisom oddate preko portala MojeDelo ali na elektronski naslov zaposlitev@odelo.si s pripisom Operater v elektroniki do 28.08.2020. Vaše vloge bodo obravnavane zaupno."
Ličar (m/ž),https://www.mojedelo.com/licar-mz/d-501319?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Rosenbauer d.o.o.,Gornja Radgona,m/ž,https://www.mojedelo.com/licar-mz/d-501319?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Tehnolog    LIČAR (M/Ž)Podjetje Rosenbauer  d.o.o.  je podjetje z dolgoletno tradicijo v proizvodnji gasilskih vozil, nadgradenj in komponent namenjenih za domači in tuj trg. Smo hčerinsko podjetje avstrijskega koncerna, vodilnega na področju proizvodnje požarno varnostne opreme. K sodelovanju vabimo visoko motiviranega kandidata, ki ga veseli delo na področju proizvodnje gasilskih vozil. Več o podjetju: http://www.rosenbauer.siNALOGE IN ODGOVORNOSTI:Sprejem in pregled delovne dokumentacije (delovni nalog, načrt, tehnološki postopek, material,….),samostojna priprava in mešanje barv v mešalni bateriji, zagotavljanje viskoznosti kot jo predpiše proizvajalec,izvajanje najzahtevnejših raznovrstnih ličarskih del (priprava površine pred barvanjem s pranjem in kitanjem ter brušenjem, čiščenje odvarkov, večslojno brizganje prekrivnih lakov na nivoju avtomobilske industrije, izvajanje delnih nanosov),skrb za čistočo in urejenost delovnega mesta, delovnih pripomočkov in osebnega orodja (čiščenje orodja za barvanje dnevno, čiščenje lakirne kabine in okolice 1x tedensko).ZAHTEVE IN PRIČAKOVANJA:Srednja strokovna, poklicna izobrazba, delovne izkušnje: 1 leto na podobnem delovnem mestu, veselje do timskega dela, zaželena osnovna raven znanja nemškega jezika. NUDIMO:Redno in stabilno delovno razmerje za določen čas z možnostjo podaljšanja pogodbe za nedoločen čas, obilo strokovnih izzivov,  prijetno delovno vzdušje v mladi, razvojno in strokovno naravnani ekipi, stimulativno redno plačilo. Vabimo kandidate/-ke, ki v celoti izpolnjujete navedene razpisane pogoje, da nam svojo prijavo z življenjepisom pošljete preko sistema Mojedelo.com."
Vodja finančno-računovodske službe (J017916),https://www.mojedelo.com/vodja-financno-racunovodske-sluzbe-j017916/d-501315?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,UL FRI,Ljubljana,m/ž,https://www.mojedelo.com/vodja-financno-racunovodske-sluzbe-j017916/d-501315?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja finančno-računovodske službe (J017916)    UNIVERZA V LJUBLJANIFAkulteta za računalništvo in informatikoRazpisuje prosto delovno mesto:Vodja finančno-računovodske službe (J017916)Opis delovnega mesta:Delo v finančno-računovodski službi Fakultete za računalništvo in informatiko, osrednje naloge zaposlene/ga bodo:  organizacija, razporejanje in vodenje dela na področju finančno-računovodskega poslovanja, priprava dokumentov delovnega področja (kontni načrt, finančni načrt, uresničevanje finančnega načrta, sodelovanje pri izdelavi programa dela), izdelava zaključnega računa in drugih računovodskih poročil, vodenje in organizacija finančnega poslovanja na področju raziskovalne, izobraževalne in drugih dejavnosti v okviru zavoda, opravljanje nalog po navodilih revizorske službe Univerze, skrb za razvoj delovnega področja in permanentno izobraževanje, opravljanje informacijsko-svetovalnega dela z zunanjinimi in notranjimi uporabniki, sodelovanje in usklajevanje nalog z vodstvom in drugimi področji oz. enotami, izvrševanje sklepov organov Univerze oz. članice, opravljanje drugih nalog, ki vsebinsko sodijo v širše področje delovnega mesta po nalogu nadrejenega.Pričakujemo:Poznavanje predpisov s področja računovodstva in financ, znanja za uporabo računalniških programov, vodstvene in organizacijske sposobnosti. Prednost pri izbiri bodo imeli kandidati s poznavanjem informacijskega sistema SAP. Nudimo:možnost dodatnih izobraževanj doma in v tujinimožnost napredovanjamožnost osebnega in strokovnega razvojamožnost samostojnega in timskega delaurejeno in dinamično delovno okoljePrijavo s spremnim pismom, življenjepisom in prilogami pošljite v eni skupni pdf-datoteki do vključno 28.8.2020 na e pošto kadrovska@fri.uni-lj.si ter v zadevo e pošte obvezno vpišite »Razpis vodja FRS_priimek_ime«.Fakulteta za računalništvo in informatiko Univerze v Ljubljani si pridržuje pravico, da v skladu z pogodbeno svobodo po 24. členu ZDR-1 kandidata ne izbere, navkljub temu, da izpolnjuje pogoje."
Strokovni sodelavec (m/ž) za področje plač,https://www.mojedelo.com/strokovni-sodelavec-mz-za-podrocje-plac/d-501306?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Mercator d.d.,Ljubljana,m/ž,https://www.mojedelo.com/strokovni-sodelavec-mz-za-podrocje-plac/d-501306?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Mesar    Med svoje sodelavce vabimoSTROKOVNI SODELAVEC (m/ž) za področje plačVaše delo bo zajemalo:pripravljanje, samostojno ali v okviru projektne skupine, strokovnih analiz in poročil s področja, ki ga pokrivate, za potrebe sprejemanja pomembnejših odločitev oz. oblikovanja predlogov  sektorja upravi delodajalca;zagotavljanje strokovne pomoči pri operativni izvedbi sprejetih  odločitev;sodelovanje pri izvedbi strokovnih in projektnih nalog na ravni sektorja in delodajalca; zbiranje, pregledovanje in selekcioniranje informacij, potrebnih za  pripravo analiz;ugotavljanje trendov in odstopanj na podlagi podatkov, pridobljenih pri analizah;sodelovanje pri pripravi in usklajevanju dokumentacije (predpisov,  navodil ...) in skrb za doslednoizvajanje predpisov; spremljanje in opozarjanje na novosti na strokovnem področju, ki ga pokrivate;  skrb za osebno urejenost na DM in urejenost delovnega okolja, v katerem delatedosledno izvajanje navodil, sklepov in odredb nadrejenih v povezavi  z delokrogom.in odredb nadrejenih v povezavi  z delokrogom.Od kandidatov pričakujemo:najmanj VI. stopnjo izobrazbe;napredno znanje Excel, ter poznavanje Office programov (Word, Outlook);znanje angleškega jezika (ustno in pisno);prilagodljivost, samoiniciativnost in pozitiven pristop;zanesljivost, komunikativnost, dinamičnost, motiviranost,natančnost in organiziranost.Kot strokovnega sodelavca vas v Mercatorju čakajo številne prednosti:čaka vas zanimivo in razgibano delo pri največjem delodajalcu v Sloveniji;v delo vas bodo uvajali izkušeni sodelavci;skrbeli bomo za vaš strokovni razvoj in pridobivanje novih znanj;za vas bomo plačevali dodatno kolektivno pokojninsko zavarovanje, poleg tega pa vam nudimotudi druge ugodnosti;čaka vas priložnost, da ustvarite svojo lastno zgodbo o uspešni karierni poti.Z izbranim kandidatom bomo sklenili delovno razmerje za  določen čas, za čas nadomeščanja odsotne delavke, s 4-mesečnim poskusnim delom.Vsi kandidati, ki se bodo uvrstili v ožji izbor, bodo opravljali psihološko testiranje.Na prosto delovno mesto se prijavite preko spletnega obrazca, vaše prijave z življenjepisom in dokazili o izpolnjevanju pogojev pa lahko pošljete tudi na elektronski naslov: zaposlitev@mercator.si Prijave pričakujemo do 30. 8. 2020, obravnavali jih bomo z najvišjo stopnjo diskretnosti."
Samostojni kuhar (m/ž) v Maxi Ljubljana,https://www.mojedelo.com/samostojni-kuhar-mz-v-maxi-ljubljana/d-501304?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Mercator d.d.,Ljubljana,m/ž,https://www.mojedelo.com/samostojni-kuhar-mz-v-maxi-ljubljana/d-501304?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Mesar    Med svoje sodelavce vabimoSAMOSTOJNI KUHAR (m/ž) v Maxi LjubljanaVaše delo bo zajemalo:priprava živil in kuhanje jedi,sestavljanje jedi in delikatesnih izdelkov z upoštevanjem normativov,porcioniranje in pakiranje pripravljenih delikatesnih izdelkov,interno naročanje surovin in priprava potrebne dokumentacijeskrb za sanitarno in higiensko neoporečnost izdelkov in delovnega prostora.K prijavi vabimo kandidate, ki imajo dokončano najmanj IV. stopnjo izobrazbe.Zaželjeno je, davas veseli delo z živili,ste pri ravnanju z izdelki previdni in imate do njih spoštljiv odnos,vas veseli delo z ljudmi,ste vestni in zanesljivi,ste pozitivno naravnani in znate to prenašati tudi na druge ljudi,pripravljeni za učenje in nova znanja v okviru delovnega mesta.Kaj pa lahko vi pričakujete od nas?zaposlitev pri največjem delodajalcu v Sloveniji,redno plačilo ter višji regres kot ga določa Kolektivna pogodba trgovine,vplačevanje premije za dodatno pokojninsko zavarovanje ter druge ugodne oblike zavarovanj,variabilno nagrajevanje,možnost koriščenja počitniških enot,uvajanje z mentorjem,dinamično delo,možnost osebnega in strokovnega razvoja.Pogoj za sklenitev pogodbe je tudi potrdilo o nekaznovanosti, ki ga morate dostaviti do podpisa pogodbe.Pogodbo o zaposlitvi bomo sklenili za nedoločen čas, s 3-mesečnim poskusnim delom.Vaše prijave na prosto delovno mesto z življenjepisom in dokazili o izpolnjevanju pogojev pošljite preko spodnjega obrazca.Za potrebe zakonskega obveščanja vas vljudno prosimo, da v zaposlitveni vlogi navedete tudi elektronski naslov, na katerega se posreduje obvestilo o izbiri oz. morebitni neizbiri.Prijave pričakujemo do 1.9..2020. Obravnavali jih bomo zaupno."
Upravljalec strateških pogodb – pravnik,https://www.mojedelo.com/upravljalec-strateskih-pogodb-pravnik/d-501298?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Iskraemeco d.d.,Kranj,m/ž,https://www.mojedelo.com/upravljalec-strateskih-pogodb-pravnik/d-501298?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja projektov v oddelku Investicije (m/ž)    Iskraemeco je 70 let med vodilnimi in tehnološko najnaprednejšimi ponudniki zanesljivih, inovativnih in prilagodljivih rešitev na področju merjenja električne energije. Mednarodni značaj skupine Iskraemeco s sedežem v Kranju izražajo geografska razpršenost proizvodnih in trgovskih podružnic v Evropi in Afriki ter vstop na rastoče trge Azije in Južne Amerike. Vabimo vas k obisku naše spletne strani http://www.iskraemeco.com.Upravljalec strateških pogodb – pravnik (m/ž)Glavne odgovornosti:strateška pogodbena razmerja z mednarodnim elementom, in sicer ves življenjski cikel pogodbe, tako v izvedbeni fazi, kot veš čas trajanja le-te,skrb za učinkovito zmanjševanje in upravljanje s pravnimi tveganji v pogodbenih razmerjih,sodelovanje v pogajanjih z večjimi naročniki, partnerji in dobavitelji,bedenje nad izvajanjem pogodbenih obveznosti,zastopanje interesov družbe v izvedbeni fazi projektov,priprava gradiva za morebitne spore, arbitraže in sodne postopke,skrb za upravljanje zbirke intelektualnih pravic, vključno z njihovo zaščito.Želimo, da imate naslednje kompetence:zaključena VII. stopnja izobrazbe pravne smeri,najmanj 5 let delovnih izkušenj na podobnem delovnem mestu,aktivno znanje angleškega jezika (ustno in pisno), zaželeno znanje nemškega jezika,prednost pred izbiro bodo imeli kandidati s pravniškim državnim izpitom,izkušnje z vodenjem pogajanj in reševanjem problemov,izkušnje s timskim delom in projektnimi skupinami,izkušnje z določanjem ciljev organizacijske enote ter strategije za njihovo realizacijo.Ponujamo vam:delovanje in sodelovanje v visokotehnološkem strokovnem delovnem okolju,možnosti strokovnega in osebnega razvoja,konkurenčno ter stimulativno plačilo,dinamično delo in vsakodnevne izzive,delo v mednarodnem okolju.Visoko motivirane, proaktivne kandidate/ke, ki so pripravljeni sprejeti izzive, vabimo, da nam svoj življenjepis v slovenskem in angleškem jeziku pošljejo na elektronski naslov kariera@iskraemeco.com najkasneje do 6. 9. 2020."
Specialist za marketing m/ž,https://www.mojedelo.com/specialist-za-marketing-mz/d-501292?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Incom d.o.o.,Ajdovščina,m/ž,https://www.mojedelo.com/specialist-za-marketing-mz/d-501292?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Obratovodja    Specialist za marketing m/žKraj dela: AjdovščinaIščemo SPECIALISTA ZA MARKETING, ki bo s svojim strokovnim znanjem, mednarodnimi izkušnjami in odprtim pogledom na svet razvijal, upravljal in tržil sladoledne izdelke za tuje trgovske verige in tuje blagovne znamke. Od kandidata pričakujemo proaktiven marketinško-prodajni pristop, analitično in kreativno razmišljanje ter sposobnost samostojnega vodenja projektov.Vaše glavne delovne odgovornosti:Raziskave trga na področju sladoledne oz. prehrambne globalne industrije, s poudarkom na nemškem trgu;redno analiziranje portfelja trgovskih verig in tujih blagovnih znamk ter predlogi novih izdelkov;projektno vodenje od ideje do končnega izdelka oz. prve proizvodnje, ki obsega interno komunikacijo (usklajevanje izdelka in aktivnosti z razvojno ekipo, sodelovanje s prodajo, nabavo in analitiko) kot eksterno komunikacijo (komunikacija s kupci oz. partnerji);iskanje in kontaktiranje ustreznih tujih blagovnih znamk ali proizvajalcev prehranskih izdelkov, ki bi jim izdelki na področju sladoleda omogočili razvoj portfelja oz. vstop v sladoledno kategorijo;skrb za izvajanje aktivnosti po časovnici in doseganje dogovorjenih rokov in ciljev;analiza prodaje, portfelja izdelkov, uspešnosti projektov. Od vas pričakujemoVII. stopnjo izobrazbe ekonomske ali druge ustrezne smeri ter vsaj 2. leti relevantnih delovnih izkušenj;poglobljeno poznavanje nemške kulture, (prehranskih) navad in jezika, oz. izkušnja prebivanja v Nemčiji ter pripravljenost na službena potovanja;izkušnje pri vodenja projektov razvoja novih izdelkov, prodornost, vztrajnost, agilnost ter vajenost dela v hitro spreminjajočem rastočem mednarodnem proizvodnem podjetju;odlično poznavanje orodij Microsoft Office (Word, Excel, PowerPoint, Outlook);osnovno poznavanje Adobe programov (Photoshop / Ilustrator);odlične komunikacijske sposobnosti, samostojnost in samoiniciativnostodlično znanje angleškega in nemškega jezika;  vozniški izpit B kategorije.Ponujamo:možnost dolgoročne zaposlitve;urejen topel obrok v okviru lastne restavracije za zaposlene;delo v mednarodnem okolju polnem dinamike in izzivov;vlaganje v vaše izobraževanje in osebnosti razvoj;možnost napredovanja in stimulativno plačilo.Razgovori bodo potekali od 15.8.2020 daljeKandidate vabimo, da se prijavite prek portala MojeDelo s klikoma na gumb – Prijavi se zdaj.Prijava naj vključuje vaše kontaktne podatke (tel. številka, email) in življenjepis."
Komercialist v izvozu,https://www.mojedelo.com/komercialist-v-izvozu/d-501289?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Incom d.o.o.,Ajdovščina,m/ž,https://www.mojedelo.com/komercialist-v-izvozu/d-501289?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Obratovodja    Komercialist v izvozuKraj dela: AjdovščinaIščemo osebo, ki bo s svojim strokovnim znanjem, izkušnjami in odprtim pogledom na svet pomagal izvajati  projekte na področju čokolade in čokoladnih izdelkov v Sloveniji in na mednarodnem trgu. Delovno mesto obsega tudi sodelovanje pri postavljanju uspešnega prodajnega modela prodaje čokolade.Vaše glavne delovne odgovornosti:aktivno delovanje na trgih - komunikacija z obstoječimi in potencialnimi kupci, pogajanja, priprava ponudb, sklepanje pogodb, nadzor nad njihovo realizacijo (sprejem naročil, nadzor nad dobavnimi roki, spremljanje zadovoljstva strank …) ter podpora kupcem;skrb za obstoječe kupce (prepoznavanje in razumevanje komercialnih potreb, priložnosti in nevarnosti);izpeljava projektov in planiranje, ki zajemajo (sodelovanje pri razvoju novih produktov, priprava cenovnih politik, nadzor nad realizacijo prometa, redni obiski pri kupcih, usklajevanju potreb kupcev, izpolnjevanje plana prodaje);spremljanje trendov in raziskave domačega in tujega tržišč, retail sektorja.Od vas pričakujemo:Visokošolsko stopnjo ustrezne smeri (ekonomija ipd.);vsaj 2 leti relevantnih delovnih izkušenj  iz B2B prodaje;aktivno znanje angleškega jezika (poznavanje dodatnih jezikov je prednost);odlične komunikacijske sposobnosti, samostojnost in samoiniciativnost;spremljanje in odlično poznavanje najnovejših trendov na področju prehrambne industrije;dobro poznavanje Office orodij ter ERP, PDM in CRM informacijskega okolja;odlično poznavanje orodij Microsoft Office – zlasti Excel;vozniški izpit B kategorije.Ponujamo:možnost dolgoročne zaposlitve;delo v mednarodnem okolju polnem dinamike in izzivov;vlaganje v vaše izobraževanje in osebnosti razvoj;možnost napredovanja in stimulativno plačilo;urejen topel obrok v okviru lastne restavracije za zaposlene.Kandidate vabimo, da se prijavite prek portala MojeDelo s klikom na gumb – Prijavi se zdaj. Prijava naj vključuje vaše kontaktne podatke (tel. številka, email) in življenjepis."
Skladiščnik v oddelku logistike,https://www.mojedelo.com/skladiscnik-v-oddelku-logistike/d-501288?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,25.08.2020,02:01,25.08.2020,Incom d.o.o.,Ajdovščina,m/ž,https://www.mojedelo.com/skladiscnik-v-oddelku-logistike/d-501288?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Obratovodja    Skladiščnik v oddelku logistikeKraj dela: AjdovščinaVaše glavne delovne odgovornosti:Raztovarjanje in natovarjanje izdelkov iz in v tovorna vozila ter manipulacija z blagom preko uporabe viličarja in terminala za skeniranje;redno izvajanje natančnega pregleda izdelkov pred in med odpremo blaga;pravilna priprava palet z izdelki oz. surovinami ter ustrezno opremljenost z označbami (kode, nalepke);ustrezno vnašanje premikov v skladiščni informacijski sistem ter sledenje povečanju in zmanjšanju obsega zalog;izvajanje prelociranja blaga v okviru zagotavljanja FIFO sistema;skrb za varno ter urejeno delovno okolje.Od vas pričakujemo:Zaključena srednja šola (IV. ali V. stopnja) ustrezne smeri;vsaj 6 mesecev relevantnih delovnih izkušenj;izkušnje iz uporabe logističnih informacijskih sistemov (npr. iWare, SAP);izkušnje z upravljanjem viličarja in uporabo skladiščne opreme (opravljen izpit za viličar je prednost);pripravljenost na delo v treh izmenah;pripravljenost na delo v hladnih pogojih (do – 25 °C) z uporabo ustrezne zaščitne opreme;dobra fizična pripravljenost ter motiviranost za delo;odlične komunikacijske sposobnosti, samostojnost in samoiniciativnost;visoka stopnja osebne higiene zaradi narave dela v živilski proizvodnji;vozniški izpit B kategorije.Ponujamo:možnost dolgoročne zaposlitve;urejen topel obrok v okviru lastne restavracije za zaposlene;delo v mednarodnem okolju polnem dinamike in izzivov;vlaganje v vaše izobraževanje in osebnosti razvoj;možnost napredovanja in stimulativno plačilo.Kandidate vabimo, da se prijavite prek portala MojeDelo s klikom na gumb – Prijavi se zdaj. Prijava naj vključuje vaše kontaktne podatke (tel. številka, email) in življenjepis."
