VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
1x Prodajalka m/ž v poslovni enoti NKD d.o.o. -  Ljubljana z okolico,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-ljubljana-z-okolico/d-412679?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,12.12.2018,04:32,06.12.2018,NKD d.o.o.,Ljubljana z okolico,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-ljubljana-z-okolico/d-412679?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. -  Ljubljana z okolico  Opis del in nalog:  -  skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Delo za polni delovni čas 40 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. -  Slovenska Bistrica z okolico,  za polni delovni čas 40 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-slovenska-bistrica-z-okolico-za-polni-delovni-cas-40-ur-tedensko/d-413686?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D8,12.12.2018,04:30,10.12.2018,NKD d.o.o.,Slovenska Bistrica z okolico,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-slovenska-bistrica-z-okolico-za-polni-delovni-cas-40-ur-tedensko/d-413686?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D8,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. -  Slovenska Bistrica z okolico,  za polni delovni čas 40 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja-  delovne izkušnje: 0 leti  Nudimo:  Delo za polni delovni čas 40 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
"1x prodajalka v PE Maribor z okolico, krajši delovni čas 30 ur tedensko",https://www.mojedelo.com//1x-prodajalka-v-pe-maribor-z-okolico-krajsi-delovni-cas-30-ur-tedensko/d-409410?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D50,12.12.2018,04:35,29.11.2018,NKD d.o.o.,Maribor z okolico,m/ž,https://www.mojedelo.com//1x-prodajalka-v-pe-maribor-z-okolico-krajsi-delovni-cas-30-ur-tedensko/d-409410?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D50,"1x prodajalka v PE Maribor z okolico, krajši delovni čas 30 ur tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 let  Nudimo:  Delo za  krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
Account manager / vodja kupcev m/ž,https://www.mojedelo.com//account-manager-vodja-kupcev-mz/d-398941?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D69,12.12.2018,04:37,21.11.2018,Manpower d.o.o.,Slovenija,m/ž,https://www.mojedelo.com//account-manager-vodja-kupcev-mz/d-398941?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D69,"K sodelovanju vabimo: Account manager / vodja kupcev m/ž  Opis delovnega mesta •    Zagotavljanje dobrih odnosov s strankami in doseganje prodajnih ciljev,•    optimizacija poslovanja,•    analiza poslovne statistike,•    priprava ponudb, •    načrtovanje, organiziranje in iskanje strank, za doseganje kratkoročnih in dolgoročnih prodajnih ciljev,•    odgovornost za razvoj podjetja in poslovnih odnosov s strankami. Pričakujemo •    Odlične komunikacijske in pogajalske sposobnosti,•    izredno močna prodajna usmerjenost v doseganje prodajnih ciljev,•    2-3 leta izkušenj,•    dobro poznavanje MS Office in CRM,•    odlično pisno in ustno razumevanje angleškega in hrvaškega jezika,•    sposobnost prodaje celotnega portfelja izdelkov,•    samo motiviranost, osredotočenost na stranke in ciljna usmerjenost,•    močna timska naravnanost in strateško razmišljanje. Nudimo •    Izpostavljenost mednarodnemu znanju in izkušnjam,•    priložnost za profesionalno rast in razvoj,•    delo v mladi in dinamični ekipi,•    redno plačilo.Kandidate, ki so se prepoznali v opisu, vabimo k oddaji vlog v slovenskem in angleškem jeziku. Prijavite se lahko preko portala MojeDelo ali na email: enea.rebec@manpower.si. V zadevi obvezno navedite: »ACCOUNT MANAGER m/ž« Vse prijave bomo obravnavali diskretno.  Več informacij na www.manpower.si"
Addetto/a reparti produzione/ Referent v proizvodnji (Trst),https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D10,12.12.2018,04:31,03.12.2018,DIACO BIOFARMACEUTICI SRL,Trst,m/ž,https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D10,"Addetto/a reparti produzione/ Referent v proizvodnji          OPERAI PER PRODUZIONE FARMACEUTICADiaco Biofarmaceutici srl e azienda farmaceutica produttrice di soluzioni infusionali, dispositivi medici e prodotti cosmetici, ha sede a Trieste in uno stabilimento produttivo attivo nel settore dagli anni '70 ed opera in contesto internazionale. L'azienda ha avviato un importante piano industriale di sviluppo che prevede l'inserimento di nuove figure professionali.In particolare, stiamo cercando del personale da inserire nella posizione di OPERAI PER LA PRODUZIONE in grado di ricoprire il ruolo in maniera autonoma e proattiva.Mansione:le risorse svolgeranno le varie attivita specifiche ed ausiliarie previste dalla produzione dei farmaci o dei cosmetici.Compiti:attivita a bordo macchina su linee di riempitura e/o confezionamento;registrazione delle attivita svolte su apposita documentazione di produzione;controllo visivo della qualita dei prodotti e confezionamento manuale;mantenimento dell’ordine e dell’efficienza dei macchinari di reparto e dei locali.Requisiti:ottima padronanza della lingua italiana;preferibile scuola tecnica; esperienza in aziende di produzione in ruoli similari, preferibilmente del settore farmaceutico o liquidi alimentari;disponibilita a lavorare su turni;attenzione al dettaglio, flessibilita, manualita e capacita di lavorare in team.Offriamo:ambiente di lavoro giovane e dinamico;contratto chimico-farmaceutico come da normativa italiana;divisa e strumenti di lavoro;formazione continua.Dove siamo: Diaco Biofarmaceutici si trova in via Flavia a Trieste, a 5 km dal confine di Rabuiese.Gli interessati possono candidarsi inviando il Curriculum Vitae via mail a hr@diaco.it  indicando nell’oggetto PROD/SLO.La ricerca e rivolta a candidati di entrambi i sessi.www.diaco.it"
Administrativni pomočnik/ ica polni delovni čas,https://www.mojedelo.com//administrativni-pomocnik-ica-polni-delovni-cas/d-410997?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D88,12.12.2018,04:39,03.12.2018,"Karanović & Nikolić, pravno svetovanje, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//administrativni-pomocnik-ica-polni-delovni-cas/d-410997?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D88,"Izobrazba VI./1 - višješolski strokovni programi, VI./2 - visokošolski strokovni programi / 1. bolonjska stopnja, VII. - univerzitetni programi / 2. bolonjska stopnja   Izkušnje Ni pomembno   Karierni nivo izkušeni delavec   Poskusna doba                      Da (6 mesecev)                    Mesečna plača po dogovoru mesečno   Oblika zaposlitve redno, nedoločen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   •    delo na recepciji, sprejem gostov in odgovarjanje na klice•    administracija dokumentov in elektronske pošte, sprejem in pošiljanje pošte•    komunikacija z drugimi oddelki znotraj pisarne in  s strankami•    zagotavljanje administrativne podpore •    oblikovanje baz  podatkov, vnos podatkov, obdelava in spremljanje, priprava  poročil, •    oblikovanje dokumentov•    sodelovanje pri organizaciji dogodkov•    pomoč pri financah      Kaj pričakujemo Kaj pričakujemo  •    univerzitetna diploma je prednost•    aktivno zanje angleškega jezika, znanje srbščine / hrvaščine predstavlja prednost•    računalniško pismenost•    odlično poznavanje poslovne komunikacije•    proaktivnost, fleksibilnost, odzivnost in prijaznost      Kaj nudimo Kaj nudimo  Zaposlitev za nedoločen čas s 6 mesecev poskusne dobe. Kraj dela: Ljubljana, Dunajska cesta 167; občasno čezmejno delo Začetek dela: takoj oz. po dogovoruNaslov za prijavo: Prosimo, da nam pošljete prijave z življenjepisom v slovenskem in angleškem jeziku preko portala Mojedelo.comRok za prijavo: 14. 12. 2018"
Administrator informacijskega sistema FMS@ISS m/ž,https://www.mojedelo.com//administrator-informacijskega-sistema-fmsiss-mz/d-413300?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D10,12.12.2018,04:31,07.12.2018,ISS FACILITY SERVICES d.o.o.,Maribor,m/ž,https://www.mojedelo.com//administrator-informacijskega-sistema-fmsiss-mz/d-413300?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D10,"Kuhar (Mengeš)    ISS Facility Services d.o.o.ISS nudi širok spekter storitev, od osnovnih posameznih facility storitev (vzdrževanje objektov, čiščenje, catering, administrativna podpora) do v celoti integriranih facility storitev (IFS – Integrated Facility Services). Ta edinstven koncept zajema vse storitvene in podporne rešitve za naše poslovne partnerje v enovito servisno storitev - IFS.Iščemo zanesljivo osebo za zasedbo delovnega mesta v našem finančnem oddelku.Administrator informacijskega sistema FMS@ISS m/žMariborNaloge in odgovornosti:izvedba analiz procesov pri strankah in izvaja nastavitve informacijskega sistema za naše stranke,opravlja analize podatkov in dela s podatki ter zbirkami podatkov,pripravlja dokumentacijo za izvedbo/postavitev informacijskega sistema,komunicira z raziskovalci, ekipo svetovalcev ter razvijalci softwera,komunicira z uporabniki pri uvajanju informacijskega sistema v delovanje,priprava priročnikov, izvaja usposabljanje uporabnikov,opravlja preventivno dejavnost vzdrževanja,predlaga izboljšave sistema,pripravlja delne informacije pri načrtovanju in razvoju novih programskih aplikacij in rešitev,je del ekipe, ki sodelujejo pri razvoju in namestitvi nove programske opreme,opravlja vnose, ter spremembe v sistemu in periodiki,pripravlja navodila za uporabo in video vadnice,sodeluje v rednem strokovnem usposabljanju, potrebnem za izvajanje te službe,to področje ureja z veljavnimi internimi predpisi, dokumentacijo, zakonodajo, pogodbenimi določili in pogoji ter standardi ISS-ja,sledi svojim neposredno nadrejenim ter opravlja druge naloge, ki so jim dodeljene.Pričakujemo:aktivno znanje angleškega jezika,logično razmišljanje,sposobnost analiziranja,izkušeni uporabnik PC,izkušeni uporabnik Microsoft Office paketa, predvsem Excela,zaželeno poznavanje upravljanja spletnega portala,poznavanje delovanja help desk-a,prilagodljivost in volja do učenja,osnovno poznavanje baz podatkov (poznavanje SQL je prednost),osnovno poznavanje orodij za poročanje (SAP Bussiness Objects, Brio, Hyperion,...).Prednost bodo imeli kandidati s poznavanje tehničnega vzdrževanja objektov.Ponujamo:zaposlitev za nedoločen čas, s poskusnim delom,možnost napredovanja v eni izmed najbolj rastočih panog,popolno podporo za učinkovito delovanje,privlačen osebni dohodek z variabilnim delom plačila.Prijave kandidatov sprejemamo do 14.12.2018 na mail kadri@si.issworld.com"
Administrator m/ž,https://www.mojedelo.com//administrator-mz/d-398119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D81,12.12.2018,04:38,14.11.2018,Axent d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-mz/d-398119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D81,"Smo ekipa zagnanih, strokovno podkovanih in vsestranskih oseb. Vsak od nas ima svoje želje in pričakovanja, ki pa se združijo v skupni cilj: Biti tu za vas!  Vodijo nas profesionalnost, srčnost, pozitivna energija in mišljenje, da skupaj zmoremo vse. V največje zadovoljstvo in ponos nam je, ko prisostvujemo poslovnim in osebnim uspehom. Takrat se namreč zavedamo, da smo na pravi poti in da delamo prav. Vedno sledimo najnovejšim smernicam in spoznanjem na področju človeških virov. Z vedno več znanja postajamo vse boljši.  To pomeni, da smo boljši tudi za vas.   Lokacija delovnega mesta: Koper Za našega naročnika iščemo analitično, natančno in zanesljivo osebo, ki bo v podporo pri nadomeščanju porodniške na delovnem mestu Administrator m/ž.  Administrator m/ž Lokacija delovnega mesta: Koper  Opis delovnega mesta: •    obdelava dokumentacije, vezana na bančništvo,•    preverjanje pravilnosti nepremičninskih cenitev po predpisanih standardih, •    izvajanje dodeljenih nalog ter doseganje zastavljenih ciljev, •    aktivno sodelovanje pri izobraževanjih. Naročnik pričakuje: •    zaključena V. stopnja izobrazbe,•    odlično znanje italijanščine (C1-C2),•    osnovno znanje Excel-a,•    napredno znanje Outlook-a,•    prilagodljivost,•    sposobnost analitičnega mišljenja. Naročnik nudi: •    pogodbo za določen čas enega leta s šestmesečnim poskusnim obdobjem (možnost podaljšanja), •    redno in stimulativno plačilo,•    enoizmenski urnik od 08:30 do 17:00 ali od 8:00 do 16:00, •    možnost strokovnega in osebnega razvoja ter napredovanja, •    delo v prijetnem kolektivu.    Zainteresirane kandidatke in kandidate vabimo, da nam svoje prijave s priloženim življenjepisom pošljejo na elektronski naslov delo@axent.si."
Administrator m/ž,https://www.mojedelo.com//administrator-mz/d-412976?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D22,12.12.2018,04:32,06.12.2018,Slorest d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz/d-412976?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D22,"Administrator m/ž     Slorest je največje podjetje v slovenski lasti na področju gostinstva. Naša poglavitna dejavnost je gostinstvo na delovnem mestu. Prehrana na delovnem mestu je namreč eden izmed osnovnih pogojev za zadovoljstvo in motiviranost delavcev, ter s tem za uspešno opravljanje dela, zato mora biti zmeraj premišljeno načrtovana in kakovostna, ter raznolika. Ljudje smo različni, zato se razlikujejo tudi naše želje in potrebe.Administrator m/žV našo kadrovsko ekipo vabimo motiviranega in proaktivnega novega sodelavca/-ko z veseljem do dela z informacijskimi sistemi ter z željo po pridobivanju znanja na področju kadrovskih procesov. K sodelovanju vabimo kandidate na začetku karierne poti, ki želijo pridobivati delovne izkušnje znotraj večjega dinamičnega sistema.  Vaše delo bo obsegalo administriranje kadrovskega informacijskega sistema, kar pomeni skrb za vnos in ažuriranje podatkov, vnašanje sprememb, spremljanje posodobitev sistema, komunikacijo z enotami ter podporo uporabnikom. Skrbeli boste za spremljanje in organizacijo obdobnih izobraževanj ter zdravniških pregledov, za kadrovsko dokumentacijo ter za pripravo kadrovske statistike.Pričakujemo 1 – 2 leti delovnih izkušenj (lahko preko študentskega servisa) ter odlično poznavanje programa Excel. Natančnost, organiziranost in občutek za odgovornost so zaradi narave dela ključne lastnosti, ki jih iščemo. Če ste poleg tega še pozitivno naravnani ter usmerjeni k iskanju rešitev, samoiniciativni in željni učenja, ste morda prav vi prava oseba za nas. Ponujamo vam delo v prijetnem kolektivu, strokovni in osebnostni razvoj ter možnost dolgoročnega sodelovanja. Če ste se prepoznali v oglasu, vas vabimo, da nam najkasneje do 16.12.2018 pošljete vašo prijavo z življenjepisom. Vse prijave bodo obravnavane diskretno. Veselimo se vašega zanimanja in priložnosti sodelovanja."
Administrator voznega parka m/ž,https://www.mojedelo.com//administrator-voznega-parka-mz/d-414590?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D4,12.12.2018,04:30,11.12.2018,Easytrans d.o.o.,Žalec,m/ž,https://www.mojedelo.com//administrator-voznega-parka-mz/d-414590?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D4,"Samostojni računovodja    Želite postati del naše ekipe?V podjetju EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalec izvajamo prevoz blaga v cestnem prometu. V naš delovni tim vabimoADMINISTRATOR VOZNEGA PARKA (m/ž) (Žalec)Vaše zadolžitve bodo obsegale: Administriranje baz podatkov in vodenje evidenc s področja logistike, Izdelava predpisanih evidenc in poročil ter poročanje nadzornim organom,Skrb za pravilno in učinkovito vodenje poslovne dokumentacije, Skrb za vozni park (registracija in zavarovanje, pregled tahografov, CEMT, ipd.),Samostojno sestavljanje, oblikovanje in pisanje dopisov, zapisnikov in vlog,Komunikacija z zavarovalnicami ter prijava škod ,Pridobivanje in analiza zavarovalniških ponudbDruga sorodna dela.Od vas pričakujemo:V. ali višjo stopnjo izobrazbe ekonomske ali druge smeriVsaj 2 leti delovnih izkušenj na področju sklepanja avtomobilskih zavarovanj Zaželeno je dovoljenje AZN za sklepanje zavarovanjPoznavanje dela z računalnikom (Word, Excel, Outlook, Google)Aktivno znanje angleškega ali nemškega jezikaVozniško dovoljenje B kategorijePrednost imajo kandidati iz Žalca, Celja in okolice.Iščemo sodelavca(-ko), ki/je:ima dobre organizacijske sposobnosti,je zanesljiv, natančen in redoljuben,ima pozitiven odnos do dela in reševanja težav,usmerjen k rezultatom,pripravljen nadgraditi svoje znanje in izkušnje,zna prevzemati odgovornost za svoje delo.Nudimo vam:zaposlitev s polnim delovnim časom za določen čas (za čas usposabljanja); v primeru uspešno opravljenega usposabljanja zaposlitev za nedoločen čas,urejeno delovno okolje,delo, ki nudi veliko mero svobode, odgovornosti in samoiniciativnosti.Prijavo pošljite na elektronski naslov: zaposlitev@easytrans.si alipo pošti EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalecdo vključno 12.01.2019 s pripisom za katero delovno mesto se prijavljate: ADMINISTRATOR VOZNEGA PARKA."
