VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Vodja procesa (m/ž) - Vodenje proizvodnje gotovih izdelkov,https://www.mojedelo.com/vodja-procesa-mz-vodenje-proizvodnje-gotovih-izdelkov/d-497802?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,PALOMA d.d.,Sladki Vrh,m/ž,https://www.mojedelo.com/vodja-procesa-mz-vodenje-proizvodnje-gotovih-izdelkov/d-497802?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strokovni sodelavec nabavne operative (m/ž)     Paloma, delniška družba s 145 letno tradicijo proizvodnje in trženja higienskih izdelkov, del mednarodne skupine, ki združuje proizvodna in trgovska podjetja v industriji celuloze in papirja, zaradi redne upokojitve vabi v svojo delovno sredinoVodjo procesa (m/ž).(Vodenje proizvodnje gotovih izdelkov.)Doživite inovativno moč tehnološkega vodje. Razvijte zanimive rešitve v raznolikem, stabilnem in v prihodnost usmerjenem delovnem okolju. Postanite del uspešnega podjetja, pretežno usmerjenega v izvoz, z letno proizvodnjo 72 tisoč ton higienskih papirjev. Priložnost ponujamo kandidatu, z dobro razvitimi vodstvenimi spodobnostmi in operativnim tehničnim znanjem, ki ga odlikuje visoka stopnja odgovornosti, samoiniciativnosti, inovativnosti ter pozitivni odnos do sprememb. S kandidatom bomo najprej sklenili pogodbo o zaposlitvi za delovno mesto Vodja procesa - pomočnik, kasneje pa za delovno mesto Vodja procesa.Vaše naloge in odgovornosti:Načrtovanje, organiziranje, razvijanje in usklajevanje aktivnosti v proizvodnji gotovih izdelkov. Organiziranje delovnega procesa v skladu s predpisi. Nadzorovanje implementacije ukrepov in njihovega izvajanja. Načrtovanje, organiziranje, nadziranje poteka izvajanja aktivnosti za doseganje vseh vrst planov in ciljev. Postavljanje operativnih planov in ukrepov za doseganje ciljev.Odgovornost za doslednost vodenja in organizacijo vseh procesov.Odgovornost za kakovost izdelkov.Odgovornost za lasten strokovni in osebni razvoj. Odgovornost za vodenje, varnost in zdravje zaposlenih ter strokovni razvoj zaposlenih. Vzpostavljanje dobrih medsebojnih odnosov, skladnimi z vrednotami družbe.Kaj pričakujemo:Visokošolsko izobrazbo druge stopnje tehnične smeri (strojna, elektro, mehatronika, ipd.).Aktivno znanje angleškega jezika.Zaželene izkušnje na podobnem vodstvenem delovnem mestu v proizvodnem podjetju.Napredno obvladovanje dela z računalnikom v okolju MS Office.Dobro poznavanje tehnoloških procesov.Veselje do vodenja in dela z ljudmi, motiviranja in spodbujanja timskega dela.Zanesljivost in natančnost.Ciljno usmerjenost, sposobnost postavljanja prioritet in prevzemanja odgovornosti za svoje odločitve. Izpit B kategorije.Nudimo vam:Delo v uspešnem mednarodnem podjetju.Delo v prijaznem delovnem okolju z zaposlenimi z bogatimi izkušnjami in znanjem.Usposabljanje in uvajanje na delovno mesto s strani trenutnega Vodje procesa.Izkušnjo: biti del največje investicije v zadnjih 40 letih na področju papirniške industrije Slovenije.Stimulativni finančni paket.Izobraževanja za strokovno rast in osebni razvoj.Pozitivno medsebojno sodelovanje, s spoštljivo in profesionalno ekipo. Zaposlitev za nedoločen čas, s poskusno dobo 6 mesecev.Paloma je podjetje s tradicijo, kjer živimo in negujemo naše vrednote: spoštovanje, odgovornost in zanesljivost. Če izberete nas, izberete moderne metode poslovanja, nove tehnologije in odlične sodelavce. Vabimo vas, da svoj življenjepis pošljete na elektronski naslov kariera@paloma.si, do vključno 30.7.2020."
Samostojni strokovni sodelavec (m/ž),https://www.mojedelo.com/samostojni-strokovni-sodelavec-mz/d-497750?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,"JAVNI HOLDING Ljubljana, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com/samostojni-strokovni-sodelavec-mz/d-497750?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strokovni sodelavec (m/ž) v sektorju za informatiko    »SAMOSTOJNI STROKOVNI SODELAVEC« (M/Ž)V SEKTORJU ZA FINANCE IN RAČUNOVODSTVO (PODROČJE FINANC, PLANA, ANALIZ IN RAČUNOVODSTVA) Od vas pričakujemo:VII. stopnjo strokovne izobrazbe ekonomske ali druge ustrezne smeri (7. raven) univerzitetni program (stari program) ali specializacija po visokošolskih strokovnih programih (stari program) ali strokovni magisterij (2. bolonjska stopnja), 3 leta delovnih izkušenj,poznavanje slovenskih računovodskih standardov, poznavanje Mednarodnih standardov računovodskega poročanja, spremljanje in preučevanje zakonodaje, predpisov in standardov povezanih z delom, sodelovanje pri pripravi in implementaciji kontrolinških in finančno računovodskih rešitev v informacijski sistem SAP, znanje angleškega jezika, poznavanje dela z MS Office (Excel, Word),samostojnost, natančnost, zanesljivost in odgovornost.Vaše delovne naloge so vezane na področje financ, plana, analiz in računovodstva in bodo obsegale:neposredna pomoč pri vodenju strokovnih nalog na delu delovnega področja,strokovno najzahtevnejša dela in naloge s področja dela,oblikovanje sistemskih rešitev in drugih najzahtevnejših gradiv s predlogi ukrepov s področja dela,samostojna priprava zahtevnih analiz, razvojnih projektov, informacij, poročil in drugih zahtevnih gradiv s področja dela,samostojno opravljanje drugih najzahtevnejših nalog,samostojno oblikovanje sistemskih rešitev in drugih najzahtevnejših gradiv,vodenje in sodelovanje v najzahtevnejših projektnih skupinah,druga dela in naloge s področja dela.Nudimo vam zanimivo delo v prijetnem, dinamičnem okolju skupaj z inovativnimi in visoko motiviranimi sodelavci, predvsem pa veliko možnosti za strokovno izpopolnjevanje in osebni razvoj.  Z izbranim kandidatom oz. kandidatko bomo sklenili delovno razmerje za nedoločen čas s polnim delovnim časom in (štiri) 4- mesečnim poskusnim delom. Kandidate vabimo, da nam najkasneje do 6.7.2020 pošljejo prijave z dokazili o izpolnjevanju pogojev in kratkim življenjepisom na e-naslovinfo@jhl.siali po pošti: JAVNI HOLDING Ljubljana, d.o.o.(s pripisom: VLOGA: »SAMOSTOJNI STROKOVNI SODELAVEC«) Služba za kadrovske splošne zadeveVerovškova ulica 701000 Ljubljana»Zaposlujemo po načelu nediskriminatornosti in enakih možnosti«"
Varnostni inženir informacijskih sistemov m/ž,https://www.mojedelo.com/varnostni-inzenir-informacijskih-sistemov-mz/d-497729?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,S&T Slovenija d.d.,Ljubljana,m/ž,https://www.mojedelo.com/varnostni-inzenir-informacijskih-sistemov-mz/d-497729?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Poslovni analitik v produktnem timu za razvoj novih storitev (več delovnih mest)          Varnostni inženir informacijskih sistemov M/ŽV imenu naročnika, podjetja Bankart d.o.o., k sodelovanju vabimo sodelavca (m/ž) za delo v Službi za informacijsko zaščito podjetja, katerega delo bo obsegalo:upravljanje notranjih varnostnih pregledov informacijskega sistema družbeorganiziranje in koordiniranje izvedbe vdornih (penetracijskih) varnostnih pregledov z zunanjimi izvajalciupravljanje varnostnih revizijskih sledi na nivoju družbepriprava in vzdrževanje inventarja informacijskih sistemov, seznama uporabniških dostopovsodelovanje pri pripravi tehničnih navodil, standardov in smernic za zagotavljanje varnosti v skladu z varnostno politiko družbepriprava predlogov varnostnih izboljšav; varnostno svetovanje pri projektih in pri uvajanju novih sistemov in rešitevpriprava in izobraževanje uporabnikov o zagotavljanju varovanja informacijskega sistemapriprava poročil, sodelovanje z zunanjimi inštitucijami in revizijami; koordinacija varnostnih nalog in sodelovanje z notranjimi in zunanjimi tehničnimi in poslovnimi sodelavciopravljanje drugih primernih del v skladu z navodiliizvajanje notranjih presoj skladnosti z varnostnimi politikami družbePričakujemo:najmanj VI. stopnja ustrezne tehnične smerinajmanj 5 let delovnih izkušenj v ITstrokovno tehnična znanja s področja varovanja in upravljanja IS (splošno poznavanje operacijskih sistemov, mrežne opreme, protokolov, varnostnih rešitev)specifična znanja s področja varnostnih standardovpoznavanje metodologije zagotavljanja varnosti ISpoznavanje orodij za nadzor in izločanje dogodkovodlično ustno in pisno komuniciranje v slovenskem  in angleškem jezikukritično in analitično mišljenje, sposobnost načrtovanja in odlične organizacijske sposobnostinatančnost, zanesljivost, prilagodljivost, samostojnost, vestnostpripravljenost za izobraževanjePonujamo:delovno razmerje za nedoločen čas z 6-mesečnim poskusnim delom prijazno in varno delovno okoljemožnost osebnega razvojastrokovno usposabljanjeČe ste prepoznali priložnost in vam opisano predstavlja osebni izziv, nam vaše ponudbe pošljite preko e-sistema portala Mojedelo.com do 8.7.2020.Vse prijave in ponudbe bomo obravnavali zaupno."
Prodajalec na oddelku kruha in grilla (m/ž),https://www.mojedelo.com/prodajalec-na-oddelku-kruha-in-grilla-mz/d-497726?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,Spar Slovenija d.o.o.,Domžale Vir,m/ž,https://www.mojedelo.com/prodajalec-na-oddelku-kruha-in-grilla-mz/d-497726?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Mesar prodajalec    Prodajalec na oddelku kruha in grilla (m/ž)Spar temelji na kakovosti, zanesljivosti in odgovornosti tako do svojih kupcev kot tudi do svojih zaposlenih. Tako smo zrasli v veliko in uspešno podjetje z varno prihodnostjo. Naša vizija temelji na izkušnjah in znanju, imamo jasen pogled v jutri. Iščemo sodelavce, s katerimi bo Spar tudi v prihodnje kos izzivu biti vedno najboljši.Za delo v trgovini Spar Domžale Vir iščemo: Prodajalca na oddelku kruha in grilla (m/ž)Pričakujemo:IV. stopnjo izobrazbe trgovske ali druge smeripoznavanje dela v trgovinizaželeno je 1 leto delovnih izkušenj s prodajo kruha in pekovskih izdelkovveselje do dela z ljudmikomunikativnostVaše naloge bodo:strežba kupcev za pultompriprava kruha in pekovskih izdelkov za prodajonaročanje blagaskrb za ustrezen izgled in kvaliteto razstavljenega blagaskrb za urejenost trgovineNudimo:delo v sodobno opremljeni poslovalniciprijetno delovno okolje zaposlitev v velikem in uspešnem mednarodnem podjetjuzaposlitev za določen čas z možnostjo podaljšanja plačevanje dodatnega pokojninskega zavarovanjaVaše prijave pričakujemo do 05.07.2020 na naslov:zaposlitevspar@spar.siali na naslov:Spar Slovenija d.o.o., Kadrovska služba, Letališka cesta 26, 1000 Ljubljana"
Sodelavec za administracijo v mednarodnem pravnem oddelku (m/ž),https://www.mojedelo.com/sodelavec-za-administracijo-v-mednarodnem-pravnem-oddelku-mz/d-497723?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,Studio Moderna d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/sodelavec-za-administracijo-v-mednarodnem-pravnem-oddelku-mz/d-497723?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Prodajni svetovalec
Pravni svetovalec (m/ž),https://www.mojedelo.com/pravni-svetovalec-mz/d-497718?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,Studio Moderna d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/pravni-svetovalec-mz/d-497718?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Prodajni svetovalec
Tehnik v službi uporabnih vod (m/ž),https://www.mojedelo.com/tehnik-v-sluzbi-uporabnih-vod-mz/d-497713?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,"Krka, tovarna zdravil, d. d., Novo mesto ",Novo mesto,m/ž,https://www.mojedelo.com/tehnik-v-sluzbi-uporabnih-vod-mz/d-497713?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Voznik v Transportu    Sprejmite izziv kotTEHNIK v Službi uporabnih vod (m/ž)Lokacija delovnega mesta: Novo mestoVAŠ PRISPEVEKupravljanje in nadzor delovanja sistemovvzdrževanje strojev in napravsodelovanje pri uvajanju nove opreme in tehnologije ter izobraževanje o postopkih dela z novo opremosodelovanje pri servisih zunanjih izvajalcevsodelovanje pri posegih na opremi in sistemih ter pri odpravljanju napakčiščenje opreme v okviru preventivnega vzdrževanjapredpisana procesna kontrolapredlogi za tehnične in druge izboljšavePRIČAKUJEMOsrednješolsko izobrazbo strojne ali elektrotehniške smeristrokovnost, odgovornost, samostojnost, komunikativnost, odločnost in samoiniciativnost pripravljenost za tri- ali štiriizmensko delopripravljenost za delo v zaprtih prostorih in v skupinifizično sposobnost za dvigovanje in prenašanje bremenosnovno znanje angleškega ali nemškega jezika poznavanje uporabniških orodij MS Officevozniški izpit B-kategorijePONUJAMOdelo v mednarodnem poslovnem okoljustrokovno izpopolnjevanje, karierni razvoj in napredovanjedobre delovne razmereNa razpis se lahko prijavite do 5.7.2020. Preko spletnega obrazca."
Inženir kakovosti dobaviteljev 1- 4 – v Področju kakovosti dobaviteljev (m/ž),https://www.mojedelo.com/inzenir-kakovosti-dobaviteljev-1-4-v-podrocju-kakovosti-dobaviteljev-mz/d-497709?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,MAHLE Electric Drives Slovenija d.o.o.,Šempeter pri Gorici,m/ž,https://www.mojedelo.com/inzenir-kakovosti-dobaviteljev-1-4-v-podrocju-kakovosti-dobaviteljev-mz/d-497709?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Projektant kakovosti / Tehnolog kakovosti    Inženir kakovosti dobaviteljev 1- 4 – v Področju kakovosti dobaviteljev (m/ž)2 prosti delovni mestiLokacija: Šempeter pri GoriciPojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda. Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski industriji ter pionirja mobilnosti prihodnosti. S proizvodnim portfeljem naslavljamo vsa kritična vprašanja v povezavi s tehnologijo pogonskih sistemov in klimatskih naprav - tako za e-mobilnost kot tudi za pogone z motorji z notranjim zgorevanjem. Danes več kot 79.000 zaposlenih dela na inovativnih izdelkih na 160 proizvodnih lokacijah in v 16 razvojnih centrih. Naš cilj je oblikovati mobilnost jutrišnjega dne - bodimo #StrongerTogether, zato se pridružite naši ekipi MAHLE!Vaše naloge in odgovornosti:Skupaj z dobavitelji sodelovati na razvoju novih projektovSkrb za razvoj dobaviteljev in zagotavljanje kakovosti dobaviteljevSistematsko spremljanje razvoja novih delov in izvajanje presoj procesov pri dobaviteljih Sodelovanje na raznih timih v zvezi s kakovostjo dobaviteljevIskanje potencialnih prihrankov z izkoriščanjem sinergijskih učinkov ter optimizacijoIzvajanje analiz tujega in domačega nabavnega trgaRedni mesečni obiski dobaviteljevVam delo s poslovnimi partnerji po svetu predstavlja izziv.Vaše spretnosti in veščine:VI/1, VII ali VII/1 stopnja strokovne smeri strojništva / elektrotehnike ali druga ustrezna tehnična smerZnanje angleškega jezika, želeno znanje še enega tujega svetovnega jezika Znanje in poznavanje standardov avtomobilskega sektorja Poznavanje dokumentacije in zahtev iz dokumentacije Obvladovanje IT orodij ( MS Office, SAP R3)Obvladovanje sistema kakovosti IATF 16949, ISO 9001, Problem solving, FMEA, SPC, MSA, APQP, VDA 6.3 Sposobnost  timskega dela in sprejemanja odločitevSamostojnost pri delu, samoiniciativnost, pripravljenost za dodatna usposabljanja, ustvarjalnost, komunikativnost in pozitivna naravnanost.Poleg dela v prijetnem kolektivu nudimo tudi:zanimivo in dinamično delo v novoustanovljeni skupini,stimulativno plačilo na podlagi delovne uspešnosti,strokovna izobraževanja doma in v tujini,možnost zaposlitve v naših podjetjih v tujini.Sodelavcem skozi redna srečanja in raznolike programe usposabljanja zagotavljamo številne možnosti osebne rasti in razvoja na individualni ravni. Uspešno dolgoročno sodelovanje s sodelavci je del našega poslanstva, zato cenimo učinkovitost, uspeh pa vedno primerno nagradimo in delovne naloge prilagajamo različnim obdobjem vašega življenja. Stopajte po poti uspeha. Z nami!Poleg dela v odlični ekipi vas bomo spodbujali k doseganju osebnega potenciala. Čakajo vas razburljive naloge in raznolike možnosti  kariernega razvoja.Z izbranim kandidatom oz. kandidatko bomo sklenili delovno razmerje za nedoločen čas, s polnim delovnim časom in 6-mesečnim poskusnim delom.Prijavite se zdaj.Vabimo vas, da nam pošljete pisno vlogo s podrobnim življenjepisom ter dokazili o izpolnjevanju pogojev do 10. 07. 2020 na naslov: MAHLE Electric Drives Slovenija d.o.o., Področje za kadrovanje in razvoj ljudi, Polje 15, 5290 Šempeter pri Gorici, s pripisom prijava na delovno mesto »Inženir kakovosti dobaviteljev 1- 4 – v Področju kakovosti dobaviteljev (m/ž)«.JOBS.MAHLE.COM"
Mehanik / orodjar,https://www.mojedelo.com/mehanik-orodjar/d-496183?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,11.06.2020,Silgan d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/mehanik-orodjar/d-496183?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Mehanik/orodjar    /*import pisav samo iz Google fonts, nalaganje pisav na strežnik zaradi tehnicnih omejitev ni možno*/     Silgan Ljubljana d.o.o. je del ameriške multinacionalke Silgan Holdings Inc., ki je med največjimi svetovnimi igralci v proizvodnji kovinske embalaže. Ponosni smo, da smo usmerjeni v rast in razvoj in da investiramo v tehnologijo in v nove produkte. Ponosni smo tudi na svoje korenine in tradicijo, ki se je plemenitila pod imenom Saturnus Embalaža, poznano in cenjeno po vsej bivši jugi in izven po svojem znanju o izdelavi in termični predelavi konzerv.Prihodnje leto praznujemo stoletnico obstoja. V našem podjetju zaposleni ne razmišljajo o socialni varnosti. Razmišljajo katera znanja še potrebujejo in morajo pridobiti, kako se bodo razvijali in napredovali naprej ter katere vrednote bomo skupaj gradili in utrjevali.Ali se vidite v takšnem kolektivu?Ste po izobrazbi ...... oblikovalec kovin ali podoben profil?Vas zanima ali pa imate celo že izkušnje s servisnimi deli na strojih kot so demontaža/montaža in ostala povezana dela kot so varjenje, rezanje, tuširanje…... orodjar?Ali bi želeli, da naši orodjarji v zadnjih letih pred upokojitvijo na vas prenesejo svoje znanje in izkušnje o izdelavi in vzdrževanju orodij?Vam je sprejemljivo dvoizmensko delo na lokaciji sedeža družbe in občasno fleksibilno dežurstvo ob vikendih?Želite postati del naše super ekipe v vzdrževanju kot MEHANIK / ORODJAR?Če ste na vsa vprašanja odgovorili pozitivno, potem ne oklevajte in oddajte svojo vlogo s čim več podatki o sebi in svojih izkušnjah na ljubljana@silganmp.com.Na ta naslov pošljite tudi vsa dodatna vprašanja in z veseljem se vam kmalu oglasimo z odgovorom."
Razpis za kandidata (m/ž) za mladega raziskovalca (MR) v letu 2020,https://www.mojedelo.com/razpis-za-kandidata-mz-za-mladega-raziskovalca-mr-v-letu-2020/d-497741?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,01.07.2020,02:04,01.07.2020,"Zavod za gradbeništvo Slovenije, ZAG",Ljubljana,m/ž,https://www.mojedelo.com/razpis-za-kandidata-mz-za-mladega-raziskovalca-mr-v-letu-2020/d-497741?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Samostojni strokovni delavec V11/2 m/ž     Na podlagi 112. člena Pravilnika o postopkih (so)financiranja in ocenjevanja ter spremljanju izvajanja raziskovalne dejavnostiZAVOD ZA GRADBENIŠTVO SLOVENIJEDimičeva ulica 12, 1000 Ljubljanaobjavlja javni razpis za kandidata (m/ž) za mladega raziskovalca (MR) v letu 2020pri izbrani mentorici na naslednjem raziskovalnem področju:Gradbeništvo – na področju BIM, informacijsko modeliranje gradenjdr. Katja Malovrh Rebec, raziskovalka na Oddelku za gradbeno fizikInformacijsko modeliranje gradenj (Building information modelling – BIM) zajema raziskave na številnih prebojnih področjih ravnanja s podatki, odločanja s pomočjo algoritmov, parametričnega načrtovanja in umetne inteligence. Prednost bodo imeli kandidati, ki jih zanima programiranje.Informacije o prijavi na razpis in razpisni pogoji so objavljeni na spletni strani Zavoda za gradbeništvo Slovenije (www.zag.si).Prijave z ustrezno dokumentacijo naj kandidati pošljejo do 31.7.2020 na naslov: Zavod za gradbeništvo Slovenije, Dimičeva ulica 12, 1000 Ljubljana, s pripisom »Razpis MR 2020«.Dodatne informacije za kandidate na št. 01/2804-274 vsak delavnik med 9. in 11. uro."
