VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
"2x Prodajalka m/ž - Murska Sobota, krajši delovni čas 25 ur tedensko.",https://www.mojedelo.com//2x-prodajalka-mz-murska-sobota-krajsi-delovni-cas-25-ur-tedensko/d-455706?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,24.04.2019,04:33,17.04.2019,NKD d.o.o.,Murska Sobota,m/ž,https://www.mojedelo.com//2x-prodajalka-mz-murska-sobota-krajsi-delovni-cas-25-ur-tedensko/d-455706?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,"2x Prodajalka m/ž - Murska Sobota, krajši delovni čas 25 ur tedensko.  Opis del in nalog:    -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje  -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska, komercialna ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  Nudimo:  Krajši delovni čas 25 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
Account Manager,https://www.mojedelo.com//account-manager/d-453123?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D88,24.04.2019,04:39,28.03.2019,COMPETO d.o.o.,Slovenija ,m/ž,https://www.mojedelo.com//account-manager/d-453123?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D88,"Account Manager (m/ž) Izzivi, s katerimi se bo srečeval izbrani kandidat: Naš naročnik je uspešna mednarodna družba (storitvena dejavnost) prisotna na svetovnih trgih. V svoje vrste vabijo novega sodelavca na delovnem mestu Account Manager (m/ž). KLJUČNE NALOGE-    Sodelovanje in podpora vodstvu pri pripravi letnih planov na področju prodaje,-    vzdrževanje odnosov s strankami,-    sodelovanje s strankami in iskanje skupnih rešitev,-    skrb za organizacijo in izvedbo izobraževanj in predstavitev pri strankah,-    izvajanje prodajnih aktivnosti,-    priprava prodajnih poročil in analiz,-    izdelava raznih statističnih analiz trga,-    komunikacija in koordinacija različnih aktivnosti s podružnicami iz tujine.  Zaželena znanja, izkušnje in kompetence: -       Vsaj V. stopnja izobrazbe ustrezne smeri, -    zaželeno med 1 in 5 let delovnih izkušenj na podobnem delovnem mestu (kandidati z izkušnjami na področju prodaje v finančni, trgovski, turistični ali FMCG panogi imajo prednost),-    odlične prodajne in pogajalske sposobnosti,-    odlične prezentacijske sposobnosti,-    močna razvita usmerjenost h kupcu,-    samozavesten in suveren nastop;-    dobro poznavanje računalniškega paketa MS Office; -    odlično znanje angleškega jezika (pisno in ustno) ter osnovno znanje hrvaškega jezika predstavlja prednost,-    sposobnost timskega dela,-    vozniški izpit B kategorije.OSEBNOSTNE LASTNOSTI-    Natančnost, -    zanesljivost,-    proaktivnost in samoiniciativnost.    Kaj podjetje ponuja? -    Delo v uspešnem mednarodnem okolju,-    delo v majhnem kolektivu, -    razgibano, dinamično in odgovorno delo, -    terensko delo po Sloveniji in občasna potovanja v tujino (3 do 4 letno),-    možnost dolgoročne zaposlitve. Sedež podjetja se nahaja v Ljubljani, z delom pa je možno pričeti po dogovoru. V primeru, da izpolnjujete zgoraj omenjen pogoje, vas vabimo, da nam posredujete vaš življenjepis v slovenskem in angleškem jeziku ter motivacijsko pismo (s klikom na »PRIJAVI SE«).  Več informacij lahko dobite na 051/357 116: Jasna Benko Živec ali na jasna.benko@competo.si. Vse prijave bomo obravnavali zaupno.  Rok prijave: 10.4.2019    Competo d.o.o. je svetovalno podjetje, ki se ukvarja z iskanjem in selekcijo, HR svetovanjem in razvojem. Kot zagovorniki strasti pri delu smo usmerjeni v zagotavljanje popolnega ujemanja med podjetji in kandidati ter v ustvarjanje odličnih  zaposlitvenih izkušenj. Naše delo temelji na odgovornosti - zaupanje naših naročnikov želimo upravičiti z inovativnimi in po meri ustvarjenimi storitvami.  www.competo.si/za-kandidate"
Account Manager/Technical sales (m/ž) na področju elektronike,https://www.mojedelo.com//account-managertechnical-sales-mz-na-podrocju-elektronike/d-454762?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D57,24.04.2019,04:35,10.04.2019,Arrow Electronics d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//account-managertechnical-sales-mz-na-podrocju-elektronike/d-454762?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D57,"Aplikativni inženir (FAE)    Vodilni globalni ponudnik na področju distribucije elektronskih komponent in celovitih tehnoloških rešitev ARROW Electronics d.o.o.,  razpisuje  v svojem predstavništvu v Ljubljani prosto delovno mesto:Account Manager/Technical sales (m/ž) na področju elektronikeVaše delo bo obsegalo predvsem:Tekoče spremljanje in promoviranje novih produktov (predvsem elektronske komponente) in tehnologij v elektronski industriji na področju Slovenije (glavnina) in Hrvaške,iskanje novih kupcev na področju IoT, sodelovanje s start-up podjetji,samostojna priprava ponudb, vnos naročil, komuniciranje z oddelkom marketinga in nabave,organizacija obiskov kupcev s predstavniki proizvajalcev komponent,spremljanje in poročanje o projektih, sodelovanje s tehnično podporo (FAE) in interno prodajo (ISR).Od kandidatov pričakujemo:VI. ali VII stopnjo ekonomske ali elektro oz. druge tehnične smeri,motiviranost, fleksibilnost, samoiniciativnost in komunikativnost tako znotraj kot zunaj podjetja, tekoče ustno in pisno  znanje angleščine in slovenščine,vozniški izpit B kategorije, računalniško pismenost,delovne izkušnje na področju distribucije elektronskih komponent ali v drugi tehnični prodaji so zaželene..Kaj nudimo:Delovno razmerje bomo sklenili za nedoločen čas s šestmesečnim poskusnim delom,dinamično delo v mednarodnem okolju v podjetju, ki je med „Fortune 500"",stimulativno plačilo in nagrajevanje, redno 13. plačo, regres,možnost stalnega dodatnega izobraževanja in izpopolnjevanja,službeno vozilo, ki se lahko uporablja tudi v privatnem času.Svoje ponudbe s kratkim življenjepisom v angleščini pošljite do vključno 9. maja 2019, na e-mail:simon.rusjan@arroweurope.com  ali na naslov : ARROW  ELECTRONICS d.o.o.Razpis ""Account manager""UKMARJEVA ULICA 21000  LJUBLJANAwww.arrow.com"
Administrativni referent m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-452889?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,24.04.2019,04:39,27.03.2019,Katalea Consulting d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-452889?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,"Specialist za avtomatizacijo proizvodnih procesov na področju projektiranja m/ž    KataleaConsulting d.o.o. je kadrovsko svetovalno podjetje, ki združuje različne strokovnjake z znanjem in dolgoletnimi izkušnjami iz kadrovskega področja. Naši naročniki nam zaupajo zaradi strokovnosti in predanosti delu.Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo ADMINISTRATIVNEGA REFERENTA M/ŽDelovno mesto: LjubljanaNaloge in odgovornostiSvetovanje in podpora strankam preko telefona in elektronske pošte.Reševanje reklamacij.Pošiljanje obvestil skupinam uporabnikov.Spremljanje ponudb in cen konkurence in na trgu na splošnoPreverjanje ponudnikov glede korektnosti izvajanja pogodbenih določilAnaliza prodaje ponudb in ugotavljanje razlogov ob slabi prodajiSpremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti.Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb.Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje.Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike.Pisanje in ažuriranje tekstov ponudb.Administrativna in organizacijska dela dodeljena po nalogu svoje vodjeNadomeščanja  drugih oddelkov v času dopustov in odsotnostiOd kandidata pričakujemo:Vsaj 3-4 leta delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali centru za pomoč uporabnikomAktivno (ustno in pisno) znanje angleškega jezikaAktivno (ustno in pisno) znanje hrvaškega jezikaZaključena najmanj srednješolska izobrazbaAktivno obvladovanje dela z računalnikomProgrami: Excel, Outlook, Word, Google docsZahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost, samostojnosti in natančnostBivališče v Ljubljani ali bližnji okolici.Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen časDobro delovanje v timu in hkrati dobra sposobnost samostojnega delaOdgovorno in lojalno obdelovanje zaupnih podatkovSposobnost prenašanja obremenitev zaradi opravljanja delovnih nalogNudimo:zaposlitev za polni delovni časzaposlitev za določen časredno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru)delovni čas od 9. do 17. uredelo v mladem in dinamičnem kolektivuVašo prijavo z življenjepisom in motivacijskim pismom pošljite na prijave@katalea.si. www.katalea.si"
Administrativni referent (m/ž),https://www.mojedelo.com//administrativni-referent-mz/d-455052?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D52,24.04.2019,04:35,11.04.2019,"Agencija M servis, kadrovske storitve, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-mz/d-455052?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D52,"Agencija M servis, kadrovske storitve d.o.o. je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij.   Za vodilnega ponudnika avdio, video in multimedijskih naprav ter sistemov v Sloveniji, iščemo administrativnega referenta (m/ž). Delo poteka v dopoldanskem času v Ljubljani. Administrativni referent (m/ž) Vaše delo bo obsegalo: - kalkulacije cenikov v Excel-u, glede na podane parametre- vodenje evidence vseh cenikov dobaviteljev- redno posodabljanje portfolia v sistemu Navision (uvažanje in izvažanje podatkov Excel-Navision)- skrb za obveščenost o spremembah cen, portfolia ter priprava cenikov- priprava poročil za dobavitelje v Excel-u (napovedi, prodaje, zaloga)- vnašanje nabavnih in prodajnih naročil v sistem Navision- komunikacija s kupci in dobavitelji- druga dela po navodilu nadrejenega Pričakujemo: - pogoj je tekoče znanje angleškega jezika (pistno in ustno)- napredno znanje MS Excel ter Navision- znanje nemškega jezika predstavlja prednost- komunikativnost, natančnost in motiviranost Nudimo vam: - delo v manjšem timu in v urejenem okolju- dobro in redno plačilo- možnost napredovanja- mentorstvoVse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo. Vaše prijave bomo obravnavali zaupno."
Administrativni referent,https://www.mojedelo.com//administrativni-referent/d-455672?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D33,24.04.2019,04:33,16.04.2019,Katalea Consulting d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent/d-455672?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D33,"Vzdrževalec strojev (in delavec v proizvodnji)    KataleaConsulting d.o.o. je kadrovsko svetovalno podjetje, ki združuje različne strokovnjake z znanjem in dolgoletnimi izkušnjami iz kadrovskega področja. Naši naročniki nam zaupajo zaradi strokovnosti in predanosti delu.Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo:ADMINISTRATIVNEGA REFERENTA M/ŽNaloge in odgovornostiSvetovanje in podpora strankam preko telefona in elektronske pošte.Reševanje reklamacij.Pošiljanje obvestil skupinam uporabnikov.Spremljanje ponudb in cen konkurence in na trgu na splošnoPreverjanje ponudnikov glede korektnosti izvajanja pogodbenih določilAnaliza prodaje ponudb in ugotavljanje razlogov ob slabi prodajiSpremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti.Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb.Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje.Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike.Pisanje in ažuriranje tekstov ponudb.Administrativna in organizacijska dela dodeljena po nalogu svoje vodjeNadomeščanja  drugih oddelkov v času dopustov in odsotnostiDelovni čas: polni delovni časOd kandidata pričakujemo:Vsaj 3-4 leta delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali centru za pomoč uporabnikomAktivno (ustno in pisno) znanje angleškega jezikaAktivno (ustno in pisno) znanje hrvaškega jezikaZaključena najmanj srednješolska izobrazbaAktivno obvladovanje dela z računalnikomProgrami: Excel, Outlook, Word, Google docsZahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost, samostojnosti in natančnostBivališče v Ljubljani ali bližnji okolici.Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen časDobro delovanje v timu in hkrati dobra sposobnost samostojnega delaOdgovorno in lojalno obdelovanje zaupnih podatkovSposobnost prenašanja obremenitev zaradi opravljanja delovnih nalogDelovno mesto ponuja:Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru)Delovni čas od 9. do 17. ureDelo v mladem in dinamičnem kolektivuOblika zaposlitve ali sodelovanja: zaposlitev za določen čas.Vašo prijavo z življenjepisom in motivacijskim pismom pošljite na:prijave@katalea.siRenata Miklavčič 031 302 386www.katalea.si"
Administrativno-računovodski referent ,https://www.mojedelo.com//administrativno-racunovodski-referent/d-453030?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D88,24.04.2019,04:39,28.03.2019,TERRA JCB d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrativno-racunovodski-referent/d-453030?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D88,"Serviser gradbene mehanizacije      Podjetje TERRA JCB, d.o.o., je bilo v Sloveniji ustanovljeno leta 1993 na pobudo skupine TERRA, ki je v Avstriji pričela z delovanjem že leta 1953. Ustanovitev podjetja v Sloveniji je pomenilo nadaljevanje 40-letne tradicije prodaje strojev in opreme JCB v Sloveniji. Terra JCB d.o.o. je edini pooblaščeni generalni zastopnik in uvoznik za stroje in opremo te znamke.V svoje vrste vabimo Administrativno-računovodski referent m/žOd vas pričakujemo:najmanj V. stopnjo izobrazbe, ekonomske smeri;                                        vsaj 2 letne delovne izkušnje na podobnih delovnih mestih;znanje angleškega jezika;dobro poznavanje MS Office okolja (Word, Excel, Pwp, Internetna uporaba);dobro poznavanje računovodstva;zaželeno poznavanje programa Vasco;poznavanje evidenc v INTRASTAT-u.Opis del in nalog:knjiženje poslovne dokumentacije, priprava kompenzacij in pogodb,  vodenje kadrovske evidence, vodenje različnih evidenc zaposlenih (dopust, delovna doba, tečaji), priprava dokumentacije za udeležbo na javnih razpisih, vodenje administracije, ostale naloge v skladu z navodili vodstva.Vaše ponudbe sprejemamo do vključno 27.4.2019 preko portala MojeDelo.com."
Administrator I,https://www.mojedelo.com//administrator-i/d-455840?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,24.04.2019,04:32,17.04.2019,ATLANTIC GRUPA-Droga Kolinska d.d.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-i/d-455840?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,Poslovni asistent (m/ž)
Administrator klicnega centra,https://www.mojedelo.com//administrator-klicnega-centra/d-455597?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D37,24.04.2019,04:33,16.04.2019,Interblock d.d.,Mengeš,m/ž,https://www.mojedelo.com//administrator-klicnega-centra/d-455597?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D37,"Skladiščnik    ADMINISTRATOR KLICNEGA CENTRA (m/ž)OPIS DELOVNEGA MESTA:Vodenje vhodnih/izhodnih klicev in evidentiranje klicev. Vodenje zahtevkov javljenih preko elektronske pošte in evidentiranje zahtevkov v informacijski sistem. Odpiranje servisnih nalogov in delegiranje servisnih tehnikov.Pridobivanje povratnih informacij po pripravljenih skriptah in zagotavljanje potrebnih informacij servisnim tehnikom.Priprava podatkov za organizacijo poslovnih poti za servisne tehnike. Obdelava in zaključevanje servisnih nalogov.Obveščanje strank, servisnih tehnikov, prodajalcev in drugih oseb v organizaciji.Priprava poročil.Druge naloge po navodilu vodje. OD VAS PRIČAKUJEMO:Tekoče govorno in pisno sporazumevanje v angleškem jeziku.Delovne izkušnje v klicnih centrih oziroma s področji opisanih nalog.Dobre komunikacijske  in pisne sposobnosti.Sposobnosti izvajanja več nalog, določanja prioritet in učinkovitega upravljanja časa. NUDIMO VAM:zaposlitev za določen čas šestih mesecev s poskusno dobo ter kasneje možnost zaposlitve za nedoločen čas, triizmensko delo,zanimivo in dinamično delo, v podjetju, ki deluje v mednarodnem okolju, usposabljanja za potrebe delovnega mesta,urejeno delovno okolje,začetek dela je takoj oz. po dogovoru.Vse zainteresirane kandidate prosimo, da pošljejo prošnjo skupaj z življenjepisom v slovenskem in angleškem jeziku (obvezno) na careers@interblockgaming.com (v zadevo elektronske pošte obvezno navedite šifro: 130) do 10.05.2019."
Administrator m/ž,https://www.mojedelo.com//administrator-mz/d-455194?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D49,24.04.2019,04:35,12.04.2019,"OPTIPRINT, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz/d-455194?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D49,"Organizator del Diplomska.si    Podjetje Optiprint, d.o.o., je bilo ustanovljeno leta 2009 z namenom ustvarjanja cenovno dostopnega in za poslovne uporabnike brezskrbnega najema barvnih tiskalnikov in multifunkcijskih naprav. Danes smo doma in v tujini uveljavljeno hitro rastoče podjetje, ki na podlagi lastnega tehnološkega razvoja trži najem barvnih tiskalnikov, multifunkcijskih naprav in fotokopirnih strojev. S franšizno skupino pokrivamo celotno Slovenijo, prisotni pa smo tudi na Hrvaškem, v Bosni in Hercegovini, Srbiji, Romuniji, Avstriji in na Češkem. Nenehno stremimo k razvoju naprednih načinov tiskanja in k izboljšavi delovnih procesov, ki zaposlenim in franšizojemalcem lajšajo delo, strankam pa nudijo prijaznejšo in cenovno dostopno storitev.ADMINISTRATOR (m/ž)Opis delovnega mesta:priprava kompenzacijskih pogodburejanje podatkovnih baz in spletne stranivnos podatkov v poslovni informacijski sistem Pantheonnaročanje pisarniškega in promocijskega materialapriprava potnih nalogov in dnevnikov voženjrezervacija hotelov in letalskih kartpriprava različnih poročil, tabel v Excelutajniška dela (pošta, postrežba, priprava sejne sobe, daril itd.)Pričakujemo:organiziranost, natančnost, marljivost, pozitivno naravnanostnapredno znanje dela z računalnikomvsaj 2 leti delovnih izkušenj na enakem ali podobnem delovnem mestu (prednost)osnovno znanje angleškega jezikaPričetek dela: čim prej.Nudimo:delo v urejenem in prijetnem delovnem okoljuustrezno uvajanjezaposlitev za določen čas 1 leta (vsaj) za čas nadomeščanja zaradi starševskega dopustaČe se v našem oglasu prepoznate in vam razpisano delovno mesto predstavlja izziv, vas vabimo, da nam pošljete svojo prijavo z življenjepisom in pripisom »ADMINISTRATOR« na cv@optiprint.si. Za dodatne informacije smo prav tako dosegljivi na tem e-naslovu."
