VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
1 x Poslovodja m/ž v podjetju NKD d.o.o. Idrija,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-idrija/d-464318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,17.07.2019,04:37,01.07.2019,NKD d.o.o.,Idrija,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-idrija/d-464318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"1 x Poslovodja m/ž v podjetju NKD d.o.o. Idrija  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje   -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.            Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
1 x Poslovodja m/ž v podjetju NKD d.o.o. Ilirska Bistrica,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-ilirska-bistrica/d-464320?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,17.07.2019,04:37,01.07.2019,NKD d.o.o.,Ilirska Bistrica,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-ilirska-bistrica/d-464320?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"1 x Poslovodja m/ž v podjetju NKD d.o.o. Ilirska Bistrica  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje   -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.            Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
1 x Poslovodja m/ž v podjetju NKD d.o.o. Osrednja Slovenija,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-osrednja-slovenija/d-463375?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,17.07.2019,04:33,11.07.2019,NKD d.o.o.,Osrednja Slovenija,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-osrednja-slovenija/d-463375?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,"1 x Poslovodja m/ž v podjetju NKD d.o.o. Osrednja Slovenija  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje   -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.            Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
"2x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Idrija,  za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//2x-prodajalka-mz-v-poslovni-enoti-nkd-doo-idrija-za-krajsi-delovni-cas-30-ur-tedensko/d-464319?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,17.07.2019,04:37,01.07.2019,NKD d.o.o.,Idrija,m/ž,https://www.mojedelo.com//2x-prodajalka-mz-v-poslovni-enoti-nkd-doo-idrija-za-krajsi-delovni-cas-30-ur-tedensko/d-464319?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"2x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Idrija,  za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Zaposlitev za krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
"2x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Ilirska Bistrica,  za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//2x-prodajalka-mz-v-poslovni-enoti-nkd-doo-ilirska-bistrica-za-krajsi-delovni-cas-30-ur-tedensko/d-464322?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,17.07.2019,04:37,01.07.2019,NKD d.o.o.,Ilirska Bistrica,m/ž,https://www.mojedelo.com//2x-prodajalka-mz-v-poslovni-enoti-nkd-doo-ilirska-bistrica-za-krajsi-delovni-cas-30-ur-tedensko/d-464322?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"2x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Ilirska Bistrica,  za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:  IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 leti  Nudimo:  Zaposlitev za krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
Absolvent tehnične univerze,https://www.mojedelo.com//absolvent-tehnicne-univerze/d-463175?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,17.07.2019,04:39,18.06.2019,Alten,"Gradec, Dunaj",m/ž,https://www.mojedelo.com//absolvent-tehnicne-univerze/d-463175?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D91,"TU/ FH Absolvent (m/w/d)    Absolvent tehnične univerze (m/ž/d)Gradec, DunajVaše možnosti kot absolvent tehnične univerze so:zaposlitev v podjetju ALTEN Austria;se zakoreniti na strokovnem področju in se razviti v tehničnega strokovnjaka npr. pri raziskavi in razvoju, kostrukciji, tehničnem izračunavanju, razvoju programske in/ali strojne opreme (SW & HW Development), elektro-načrtovanju, projektmenedžmentu, avtomatizaciji ali tehničnem zagonu;da samostojno prevzamete naloge in podprete našo ekipo pri opravljanju/vodenju projektov v podjetju ali direktno na lokaciji stranke;da sodelujete z našimi notranjinimi oddelki, kot sta npr. poslovno upravljanje oz. BusinessManagement.Vaš profil:ustno in pisno sporazumevanje v angleškem in/ali nemškem jeziku;uspešno zaključen študij ene od naslednjih strok:Tehnologija vozilInženiring strojništva in napravElektrotehnikaRazvoj programske opreme v kombinaciji z ekonomijoIndustrijski in strojniški inženiringAvtomatizirana ali samodejna tehnologijaInformatikaBiomedical inženiringProcesna tehnikaTehnična fizikaPoleg tega imate prednost, če ste si pridobili prve delovne izkušnje (npr. v študijski praksi) in imate zanimanje za sodelovanju v mladi, znani in hitro se razvijajoči ekipi z možnostjo osebne izmenjave med sodelavci ter z dodatno možnostjo razvoja.Če izpolnjujete navedene pogoje, potem se veselimo vaše prijave!Nudimo vam dobro priložnost za vstop v abmiciozno podjetje s plačo 2.900,- € brutto na mesec (14krat na leto), z izrecno možnostjo doplačilo za dodatne kvalifikacije in morebitne večje poklicneizkušnje.Iščete zanimivno delovno mesto in redno delovno razmerje?Potem se javite na career@alten.at.Kontaktna oseba:Sandra PrillerRecruiting Project Manager+43 316 401485 – 0career@alten.at"
ADMINISTRATIVNI REFERENT V NABAVI (M/Ž),https://www.mojedelo.com//administrativni-referent-v-nabavi-mz/d-464355?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,17.07.2019,04:37,01.07.2019,WORKFORCE d.o.o. ,Ljubljana,m/ž,https://www.mojedelo.com//administrativni-referent-v-nabavi-mz/d-464355?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D67,"Smo regionalno podjetje za upravljanje človeških virov, ki deluje v državah regije Adria – v Sloveniji, Srbiji, Bosni in Hercegovini, Hrvaški, Črni gori, Makedoniji in Albaniji. Imamo več kot dvajset let izkušenj. Dnevno poslujemo z več kot 1.000 strankami in 12.000 poslovnimi partnerji.   Nudimo storitve po meri za zaposlovalce in iskalce zaposlitve. Poiščemo enega ali več sodelavcev. Izvajamo prilagojeno ali trajno zaposlovanje, upravljamo s človeškimi viri, nudimo pravno podporo, podporo pri obračunu plač in zagotavljanju skladnosti poslovanja.  Iskalcem zaposlitve pomagamo načrtovati poklicno pot in poiskati najbolj ustrezno zaposlitev.  Naš cilj je pomagati pri rasti poslovanja in poklicni rasti.     Za vodilnega ponudnika avdio, video in multimedijskih naprav ter sistemov v Sloveniji, iščemo administrativnega referenta v nabavi (m/ž). Delo poteka v dopoldanskem času v Ljubljani. ADMINISTRATIVNI REFERENT V NABAVI (M/Ž) Vaše delo bo obsegalo: - Kalkulacije cenikov v Excel-u, glede na podane parametre- Vodenje evidence vseh cenikov dobaviteljev- Redno posodabljanje portfolia v sistemu Navision (uvažanje in izvažanje podatkov Excel-Navision)- Skrb za obveščenost o spremembah cen, portfolia ter priprava cenikov- Priprava poročil za dobavitelje v Excel-u (napovedi, prodaje, zaloga)- Komunikacija s kupci in dobavitelji- Druga dela po navodilu nadrejenega Pričakujemo: - Pogoj je tekoče znanje angleškega jezika (pisno in ustno)- Napredno znanje MS Excel ter Navision- Znanje nemškega jezika predstavlja prednost- Komunikativnost, natančnost in motiviranost Nudimo vam: - Delo v manjšem timu in v urejenem okolju- Dobro in redno plačilo + ugodnosti- Možnost napredovanjaVse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo. Vaše prijave bomo obravnavali zaupno."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-464577?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D60,17.07.2019,04:36,02.07.2019,ADECCO H.R. d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-mz/d-464577?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D60,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator (m/ž)  Opis delovnega mesta: Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri, v svoje vrste vabi odgovorno in zanesljivo osebo, ki bo opravljala delo na delovnem mestu Administratorja (m/ž) v poslovni enoti Koper.   Pričakujemo: Administrator (m/ž) se bo na svojem delovnem mestu srečeval z naslednjimi nalogami: -    priprava pogodb o zaposlitvi,-    skrb za pridobitev podatkov potrebnih za zaposlitev,-    prijave in odjave delavcev iz zavarovanj,-    urejanje kadrovske evidence in arhiva,-    priprava podatkov za obračun plač,-    priprava internih poročil in poročil za naročnike,-    komunikacija z naročniki in zaposlenimi,-    kontrola kazalnikov uspešnosti in analiza podatkov, -    usklajevanje dela in stalna komunikacija z ekipo v poslovni enoti, -    delovanje v skladu s strategijo podjetja in z vsemi zakonskimi določili. K prijavi vabimo kandidate, ki:-    imajo zaključeno VI. stopnjo izobrazbe,-    odlično poznajo orodja MS Office (napredna uporaba Excela) in program Navision (ni pogoj, je pa prednost),-    govorijo italijanski jezik, -    imajo vsaj tri leta delovnih izkušenj na primerljivem delovnem mestu,-    imajo dobro poznavanje aktualne delovnopravne zakonodaje,-    v sebi združujejo analitičnost, natančnost in željo za delo s podatki in ljudmi.Vabimo vas, da se na delovno mesto prijavite s klikom na gumb »prijava« najpozneje do 15.7.2019. Vaše prijave bomo obravnavali diskretno.   Nudimo: Izbranemu kandidatu ponujamo:-    zaposlitev za nedoločen čas, -    delo v profesionalnem in dinamičnem okolju,-    delo v visoko motiviranem kolektivu, ki prisega na timsko delo in spodbuja osebni in profesionalni razvoj vsakega člana.    Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-466081?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D4,17.07.2019,04:30,16.07.2019,Porsche Slovenija d.o.o.,Ljubljana ,m/ž,https://www.mojedelo.com//administrator-mz/d-466081?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D4,"Sodelavec v informatiki    Podjetje Porsche Slovenija je uvoznik za avtomobilske znamke Volkswagen osebna vozila, Volkswagen gospodarska vozila, Audi, SEAT in Škoda. Prodajo izvajamo s pomočjo pooblaščene mreže trgovcev, vzdrževanje in servisiranje vozil, oskrbo z originalnimi nadomestnimi deli in originalno dopolnilno opremo pa zagotavljamo s pomočjo pooblaščenih servisov.S strokovnim usposabljanjem sodelavcev pri uvozniku in vseh zaposlenih v prodajno servisni mreži ustvarjamo pogoje za odlične rezultate in navdušenje med kupci vozil naših blagovnih znamk.S timskim delom, sodelovanjem, strokovnostjo, ustvarjalnostjo in zavezanostjo h kakovosti bomo tudi v prihodnosti gradili vodilno mesto na slovenskem trgu. Za nadaljevanje uspešne poti v mednarodnem poslovnem okolju potrebujemo zanesljive in motivirane sodelavce, ki želijo in znajo združiti svoje osebne cilje z jasno začrtanimi cilji našega podjetja.Razpisujemo delovno mestoAdministrator m/žVaše naloge bodo:sprejemanje in obveščanje sodelavcev o prihodih obiskovalcevsprejemanje in posredovanje klicev sodelavcemobdelava in razdeljevanje poštenabava pisarniškega materiala in opremeobdelava podatkov o prisotnosti sodelavcev na delovnem mestuopravljanje drugih nalog po navodilih nadrejenihPričakujemo: V. stopnja izobrazbe administrativne, ekonomske ali upravne smeri1 leto delovnih izkušenj na enakem ali podobnem delovnem mestuodlične organizacijske sposobnostiaktivno znanje angleškega jezika, znanje nemškega jezika je prednost računalniško pismenost (predvsem poznavanje Excela)komunikativnost, odzivnost, prilagodljivost, vljudnost in ustrežljivostveselje do dela z ljudmiurejenost, samozavesten in prepričljiv nastopNudimo:samostojno in dinamično delomožnost osebnega razvojaprijetno delovno okolje z dnevno ponudbo sadja, timskimi dogodki, možnostjo rekreacije in druge ugodnosti za zaposlenedelo v uglednem podjetju in s prijetnimi ljudmiDelovno razmerje bomo sklenili za določen čas enega leta oziroma do vrnitve začasno odsotne delavke s porodniškega dopusta. Vabljeni k prijavi preko portala Moje delo do vključno 28.07.2019.Veselimo se osebnega srečanja z Vami!"
Administrator omrežja (ž/m),https://www.mojedelo.com//administrator-omrezja-zm/d-465576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D33,17.07.2019,04:33,10.07.2019,SSI SCHÄFER IT SOLUTIONS GMBH,Graz,m/ž,https://www.mojedelo.com//administrator-omrezja-zm/d-465576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D33,DevOps System Engineer (ž/m)
