VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Finančno prodajni analitik -Senior,https://www.mojedelo.com/financno-prodajni-analitik-senior/d-497462?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,ALBAUGH TKI d.o.o.,Rače,m/ž,https://www.mojedelo.com/financno-prodajni-analitik-senior/d-497462?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Gasilec    Uspešno mednarodno podjetje, ki se ukvarja z proizvodnjo in distribucijo fitofarmacevtskih sredstev, zaradi želje po širitvi svoje ekipe, medse vabi novega sodelavca na področju financ, delovno mestoFinančno prodajni analitik -SeniorOPIS DELOVNEGA MESTA:Sodelovanje pri pripravi plana za matično družbo in ostale povezane družbePriprava finančnih in prodajnih analiz poslovanja na medletni in letni ravni za zunanje in notranje uporabnikePriprava analiz profitabilnosti Analiza stroškov, prodaje in priprava poročil za potrebe notranjih uporabnikov.Predlaganje ukrepov za izboljšanje poslovanja Sodelovanje pri implementaciji novih procesov in pristopov ter projektnih nalogah.Izdelava mesečnih, četrtletnih in letnih statističnih poročil za zunanje uporabnike.Sodelovanje pri pripravi zaključnega računa in izdelavi letnega poročila. KAJ PRIČAKUJEMO:zaključeno visokošolsko ali univerzitetno izobrazbo ekonomske smeri – zaželene izkušnje v računovodstvu in controlinguodlično ustno in pisno znanje angleškega jezikanapredno znanje  Excel-azaželeno poznavanje Microsoft Dynamics (Navision)razvite komunikacijske sposobnostisposobnost za timsko delo, samostojnost, natančnost, vztrajnosturejenostvozniški izpit B kategorijepotrdilo o nekaznovanosti KAJ NUDIMO:Nudimo zaposlitev za polni delovni čas v  mladem in povezanem kolektivu, za določen čas 3 mesece, z možnostjo zaposlitve za nedoločen čas. Vašo prijavo pričakujemo v slovenskem in angleškem jeziku do vključno 05.07.2020 po pošti ali na mail: vmedved@albaugh.eu."
Različni profili,https://www.mojedelo.com/razlicni-profili/d-497385?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,"Holding Kobilarna Lipica, d.o.o.",Sežana,m/ž,https://www.mojedelo.com/razlicni-profili/d-497385?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Različni profili   Kobilarna Lipica je dom lipicanca in največja kobilarna z lipicanci na svetu. Njena edinstvena zgodba se je začela leta 1580, danes pa se razvija v pravi konjeniški park, ki obiskovalce povezuje s konji, konjeniško kulturo, bogato kulturno dediščino. Območje parka hkrati ponuja idilično naravno okolje za sprostitev ter številne možnosti za aktivna, edinstvena doživetja. V konjeniškem parku Lipica, poleg doživetij v kobilarni, obiskovalce razveseljujemo z različnimi dogodki skozi celo leto. Obiskovalcem omogočamo oddih v Hotelu Maestoso ter jih razvajamo s kulinaričnimi dobrotami najboljšega, kar ponuja Kras. Poleg ljubiteljev konj, združuje Lipica na enem mestu tudi športne navdušence s področja golfa, saj lahko ti, zaradi ugodne klime, čare zelenih travnatih površin koristijo tudi skozi zimsko sezono.     Delovna mesta, kI JIH želimo zapolnitiKuharNatakarBazenski tehnikElektrotehnikKmetijski strojnikKonjarJahačKovačAvdio-video tehnik   Organizacijska kultura in klimaV organizaciji veje dobra klima.Naša vizija in ciljiPostati destinacija, ki bo združevala odlično hotelsko ponudbo obogateno z welless in spa ponudbo na eni strani in sodobnim konjeniškim centrom na drugi strani.     oddaj cv       PREVERITE PRISOTNE DELODAJALCE   PROGRAM KARIERNIH PREDAVANJ   KARIERNE TOČKE MOJEDELO.COM"
Različni profili,https://www.mojedelo.com/razlicni-profili/d-497382?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Incom d.o.o.,Ajdovščina,m/ž,https://www.mojedelo.com/razlicni-profili/d-497382?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Različni profili   Incom je največji proizvajalec sladoleda v Sloveniji in spada med najbolj inovativna podjetja v svoji panogi. Z več kot 450 zaposlenimi podjetje že 29 leto proizvaja in izvaža izdelke v več kot 30 držav na 3 različne kontinente ter gradi svoj ugled kot sodoben in zanesljiv partner. Neprestane izboljšave, vlaganje v razvoj, inovativen duh ter dinamičnost so najpomembnejše prednosti in gonilo podjetja.     Delovna mesta, kI JIH želimo zapolnitiV svoj uspešen kolektiv vabimo kadre za delovna mesta: Skladiščnik v hladilnici, Materialni manipulant, Upravljavec stroja/naprave, Materialni oskrbnik, Delavec v hladilnici, Delavec v proizvodnji.   Glavne dejavnosti podjetjaGlavna dejavnost podjetja je proizvodnja kakovostnih sladoledov in zamrznjenih desertov.Organizacijska struktura in klimaMlad kolektiv, hitra in stalna rast, mednarodno okolje, zahtevni tuji kupci in stremenje k stalnemu razvoju in inovacijam je del kulture podjetja, kjer se zavedamo, da so zaposleni in njihovo znanje ključna dodana vrednost, ki vpliva na končni uspeh.Naša vizija in ciljiVIZIJA:Biti najboljši in najbolj inovativen proizvajalec sladoleda in zamrznjenih desertov na Svetu.Prepričati poslovne in končne kupce s kvaliteto izdelkov in okusi, ki postavljajo nove mejnike v industriji proizvodnje sladoleda.Graditi na lastnem razvoju in inovativnem uvajanju novih okusov, tehnologij in embalaže.Razvijati nove blagovne znamke in utrjevati obstoječe s ciljem, da sledijo novim trendom in smernicam.Ostati vodilni na področju proizvodnje in ponudbe kakovostnih sladoledov in zamrznjenih desertov v Sloveniji.POSLANSTVO:Je usmerjeno v zadovoljevanje naraščajočih zahtev in želja sodobnega potrošnika z razvojem in ponudbo široke palete okusov in vrst visokokakovostnih sladoledov, desertov in drugih zamrznjenih sladic.Kaj pričakujemo od novih sodelavcevOd novih sodelavcev pričakujemo energičnost, kreativnost, sposobnost samostojnega ter timskega dela, komunikativnost, organizacijske sposobnosti, lojalnost, natančnost, fleksibilnost ter odgovornost do dela.     oddaj cv       PREVERITE PRISOTNE DELODAJALCE   PROGRAM KARIERNIH PREDAVANJ   KARIERNE TOČKE MOJEDELO.COM"
CRM specialist (m/ž),https://www.mojedelo.com/crm-specialist-mz/d-497338?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Gorenjska banka d.d. Kranj,Kranj,m/ž,https://www.mojedelo.com/crm-specialist-mz/d-497338?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Digital marketing specialist    PREPOZNAMO TISTO,KAR VAM JE ZARES POMEMBNO.Če iščete nove razvojne priložnosti vas vabimo, da se nam oglasite. V svoji sredini si želimo tiste, ki verjamete v timsko delo in razvoj ter čutite odgovornost za ustvarjanje uspešne bančne prihodnosti. Zaradi sprememb na trgu, avtomatizaciji poslovanja in vse večji zahtevnosti strank je CRM Specialist postal nepogrešljiv v sodobnem poslovnem svetu. Upravljanje odnosov s strankami (angl. Customer Relationship Management) je v prodaji pomembno. Dobro poznavanje naših strank je ključ do prave dodane vrednosti naših storitev. Vloga CRM specialista je tesno povezana s prodajo, kakovostjo storitve in ugledom znamke na trgu.    Iščemo CRM Specialista (m/ž) v Sektorju marketinga in digitalizacijeIščemo CRM Specialista (m/ž) v Sektorju marketinga in digitalizacije. Vaše glavne odgovornosti na delovnem mestu CRM specialist bodo:načrtovanje CRM strategij pridobivanja novih strank, zagotavljanja dobre uporabniške izkušnje in ohranjanja strank; razvoj CRM procesov in procesov trženja produktov z vidika CRM (kampanije, kanali, spremljava učinkovitosti),vključevanje CRM procesov v ostale procese v banki, revidiranje prodajnih priložnosti in priprava modelov analiz za tržne aktivnosti po produktih,vzpostavitev CRM podatkovnega modela in izgradnja CRM podatkovnih virov, ki bodo zagotavljali pridobivanje vseh potrebnih informacij za ključne točke v življenjskem ciklusu stranke in za učinkovito trženje produktov;    vpeljava in integracija orodja CRM,podpora ostalim timom pri analiziranju poslovnih trendov in pri uporabi orodja CRM,sodelovanje pri izvedbi operativnih planov skladno s sprejetimi odločitvami,sodelovanje v projektnih skupinah in pri predstavitvah upravi.Kaj iščemo pri kandidatih?VII. stopnja izobrazbe ekonomske, informacijske, matematične smeri ali druge tehniške/naravoslovne, zaželene so kompetence tako s področja CRM, kot informacijske tehnologije,4 leta delovnih izkušenj na področju CRM, zaželeno v bančni dejavnosti,izkušnje s prodajnimi pristopi;,visoko motiviranost za delo, ambicioznost, natančnost in samostojnost,komunikativnost, timsko delo in aktiven prispevek k doseganju skupnih ciljev,sposobnost hitrega učenja na podlagi intenzivnih usposabljanj in izobraževanj ,odlično poznavanje programskih orodij MS Office,izkušnje pri delu z bazami podatkov in analitičnimi orodji,ciljna usmerjenost, odgovornost in občutek za poslovno razmišljanje,aktivno znanje angleškega jezika,vozniški izpit kategorije B.Bi želeli delati v okolju, ki vam ponuja razvoj in medsebojno sodelovanje?Prizadevamo si za nenehen razvoj znanja in kompetenc znotraj banke. Nenehno skrbimo za dobro počutje sodelavcev na delovnem mestu z odprto in transparentno komunikacijo ter organizacijo raznovrstnih dogodkov, s katerimi krepimo medsebojno sodelovanje.Ponujamo vam:delo v urejenem delovnem okolju,delovno razmerje za nedoločen čas, s 5 mesečnim poskusnim delom,strokoven in pozitivno naravnan kolektiv,možnost strokovnega usposabljanja in izobraževanja,možnost pridobivanja bančnih izkušenj,ustvarjalno organizacijsko kulturo in timsko vzdušje,sodelovanje v ekipi zagnanih in dinamičnih sodelavcev,možnost vključitve v sistem dodatnega pokojninskega zavarovanja, financiranega s strani banke.Prijava:Če ste se prepoznali v opisu in si želite delati v visoko profesionalnem okolju, vas vabimo, da se prijavite preko epošte: zaposlitev@gbkr.si. Ob prijavi priložite življenjepis ter v polju zadeva pripišite: »CRM Specialist«. Prijavo lahko oddate do vključno 30.06.2020.Delovno mesto se nahaja v Kranju na sedežu banke."
Produktni vodja (m/ž),https://www.mojedelo.com/produktni-vodja-mz/d-497336?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Addiko Bank d.d.,Ljubljana,m/ž,https://www.mojedelo.com/produktni-vodja-mz/d-497336?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Samostojni podatkovni specialist    Z namenom krepitve naše ekipe iščemo novega sodelavca ali sodelavko v oddelku Podpora prodaji podjetjem na delovnem mestu:PRODUKTNI VODJA (m/ž)Kraj zaposlitve: Ljubljana Addiko Bank, d.d., je banka, ki nudi finančne produkte in storitve občanom in podjetjem na nov in enostaven način. Težimo k novim vrednotam: osredotočamo se na pomembno, smo učinkoviti in komuniciramo preprosto.Vaše naloge bodo obsegale: optimizacija in digitalizacija delovnih procesov pri poslovanju s podjetji,razvoj novih produktov in storitev, skrb za produkte v vseh fazah življenjskega cikla,priprava dokumentov vezanih na produkte (delovna navodila, brošure za stranke, ceniki, splošni pogoji ...),sodelovanje pri pripravi prodajnih in trženjskih akcij z namenom pospeševanja prodaje,priprava analiz prodaje produktov ter odkrivanje trendov in povezav, raziskava in analiza tržnih gibanj in konkurence ter ugotavljanje potreb strank,opravljanje drugih del po nalogu nadrejenega in v skladu z notranjimi predpisi.Od vas pričakujemo:visoko ali višjo strokovno izobrazbo,poznavanje produktov, delovnih procesov in storitev s področja poslovanja s pravnimi osebami, odlično poznavanje MS Office,ciljno usmerjenost, natančnost, samoiniciativnost, spodobnost analitičnega razmišljanja,aktivno znanje angleškega jezika, zaželeno najmanj 3 leta delovnih izkušenj pri podobnih delih. Kaj ponujamo:zaposlitev za nedoločen čas s 6 mesečno poskusno dobo,dinamično okolje z možnostjo dodatnega izobraževanja,stalno izmenjavo izkušenj in znanj,možnost strokovnega in osebnega razvoja.Si želite izvedeti več o naši poslovni usmeritvi, delovnem mestu ter strokovni ekipi? Vabljeni k prijavi na prosto delovno mesto preko povezave."
Strokovni sodelavec za kadre - Mobilni rekruter (m/ž),https://www.mojedelo.com/strokovni-sodelavec-za-kadre-mobilni-rekruter-mz/d-497325?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,REKRUTER jkps d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/strokovni-sodelavec-za-kadre-mobilni-rekruter-mz/d-497325?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"DevOps inženir (m/ž)    Naš naročnik je uspešno Italijansko podjetje, katero razpolaga že z 48 poslovalnicami po vsej Sloveniji. V svoje vrste vabijo novega sodelavca za kadre.Strokovni sodelavec za kadre - Mobilni rekruter (m/ž)Vaše odgovornosti bodo:Iskanje in selekcija kadrov za delo v poslovnih enotah po Sloveniji,sodelovanje in predstavitev profilov delovnih mest zunanjim inštitucijam (zaposlitveni portali, agencije, šole, zavodi, sejmi, itd.),skrb za izobraževanje zaposlenih in razvoj blagovne znamke delodajalca,upravljanje s človeškimi viri v podjetju.Od vas pričakujemo:Izobrazbo družboslovne smeri VI/2 ali VII. raven (zaželena smer psihologija),poznavanje slovenskega trga delovne sile predvsem v trgovinski branži,najmanj 3 leta delovnih izkušenj na področju iskanja in selekcije kadrov,visoka stopnja integritete,zelo dobro razvite komunikacijske in organizacijske sposobnosti, agilnost, samostojnost in samoiniciativnost pri delu, zanesljivost, fleksibilnost, pripravljenost na učenje,stremljenje k doseganju vrhunskih rezultatov,dobro znanje italijanskega oz. angleškega jezika.Nudimo:Zaposlitev za nedoločen čas s poskusno dobo 6 mesecev,delo v mladem in dinamičnem kolektivu,stimulativno plačilo,vsa potrebna izobraževanja, ki se jih potrebuje za delo,možnost osebnega in strokovnega razvoja,uporabo službenega vozila,terensko delo (približno 3x na teden).Pogodba o zaposlitvi bo sklenjena direktno pri naročniku.V kolikor si želite nove zaposlitve, vas vabimo, da pošljete prijavo z življenjepisom v angleškem in slovenskem jeziku na elektronski naslov petra@rekruter.si, s pripisom delovnega mesta.Diskretnost je zagotovljena.#najboljšisoznami"
Kamnolomski delavec,https://www.mojedelo.com/kamnolomski-delavec/d-497318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Gorenjska gradbena družba d.d.,Kranj,m/ž,https://www.mojedelo.com/kamnolomski-delavec/d-497318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Voznik tovornega vozila    KAMNOLOMSKI DELAVECOPIS DELOVNEGA MESTA:opravlja dela na postrojenju (čiščenje strojev, mrež, tlakov, silosov,…)opravlja vzdrževalna dela na objektihposlužuje stroje in naprave v kamnolomuKAJ PRIČAKUJEMO:II. stopnjo izobrazbeodgovornost do delaKAJ NUDIMO:zaposlitev za določen čas z možnostjo podaljšanja za nedoločen časstimulativno in redno plačilodinamično delovno okoljePrijave ustreznih kandidatov s kratkim življenjepisom sprejemamo na mail: info@ggd.si ali na naslov Gorenjska gradbena družba d.d., Jezerska cesta 22, 4000 Kranj do 13.07.2020. Skupina Gorenjska gradbena družba d.d. je podjetje, ki se  ukvarja z gradnjo vseh vrst inženirskih objektov, objektov nizke in visoke gradnje, zimskim in letnim vzdrževanjem cest, razvojem, proizvodnjo in prodajo asfaltnih zmesi, betonskih mešanic ter kamnitih agregatov. Poleg tega projektira in načrtuje gradbene objekte, izdeluje kovinske konstrukcije, izdeluje in vzdržuje talne označbe, opravlja prevozne in strojne storitve ter v lastnem laboratoriju preiskuje asfalte, betone in kamnite agregate. Ustanovljena je bila leta 1962 in ima več kot 500 zaposlenih."
Sobarica/sobar (m/ž),https://www.mojedelo.com/sobaricasobar-mz/d-497312?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Hotel A, Petrovče ,m/ž,https://www.mojedelo.com/sobaricasobar-mz/d-497312?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Administrator    Želite postati del naše ekipe?PE HOTEL A,  Mala Pirešica 20, 3301  Petrovče (DRAGANOVIĆ D.O.O.) Več o nas www.hotel-a.siV naš delovni tim vabimoSOBARICA/SOBAR(Žalec)Vaše zadolžitve bodo obsegale: čiščenje hotelskih sob in pripadajočih prostorovprevzem in oddaja perilavodenje evidenc o opravljenem delu in porabljenem materialudnevni pregled in popis sobnega inventarjaskrb za okrasne rastlineOd vas pričakujemo:končana osnovna šolazaželene so delovne izkušnje s področjavozniško dovoljenje B kategorijeprednost imajo kandidati iz Žalca, Celja in okoliceIščemo sodelavca(-ko), ki/je:ima smisel za red in čistočonatančen, prijazen, urejen in ima veselje do delaje zanesljiv in odgovorenNudimo vam:zaposlitev s polnim delovnim časom za določen čas (za čas usposabljanja); z možnostjo dolgoročnega sodelovanjaurejeno in prijazno delovno okoljePrijavo pošljite na elektronski naslov: draganovic@siol.net ali po pošti DRAGANOVIĆ D.O.O. Cesta ob železnici 4, 3310  Žalec do vključno 18.07.2020 s pripisom za katero delovno mesto se prijavljate: SOBARICA/SOBAR.Obravnavali bomo vloge, ki izpolnjujejo zgoraj navedene zahteve."
Natakar (m/ž),https://www.mojedelo.com/natakar-mz/d-497310?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Hotel A, Petrovče ,m/ž,https://www.mojedelo.com/natakar-mz/d-497310?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Administrator    Želite postati del naše ekipe?PE HOTEL A,  Mala Pirešica 20, 3301  Petrovče (DRAGANOVIĆ D.O.O.) Več o nas www.hotel-a.siV naš delovni tim vabimoNATAKAR (m/ž) (Žalec)Vaše zadolžitve bodo obsegale: sprejem in nameščanje gostov v hotelski restavraciji,svetovanje gostom pri izbiri jedi in pijač,prevzem naročil,strežba pijače in hrane ter obračun storitev,priprava prostora, opreme in drobnega inventarja za postrežbo,skrb za red in čistočo točilnega pulta in prostora za goste,sodelovanje pri pripravi menijev, vinskih kart in ostale ponudbe.Od vas pričakujemo:srednja poklicna izobrazba,zaželene so delovne izkušnje s področja,znanje angleškega jezika,vozniško dovoljenje B kategorije,prednost imajo kandidati iz Žalca, Celja in okolice.Iščemo sodelavca(-ko), ki/je:prijazen, komunikativen, urejen in ima veselje do dela s strankami,je zanesljiv in odgovoren,ima smisel za red in čistočo.Nudimo vam:zaposlitev s polnim delovnim časom za določen čas (za čas usposabljanja); z možnostjo dolgoročnega sodelovanja,urejeno in prijazno delovno okolje.Prijavo pošljite na elektronski naslov: draganovic@siol.net ali po pošti DRAGANOVIĆ D.O.O. Cesta ob železnici 4, 3310  Žalec do vključno 18.07.2020 s pripisom za katero delovno mesto se prijavljate: NATAKAR.Obravnavali bomo vloge, ki izpolnjujejo zgoraj navedene zahteve."
Strojnik operater betonarne (m/ž),https://www.mojedelo.com/strojnik-operater-betonarne-mz/d-497309?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,24.06.2020,02:01,24.06.2020,Pomgrad d.d.,"Murska Sobota, Hoče",m/ž,https://www.mojedelo.com/strojnik-operater-betonarne-mz/d-497309?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strojnik - Vzdrževalec      K sodelovanju vabimoStrojnik operater betonarne (m/ž) Št. prostih DM 1, Pomgrad - GM d.o.o , Murska Sobota,lokacija dela: betonarna HočeOpis delovnega mestadelo na betonarnimanj zahtevna dela upravljanja betonarnekontroliranje in pripravljanje betonarne za delovzdrževanje betonarne in električnih naprav ter okolicekontrola dobave vhodnih materialov (peska, frakcij, cementa) in izdajo materiala (betona)razna manjša popravila.Kaj pričakujemozaključeno srednje poklicno izobraževanje tehnične, strojne ali druge ustrezne smeridelovne izkušnje na podobnem delovnem mestu najmanj 3 meseceopravljen izpit  za upravljalca težke gradbene mehanizacijepoznavanje dela z računalnikomvozniški izpit B kategorijeKaj nudimoZaposlitev za določen čas, s polnim delovnim časom, z možnostjo zaposlitve za nedoločen čas, redno plačilo, vsi dodatki v skladu s panožno kolektivno pogodbo.Kandidate, ki izpolnjujejo zgoraj navedene pogoje, vabimo, da nam svoj življenjepis pošljejo na elektronski naslov kadrovska@pomgrad.si s pripisom za delovno mesto »Strojnik operater betonarne« najkasneje do 18.07.2020."
