VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Vodja prodaje v DIPU Ljubljana,https://www.mojedelo.com/vodja-prodaje-v-dipu-ljubljana/d-482851?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,"Rutar marketing, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com/vodja-prodaje-v-dipu-ljubljana/d-482851?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Dekorater/ka
Komisionar v različnih skladiščih (m/ž),https://www.mojedelo.com/komisionar-v-razlicnih-skladiscih-mz/d-482293?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,BTC d.d.,Ljubljana,m/ž,https://www.mojedelo.com/komisionar-v-razlicnih-skladiscih-mz/d-482293?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Komisionarji v različnih skladiščih (m/ž)          KOMISIONAR V RAZLIČNIH SKLADIŠČIH (m/ž)Vaše delo bo obsegalo:komisioniranje trgovskega blaga s skenerjem;vožnja z viličarjem;skrb za urejenost skladišča.V svojo ekipo vabimo kandidate, ki:so v dobri fizični kondiciji;imajo opravljen vozniški izpit B-kategorije inzagotovljen lasten prevoz.Nudimo:delo v eni ali dveh izmenah;proste vikende;nagrajevanje osebne delovne uspešnosti;možnost izplačila 13. plače;zaposlitev za določen čas usposabljanja in z možnostjo podaljšanja zaposlitve za nedoločen čas;delo z ekipo dobrih sodelavcev v urejenem delovnem okolju."
Samostojni asistent/ka v gradbenem oddelku (Projektni vodja),https://www.mojedelo.com/samostojni-asistentka-v-gradbenem-oddelku-projektni-vodja/d-482246?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,Deichmann d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/samostojni-asistentka-v-gradbenem-oddelku-projektni-vodja/d-482246?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Prodajalec    Največji prodajalec obutve v Evropi Deichmann išče novega sodelavca/ko na upravi v LjubljaniSamostojni asistent/ka v gradbenem oddelku (Projektni vodja)Vaše naloge:organizacija, koordinacija in nadzor del na gradbiščih na področju Slovenije, Hrvaške, Srbije ter Bosne in Hercegovinepriprava in vodenje projektov, naročanje in preverjanje projektne dokumentacije, izris detajlov, terminsko planiranje, pridobivanje soglasijorganizacija vzdrževanja in obnove obstoječih poslovalnicsodelovanje z izvajalci, podizvajalci in dobavitelji ter načrtovanje in izvedba aktivnosti na posameznem objektupripravljenost na službena potovanja (do 40 % delovnega časa)administrativna dela: nadzor nad stroški, kalkulacije, vodenje raznih evidenc … Od Vas pričakujemo:V. ali višjo stopnjo ustrezne izobrazbepoznavanje AutoCAD programa, Office programovaktivno znanje hrvaškega oz. srbskega  jezika, dobro razumevanje nemškega jezika, zaželeno razumevanje angleškega jezikasamoiniciativnost in sposobnost sprejemanja odločitev, organizacijske sposobnostizelo dobre komunikacijske spretnosti in pogajalske veščineprednost so izkušnje na podobnem delovnem mestuizpit B kategorije Nudimo Vam:zaposlitev za določen čas z možnostjo podaljšanja za nedoločen časdelo v strokovnem in dinamičnem timu zelo uspešnega mednarodnega podjetjamožnost strokovnega izpopolnjevanja in osebne rasti Če ste prepoznali priložnost in Vam opisano delovno mesto predstavlja osebni izziv, nam svojo ponudbo za delo pošljite do 06.01.2020 preko portala Mojedelo.com.Zaželeno je, da svojo prijavo pošljete po elektronski pošti. Hvala Vam.Vaše prijave bomo obravnavali zaupno."
Vodja poslovalnice - Dipo Celje,https://www.mojedelo.com/vodja-poslovalnice-dipo-celje/d-482144?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,"Rutar marketing, d.o.o.",Celje,m/ž,https://www.mojedelo.com/vodja-poslovalnice-dipo-celje/d-482144?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Dekorater/ka
Prodajalec v Dipu Kranj,https://www.mojedelo.com/prodajalec-v-dipu-kranj/d-481462?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,"Rutar marketing, d.o.o.",Kranj,m/ž,https://www.mojedelo.com/prodajalec-v-dipu-kranj/d-481462?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Dekorater/ka
Prodajalec v Dipu Nova Gorica,https://www.mojedelo.com/prodajalec-v-dipu-nova-gorica/d-481456?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,"Rutar marketing, d.o.o.",Nova Gorica,m/ž,https://www.mojedelo.com/prodajalec-v-dipu-nova-gorica/d-481456?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Dekorater/ka
Prodajalec v Dipu Ljubljana,https://www.mojedelo.com/prodajalec-v-dipu-ljubljana/d-481453?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,"Rutar marketing, d.o.o.",Ljubljana,m/ž,https://www.mojedelo.com/prodajalec-v-dipu-ljubljana/d-481453?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Dekorater/ka
Programer vgrajenih sistemov,https://www.mojedelo.com/programer-vgrajenih-sistemov/d-480181?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,GEM motors d.o.o.,Kamnik ali Celje,m/ž,https://www.mojedelo.com/programer-vgrajenih-sistemov/d-480181?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Razvojni inženir elektornike     PROGRAMER VGRAJENIH SISTEMOV m/žGEM motors je hitrorastoče globalno podjetje, ki oblikuje prihodnost lahke urbane električne mobilnosti z naprednimi in učinkovitimi rešitvami elektro pogonov. Podjetje je prepoznano kot eno izmed najbolj prodornih inovativnih podjetij v Evropi, za kar je prejelo financiranje iz prestižnega programa FTI. Zaradi novih projektov in širitve produktov v svojo ekipo vabimo PROGRAMERJA VGRAJENIH SISTEMOV, ki bo odgovoren za razvoj programske opreme za krmiljenje elektromotorjev. Če ste samoiniciativni, razmišljate ""izven okvirjev"" in imate pozitiven pristop do dela, ste lahko ravno pravi naslednji član naše ekipe, ki ga iščemo.VAŠA MISIJA:odgovornost za razvoj programske opreme za elektro pogone,razvoj arhitekturne programske opreme za časovno zahtevne vgrajene sisteme,kodiranje algoritmov za krmiljenje motorjev in generatorjev,testiranje in validacija programske kode,zagotavljanje kvalitetne programske opreme v skladu s standardi,priprava tehnične dokumentacije in SW verzije za proizvodnjo, skupni razvoj z interdisciplinarno ekipo,sodelovanje z globalnimi kupci s področja urbane e-mobilnosti.PONUJAMO VAM:dinamično in ustvarjalno delo v globalnem visokotehnološkem podjetju,strokovno delo na najsodobnejši in visokotehnološki tehnologiji elektro pogonov,reševanje izzivov na zahtevnem tehničnem področju skupaj s predanimi strokovnjaki,podporno okolje za vaš osebni in strokovni napredek,možnost vašega doprinosa k misiji kreiranja trajnostnih rešitev za urbano e-mobilnost,  dolgoročno delovno razmerje s stimulativnim nagrajevanjem,testiranje rezultatov vašega dela na električnih vozilih v realnem okolju.VERJAMEMO, DA:imate končano vsaj VII. stopnjo izobrazbe ustrezne smeri,imate vsaj 5 let delovnih izkušenj na področju SW razvoja,imate znanje in izkušnje z vgrajenimi sistemi in krmilniki elektromotorjev,ste sposobni poslovne komunikacije v angleškem jeziku,ste vztrajni in zagnani pri iskanju novih rešitev,ste proaktivni in motivirani za izraz svojega kreativnega potenciala,dosegate rezultate z integriteto in odličnostjo,se dobro znajdete v timskem delu.Vabimo vas, da nam pošljete svoj življenjepis z opisom vaših izkušenj in spremnim dopisom v angleškem jeziku na: kadri@gemmotors.si."
Oblikovalec kovin - varilec,https://www.mojedelo.com/oblikovalec-kovin-varilec/d-476486?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,Bevec d.o.o.,Novo mesto,m/ž,https://www.mojedelo.com/oblikovalec-kovin-varilec/d-476486?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Konstrukter z izkušnjami    bevec Oblikovalec kovin - varilec (delo v Novem mestu)Podjetje BEVEC d.o.o. je začelo poslovati leta 1999. Že takrat smo  pri izvedbi inštalacij uporabljali opremo, ki smo jo proizvajali v lastni elektro-kovinski obrtniški delavnici. Tako smo začeli z razvojem in izdelavo razdelilnih omar že v osemdesetih letih, v začetku 90 let prejšnjega stoletja pa smo pričeli tudi s proizvodnjo kabelskih polic in opreme.www.bevec.siVaše naloge bodo: sestavljanje komponent in varjenje tankih pločevin do 5 mm po MIG / MAG in TIG postopkubranje delavniške dokumentacije in upoštevanje navodil za deloskrbno ravnanje z merilnimi sredstvi in orodjiizvajanje samokontrole opravljenega delaiskanje racionalnih rešitev in predlogov izboljšavostala dela po navodilih nadrejenegaPričakujemo: znanje s področja varjenja pa MIG/MAG in TIG postopkuzaželen je opravljen izpit za varilca – ni pa pogojpoznavanje delavniške dokumentacijerokovanje s kovinskimi materializanesljivost, skrbnost in natančnostsposobnost dela v skupinidelo enoizmenskoKaj nudimo:delo v prijetnem delovnem okoljudobro in redno plačilozaposlitev za nedoločen časDelovno razmerje se sklene za nedoločen čas oziroma minimalno tri leta, z upoštevanjem poskusne dobe.Kandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo predstavitev (CV, s sliko in kontaktnimi podatki) pošljete po e-pošti na mail:igor@bevec.si(oziroma prek e-sistema MojeDelo.com).Dodatne informacije: 041 643 196."
Plakater,https://www.mojedelo.com/plakater/d-469358?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.12.2019,02:32,18.12.2019,Amicus d.o.o.,celotna Slovenija,m/ž,https://www.mojedelo.com/plakater/d-469358?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Plakaterji in zunanji sodelavci    Amicus d.o.o. je nacionalni ponudnik zunanjega oglaševanja, ki že 25 let pokriva več različnih vrst reklamnih panojev po celotni Sloveniji. V svojo ekipo vabimo več oseb, ki bodo opravljale deloPLAKATERJA vzdrževalca reklamnih panojev(redna zaposlitev) na področju celotne Slovenije ter sodelavcev, ki bi delo plakaterja opravljali kot ZUNANJI SODELAVCI na področju celotne SlovenijeGlavne naloge delovnega mesta so:Nameščanje oz. lepljenje in odstranjevanje plakatov na panojeMontaže in demontaže objektovVzdrževanje reklamnih objektovOdgovomo in samostojno delo plakatiranjaOd kandidata za delovno mesto PLAKATERJA pričakujemo sposobnost odgovomega in timskega dela, natančnost in marljivost, znanje slovenskega jezika in izpit B kategorije, (izpit C kategorije je zaželjen). Z izbranim kandidatom bomo sklenili pogodbo za določen čas z možnostjo podaljšanja za nedoločen čas.Od kandidata za delovno mesto ZUNANJEGA SODELAVCA (s.p. ali d.o.o.) pričakujemo odgovomo in marljivo delo, znanje slovenskega jezika, izpit B kategorije, lasten prevoz ter lastno opremo za plakatiranje. Zaželene so izkušnje z delom plakatiranja, niso pa obvezne.CV in motivacijsko pismo z izkušnjami pošljite na mali: zaposlitev@amicus.si s pripisom ""Prijava na delovno mesto PLAKATER"" ali ""Prijava na delovno mesto ZUNANJI SODELAVEC"".Sprejemali bomo tudi prijave prejete po pošti na naslov:Amicus d.o.o.,Verovškova ulica 64a1000 Ljubljanawww.amicus.si"
