VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Vodja logistike (m/ž),https://www.mojedelo.com/vodja-logistike-mz/d-492418?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,WORKFORCE d.o.o. ,Postojna,m/ž,https://www.mojedelo.com/vodja-logistike-mz/d-492418?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Smo regionalno podjetje za upravljanje človeških virov, ki deluje v državah regije Adria – v Sloveniji, Srbiji, Bosni in Hercegovini, Hrvaški, Črni gori, Makedoniji in Albaniji. Imamo več kot dvajset let izkušenj. Dnevno poslujemo z več kot 1.000 strankami in 12.000 poslovnimi partnerji.   Nudimo storitve po meri za zaposlovalce in iskalce zaposlitve. Poiščemo enega ali več sodelavcev. Izvajamo prilagojeno ali trajno zaposlovanje, upravljamo s človeškimi viri, nudimo pravno podporo, podporo pri obračunu plač in zagotavljanju skladnosti poslovanja.  Iskalcem zaposlitve pomagamo načrtovati poklicno pot in poiskati najbolj ustrezno zaposlitev.  Naš cilj je pomagati pri rasti poslovanja in poklicni rasti.     Naš naročnik je uspešno podjetje, ki se ukvarja z razvojem in proizvodnjo termoplastičnih izdelkov. Podjetje z več kot 50 letnimi izkušnjami in več kot milijonom zadovoljnih uporabnikov letno, ki pri svojem delu uporablja najboljše materiale ter obenem skrbi za okolje, v svoj prijeten tim vabi ambicioznega in proaktivnega sodelavca za zasedbo delovnega mesta Vodja logistike (m/ž). Vodja logistike (m/ž) Vaše delo bo obsegalo: - Organizacija, koordinacija in skrb za nemoten potek dela- Vodenje dveh internih oddelkov s 25 sodelavci- Motivacija in predaja strokovnega znanja zaposlenim- Opravljanje strokovnih nalog s področja logistike- Priprava internih aktov in drugega strokovnega gradiva- Priprava strateških in operativnih planov- Razvoj in uvedba novih postopkov za optimizacijo dela- Spremljanje in vpeljava novosti na delovnem področju- Vodenje evidenc ter izdelava analiz in poročil- Skrb za dobre medosebne odnose med zaposlenimi Pričakujemo: - Zaključena najmanj VI. stopnja izobrazbe ustrezne smeri- Vsaj 2 leti izkušenj z vodenjem logistike v proizvodnem podjetju- Odlično poznavanje logističnih procesov- Organizacijske in vodstvene sposobnosti- Odgovornost za doseganje rezultatov- Odlično poznavanje programskega paketa MS Office- Aktivno znanje angleškega jezika- Usmerjenost v rešitve- Samoiniciativnost, strokovnost, zanesljivost in natančnost Nudimo vam: - Zaposlitev v stimulativnem in prijetnem delovnem okolju- Zaposlitev za nedoločen čas s poskusnim delom- Stimulativno plačilo- Strokovna izobraževanja in usposabljanja- Priložnost za osebni in strokovni razvoj- Enoizmensko deloVse kandidate in kandidatke, ki ste v zgornjem opisu prepoznali novo karierno priložnost vabimo, da se prijavite s klikom na gumb Prijava na delo. Vaše prijave bomo obravnavali zaupno. Dodatne informacije na telefonski številki 05 330 90 08 ali na elektronskem naslovu neja.lango@workforce.si."
Voznik tovornega vozila - dostavljalec (Maribor) (m/ž),https://www.mojedelo.com/voznik-tovornega-vozila-dostavljalec-maribor-mz/d-491223?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Maribor,m/ž,https://www.mojedelo.com/voznik-tovornega-vozila-dostavljalec-maribor-mz/d-491223?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Voznik – dostavljalec (Maribor)Kraj dela: MariborEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Naš naročnik je večje, zelo uspešno trgovsko podjetje, ki zaradi povečanega obsega dela v svoje vrste vabi več kandidatov za delovno mesto: Voznik - dostavljalec (Maribor).Tvoje naloge:prevzemanje in odpremljanje blaga iz skladišča,dostava blaga v trgovine,razklad vozila,preverjanje istovetnosti blaga s spremno dokumentacijo,obdelovanje in kontroliranje dokumentacije,izvajanje drugih opravil skladno z usposobljenostjo in navodili nadrejenega.Kaj pričakujemo:veljaven vozniški izpit C kategorije z veljavno kodo 95 (zaželena je tudi E kategorija – ni pa pogoj),delovne izkušnje na enakih ali podobnih delovnih mestih so zaželene,dobro telesno pripravljenost,prijaznost do strank in ustrežljivost,kooperativnost, natančnost, vestnost in samodiscipliniranost.Kaj ti ponujamo:redno zaposlitev za polni delovni čas,takojšnje delo,redno in stimulativno plačilo,možnost nagrajevanja.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eDC. Za več informacij smo na voljo na 040 776 900."
Voznik tovornega vozila - dostavljalec (Ljubljana) (m/ž),https://www.mojedelo.com/voznik-tovornega-vozila-dostavljalec-ljubljana-mz/d-491214?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/voznik-tovornega-vozila-dostavljalec-ljubljana-mz/d-491214?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Voznik tovornega vozila – dostavljalec (Ljubljana)Kraj dela: LjubljanaEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Naš naročnik je večje, zelo uspešno trgovsko podjetje, ki zaradi povečanega obsega dela v svoje vrste vabi več kandidatov za delovno mesto: Voznik tovornega vozila - dostavljalec (Ljubljana).Tvoje naloge:prevzemanje in odpremljanje blaga iz skladišča,dostava blaga v trgovine,razklad vozila,preverjanje istovetnosti blaga s spremno dokumentacijo,obdelovanje in kontroliranje dokumentacije,izvajanje drugih opravil skladno z usposobljenostjo in navodili nadrejenega.Kaj pričakujemo:veljaven vozniški izpit C kategorije z veljavno kodo 95 (zaželena je tudi E kategorija – ni pa pogoj),delovne izkušenj na enakih ali podobnih delovnih mestih so zaželene,dobro telesno pripravljenost,prijaznost do strank in ustrežljivost,kooperativnost, natančnost, vestnost in samodiscipliniranost.Kaj ti ponujamo:redno zaposlitev za polni delovni čas,takojšnje delo,redno in stimulativno plačilo,možnost nagrajevanja.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eBl. Za več informacij smo na voljo na 040 776 900."
Voznik tovornega vozila - dostavljalec (Ptuj) (m/ž),https://www.mojedelo.com/voznik-tovornega-vozila-dostavljalec-ptuj-mz/d-491213?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Ptuj,m/ž,https://www.mojedelo.com/voznik-tovornega-vozila-dostavljalec-ptuj-mz/d-491213?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Voznik tovornega vozila – dostavljalec (Ptuj)Kraj dela: PtujEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Naš naročnik je večje, zelo uspešno trgovsko podjetje, ki zaradi povečanega obsega dela v svoje vrste vabi več kandidatov za delovno mesto: Voznik tovornega vozila - dostavljalec (Ptuj).Tvoje naloge:prevzemanje in odpremljanje blaga iz skladišča,dostava blaga v trgovine,razklad vozila,preverjanje istovetnosti blaga s spremno dokumentacijo,obdelovanje in kontroliranje dokumentacije,izvajanje drugih opravil skladno z usposobljenostjo in navodili nadrejenega.Kaj pričakujemo:veljaven vozniški izpit C kategorije z veljavno kodo 95 (zaželena je tudi E kategorija – ni pa pogoj),delovne izkušnje na enakih ali podobnih delovnih mestih so zaželene,dobro telesno pripravljenost,prijaznost do strank in ustrežljivost,kooperativnost, natančnost, vestnost in samodiscipliniranost.Kaj ti ponujamo:redno zaposlitev za polni delovni čas,takojšnje delo,redno in stimulativno plačilo,možnost nagrajevanja.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eBk. Za več informacij smo na voljo na 040 776 900."
Viličarist (m/ž) (Maribor),https://www.mojedelo.com/vilicarist-mz-maribor/d-491211?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Maribor,m/ž,https://www.mojedelo.com/vilicarist-mz-maribor/d-491211?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Viličarist (Maribor)Kraj dela:  MariborEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Naš naročnik je večje, zelo uspešno trgovsko podjetje, ki zaradi povečanega obsega dela v svoje vrste vabi več kandidatov za delovno mesto: Viličarist (Maribor).Opis delovnega mesta:  tovorjenje, nakladanje in razkladanje blaga,transportiranje blaga po skladišču in med skladišči, priprava blaga na podlagi prejetega naročila,ostala dela po navodilu vodje.Pričakujemo: opravljen izpit za viličarja,ustrezne delovne izkušnje.Nudimo:redno zaposlitev za nedoločen čas s 3 mesečnim poskusnim delom,polni delovni čas,dinamično delo v prijetnem kolektivu,redno in stimulativno plačilo.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eDB. Za več informacij smo na voljo na 040 776 900."
"Skladiščni delavec (m/ž) - Ljubljana, Slovenčeva",https://www.mojedelo.com/skladiscni-delavec-mz-ljubljana-slovenceva/d-491210?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/skladiscni-delavec-mz-ljubljana-slovenceva/d-491210?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Skladiščni delavec - Ljubljana SlovenčevaKraj dela:  LjubljanaEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj.Naš naročnik je uspešno podjetje iz Ljubljane, ki se ukvarja z logističnimi storitvami.Tvoje delo bo obsegalo:  komisioniranje blaga, opravljanje notranjega transporta,pregledovanje pripravljene sestave pošiljk,izvajanje dodelav in predelav pošiljk, blaga,odpremljanje blaga,ročni in strojni razklad blaga,ročni in strojni naklad blaga,prevažanje pošiljk v odpremo,delovanje skladno s predpisi s področja varnosti in zdravja pri delu in varstva pred požarom,skrb za red in čistočo,izvajanje drugih opravil skladno z usposobljenostjo in navodili.Od tebe pričakujemo: najmanj nižje poklicno izobraževanje,izobrazba za skladiščenega delavca ali druga ustrezna izobrazba,opravljen izpit za viličarja,vozniško dovoljenje B kategorije,vsaj 3 mesece delovnih izkušenj na enakih ali podobnih delih,natančnost, vestnost, hitrost in samodiscipliniranost.Ponujamo ti: redno zaposlitev za določen čas z možnostjo podaljšanja,takojšnje delo,plačilo po dogovoru.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eEr. Za več informacij smo na voljo na 040 776 900."
Prodajalec mesa / Mesar (m/ž) - Gorenjska,https://www.mojedelo.com/prodajalec-mesa-mesar-mz-gorenjska/d-491202?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Gorenjska,m/ž,https://www.mojedelo.com/prodajalec-mesa-mesar-mz-gorenjska/d-491202?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Prodajalec mesa/Mesar (Gorenjska)Kraj dela: GorenjskaEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Za našega naročnika, uspešno trgovsko družbo, iščemo nove sodelavce za delo na delovnem mestu: Prodajalec mesa/Mesar (Gorenjska). Vaše naloge bodo obsegale: prodajo mesa in svetovanje strankam,razkosavanje mesa in pripravo mesnih izdelkov za prodajo,vzdrževanje sanitarnih in higienskih standardov,prevzemanje blaga, spremljanje zalog in vodenje ustreznih evidenc.Od vas pričakujemo:IV. stopnjo izobrazbe živilske ali druge sorodne smeri,veselje do dela z ljudmi,prijaznost, komunikativnost, pozitiven odnos do dela.Nudimo vam:redno zaposlitev,delo v sodobno opremljeni poslovalnici,zaposlitev v velikem in uspešnem podjetju,dodatno kolektivno pokojninsko zavarovanje, ugodnosti pri sklepanju nekaterih drugih zavarovanj.  Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eEc. Za več informacij smo na voljo na 040 776 900."
Prodajalec mesa / Mesar (m/ž) - Ljubljana z okolico,https://www.mojedelo.com/prodajalec-mesa-mesar-mz-ljubljana-z-okolico/d-491201?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Ljubljana in okolica,m/ž,https://www.mojedelo.com/prodajalec-mesa-mesar-mz-ljubljana-z-okolico/d-491201?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Prodajalec mesa/Mesar (Ljubljana in okolica)Kraj dela:  Ljubljana in okolicaEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj.Za našega naročnika, uspešno trgovsko družbo, iščemo nove sodelavce za delo na delovnem mestu: Prodajalec mesa/Mesar (Ljubljana in okolica). Vaše naloge bodo obsegale: prodajo mesa in svetovanje strankam,razkosavanje mesa in pripravo mesnih izdelkov za prodajo,vzdrževanje sanitarnih in higienskih standardov,prevzemanje blaga, spremljanje zalog in vodenje ustreznih evidenc.Od vas pričakujemo:IV. stopnjo izobrazbe živilske ali druge sorodne smeri,veselje do dela z ljudmi,prijaznost, komunikativnost, pozitiven odnos do dela.Nudimo vam:redno zaposlitev,delo v sodobno opremljeni poslovalnici,zaposlitev v velikem in uspešnem podjetju,dodatno kolektivno pokojninsko zavarovanje, ugodnosti pri sklepanju nekaterih drugih zavarovanj.  Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eEp. Za več informacij smo na voljo na 040 776 900."
Prodajalec kruha in pekovskih izdelkov v trgovini (m/ž) (Ljubljana),https://www.mojedelo.com/prodajalec-kruha-in-pekovskih-izdelkov-v-trgovini-mz-ljubljana/d-491196?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/prodajalec-kruha-in-pekovskih-izdelkov-v-trgovini-mz-ljubljana/d-491196?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Pek v trgovini (Ljubljana)Kraj dela: LjubljanaEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Naš naročnik je večje, zelo uspešno trgovsko podjetje, ki zaradi povečanega obsega dela v svoje vrste vabi več kandidatov za delovno mesto: Pek v trgovini (Ljubljana).Kraj dela: LjubljanaTvoje delo bo obsegalo:  samostojno opravljanje raznih del v proizvodnji kruha in peciva,priprava surovin za peko kruha in peciva,oblikovanje testa in pečenje pekovskih izdelkov,vzdrževanje higiene in čistoče strojev in naprav ter delovnega okolja,vodenje predpisanih evidenc,dosledno izvajanje navodil, sklepov in odredb nadrejenih delavcev v povezavi z njegovim delokrogom.Od tebe pričakujemo:ustrezno izobrazbo,delovne izkušnje na podobnih delovnih mestih,natančnost in zanesljivost.Ponujamo ti: redno zaposlitev za polni delovni čas,možnost takojšnje zaposlitve,dinamično delo v prijetnem kolektivu,redno in stimulativno plačilo.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eDG. Za več informacij smo na voljo na 040 776 900."
Prodajalec kruha in pekovskih izdelkov v trgovini (m/ž) (Gorenjska),https://www.mojedelo.com/prodajalec-kruha-in-pekovskih-izdelkov-v-trgovini-mz-gorenjska/d-491193?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,18.03.2020,02:31,18.03.2020,AGENCIJA AGADO d.o.o.,Gorenjska ,m/ž,https://www.mojedelo.com/prodajalec-kruha-in-pekovskih-izdelkov-v-trgovini-mz-gorenjska/d-491193?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Delovno mesto:Pek v trgovini (Gorenjska)Kraj dela: GorenjskaEno izmed ključnih poslanstev Agencije Agado predstavlja grajenje trajnostnih odnosov. Zavedamo se, da je ravno zadovoljstvo zaposlenih tisto, ki vzbudi prizadevanje in se odraža v učinkovitosti ter dosegi splošnega uspeha zaposlenih. Zato se v Agadu trudimo ponuditi kar se da prijetno delovno okolje soustvarjanja, ki sodelavcem omogoča tako profesionalni kot osebni razvoj. Naš naročnik je večje, zelo uspešno trgovsko podjetje, ki zaradi povečanega obsega dela v svoje vrste vabi več kandidatov za delovno mesto: Pek v trgovini (Gorenjska).Kraj dela: GorenjskaTvoje delo bo obsegalo:  samostojno opravljanje raznih del v proizvodnji kruha in peciva,priprava surovin za peko kruha in peciva,oblikovanje testa in pečenje pekovskih izdelkov,vzdrževanje higiene in čistoče strojev in naprav ter delovnega okolja,vodenje predpisanih evidenc,dosledno izvajanje navodil, sklepov in odredb nadrejenih delavcev v povezavi z njegovim delokrogom.Od tebe pričakujemo:ustrezno izobrazbo,delovne izkušnje na podobnih delovnih mestih,natančnost in zanesljivost.Ponujamo ti: redno zaposlitev za polni delovni čas,možnost takojšnje zaposlitve,dinamično delo v prijetnem kolektivu,redno in stimulativno plačilo.Resni in odgovorni kandidati naj se na omenjeno delovno mesto prijavijo s klikom na naslednjo povezavo:  https://agencija-agado-doo.talentlyft.com/o/eDF. Za več informacij smo na voljo na 040 776 900."
