VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Vodja ključnih strank - redke bolezni,https://www.mojedelo.com/vodja-kljucnih-strank-redke-bolezni/d-495523?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Amomed Pharma GmbH ,Ljubljana,m/ž,https://www.mojedelo.com/vodja-kljucnih-strank-redke-bolezni/d-495523?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja ključnih strank     /*import pisav samo iz Google fonts, nalaganje pisav na strežnik zaradi tehnicnih omejitev ni možno*/      Vodja ključnih strank - redke bolezni(m/ž)GLAVNE ZADOLŽITVE:Znanje s področja produktov in terapij, vključno s strokovnim in marketinškim znanjem.Vzpostavitev, okrepitev in zagotovitev dolgoročnih odnosov s ključnimi deležniki.Odgovornost za razvoj in izvedbo poslovnih načrtov.Spodbujanje varne in učinkovite uporabe zdravil našega portfelja in redke bolezni (sirote).Spremljanje terapevtskih okolij redkih bolezni; vzdrževanje poglobljenih znanj o boleznih, načinih zdravljenja in poznavanje ključnih KA, sistem povračila stroškov, zdravstveni sistem.Aktivno sodelovanje s podjetjem za doseganje skupnih ciljev.Sodelovanje z vodjo pri oblikovanje in izvajanju marketinških načrtov.Sodelovanje na sestankih in izvajanje projektov, kot to zahteva vodstvo.Upoštevanje smernic, zakonodaje in izvajanje aktivnosti v skladnosti s politiko podjetja Amomed.KAJ PRIČAKUJEMO:Univerzitetna izobrazba naravoslovne smeri (farmacija, medicina, veterina, biologija).Najmanj 3 leta delovnih izkušenj s podobnega delovnega mesta.Odlične komunikacijske veščine, pogajalske in predstavitvene sposobnosti.Odlične strateške in analitične sposobnosti.Organiziranost in motiviranost.Kreativnost. Poslovni odnos in pristop do dela.Odlično znanje angleškega jezika.Pripravljenost na pogosta potovanja.Pripravljenost na delo v mednarodnem, komercialno korporativnem okolju.KAJ NUDIMO:Priložnost za delo v mladem in rastočem podjetju z jasno zastavljenimi cilji in zanimivo ponudbo izdelkov.Zaposlitev za nedoločen čas v dinamičnem in strokovnem timu.Redna usposabljanja in strokovna izobraževanja.Konkurenčen mesečni dohodek in dodatki.Službeni avto.Kandidate, ki vas delovno mesto zanima in ustrezate razpisnim pogojem, vabimo, da nam svojo predstavitev pošljete po e-pošti na mail: m.likar@amomed.com (oziroma prek e-sistema MojeDelo.com).Amomed Pharma GmbH - Amomed je uspešna inovativna mednarodna farmacevtska družba s sedežem na Dunaju. Cilj podjetja Amomed je izboljšanje kakovosti življenja ljudi z zagotavljanjem inovativnih in zanesljivih farmacevtskih izdelkov v intenzivni medicini in na področju zdravil za redke bolezni.Več o nas na sledeči povezavi: www.amomed.com"
Komercialist na terenu (m/ž),https://www.mojedelo.com/komercialist-na-terenu-mz/d-495503?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Evino d.o.o.,teren po Sloveniji,m/ž,https://www.mojedelo.com/komercialist-na-terenu-mz/d-495503?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Komercialist na terenu (m/ž)
Sommelier / natakar (m/ž),https://www.mojedelo.com/sommelier-natakar-mz/d-495369?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Evino d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/sommelier-natakar-mz/d-495369?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Komercialist na terenu (m/ž)
Vodja storitvenega centra (m/ž),https://www.mojedelo.com/vodja-storitvenega-centra-mz/d-495335?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Unistar LC d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/vodja-storitvenega-centra-mz/d-495335?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Sistemski inženir/specialist    V naš kolektiv vabimo sodelavko/ca za delovno mestoVodja storitvenega centra (M/Ž)Opis delaVodenje in razvoj zaposlenih,Skrb za medsebojne odnose med zaposlenimi,Skrb za lastni strokovni razvoj in razvoj zaposlenih,Koordinacija razpoložljivosti virov, priprava delovnih zadolžitev,Razvoj in spremljanje kazalnikov uspešnosti in ostalih meril,Komunikacija z naročniki in končnimi uporabniki,Spremljanje zadovoljstva naročnikov in končnih uporabnikov,Skrb za kakovost izvedenih storitev in aktivnosti,Podajanje predlogov za izboljševanje storitev,Vodenje in upravljanje procesov storitvenega centra,Izdelava vseh potrebnih poročil, analiz in ostale dokumentacije,Sodelovanje v prodajnih aktivnostih,Sodelovanje z ostalimi organizacijskimi enotami podjetja,Pomoč pri upravljanju in izboljševanju sistemov in tehnologij, ki podpirajo delovanje podpore uporabnikom,Izvajanje predavanj, seminarjev in predstavitev,Sodelovanje na projektih,Usklajevanje z zunanjimi partnerji,Iskanje novih tehničnih rešitev in izboljšav na področju podpore uporabnikom,Spremljanje vseh tehničnih novosti in sprememb s prodajnega programa družbe.Ponujamo:Zaposlitev za nedoločen čas, poskusno obdobje 6 mesecevEnoizmensko delo v dopoldanskem časuDelo v dinamičnem okoljuStrokovni razvoj (redno izobraževanje, certificiranje)Pričakujemo:Vsaj 5 let delovnih izkušenj na podobnem delovnem mestu,Aktivno znanje angleška jezika, zaželeno je znanje hrvaškega, srbskega in italijanskega jezika,Izkušnje z analitiko in pripravo poročil,Dobre organizacijske, vodstvene, prodajne in komunikacijske sposobnosti,Odgovornost, sposobnost timskega dela, kreativnost, samoiniciativnost in dobro osebno organiziranost,Obvladovanje komunikacijskih veščin, prijaznost, zanesljivost, fleksibilnost, natančnost in odgovornost,Pripravljenost za izobraževanja in spoznavanje novih rešitev in tehnologij,Vozniški izpit B-kategorije,Zaželena V. ali višja stopnja izobrazbe.Prijava:V kolikor se prepoznate v zgornjem opisu, vas vljudno vabimo, da nas v to prepričate in nam svojo prijavo (motivacijsko pismo in CV) pošljete čimprej, najkasneje pa do 15.06.2020 na naslov zaposlitev@unistarpro.si, kjer smo vam na razpolago tudi za morebitna vprašanja in dodatne informacije. Vaše prijave bomo obravnavali zaupno in v skladu z veljavno zakonodajo na področju varstva osebnih podatkov."
Brusilec (m/ž),https://www.mojedelo.com/brusilec-mz/d-495324?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,OMCO Metals Slovenia d.o.o.,Žalec,m/ž,https://www.mojedelo.com/brusilec-mz/d-495324?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strojni mehanik (m/ž)    K sodelovanju vabimo sodelavca za delo na delovnem mestuBRUSILEC (m/ž)Delo obsega:ročno in strojno obdelavo ulitkov,čiščenje, peskanje, brušenje in poliranje ulitkov,delo na izstresalni rešetki in na lomljenju livnih sistemov na formarskih linijah,sortiranje in zlaganje ulitkov, transport izdelkov in materialov z viličarjem,izvajanje preventivnih vzdrževalnih del na uporabljani opremi,upravljanje strojev, naprav, dvigal, viličarjev in drugih transportnih sredstev.Pričakujemo: III. stopnjo izobrazbe tehnične smeri,natančnost, samostojnost in zanesljivost pri delu.Nudimo:triizmensko delo, redno plačilo,pogodbo za določen čas enega leta, s 3-mesečnim poskusnim delom.Prijave z življenjepisom sprejemamo na elektronski naslov jerneja.zagar@omcometals.com do 31.05.2020."
Strokovnjak za tehnično optimizacijo spletnih strani (m/ž),https://www.mojedelo.com/strokovnjak-za-tehnicno-optimizacijo-spletnih-strani-mz/d-495317?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,AGENCIJA AGADO d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/strokovnjak-za-tehnicno-optimizacijo-spletnih-strani-mz/d-495317?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Proizvodni delavec v brizganju gumi-tehničnih izdelkov    Strokovnjak za tehnično optimizacijo spletnih strani (m/ž)Naš naročnik je vodilno slovensko podjetje, ki združuje strokovnjake na področju podpore in ustanavljanja podjetij. Svežim podjetnikom uspešno stojijo ob strani že 29 let. Trenutno jih je zaposlenih 40 strokovnjakov, vsak s svojim specifičnim znanjem. Sodelujejo z državnimi ustanovami podpornega okolja podjetništva.V podjetju so ponosni, da so priča rojevanju novih uspešnih podjetniških zgodb kakor tudi na njihove sodelavce, ki pripomorejo k njihovim uspehom. Podjetnike, na njihovi podjetniški poti, z veseljem podpirajo interni finančni, kadrovski, davčni, pravni in računovodski svetovalci. V svojo ekipo vabijo Strokovnjaka za tehnično optimizacijo spletnih strani (m/ž).Lokacija dela: LjubljanaVaše delovne naloge bodo:skrb za spletne strani podjetja: tehnična optimizacija spletnih strani podjetja,dodajanje in posodabljanje vsebin, delo v sistemu WordPress,programiranje in posodabljanje spletnih obrazcev, Short Code, oblike spletnih strani, pasic,priprava e-mail kampanj (Mailchimp),spremljanje analitike v Googlu,izdelovanje avdio / video vsebin.Od kandidata pričakujemo:vsaj VI./1 stopnja izobrazbe ustrezne smeri (ekonomija, IT, drugo),odlično poznavanje WordPress-a in tehnične optimizacije spletnih strani,dobro poznavanje Google analitike,poznavanje HTML5, CSS, JAVAScript, PHP, SQL,osnovno poznavanje Google AdWords in Facebook oglaševanja,osnovno poznavanje družbenih omrežij (LinkedIn, Facebook, Instagram, Twitter, …),pet let delovnih izkušenj na področju tehnične optimizacije,dobro znanje angleščine,osnovno znanje izdelovanja avdio / video vsebin,dobre komunikacijske in organizacijske sposobnosti,hitrost in odzivnost,pozitiven odnos do sprememb,sposobnost timskega dela.Novemu sodelavcu ponujamo:redna zaposlitev za nedoločen čas s 6 mesečnim poskusnim delom,delo v stabilnem podjetju s platinasto bonitetno odličnostjo 2019,samostojno delo pod vodstvom,možnost kariernega razvoja,delo v pozitivnem kolektivu,parkirišče.Prosimo vas, da prijave z življenjepisom in predstavitvenim pismom pošljete na naslov: kadri@agado.si do 03.06.2020. V zadevi elektronskega sporočila navedite Strokovnjak za tehnično optimizacijo spletnih strani. Veseli bomo vaše prijave ter sodelovanja z vami."
Vodja blagovne znamke /// Brand manager,https://www.mojedelo.com/vodja-blagovne-znamke-brand-manager/d-495315?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Astellas Pharma d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/vodja-blagovne-znamke-brand-manager/d-495315?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Astellas Pharma d.o.o. je mednarodno farmacevtsko podjetje, z regijskim sedežem v Ljubljani za območje Adriatic in Baltik. Znotraj območja smo odgovorni za uspešno poslovanje v Sloveniji, Hrvaškem, BiH, Srbiji ter za poslovanje s partnerji v Črni Gori, Makedoniji, Albaniji, Kosovu ter v Litvi, Latviji in Estoniji.  V svojo organizacijo vabimo  osebo  za delo znotraj ekipe na terapevtskem področju onkologije na  poziciji:  VODJA BLAGOVNE ZNAMKE  (ZA OBMOČJE ADRIATIC IN BALTIK)    TEMELJNE NALOGE in ODGOVORNOSTI:  Zavzemanje za blagovno znamko s strokovnostjo na vseh ravneh blagovne znamke znotraj ustreznega trga, preko neposrednega stika z vodji terenske ekipe Ustvarjanje in zbiranje vpogledov, priložnosti, tveganj in potreb trgov znotraj območja in podajanje informacij kolegom znotraj področja  za zagotovitev zastopanja blagovne znamke  Preverjanje usklajenosti načrtov/modelov za razvoj blagovne znamke s prednostnimi nalogami in tržnimi zahtevami na tržišču Pomoč pri razvoju in izvajanju operativnega tržnega načrta blagovne znamke preko lokalizacije/prilagajanjem regijskega gradiva  Zagotavljanje, da so ustvarjene pobude in gradiva, ki so specifična za določeno lokalno območje, ustrezni in odobreni s strani relevantnih funkcij na regijski ravni ter v skladu s strategijo in pozicioniranjem blagovne znamke Sodelovanje s ključnimi strankami in ključnimi mnenjskimi voditelji ter razvijanje tega razmerja za pridobivanje podatkov in razvoj storitev    PRIČAKUJEMO KANDIDATE Z:   Izkušnje z delom v mednarodnem farmacevtski organizaciji ali podobnem okolju Razumevanje zahtev panoge in regulativnih zahtev za blagovno znamko in tega, kako regulativne in vladne zadeve vplivajo in izoblikujejo trg Poglobljeno razumevanje blagovne znamke in načina, kako slednja deluje v državi, izoblikovanje mnenja o širših vidikih zdravstvenega sistema in o tem, kje pozicionirati blagovno znamko, o poteh oskrbe bolnikov, vidikih povračila sredstev in pristopu plačnikov Dokazane dosežke uspešnega vodenja blagovne znamke Izrazite komunikacijske sposobnosti in sposobnosti mednarodnega sodelovanja  Strokovno znanje s področja vodenja projektov Odlično praktično znanje o prodajni organizaciji in prodajnih modelih Dobro razumevanje tržnih raziskav in prepoznavanje podatkov Izjemna sposobnost učenja: sposobnost hitrega učenja, analiziranja, razumevanja in dojemanja bistva iz številnih podatkovnih virov za tolmačenje podatkov in ustvarjanje strateškega pogleda na trg Dokazljive izkušnje na področju načrtovanja ter uvajanju inovativnih izdelkov na trg Sposobnost fleksibilnega dela, ki se prilagaja rokom preko hitre in učinkovite organizacije in prioritizacije Tekočim znanjem poslovnega angleškega jezika (poleg znanja vsaj enega jezika z območja delovanja podjetja Astellas Adriatic & Baltic) Univerzitetno izobrazbo s področja naravoslovnih ved.   NUDIMO:  Konkurenčni finančni paket. Zaposlitev za nedoločen čas s 6 mesečno poskusno dobo. Fleksibilno mednarodno delovno okolje. Profesionalni razvoj in možnosti napredovanja. Delo v Družini prijaznemu podjetju.      Vaš življenjepis skupaj z motivacijskim pismom v angleškem jeziku oddajte preko sistema do 04.06.2020.Zaradi lažje obdelave prijav in zagotavljanja visoke ravni varnosti zasebnih podatkov CV-ji, prejeti po e-pošti, običajni pošti ali v drugem jeziku, ne bodo upoštevani.  astellaspharma.si            Astellas Pharma is a young and forward-thinking pharmaceutical company with its regional headquarter in Ljubljana, Slovenia covering the Adriatic & Baltic region (Slovenia, Croatia, BiH, Serbia and partner business in Monte Negro, Macedonia, Albania, Kosovo and in Lithuania, Latvia and Estonia).  We are looking for a colleague to work within the Oncology Therapeutical Team for the position:   BRAND MANAGER (FOR ADRIATIC & BALTIC REGION)     CORE RESPONSIBILITIES:  Champion the brand through an expertise in all aspects of the brand within the appropriate market, providing a direct interface with the Field force management team   Generate and gather insights, opportunities, risks and needs from the affiliate markets and give input to other team members to ensure representation of the brand  Check for alignment of the brand priorities and market requirements Co-develop and execute the operational brand plan in-market through localisation/ adaption of regional -level materials and initiatives Ensure locally-specific created initiatives and materials are appropriate, approved and aligned with the brand strategy and positioning with regional guidelines Engage with and manage the relationship with key local customers and KOLs to develop insights and services   WE ARE EXPECTING CANDIDATES WITH:   Experience from an Innovative international pharmaceutical organization or similar environment Understanding of industry and regulatory requirements for brand and how Regulatory and Governmental affairs can impact and shape the marketplace In-depth view of the brand and how this operates within the country, informing the wider view of the healthcare market, where to position the brand, the patient care pathways, aspects of reimbursement and payer approach  Proven record of successful brand management  Strong collaboration and communication skills, preferably in multi-country organisation Project management expertise Excellent working knowledge of the sales organisation and sales models Good understanding of market research and identifying insights Strong learning agility, able to rapidly study, analyse, understand and generate 'sense' from many data sources in order to interpret insight to build a strategic view of the market Experience in planning and launching new Innovative products on pharmaceutical markets Ability to be flexible, follow tight deadlines, organize and prioritize work.  Fluent in written and spoken business English (ideally a native speaker of one of the languages within the Adriatic & Baltic region) University degree education in the area of natural sciences.   We offer:  Competitive salary and benefits package. Employment contract for indefinite period, 6 months probationary period. The opportunity to join an international work environment. Professional development and opportunity to grow. Work in a Family Friendly Company.      If you are interested in and qualified for this position, please apply until 04.06.2020 via the portal.  Due to smoother processing of applications and assuring a high level of private data security CV's received via e-mail, normal mail or in another language will not be taken into consideration.  astellaspharma.si"
Knjigovodja  (m/ž),https://www.mojedelo.com/knjigovodja-mz/d-495307?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Easytrans d.o.o.,Žalec,m/ž,https://www.mojedelo.com/knjigovodja-mz/d-495307?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Direktor    Želite postati del naše ekipe?V podjetju EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalec izvajamo prevoz blaga v cestnem prometu. V naš delovni tim vabimoKNJIGOVODJA (m/ž) (Žalec)Vaše zadolžitve bodo obsegale: sprejemanje in izstavljanje knjigovodskih listin, materialno poslovanje in fakturiranje,knjiženje poslovnih dogodkov,spremljanje stroškov in vodenje blagajne, sodelovanje z računovodjo pri kontroli računovodske dokumentacije,spremljanje poslovne in davčne zakonodaje,samostojno sestavljanje, oblikovanje in pisanje dopisov, zapisnikov in vlog,shranjevanje dokumentacije v arhiv računovodstva,druga sorodna dela.Od vas pričakujemo:višjo ali visoko stopnjo izobrazbe finančne ali druge ustrezne smeri,vsaj 2 leti delovnih izkušenj na tem področju,poznavanje davčne zakonodaje,poznavanje dela z računalnikom (MS Windows, MS Office še posebej Excel, e-pošta),aktivno znanje angleškega in osnovno znanje nemškega jezika,vozniško dovoljenje B kategorije.Iščemo sodelavca(-ko), ki/je:natančen, redoljuben in zanesljiv,pripravljen nadgraditi svoje znanje in izkušnje.Nudimo vam:zaposlitev s polnim delovnim časom za določen čas (za čas usposabljanja); po uspešnem usposabljanju zaposlitev za nedoločen čas,urejeno delovno okolje,delo, ki zahteva veliko odgovornosti in samoiniciativnosti.Prijavo pošljite na elektronski naslov: zaposlitev@easytrans.si ali po pošti EASYTRANS D.O.O., 3310  Žalec do vključno 20.05.2020 s pripisom za katero delovno mesto se prijavljate: KNJIGOVODJA."
Vrtalec na stroju / bagerist (m/ž),https://www.mojedelo.com/vrtalec-na-stroju-bagerist-mz/d-495299?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Easytrans d.o.o.,Žalec,m/ž,https://www.mojedelo.com/vrtalec-na-stroju-bagerist-mz/d-495299?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Direktor    Želite postati del naše ekipe?V podjetju EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalec izvajamo prevoz blaga v cestnem prometu. V naš delovni tim vabimoVRTALEC NA STROJU / BAGERIST (m/ž) (Žalec)Vaše zadolžitve bodo obsegale: upravljanje stroja za geo vrtanje,upravljanje samohodnega bagra goseničarja, vrtalnih garnitur in drugih pomožih strojev,montaža in demontaža strojev in opreme,vzdrževanje in upravljanje stroja,izpolnjevanje knjige o vzdrževanju stroja in prevoznih listin,pomoč pri ostalih delih na gradbišču,delo po navodilih vodje oddelka in delovodje.Od vas pričakujemo:najmanj IV. stopnjo izobrazbe,izkušnje pri upravljanju težke gradbene mehanizacije,strokovni izpit za upravljanje s težko strojno gradbeno mehanizacijo,izpit B kategorije,delovne izkušnje na tem področju predstavljajo prednost.Iščemo sodelavca(-ko), ki/je:ima dobre organizacijske sposobnosti,je zanesljiv, natančen in redoljuben,ima pozitiven odnos do dela in reševanja težav,usmerjen k rezultatom,pripravljen nadgraditi svoje znanje in izkušnje,zna prevzemati odgovornost za svoje delo.Nudimo vam:zaposlitev s polnim delovnim časom za določen čas (za čas usposabljanja); v primeru uspešno opravljenega usposabljanja zaposlitev za nedoločen čas,urejeno delovno okolje,delo, ki nudi veliko mero svobode, odgovornosti in samoiniciativnosti.Prijavo pošljite na elektronski naslov: zaposlitev@easytrans.si ali po pošti EASYTRANS D.O.O. Cesta ob železnici 4, 3310  Žalec najkasneje do 20.06.2020 s pripisom za katero delovno mesto se prijavljate:VRTALEC NA STROJU / BAGERIST"
Mehatronik m/ž,https://www.mojedelo.com/mehatronik-mz/d-495287?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,27.05.2020,02:32,27.05.2020,Axent d.o.o.,Kranj,m/ž,https://www.mojedelo.com/mehatronik-mz/d-495287?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Smo ekipa zagnanih, strokovno podkovanih in vsestranskih oseb. Vsak od nas ima svoje želje in pričakovanja, ki pa se združijo v skupni cilj: Biti tu za vas!  Vodijo nas profesionalnost, srčnost, pozitivna energija in mišljenje, da skupaj zmoremo vse. V največje zadovoljstvo in ponos nam je, ko prisostvujemo poslovnim in osebnim uspehom. Takrat se namreč zavedamo, da smo na pravi poti in da delamo prav. Vedno sledimo najnovejšim smernicam in spoznanjem na področju človeških virov. Z vedno več znanja postajamo vse boljši.  To pomeni, da smo boljši tudi za vas.    Mehatronik m/ž Lokacija delovnega mesta: Kranj  Opis delovnega mesta: •    nastavljanje strojev in naprav,•    izvajanje manjših vzdrževalnih del,•    menjavanje orodij,•    opravljanje internega transporta,•    sodelovanje pri uvajanju novih postopkov in izdelkov,•    opravljanje najzahtevnejših proizvodnih in montažnih del,•    skrb za čisto in urejeno delovno okolje. Naročnik pričakuje: •    zključeno izobrazbo vsaj V. stopnjo ustrezne smeri - mehatronik,•    pripravljenost na učenje,•    samoiniciativnost, fleksibilnost,•    pripravljenost na izobraževanja. Naročnik nudi: •    dvoizmenski urnik,•    urejeno delovno okolje,•    redno in stimulativno plačilo,•    zaposlitev za določen čas z možnostjo podaljšanja.   Zainteresirane kandidatke in kandidate vabimo, da nam svoje prijave s priloženim življenjepisom pošljejo na elektronski naslov delo@axent.si"
