VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Content Marketing Manager in Vienna for Slovenian markets (m/f) / Vodja vsebinskega marketinga na Dunaju za slovenske trge,https://www.mojedelo.com/content-marketing-manager-in-vienna-for-slovenian-markets-mf-vodja-vsebinskega-marketinga-na-dunaju-za-slovenske-trge/d-493796?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,PlanRadar GmbH,Dunaj,m/ž,https://www.mojedelo.com/content-marketing-manager-in-vienna-for-slovenian-markets-mf-vodja-vsebinskega-marketinga-na-dunaju-za-slovenske-trge/d-493796?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Sales Consultant Croatia for SVN marekt (m/f)    PlanRadar is a fast-growing global company with an award-winning solution for documentation and communication in the construction and real estate industry. We already have customers from 43 countries worldwide and every single month thousands of new companies register to use PlanRadar in their projects.We are looking for a Content Marketing Manager who has experience in content and project management. In this role you will manage all content related topics for Slovenia, but you will be located in our headquarters in Vienna.Content Marketing Manager in Vienna for Slovenian markets (m/f) / Vodja vsebinskega marketinga na Dunaju za slovenske trgeResponsibilitiesDevelop editorial and content plans for your responsible marketOversee the implementation of content plansDefine industry-relevant topics and news through research and toolsAnalyse the performance of content to drive improved outcomesDevelop messaging to target personas across the customer journey, and define product positioningBring an understanding of SEO concepts to optimize search traffic through keyword research, content analysis, link building and moreOversee social media channels for your responsible marketProof-read content from content writers and other marketing team membersExperienced in a variety of content forms examples include blog, long-form content (i.e. whitepapers), video scripts, infographics, brochures, emails and web copyManage the customer advocacy program for your responsible marketOversee content writers, editors and visual content producersCollaborate with internal and external stakeholdersProfileAt least 3 years of professional experience in content marketingNative Slovenian and excellent spoken and written English skillsProfessional experience in writing and proof-reading Slovenian contentExperienced in content research,  planning & improving outcomes based on performanceExperience in at least one of the following marketing functions: Content driven SEO, social, PRAbility to drive copy to highly accurate standard with a concise, clear messageUnderstanding of Google AnalyticsAbility to lead and influence team membersExceptional organisation and project management skillsStrong collaboration skills (internal and external)BenefitsRoom for personal and professional developmentWorking in a fast growing company with international customers and investorsHeadquarters in the center of Vienna (1010)A motivated and dynamic team with common visionAdditional benefits like company events, free snacks & drinksAttractive fixed salary & performance-based bonus The annual gross minimum salary according to the collective agreement based on the Austrian law for this position is EUR 43,400.-. This includes: full health insurance, occupational accident insurance, public pension scheme and public unemployment insurance. Depending on your individual professional qualifications and previous experience your salary could be significantly higher. You should enclose these in your applicationPlease send us your application documents (incl. CV with photo) by clicking on the ""Jetzt bewerben"" button.APPLY: https://planradar.jobbase.io/job/n251tfidMANAGER VSEBINSKEGA MARKETINGA NA DUNAJU ZA SLOVENSKI TRG (MŽ/)Razvijanje uredniških in vsebinskih načrtov za trg, nadziranje vsebinskih načrtov, analiziranje uspešnosti vsebine z namenom doseganja boljših rezultatov, razumevanje koncepta SEO za optimizacijo prometa s pomočjo raziskovanja ključnih besed, analize vsebine ipd.Pričakujemo vsaj 3 leta izkušenj na področju vsebinskega marketinga, slovenščino kot materni jezik in odlično pisno in govorno znanje angleščine.Prijavi se:  https://planradar.jobbase.io/job/n251tfid"
Vodja vzdrževalnega tima (m/ž),https://www.mojedelo.com/vodja-vzdrzevalnega-tima-mz/d-493787?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,ECOLAB d.o.o,Maribor,m/ž,https://www.mojedelo.com/vodja-vzdrzevalnega-tima-mz/d-493787?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Prodajni zastopnik in skrbnik ključnih kupcev    Storitve.Rešitve.Uspeh…14 milijard USD letnega prometaVeč kot 47.000 zaposlenihPrisotni v več kot 170 državahMilijon strank, ki nam zaupajo.Eno od vodilnih mednarodnih podjetij na področju proizvodov za profesionalno čiščenje, pranje in dezinfekcijo.Za našo proizvodno lokacijo v Mariboru iščemo novega sodelavca na delovnem mestuVodja vzdrževalnega tima (m/ž)Vaše odgovornosti bodo:vodenje in koordiniranje vzdrževalnega tima v skladu z Ecolabovimi standardi, zagotavljanje varnega, trajnostnega in učinkovitega dela ter vzdrževanje  infrastrukture in proizvodne opremevodenje projektov na področju vzdrževanja in koordiniranje virov za izvedbo načrtovanih vzdrževalnih nalogkoordiniranje dela zunanjih vzdrževalno-investicijskih izvajalcev v podjetjupriprava tedenskega načrta vzdrževanja, skladno z prioritetami proizvodnjepromoviranje varnostnih pravil s poročanjem potencialno nevarnih dogodkov in možnih izboljšavzagotavljanje standarda 5Snadzorovana poraba finančnih sredstev za vzdrževanje v okviru budžetaskrb za izboljšanje učinkovitosti in delovanje opreme, nabava nove opremevodenje vzdrževalne dokumentacije in sodelovanje pri pripravi investicijske dokumentacijeskrb za evidence in spremljanje osnovnih sredstevvodenje in promoviranje TPM timov ter kulture kontinuiranih izboljšav.Od vas pričakujemo:vsaj VI/0 stopnja izobrazbe (elektro, strojne, mehatronike, kemijske smeri)znanje računalništva na osnovni ravni (MS Office, e-mail, internet)znanje angleškega jezikaorganizacijske in vodstvene sposobnosti, natančnostpoznavanje zakonodaje na področju varnosti pri delu, požarne varnosti in delovnih sredstvihPonujamo vam:priložnost, da nam pomagate pri reševanju največjih svetovnih izzivov: zagotoviti strankam čisto vodo, varno hrano, dovolj energije in zdravo življenjsko okoljemožnost dela in razvoja v mednarodnem podjetjudelo v organizaciji, ki verjame, da so ključ do uspeha delo v raznolikih timih, različne ideje in perspektive, saj nam to pomaga, da delo kar najbolje opravimoDelovno mesto bo sklenjeno za nedoločen čas s poskusno dobo 6 mesecev.Vaša ponudba naj zajema CV v slovenskem in angleškem jeziku. Razpis bo odprt do 2.5.2020. Prijave sprejemamo preko portala mojedelo.com... in vi!"
Arhitekt infrastrukture IS (m/ž) v sektorju Infrastruktura informacijskega sistema,https://www.mojedelo.com/arhitekt-infrastrukture-is-mz-v-sektorju-infrastruktura-informacijskega-sistema/d-493608?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,SKB banka d.d. Ljubljana ,Ljubljana,m/ž,https://www.mojedelo.com/arhitekt-infrastrukture-is-mz-v-sektorju-infrastruktura-informacijskega-sistema/d-493608?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Skrbnik podjetnikov (m/ž) v Poslovni mreži (kraj dela Ljubljana)    SKB banka je del madžarske skupine OTP, ki nam kot strateška lastnica z dolgoročno vizijo razvoja omogoča uspešno spopadanje z novimi izzivi in priložnostmi na trgu.Pridružite se nam in sodelujte pri razvoju banke prihodnosti!  Your browser does not support HTML5 video.Za uspešno nadaljnje delo, iščemo sodelavca(-ko) za delo:ARHITEKT INFRASTRUKTURE IS (m/ž) v sektorju Infrastruktura informacijskega sistemaPoslanstvo dela:Projektiranje globalne arhitekture IS, njena optimizacija in smotrno ravnanje s sredstvi infrastrukture IS, skrb za nemoteno delovanje strojne in programske opreme, diagnostika in odprava napak na komunikacijski infrastrukturi, vzdrževanje dokumentacije, sodelovanje pri izvajanju nadgradenj in uvajanju novih tehnoloških rešitev.Pričakovane sposobnosti in znanja:poznavanje Microsoft strežniških rešitev (Windows Server, SQL Server, Exchange Server, BizTalk server, System Center Configuration Manager, Identity Manager…)poznavanje Microsoft O365 rešitev in Microsoft Azure infrastrukturedobro poznavanje administracije virtualnih okolij (Hyper-V, VmWare),poznavanje Microsoft Windows storitev in servisov (AD, DHCP, DNS, Group Policy,…),znanje pisanja Powershell skriptpoznavanje komunikacijske opreme Cisco in Citrix Netscaler,izkušnje z delom na opremi PaloAlto in klicnih sistemih,poznavanje informacijske varnosti v računalniških omrežjih,razvita metodičnost, sistematičnost in samoiniciativnost kandidata.Opis dela:planira  in projektira arhitekturo strežnikov;planira in projektira podatkovne baze;planira in projektira operacijske sisteme;planira in projektira komunikacijska omrežja;planira in projektira IP in mobilno telefonijo;planira in projektira diskovna polja in backup knjižnice;projektira in oblikuje backup politike;oblikuje testna okolja;nadzira in optimira delovanje strežnikov in diskovnih polj;razrešuje zahtevnejše probleme v produkciji;nadzira in optimira SQL stavke;vodi IT veje projektov;opravlja druga dela po navodilih nadrejenega.Od kandidata pričakujemo:7. stopnjo računalniške smeri (informatika) ali druge ustrezne smeri (alternativa 6/II, 6/I);zahtevno pisno in ustno komuniciranje v angleškem jeziku; zaželena 4 leta ustreznih delovnih izkušenj;nekaznovanost in da oseba ni v kazenskem postopku.Delovno razmerje bomo sklenili za nedoločen čas s šestmesečnim poskusnim delom. Delovno mesto je v Ljubljani.Kandidate vabimo, da prijavo s priloženim življenjepisom posredujejo do 15.05.2020 na elektronski naslov cloveski.viri@skb.si z obveznim pripisom »Arhitekt infrastrukture IS - mreža«.www.skb.si"
Inženir varnosti informacijskih sistemov (m/ž) v diviziji Splošna sredstva in podpora,https://www.mojedelo.com/inzenir-varnosti-informacijskih-sistemov-mz-v-diviziji-splosna-sredstva-in-podpora/d-493605?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,SKB banka d.d. Ljubljana ,Ljubljana,m/ž,https://www.mojedelo.com/inzenir-varnosti-informacijskih-sistemov-mz-v-diviziji-splosna-sredstva-in-podpora/d-493605?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Skrbnik podjetnikov (m/ž) v Poslovni mreži (kraj dela Ljubljana)    SKB banka je del madžarske skupine OTP, ki nam kot strateška lastnica z dolgoročno vizijo razvoja omogoča uspešno spopadanje z novimi izzivi in priložnostmi na trgu.Pridružite se nam in sodelujte pri razvoju banke prihodnosti!  Your browser does not support HTML5 video.Za nadaljnje uspešno poslovanje, iščemo novega sodelavca na delovnem mestu:INŽENIR VARNOSTI INFORMACIJSKIH SISTEMOV (m/ž)v diviziji Splošna sredstva in podporaOpis del in nalog:načrtovanje, uvajanje in nadzor varnostnih meril in politik za zaščito računalniških sistemov, mreže in informacij  v sodelovanju z ISO in EA;razvoj tehničnih rešitev in varnostnih orodij za zmanjševanje varnostnih ranljivosti in avtomatizacijo ponavljajočih nalog;konfiguracija in reševanje težav na varnostnih komponentah infrastrukture;zaznavanje varnostno sumljivih dogodkov v informacijskem sistemu;izvajanje redno testiranje in nadzor infrastrukture za potencialne varnostne ranljivosti komponent infrastrukture;zagotavljanje promptno obveščanje uporabnikov in operativno reševanje ob varnostnih incidentih, ter pomaga pri raziskavi le-teh;izvajanje analiz varnostnih dogodkov s pomočjo podatkov iz različnih virov;aktivno sodelovanje v projektih informacijske varnosti in drugih projektih banke;izvajanje stalnega nadzora in zaščite informacijskega sistema;priprava in dokumentiranje standardnih operativnih postopkov in protokolov;pisanje izčrpnih poročil vključno z izsledki in predlogi za izboljšavo informacijske varnosti;opravljanje drugih nalog po navodilih nadrejenega.Od kandidata pričakujemo:7. stopnjo izobrazbe informacijske ali druge sorodne smeri (alternativa 6/II);zaželeno 5 let delovnih izkušenj na enakih ali podobnih delih;zahtevno ustno in pisno komunikacije v angleškem jeziku;varovanje informacij in informacijskega sistema;nekaznovanost in daoseba ni v kazenskem postopku.Prednost pri izboru bodo imeli kandidati s katerimi od naslednjih znanj in kompetenc:izkušnje z upravljanjem tveganj na področju informacijske varnosti;poznavanje področja zagotavljanja varnosti elektronskih bančnih poti in povezane zakonodaje na tem področju;izkušnje na področju upravljanja z incidenti / zlorabami;poznavanje rešitev za zagotavljanje informacijske varnostidobro razumevanje in sledenje novim principom, tehnikam in protokolom na področju informacijske varnosti;zmožnost timskega dela;zanesljivost in vztrajnost;natančnost in sistematičnost;strokovnost in inovativnost.Delovno razmerje bomo sklenili za nedoločen čas, s 6-mesečnim poskusnim delom.Kandidate vabimo, da prijave s priloženim življenjepisom posredujejo do 15.05.2020, na elektronski naslov: cloveski.viri@skb.si, z obveznim pripisom »Inženir varnosti Informacijskih sistemov«.www.skb.si"
Serviser točilnih naprav za področje zahodne slovenije,https://www.mojedelo.com/serviser-tocilnih-naprav-za-podrocje-zahodne-slovenije/d-492917?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,AHAC D.O.O.,Ljubljana,m/ž,https://www.mojedelo.com/serviser-tocilnih-naprav-za-podrocje-zahodne-slovenije/d-492917?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Trade marketing manager (m/ž)    Smo slovensko podjetje, ki se ukvarja z distribucijo in zastopstvom alkoholnih in brezalkoholnih pijač, vložnin in izdelkov za gostinstvo, aktivno delujemo že 25 let in več.Iščemo kader, po možnosti  iz okolice Ljubljane, ki ima izkušnje na področju servisiranja točilnih aparatov v gostinstvu oz. tehničnih naprav Izbor kandidatov in razgovori v roku 1 oz. 2 tednov.Zaposlitev nudimo kandidatom, ki ustrezajo naslednjemu profilu:SERVISER TOČILNIH NAPRAV ZA PODROČJE ZAHODNE SLOVENIJE (HoReCA) (m/ž) - V PE Ljubljana (Letališka cesta )Prednost imajo kandidati z istovrstnimi delovnimi izkušnjami  v gostinstvu, niso pa pogoj.Opis delovnega mesta:Montaža in servis točilnih aparatovRedno čiščenje točilnih aparatovSkrb za elemente potrebne za nemoteno delovanje točilnih aparatov (konzole, sklopke, pipe)Usposabljanje aparatov za nemoteno delovanjeStrokovna pomoč pri uporabi točilnih aparatovRedno poročanje o montažah ter demontažah točilnih aparatovRedno poročanje o čiščenju točilnih aparatovPospeševanje prodajeVodi prodajne razgovore Podjetje pri strankah predstavlja v pozitivni luči – je ambasadorOdgovornost za plačila kupcev (smiselno je da tudi serviserju  dodamo to odgovornost, glede na to da tudi neke vrste pospeševalec prodaje)Odgovornost za doseganje ciljev DMZajem informacij s trga in prenos do vodij (vodja komerciale, prodaje, PE, direktor, vodja blagovnih znamk)Pričakujemo:Izobrazba srednja strokovna, srednja splošna, višja šola katerekoli tehnične smeriAlternativna izobrazba: srednja poklicna, katerekoli smeriVozniški izpit BZnanje jezikov:  angleški jezik- razumevanje osnovno, govorjenje osnovno, pisanje osnovno, hrvaški jezik razumevanje osnovno, govorjenje osnovno, pisanje osnovnoRačunalniška znanja urejevalniki besedil - osnovno, delo s preglednicami - osnovno, delo z bazami podatkov - osnovnoDrugi pogoji:  zaključena najmanj IV. ali V. ali  VI. stopnja izobrazbe, priporočljivo poznavanje tehničnih naprav, sposobnost planiranja in aktivno vključevanje v organiziranje procesov Komunikativnost, proaktivnost, fleksibilnost, sposobnost reševanja reklamacij in sposobnost teamskega dela Ponujamo:Trajanje zaposlitve: določen čas-6 mesecev s poskusno dobo dveh mesecev, vsekakor z možnostjo podaljšanja oz. zaposlitve za nedoločen časDelovni čas: polni delovni čas, 40 ur tedensko, od ponedeljka do petka. Delo s strankami v gostinskih lokalih, uporaba računalnika, mobilnega telefonaPrijave sprejemamo na email simon.andrejas@ahac.si oziroma preko e-sistema portala MojeDelo.com."
Tehnik zdravstvene nege,https://www.mojedelo.com/tehnik-zdravstvene-nege/d-455828?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,Trummer kadrovska agencija d.o.o.,Avstrija,m/ž,https://www.mojedelo.com/tehnik-zdravstvene-nege/d-455828?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Se želite zaposliti v Avstriji/Nemčiji/Švici in za svoje delo prejeti odlično plačilo?       Potem se obrnite na nas. TRUMMER kadrovska agencija d.o.o. je hčerinsko  podjetje avstrijskega družinskega podjetja TRUMMER Montage & Personal GmbH,  ki že več kot 25 let uspešno deluje na področju kadrovanja.  Sodelovanje z več kot 800 podjetji iz Avstrije nam omogoča zaposlovanje različnih profilov  skozi vse leto, saj se delovna mesta konstantno zapolnjujejo in tudi odpirajo. Pošljite nam vaš življenjepis ali nas kontaktirajte preko drugih kanalov. Veselimo se vašega klica in prijave.        Tehnik zdravstvene nege (m/ž) Opis delovnega mesta:  - za celotno Avstrijo zaposlujemo zdravstvene tehnike z urejeno dokumentacijo- ugotavljanje potreb, izvajanje celovite zdravstvene nege, dokumentiranje postopkov zdravstvene nege,- delo v zdravstvenih ustanovah. Kaj pričakujemo: - dokončano ustrezno izobrazbo- dobro znanje nemškega jezika- delovne izkušnje- pripravljenost na večizmensko delo- motiviranost- samoiniciativnost- timsko orientiranost- natančnost in odgovornost- zaželen lasten prevoz- obvezen pogoj je državljanstvo EU Kaj nudimo: - dolgoročno zaposlitev z možnostjo prevzema in direktno zaposlitvijo v zdravstvenih zavodih- nadpovprečno dobro plačilo- usklajen delovni čas- urejeno zdravstveno zavarovanje ter prijava v delovno razmerje- dodatke ter 13. in 14. plačo- individualno svetovanje in podporo- po potrebi organiziramo prenočiščaMesečno plačilo: po avstrijski kolektivni pogodbi minimalno 2.050 EUR bruto mesečno, plus dodatki.Za podrobnejše informacije se lahko obrnete na naše kadrovske svetovalke:MARIBORTel.št.: 040 696 695 (Ana)Tel.št.: 040 416 111 (Sanja) E-Mail: Team.Maribor@trummer.euMURSKA SOBOTATel.št.: 040 416 220 (Martina) E-Mail: Team.Murska-Sobota@trummer.eu   Vabimo kandidate in kandidatke, ki ste v zgornjem opisu prepoznali pravo priložnost za svoj poklicni profil,da nam svojo prijavo z življenjepisom pošljete preko e-sistema MojeDelo.com.  Več na: www.trummer.eu"
Operater v klicnem centru VOLVO Ljubljana  m/ž,https://www.mojedelo.com/operater-v-klicnem-centru-volvo-ljubljana-mz/d-494097?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,VCAG d.o.o. (VOLVO),Ljubljana,m/ž,https://www.mojedelo.com/operater-v-klicnem-centru-volvo-ljubljana-mz/d-494097?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,Regijski HR Specialist
Delavec v proizvodnji 2 (m/ž),https://www.mojedelo.com/delavec-v-proizvodnji-2-mz/d-494069?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,"Cinkarna Celje, d.d.",Celje,m/ž,https://www.mojedelo.com/delavec-v-proizvodnji-2-mz/d-494069?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja notranje revizije    O podjetjuSmo ugledno mednarodno podjetje s 147 letno tradicijo in eno vodilnih podjetij na področju kemično predelovalne industrije v Sloveniji ter sodimo med velike slovenske izvoznike, ki že vrsto let uspešno uresničujemo svoje strateške usmeritve in sledimo svojemu poslanstvu in ciljem, ki so usmerjeni k rasti, razvoju in osebnemu zadovoljstvu zaposlenih. Na tej poti bomo v bližnji prihodnosti potrebovali večje število perspektivnih kadrov, zato pozivamo vse, ki so se pripravljeni učiti in delati kot del ekipe na področju proizvodnje naše največje poslovne enote Titanovega dioksida, da postanejo del naše skupne prihajajoče zgodbe in se nam pridružijo na delovnem mestu: DM »DELAVEC V PROIZVODNJI 2 (m/ž)« V proizvodnji Titanovega dioksidaOd kandidatov/kandidatk pričakujemo:da imajo srednjo izobrazbo kemijske, strojne ali druge ustrezne (naravoslovne) smeri ali srednjo poklicno izobrazbo naravoslovne (strojni ključavničar, strojni mehanik, varilec, oblikovalec kovin - orodjar, ip., elektrikar, ip.),sposobnost učinkovitega timskega dela,odgovornost, zanesljivost, samoiniciativnost, komunikacijsko sposobnost ter vztrajnost pri doseganju ciljev,pripravljenost opravljanja štiriizmenskega delavozniški izpit B kategorije,poznavanje računalniškega orodja (MS Word, Excel, Outlook). Z izbranimi kandidati/ kandidatkami bomo sklenili delovno razmerje za določen čas 12 mesecev (z možnostjo sklenitve pogodbe za nedoločen čas).  Vabimo vas, da pisne ponudbe za zaposlitev z življenjepisom in dokazili o končani izobrazbi pošljete v roku 14 dni po objavi na naslov:  Cinkarna Celje, d.d., Kidričeva 26, Kadrovsko splošna služba, 3000 Celje  ali po elektronski pošti: anica.sitar@cinkarna.si.www.cinkarna.si"
Samostojni tehnolog (m/ž),https://www.mojedelo.com/samostojni-tehnolog-mz/d-494070?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,"Cinkarna Celje, d.d.",Celje,m/ž,https://www.mojedelo.com/samostojni-tehnolog-mz/d-494070?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja notranje revizije    O podjetjuSmo ugledno mednarodno podjetje s 147 letno tradicijo in eno vodilnih podjetij na področju kemično predelovalne industrije v Sloveniji ter sodimo med velike slovenske izvoznike, ki že vrsto let uspešno uresničujemo svoje strateške usmeritve in sledimo svojemu poslanstvu in ciljem, ki so usmerjeni k rasti, razvoju in osebnemu zadovoljstvu zaposlenih. Na tej poti bomo v bližnji prihodnosti potrebovali večje število perspektivnih kadrov, zato pozivamo vse, ki so se pripravljeni učiti in delati kot del ekipe na področju proizvodnje naše največje poslovne enote Titanovega dioksida, da postanejo del naše skupne prihajajoče zgodbe in se nam pridružijo na delovnem mestu: SAMOSTOJNI TEHNOLOG (m/ž) Od kandidatov/kandidatk pričakujemo:da imajo izobrazbo Magister inženir kemijskega inženirstva, Magister inženir kemijske tehnike, Univerzitetno diplomirani inženir kemijskega inženirstva ali Univerzitetno diplomirani inženir kemijske tehnologije,aktivno zanje angleškega, zaželeno tudi nemškega jezika,sposobnost učinkovitega timskega dela,odgovornost, zanesljivost, samoiniciativnost, komunikativnost ter vztrajnost pri doseganju ciljev,poznavanje računalniškega orodja (MS Word, Excel, Outlook),zaželene delovne izkušnje,vozniški izpit B kategorije. Kaj ponujamo: stimulativno plačilo, urejeno delovno okolje, možnosti napredovanja in dodatnega izobraževanja. Z izbranim kandidatom/kandidatko bomo sklenili delovno razmerje za določen čas 12 mesecev (z možnostjo sklenitve pogodbe za nedoločen čas).  Vabimo vas, da pisne ponudbe za zaposlitev z življenjepisom in dokazili o končani izobrazbi pošljete v roku 14 dni po objavi na naslov:Cinkarna Celje, d.d., Kidričeva 26, Kadrovsko splošna služba, 3000 Celje ali po elektronski pošti: anica.sitar@cinkarna.si.www.cinkarna.si"
Tehnik 2 (m/ž),https://www.mojedelo.com/tehnik-2-mz/d-494074?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,29.04.2020,02:32,29.04.2020,"Cinkarna Celje, d.d.",Celje,m/ž,https://www.mojedelo.com/tehnik-2-mz/d-494074?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja notranje revizije    O podjetjuSmo ugledno mednarodno podjetje s 147 letno tradicijo in eno vodilnih podjetij na področju kemično predelovalne industrije v Sloveniji ter sodimo med velike slovenske izvoznike, ki že vrsto let uspešno uresničujemo svoje strateške usmeritve in sledimo svojemu poslanstvu in ciljem, ki so usmerjeni k rasti, razvoju in osebnemu zadovoljstvu zaposlenih. Na tej poti bomo v bližnji prihodnosti potrebovali večje število perspektivnih kadrov, zato pozivamo vse, ki so se pripravljeni učiti in delati kot del ekipe na področju proizvodnje naše največje poslovne enote Titanovega dioksida, da postanejo del naše skupne prihajajoče zgodbe in se nam pridružijo na delovnem mestu: DM »TEHNIK 2 (m/ž)«  v PE Titanov dioksid Od kandidatov/kandidatk pričakujemo:da imajo srednjo poklicno izobrazbo kemijski tehnik ali drugo ustrezno izobrazbo naravoslovne smeri, zaželene delovne izkušnje, pripravljenost opravljanja štiriizmenskega dela sposobnost učinkovitega timskega dela, odgovornost, zanesljivost, samoiniciativnost ter vztrajnost pri doseganju ciljev, vozniški izpit B kategorije poznavanje računalniškega orodja (MS Word, Excel, Outlook). Kaj ponujamo: stimulativno plačilo, urejeno delovno okolje, možnosti napredovanja in dodatnega izobraževanja. Delovno razmerje se sklepa za določen čas 12 mesecev z možnostjo sklenitve za nedoločen čas.   Vabimo vas, da ponudbe za zaposlitev z življenjepisom in dokazili o končani izobrazbi pošljete v roku 14 dni po objavi na naslov:  Cinkarna Celje, d.d., Kidričeva 26, Kadrovsko splošna služba, 3000 Celje ali na elektronsko pošto anica.sitar@cinkarna.si. www.cinkarna.si"
