VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Glavni kuhar - nabavnik (m/ž),https://www.mojedelo.com/glavni-kuhar-nabavnik-mz/d-486247?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,Hit d.d.,Nova Gorica,m/ž,https://www.mojedelo.com/glavni-kuhar-nabavnik-mz/d-486247?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Kuhar za delo v Hitovih gostinskih enotah    VABILO K SODELOVANJUDružba Hit d. d. Nova Gorica, razpisuje prosto delovno mestoGLAVNI KUHAR-NABAVNIK (m/ž)v Hotelu Perla v Novi Gorici.Opis delovnega mesta:Oseba na tem delovnem mestu bo odgovorna za pravočasno in ustrezno dobavo naročenega materiala ter reševanje reklamacij, kreiranje kalkulacij in normativov, iskanje novih produktov in dobaviteljev, sodelovanje pri oceni le-teh in komunikacijo z dobavitelji.Od kandidatov pričakujemo:V. stopnja izobrazbe,poznavanje skladiščnega poslovanja,poznavanje živil,želeno je znanje italijanskega jezika.Nudimo:sklenitev pogodbe o zaposlitvi za določen čas 6 mesecev z možnostjo prehoda v nedoločen čas,zaposlitev za polni delovni čas,možnost strokovnega in osebnega razvoja.Vabimo vse zainteresirane kandidate, da nam pisno vlogo s kratkim opisom delovnih izkušenj pošljete do 30. 1. 2020 na e-naslov kadrovska.sluzba@hit.si ali na naslov: Hit d. d. Nova GoricaSlužba za upravljanje s kadriDelpinova 7a5000 Nova Gorica Zaposlujemo po načelu nediskriminatornosti in enakih možnosti."
Samostojni referent,https://www.mojedelo.com/samostojni-referent/d-486240?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,Optimus Plus d.o.o.,Vrtojba pri Novi Gorici,m/ž,https://www.mojedelo.com/samostojni-referent/d-486240?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Samostojni referent    V svojo ekipo vabimo sodelavca za delovno mesto:SAMOSTOJNI REFERENT (m/ž)Podjetje Optimus plus d.o.o. je podjetje katerega osrednja dejavnost je posredovanje zelenega programa. Naše storitve obsegajo celovito logistično svetovanje na področju distribucijske logistike. Vizija podjetja temelji na večletnih izkušnjah pri distribuciji zelenih rastlin predvsem na Slovenskem in Hrvaškem trgu ter poznavanju tržnih razmer, tako na lokalni kot tudi globalni ravni. Partnerstvo, trajnost in zanesljivost, to so načela, ki so naše vsakodnevno vodilo na katerih gradimo našo dejavnost.OPIS DELOVNEGA MESTAvnos in obdelava podatkov: sestavljanje ponudb v preglednicah, pisanje računov in dobavnic, pisanje potnih nalogov, obdelava podatkov v računovodskem programu e-računi,prevzem in obdelava prejete dokumentacijeskrb za podatkovne bazekomunukacija s tujimi poslovnimi partnerji v nemškem in angleškem jezikukomunikacija s slovenskimi poslovnimi partnerjiorganiziranje in razvijanje finančnega in administrativnega vodenja zaposlenih in nadzorovanje vsakodnevnega delovanja podjetjaarhiviranje poslovnih in kadrovskih dokumentovKAJ PRIČAKUJEMOpričakujemo sposobnega delavca z izkušnjamiodlično znanje angleškega jezika in nemškega jezikaodlično poznavanje Excela in dobro poznavanje drugih orodij MS Officeodlične komunikacijske sposobnostinatančnost in organiziranostsamoiniciativnostodgovornost in zanesljivostpozitiven odnos do dela urejenostNUDIMOsmo resno podjetje in cenimo delo naših zaposlenihpodjetje je hitro rastoče in zato so procesi dela dinamičnismo motiviran team in iščemo resno, zanesljivo ter sposobno osebo prijetno delovno okoljemožnost sodelovanja za nedoločen časdelovni čas od pon. do pet.odlično plačiloPrijave sprejemamo preko e-sistema MojeDelo.com."
Agronom / Pomožni referent (m/ž),https://www.mojedelo.com/agronom-pomozni-referent-mz/d-486282?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,Optimus Plus d.o.o.,Nova Gorica,m/ž,https://www.mojedelo.com/agronom-pomozni-referent-mz/d-486282?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Samostojni referent    V svojo ekipo vabimo sodelavca za delovno mesto:AGRONOM / POMOŽNI REFERENT (m/ž)Podjetje Optimus plus d.o.o. je podjetje katerega osrednja dejavnost je posredovanje zelenega programa. Naše storitve obsegajo celovito logistično svetovanje na področju distribucijske logistike. Vizija podjetja temelji na večletnih izkušnjah pri distribuciji zelenih rastlin predvsem na Slovenskem in Hrvaškem trgu ter poznavanju tržnih razmer, tako na lokalni kot tudi globalni ravni. Partnerstvo, trajnost in zanesljivost, to so načela, ki so naše vsakodnevno vodilo na katerih gradimo našo dejavnost.OPIS DELOVNEGA MESTAstrokovno svetovanje strankam v zvezi s sajenjem in oskrbo zunanjih in notranjih okrasnih rastlin, vrtnin, sadnega drevja in grmičevjaprevzemanje, pregledovanje in pripravljanje blaga za nadaljni razvoz,pospeševanje prodaje in razvozskrb za urejen videz in založenost prodajnih polic in stojalvnos in obdelava podatkov: sestavljanje ponudb v preglednicah, pisanje računov in dobavnicprevzem in obdelava prejete dokumentacijeskrb za podatkovne bazekomunikacija s stankami in poslovnimi partnerjiKAJ PRIČAKUJEMOpričakujemo sposobnega delavca z izkušnjamiodlično poznavanje rastlin  odlične komunikacijske sposobnostinatančnost in organiziranostsamoiniciativnostodgovornost in zanesljivostpozitiven odnos do delaurejenostNUDIMOsmo resno podjetje in cenimo delo naših zaposlenihpodjetje je hitro rastoče in zato so procesi dela dinamičnismo motiviran team in iščemo resno, zanesljivo ter sposobno oseboprijetno delovno okoljepridobivanje novih znanj in delovnih izkušenjmožnost sodelovanja za nedoločen časdelovni čas od pon. do pet.odlično plačiloPrijave sprejemamo preko e-sistema MojeDelo.com."
Pomoč v kuhinji/ Pomivalec/ka posode,https://www.mojedelo.com/pomoc-v-kuhinji-pomivalecka-posode/d-486270?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,"Hotel Palace Portorož, d.o.o., Kempinski Palace Portorož",Portorož,m/ž,https://www.mojedelo.com/pomoc-v-kuhinji-pomivalecka-posode/d-486270?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Pomoč v kuhinji/ Pomivalec/ka posode     Your browser does not support HTML5 video.Kempinski je, kot najstarejša evropska hotelska skupina, ustanovljena leta 1897, svoj ugled zgradil na dveh ključnih elementih luksuza: na individualnosti ter na ekskluzivnosti. Vsako leto se odpirajo novi hoteli na edinstvenh ter luksuznih destinacijah širom sveta; zraven Evrope je Kempinski prisoten tudi na bližnjem vzhodu, v Afriki ter v Aziji. Skupaj z novimi odprtji hotelov, raste tudi šteilo gostov, ki cenijo verigo ter njeno kvaliteto.Kempinski Palace Portorož je pet zvezdični Superior hotel, odprt od leta 2008, ki pooseblja edinstveno kombinacijo tradicionalnega in modernega dizajna, ki ga je zasnoval francoski oblikovalec Jean-Claude Laville. Hotel se ponaša se z 181 vrhunskimi sobami in apartmaji, 1500 kvadratnimi metri Rose Spa centra, šestimi konferenčnimi sobami z dnevno svetlobo, unikatno Kristalno dvorano in zasebnim parkom. Prav tako svojim gostom ponuja dve a la carte restavraciji, Sophia in Fleur de Sel, z inovativnim konceptom hrane in pijače.Prestižni Hotel Kempinski Palace Portorož vabi k sodelovanju ambiciozne, izzivov željne študente na delovnem mestu Pomoč v kuhinji/ Pomivalec/ka posodeO službi:Pomoč v kuhinjiPomivalec črne in bele posodeSkrb za čistočo delovnega mestaDruga dela po navodilih vodjeZahteve:Samostojnost, zanesljivost, pridnost na delovnem mestu.Pomoč v kuhinjiSkrb za čistočo delovnega mestaKaj nudimoDelo v mednarodnem luksuznem hoteluRedno plačiloIzpopolnjevanje in izobraževanjePogodba za določen čas z možnostjo podalšanjaVaše cenjene prijave z življenjepisom v slovenskem jeziku in priloženo fotografijo nam pošljite preko e-sistema portala Mojedelo.com ali preko emaila: ps.portoroz@kempinski.com.www.kempinski.com"
Vodja gospodinjstva / HSK Manager,https://www.mojedelo.com/vodja-gospodinjstva-hsk-manager/d-486125?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,"Hotel Palace Portorož, d.o.o., Kempinski Palace Portorož",Portorož,m/ž,https://www.mojedelo.com/vodja-gospodinjstva-hsk-manager/d-486125?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Vodja gospodinjstva / HSK Manager     Your browser does not support HTML5 video.Kempinski je, kot najstarejša evropska hotelska skupina, ustanovljena leta 1897, svoj ugled zgradil na dveh ključnih elementih luksuza: na individualnosti ter na ekskluzivnosti. Vsako leto se odpirajo novi hoteli na edinstvenh ter luksuznih destinacijah širom sveta; zraven Evrope je Kempinski prisoten tudi na bližnjem vzhodu, v Afriki ter v Aziji. Skupaj z novimi odprtji hotelov, raste tudi šteilo gostov, ki cenijo verigo ter njeno kvaliteto.Kempinski Palace Portorož je pet zvezdični Superior hotel, odprt od leta 2008, ki pooseblja edinstveno kombinacijo tradicionalnega in modernega dizajna, ki ga je zasnoval francoski oblikovalec Jean-Claude Laville. Hotel se ponaša se z 181 vrhunskimi sobami in apartmaji, 1500 kvadratnimi metri Rose Spa centra, šestimi konferenčnimi sobami z dnevno svetlobo, unikatno Kristalno dvorano in zasebnim parkom. Prav tako svojim gostom ponuja dve a la carte restavraciji, Sophia in Fleur de Sel, z inovativnim konceptom hrane in pijače.Prestižni Hotel Kempinski Palace Portorož vabi k sodelovanju ambiciozne, izzivov željne študente na delovnem mestu Vodja gospodinjstva / HSK ManagerO službi:Upravljanje dnevne aktivnosti oddelka za gospodinjstvo, skrbi za ustrezno čiščenje prostorov, restavracije, Suite in vse javne prostore.Načrtovanje, organiziranje in usmerjanje zaposlenih, da se zagotovi najvišjo stopnjo zadovoljstva gostov.Dnevni nadzor nad zaposlenimi in opravljenim delom v vseh prostorih in javnih površinah.Nakup, ponovno naročilo in vzdrževanje oskrbe z gospodinjami .Izvedba inšpekcijskih pregledov vseh prostorov, sedežev  in javnih področjihZaposli, razporedi in usposablja vse nove člane gospodinjstva.Vzdrževanje proračuna za gospodinjstvo, zagotavljanje povzetkov in stroškov obračunavanja za vse predhodne in naknadne dogodke.Podpira  najvišje standarde čistosti, varnosti in ravnanja.Priprava urnika dela, ki se uporablja za obveščanje osebja o prihodnjih dogodkih in zagotoviti ustrezno pripravo in osebje za vsak dogodek.Zagotavljanje  pravilno vzdrževanje vse opreme; naredi ureditev za popravilo in/ali zamenjavo rabljene in poškodovane opreme.Zahteve:Prejšnje izkušnje upravljanje ekipa gospodinjstvo zaposlenih z motivacijo, coaching in razvoj v 5 * hotelih.Zmožnost predvidevanja potreb kupcev, hitro spreminjanje ciljev in smeri  ter multitask oseba.Delovno poznavanje sistemov za upravljanje.Napredno poznavanje procesa in postopkov čiščenja.Dokazane izkušnje, ki nadzorujejo in vodijo gospodinjske službe 15 + zaposlenih.Zmožnost vzdrževanja proračuna.Dokazana odličnost na področju storitev za stranke.Zmožnost uporabe neodvisne sodne odločbe/trdne odločitve o sposobnosti.Dokazano udobje in izkušnje za učinkovito interakcijo z vsemi ravnmi upravljanja, gostje, sodelavci, tako znotraj kot zunaj organizacije.Samomotivacija za doseganje ciljev, z močnim občutkom odgovornosti.Znanje z aplikacijami MS Office.Dokazano zanesljivost dela, skrbnosti, predanost in pozornost do detajlov.Prilagodljiva, fleksibilna oseba, pripravljena za morebitno delo ob vikendih praznikih....Kaj nudimoDelo v mednarodnem luksuznem hotelu.Redno plačilo.Izpopolnjevanje in izobraževanje.Pogodba za določen čas z možnostjo podalšanja.Vaše cenjene prijave z življenjepisom v slovenskem jeziku in priloženo fotografijo nam pošljite preko e-sistema portala Mojedelo.com ali preko emaila: ps.portoroz@kempinski.com.www.kempinski.com"
Asistent vodje vzdrževanja,https://www.mojedelo.com/asistent-vodje-vzdrzevanja/d-485882?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,"Hotel Palace Portorož, d.o.o., Kempinski Palace Portorož",Portorož,m/ž,https://www.mojedelo.com/asistent-vodje-vzdrzevanja/d-485882?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Asistent vodje vzdrževanja     Your browser does not support HTML5 video.Kempinski je, kot najstarejša evropska hotelska skupina, ustanovljena leta 1897, svoj ugled zgradil na dveh ključnih elementih luksuza: na individualnosti ter na ekskluzivnosti. Vsako leto se odpirajo novi hoteli na edinstvenh ter luksuznih destinacijah širom sveta; zraven Evrope je Kempinski prisoten tudi na bližnjem vzhodu, v Afriki ter v Aziji. Skupaj z novimi odprtji hotelov, raste tudi šteilo gostov, ki cenijo verigo ter njeno kvaliteto.Kempinski Palace Portorož je pet zvezdični Superior hotel, odprt od leta 2008, ki pooseblja edinstveno kombinacijo tradicionalnega in modernega dizajna, ki ga je zasnoval francoski oblikovalec Jean-Claude Laville. Hotel se ponaša se z 181 vrhunskimi sobami in apartmaji, 1500 kvadratnimi metri Rose Spa centra, šestimi konferenčnimi sobami z dnevno svetlobo, unikatno Kristalno dvorano in zasebnim parkom. Prav tako svojim gostom ponuja dve a la carte restavraciji, Sophia in Fleur de Sel, z inovativnim konceptom hrane in pijače.Prestižni Hotel Kempinski Palace Portorož vabi k sodelovanju ambiciozne, izzivov željne sodelavce na delovnem mestu Asistent vodje vzdrževanja m/ž O službi:asistent vodje vzdrževanja hotelskega objekta.Zahteve:pozna in izpolnjuje poslanstvo in standarde hotelov pri izvajanju vzdrževalnih dejavnosti.pomagati pri ohranjanju potenciala ekipe z uravnoteženim poudarkom na poslovanju, zadovoljstvu gostov, zaposlenih in lastnikov.določi prednostne naloge, načrtuje, razporedi naloge in nadzira osebje inženirskega oddelka.pomagati pri nadzoru vzdrževalnih nalog, delovnih nalog in posebnih projektov, kar zagotavlja pravočasno in natančno izvedbo.pomoč pri takojšnjem odzivanju na potrebe gostov po vzdrževanju in zagotavljanje, da gostje dobijo strokovno, učinkovito, hitro in vljudno storitev hotelskih standardov.vzdrževati fizičnega videza in obratovalne učinkovitosti hotela, vključno z mehaničnimi, električnimi, vodovodnimi ipd.pomoč pri namestitvi in vzdrževanju vse opreme, povezane s HVAC, seti DG, čiščenje vode, požarna varnost itd.zavarovanje ustreznih evidenc v zvezi z vsemi obrati in opremo hotela, vključno s podatki o popravilu in servisiranju.pripravi poročila, kot zahteva glavni inženir.zagotoviti, da imajo trgovine dovolj zalog materialov, opreme in orodja ter da se hranijo v čistem in varnem okolju.po potrebi se udeležite vseh sestankov o upravljanju objekta / nepremičnine in na rednih sestankih mlajšega osebja posreduje potrebne informacije vzdrževalnemu timu.zagotoviti pravilno uporabo in občasno vzdrževanje vse opreme.vsakodnevno in tedensko preverjajte lastninsko dokumentacijo.pomagajo pri vzpostavljanju in vzdrževanju oddelčne opreme in dobavi ravni zalog, ki ustreza zahtevam lastnine.zagotoviti usposabljanje osebja o postopkih dobave, zalog, vzdrževanja in naročanja.usposobiti osebje inženirskega oddelka za pravilne postopke vzdrževanja in po potrebi pomagati pri popravilu.vzdrževati, spremljati in testirati hotelske varnostne in varnostne sisteme, funkcije, kot je požarna alarma itd.pogovorite se z glavnim inženirjem o stanju vzdrževanja in poročilih o pregledih.pomagati pri razvoju, izvajanju in usmerjanju vseh programov v sili.pomagajo pri razvoju, izvajanju in upravljanju programov za varčevanje z energijo v nepremičnini, da se čim bolj zmanjšajo stroški.zagotoviti, da osebje za vzdrževanje nosi ustrezne uniforme z imenskimi nalepkami in podpira hotel, ki skrbi za nego in higienske standarde.Kaj nudimodelo v 5* luksuznem hotelu, zagotavljamo redno plačilo, prehrano, ugodnosti osebja, treningi in izobraževnja.Vaše prijave z življenjepisom v slovenskem/angleškem jeziku in priloženo fotografijo nam  pošljite na: ps.portoroz@kempinski.comwww.kempinski.com"
Komercialist za tujino m/ž,https://www.mojedelo.com/komercialist-za-tujino-mz/d-485132?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,Valens Int. d.o.o.,Šenčur pri Kranju,m/ž,https://www.mojedelo.com/komercialist-za-tujino-mz/d-485132?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Strokovni sodelavec v razvoju (m/ž)     KOMERCIALIST ZA TUJINO (M/Ž)Zaradi povečanega obsega dela v Valensu iščemo novega sodelavca v prodaji. V ta namen razpisujemo novo delovno mesto, in sicer KOMERCIALIST ZA TUJINO (M/Ž). Od kandidatov se pričakujejo naslednja znanja in veščine: VII. stopnja izobrazbe (ekonomija ali naravoslovne vede)Odlično znanje slovenskega in angleškega jezikaKomunikativnost in veselje do dela z ljudmiOdlične prodajne veščine in pogajalske sposobnostiNapredno znanje MS OfficeSamoiniciativnost, natančnost in zanesljivostVozniški izpit B-kategorijePripravljenost na službena potovanja izven SlovenijeZaželene izkušnje v prodaji v prehranski ali farmacevtski industrijiNaloga KOMERCIALISTA ZA TUJINO bo pridobivanje novih kupcev (B2B) s področja prehranskih dopolnil in surovin, pri čemer boste odgovorni vodji prodaje. Prednost bodo imeli kandidati z izkušnjami v prodaji in delu s prehranskimi dopolnili oziroma zdravo prehrano. Ponujamo redno delovno razmerje v urejenem okolju in sproščenem kolektivu. Delovno mesto je v Šenčurju pri Kranju. Vaše prijave z opisom znanj in konkretnih izkušenj (zaželen tudi CV v angleščini) pošljite do 14. 2. 2020, izključno v elektronski obliki na info@valens.si, z zadevo ""Komercialist za tujino"". Obravnavali bomo samo prijave kandidatov/kandidatk, ki izpolnjujejo vse navedene pogoje.www.valens.si"
WEB DEVELOPER Junior,https://www.mojedelo.com/web-developer-junior/d-477277?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,Issimo d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com/web-developer-junior/d-477277?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"WEB DEVELOPER Junior     /*import pisav samo iz Google fonts, nalaganje pisav na strežnik zaradi tehnicnih omejitev ni možno*/     WEB DEVELOPER JuniorZa delo z zanimivimi mednarodnimi strankami iščemo sodelavce, ki se želijo med prvimi pridružiti ekipi v hitro rastočem podjetju.Iščemo spletnega razvijalca ali razvijalko!Prijavi se, če imaš:osnovno znanje in nekaj izkušenj programiranja spletnih strani na Wordpress platformi, ter osnovno znanje HTML, CSS, JavaScript in jQuery. Zaželeno je tudi osnovno poznavanje PHP-ja ni pa nujno,vsaj nekaj dokazljivih delovnih izkušenj,dobro znaš angleško, če pa znaš še nemško imaš prednost.Lastnosti, ki si jih želimo:samoiniciativnost, zanesljivost, organiziranost, odgovornost do dela,teamska naravnanost,dobra komunikacija,želja po učenju in kariernem napredovanju.Kaj nudimo:dobro in redno plačilo,možnost redne zaposlitve v prihodnje,delo v novih pisarnah v bližini obvoznice in javnega mestnega prevoza,možnost osebnega in strokovnega napredovanja,mentorstvo,zanimivi projekti,mednarodni naročniki,redno izobraževanje.Korist za tebe:Česa te bomo pri nas naučili, kar je v Sloveniji neobičajno vendar v mednarodnem merilu zelo perspektivno:razvoj spletnih strani na platformi HubSpot CMS,izdelava predlog za postopke marketinške avtomatizacije na platformi HubSpot.Poleg navedenega bo dobro delo, ki ga merimo z zadovoljstvom strank, nagrajeno s kariernim napredovanjem.VSE JE V TVOJIH ROKAH. PRIJAVI SE!Pridruži se nam!Prijavite se lahko na sledeči povezavi: Issimo Web Developer Junior"
Monter strojnih inštalacij,https://www.mojedelo.com/monter-strojnih-instalacij/d-455778?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,22.01.2020,Trummer kadrovska agencija d.o.o.,Avstrija,m/ž,https://www.mojedelo.com/monter-strojnih-instalacij/d-455778?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Se želite zaposliti v Avstriji/Nemčiji/Švici in za svoje delo prejeti odlično plačilo?       Potem se obrnite na nas. TRUMMER kadrovska agencija d.o.o. je hčerinsko  podjetje avstrijskega družinskega podjetja TRUMMER Montage & Personal GmbH,  ki že več kot 25 let uspešno deluje na področju kadrovanja.  Sodelovanje z več kot 800 podjetji iz Avstrije nam omogoča zaposlovanje različnih profilov  skozi vse leto, saj se delovna mesta konstantno zapolnjujejo in tudi odpirajo. Pošljite nam vaš življenjepis ali nas kontaktirajte preko drugih kanalov. Veselimo se vašega klica in prijave.        Monter strojnih inštalacij (m/ž) Opis delovnega mesta:  •    montiranje in vzdrževanje vodovodnih napeljav, •    polaganje cevovodov, •    montiranje sanitarne opreme in iztočnih armatur, •    montiranje sistemov za pripravo tople vode, solarnih sistemov in hladilnih naprav,•    montiranje ogrevalnih sistemov•    zamenjava ali popravilo delov vodovodne napeljave in dotrajane ali pokvarjene sanitarne opreme,•    ugotavljanje in odpravljanje napak na sistemu in napravah. Kaj pričakujemo: •    dokončano ustrezno izobrazbo,•    pogovorno znanje nemškega jezika,•    delovne izkušnje,•    motiviranost,•    samoiniciativnost,•    timsko orientiranost,•    natančnost in odgovornost,•    zaželen lasten prevoz,•    obvezen pogoj je državljanstvo EU. Kaj nudimo: •    redno zaposlitev za določen čas,•    usklajen delovni čas,•    socialno varnost,•    dodatke ter 13. in 14. plačo,•    individualno svetovanje in podporo.Mesečno plačilo po avstrijski kolektivni pogodbi.Za podrobnejše informacije se lahko obrnete na naše kadrovske svetovalke:MARIBORTel.št.: 040 696 695 (Ana)Tel.št.: 040 416 111 (Sanja) E-Mail: Team.Maribor@trummer.euMURSKA SOBOTATel.št.: 040 416 220 (Martina) E-Mail: Team.Murska-Sobota@trummer.eu   Vabimo kandidate in kandidatke, ki ste v zgornjem opisu prepoznali pravo priložnost za svoj poklicni profil,da nam svojo prijavo z življenjepisom pošljete preko e-sistema MojeDelo.com.  Več na: www.trummer.eu"
Konstrukter I,https://www.mojedelo.com/konstrukter-i/d-486287?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,22.01.2020,08:45,21.01.2020,Energen d.o.o.,Celje,m/ž,https://www.mojedelo.com/konstrukter-i/d-486287?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Konstrukter začetnik    /*import pisav samo iz Google fonts, nalaganje pisav na strežnik zaradi tehnicnih omejitev ni možno*/     KONSTRUKTER IMlada inovativna ekipa vabi v svoje vrste perspektivne in zagnane sodelavceEnergen je mlado, a hitro rastoče podjetje. Že 15 let smo specialisti za vgradnjo, vzdrževanje in upravljanje naprav za soproizvodnjo toplote in električne energije različnih proizvajalcev in moči. Odlikuje nas strokovnost, fleksibilnost pri iskanju ustreznih energetskih rešitev in vrhunska servisna podpora. Zaradi lastne proizvodnje SPTE naprav in novih poslovnih priložnosti na tujih tržiščih, širimo svoj obseg poslovanja, zato iščemo nove sodelavce.OPIS DELOVNEGA MESTAprojektiranje in konstruiranje SPTE,sodelovanje pri izdelavi koncepta novega izdelka,izdelava konstrukcijske dokumentacije vzdrževanje podatkov v informacijskem sistemu (poznavanje Solidworks PDM prednost),sodelovanje pri preskušanju prototipov,iskanje novih rešitev in njihovih dobaviteljevPogoji delovnega mesta:Kraj dela: CELJEPoskusno delo: 6 MESECEVPoln (8 urni) delavnikDelo za nedoločen časEnoizmensko deloPričakujemo:Zaželjena/zahtevana VII. stopnja izobrazbe s področja strojništvazahtevamo vsaj 2 leti delovnih izkušenjPrednost bodo imeli kandidati z delovnimi izkušnjami na podobnih delovnih mestih/področjih Znanje računalniških programov MS officeZnanje tujega jezika: aktivno angleško, zaželeno nemškoLasten prevoz in vozniško dovoljenje B kategorijevisok nivo poznavanja dela s specialnimi programskimi orodji: Solidworks CAD, AutoCAD in podobnisistematičnost in fleksibilnost,poznavanje projektnega načina dela sposobnost dela v timusamoiniciativnostproaktivnostKAJ NUDIMOStimulativno plačiloMožnost dodatnih izobraževanj Dopoldansko delo,Možnost napredovanjaMožnost dokazovanja svojih sposobnosti, Delo v mladem in inovativnem okolju,Delo v okolju mladih strokovnjakovPrijave sprejemamo prek portala MojeDelo."
