VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
"1 x Prodajalka m/ž v NKD d.o.o. – Nova Gorica z okolico, polni delovni čas",https://www.mojedelo.com//1-x-prodajalka-mz-v-nkd-doo-nova-gorica-z-okolico-polni-delovni-cas/d-468974?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,21.08.2019,04:33,13.08.2019,NKD d.o.o.,Nova Gorica,m/ž,https://www.mojedelo.com//1-x-prodajalka-mz-v-nkd-doo-nova-gorica-z-okolico-polni-delovni-cas/d-468974?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D32,"1 x Prodajalka m/ž v NKD d.o.o. – Nova Gorica z okolico, polni delovni čas  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 let  Nudimo:  Zaposlitev za polni delovni čas, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Cerknica z okolico,  za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-cerknica-z-okolico-za-krajsi-delovni-cas-30-ur-tedensko/d-467783?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D72,21.08.2019,04:37,01.08.2019,NKD d.o.o.,Cerknica,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-cerknica-z-okolico-za-krajsi-delovni-cas-30-ur-tedensko/d-467783?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D72,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Cerknica z okolico,  za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 let  Nudimo:  Zaposlitev za krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
Administrativni referent,https://www.mojedelo.com//administrativni-referent/d-469510?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D6,21.08.2019,04:30,20.08.2019,BioTransport d.o.o.,Žeje pri Komendi,m/ž,https://www.mojedelo.com//administrativni-referent/d-469510?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D6,"Voznik tovornega vozila (m/ž)    Zaradi širitve poslovanja vabimo v kolektiv ADMINISTRATIVNEGA REFERENTA z ustreznimi delovnimi izkušnjami.ADMINISTRATIVNI REFERENT (m/ž)Naloge in odgovornosti:Priprava potrebne dokumentacije za izvajanje programa,sprejemanje naročil v pisarni,komunikacija s strankami,podpora voznikom na terenu,spremljanje in nadzor dela voznikov,informiranje komercialnih zastopnikov in naročnikov,obveščanje nadrejenega o morebitnih problemih strank in reševanje le-teh,reševanje reklamacij v dogovoru z nadrejenimi,vnos in obdelava podatkov,vodenje evidenc,izvajanje inventure.Pričakujemo:Osebo z voljo in željo po delu,odgovornost do dela, natančnost, samostojnost,1 - 3 leta delovnih izkušenj na primerljivem delovnem mestu,dobro pisno in ustno komuniciranje,osnovno znanje orodij MS Office Excel, Word, Outlook,V. stopnjo izobrazbe,vozniški izpit B kategorije, lasten prevoz.Ponujamo:Redno in stimulativno plačilo,dinamično delo v prijetnem delovnem okolju,zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas.Kandidate, ki izpolnjujejo zahtevane pogoje, vabimo k oddaji vlog s priloženim življenjepisom, preko portala ali na e-naslov biotransport@siol.net.Vloge sprejemamo do 31.08.2019.Vlog kandidatov, ki ne ustrezajo zahtevanim pogojem ne bomo obravnavali."
Administrativni sodelavec ž/m ,https://www.mojedelo.com//administrativni-sodelavec-zm/d-467423?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D76,21.08.2019,04:37,31.07.2019,"RECA, d.o.o.",Pesnica pri Mariboru,m/ž,https://www.mojedelo.com//administrativni-sodelavec-zm/d-467423?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D76,"Administrativni sodelavec ž/m    Smo kompetentni partner za oskrbo vaših C-elementov – z več kot 100.000 kakovostnimi proizvodi, od vijakov do orodja. Z našim prilagodljivim servisnim in storitvenim paketom izpolnjujemo obljubljeno in stranke na poti do uspeha spremljamo, podpiramo ter razbremenjujemo. Več o nas na: www.reca.siZa potrebe konstantne rasti potrebujemo:ADMINISTRATIVNI SODELAVECPesnica pri MariboruVaše glavne naloge bodo:nudenje administrativne in organizacijske podpore sodelavcem in vodstvu podjetja, skrb za komuniciranje s poslovnimi partnerji, tekoče obveščanje o novostih, organiziranje sestankov, vodenje predpisanih evidenc in analiza podatkov, priprava poročil za vodstvo podjetja ... Pričakujemo:Od vas pričakujemo usmerjenost k naročniku, samostojnost, samoiniciativnost, natančnost, odlično razvite komunikacijske sposobnosti ter zmožnost hitrega navezovanja stikov. Kandidati, ki se bodo prijavili na prosto delovno mesto, morajo izpolnjevati naslednje pogoje: zaključena najmanj srednješolska izobrazba, OBVEZNO AKTIVNO ZNANJE NEMŠKEGA JEZIKA (govorno in pisno), odlična računalniška pismenost (MS Office, predvsem excel) ter vozniški izpit B-kategorije,zaželeno je, da so kandidati stanujoči ne več kot 20 km iz Maribora (delovno mesto je v Pesnici pri Mariboru). Prednost pri izbiri bodo imeli kandidati z znanjem SAP-programa, delovnimi izkušnjami na enakem ali primerljivem delovnem mestu. Ponujamo;Ponujamo vam izredno dinamično delo v mednarodnem okolju, redno plačilo. Nudimo vam zaposlitev za nedoločen čas, s 3-mesečnim poskusnim obdobjem. Delovno mesto je v Pesnici pri Mariboru.Na razgovoru bo tudi krajši test znanja, ki ga zahteva delovno mesto.V kolikor vas odlikujejo prodornost, komunikativnost in prepričljiv nastop, vas vabimo, da pošljete svoj življenjepis s podrobnim opisom dosedanjih delovnih izkušenj v slovenskem in nemškem jeziku. Prijave z življenjepisom sprejemamo izključno prek e-sistema MojeDelo.com.Vaše prijave bomo obravnavali diskretno."
Administrator /Administration - Back Office Support,https://www.mojedelo.com//administrator-administration-back-office-support/d-467409?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,21.08.2019,04:32,15.08.2019,Grenkeleasing d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-administration-back-office-support/d-467409?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,"Iščemo visoko motivirano osebo, ki bi se pridružila našemu kolektivu  v Ljubljani za delovno mesto   Asistent v interni prodaji  GLAVNE NALOGE lllllllllllllllllllllllllllllll PRIČAKUJEMO lllllllllllllllllllllllllllllll KAJ VAM PONUJAMO lllllllllllllllllllllllllllllll   :: Podpora skrbnikom ključnih strank   :: Obdelava povpraševanj  :: Pisna in ustna komunikacija s strankami in poslovnimi partnerji  :: Skrb za vsakodnevne dodatne naloge in posebne projekte  :: Povezovanje z drugimi oddelki  :: Skrb za vzdrževanje natančnih evidenc   :: Uspešno zaključeno visokošolsko izobrazbo ali najmanj 3 leta delovnih izkušenj s strankami  :: Zaželene so izkušnje s področja prodaje in administracije  :: Osebo, ki rada dela z ljudmi  :: Osebo, ki z veseljem komunicira s strankami in poslovnimi partnerji  :: Osebo, ki ima dobre komunikacijske in pogajalske sposobnosti  :: Osebo, ki rada dela v kolektivu in ima strukturiran odnos do dela  :: Osebo, ki tekoče govori angleško; znanje nemščine je zaželeno, ni pa pogoj  :: Osebo z dobrim znanjem MS-Office  :: Konkurenčno plačilo z možnostjo pridobitve dveh bonusov  :: Izobraževanje in razvoj  :: Priložnost biti del uspešnega mednarodnega podjetja  :: Zabavne sodelavce in odličen kolektiv       Cilj GRENKE je, da podpira srednje velika podjetja po vsej Evropi. Zagotavljamo finančne storitve prilagojene posebnim zahtevam in priložnostim vseh sektorjev in našim strankam nudimo zanesljivo partnerstvo.  GRENKE malim in srednje velikim podjetjem omogoča najem opreme, ki jo potrebujejo, kar je alternativa nakupa, ki jim slabi kapitalsko strukturo v bilanci. Osredotočeni smo na pozitivne, dolgotrajne odnose in vsakega od njih obravnavamo z najvišjo pomembnostjo. Začetki poslovanja segajo v leto 1978, danes pa ima GRENKE več kot 1500 zaposlenih po vsem svetu.  Ko načrtujete spremembe na vaši karierni poti, bi se morda želeli pridružiti skupini predanih strokovnjakov. Veselimo se, da te spoznamo!   TE ZANIMA?  Pošlji prijavo na delovno mesto v slovenskem in angleškem jeziku (vključno z informacijo o pričakovani plači in datumom možnega pričetka dela) na elektronski naslov jobs@grenke.si do 29.8.2019.  > PRIJAVI SE TUKAJ!      GRENKELEASING d.o.o  Verovškova ulica 64a . SI-1000 Ljubljana . www.grenke.si WE FINANCE YOUR BUSINESS             We are looking for a highly motivated person to join our team  in Ljubljana in the position of INTERNAL SALES SUPPORT  KEY TASKS lllllllllllllllllllllllllllllll QUALIFICATIONS /  SKILLS lllllllllllllllllllllllllllllll WHAT GRENKE  CAN OFFER YOU lllllllllllllllllllllllllllllll   :: Support the Regional Sales Managers in every aspect of their sales role  :: Process Lease Transactions using credit scoring  :: Interact with resellers and updating them on the progress of proposal  and contracts  :: Manage and handle ad-hoc tasks and special projects  :: Liaise with other teams to resolve customer problems  :: Responsible for maintaining accurate client records to increase  the effectiveness of lead generation and prospecting activities :: Successfully completed business college or have several years of professional experience in the commercial sector  :: First experience (internships) in sales is beneficial  :: Service orientated person with drive to satisfy the client’s needs  :: Enjoys talking to our partners and customers on the phone  :: Has good communication and negotiating skills  :: Likes to work in a team, has a structured way of working  :: Fluent in English, German is beneficial  :: Good MS-Office knowledge :: Competitive base salary and potential for two bonus schemes  :: Role specific training and development  :: The opportunity to be a part of and progress with, a successful company  :: Fun colleagues and a great team      At GRENKE our goal is to support mid-sized companies worldwide. We provide financial leasing services tailored to the specific requirements and opportunities of all sectors. GRENKE enables small and mid-sized companies to simply lease the equipment they need, instead of purchasing them and tie up their valuable capital resources. We focus on positive, lasting relationships and treat every one of them with the highest importance. Since 1978 on the market, GRENKE is today a stock exchange listed company with over 1,700 employees worldwide. When making your next career move, you should join a team of dedicated experts. We are looking forward to get to know you!  ARE YOU INTERESTED?  Please send us your application in ENGLISH including your salary expectation and possible start date via E-mail to Mrs Henrietta Katona to jobs@grenke.si until 29.8.2019. > APPLY HERE!      GRENKELEASING d.o.o  Verovškova ulica 64a . SI-1000 Ljubljana . www.grenke.si WE FINANCE YOUR BUSINESS"
Administrator klicnega centra (m/ž),https://www.mojedelo.com//administrator-klicnega-centra-mz/d-469561?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D5,21.08.2019,04:30,20.08.2019,Interblock d.d.,Mengeš,m/ž,https://www.mojedelo.com//administrator-klicnega-centra-mz/d-469561?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D5,"Skladiščnik    ADMINISTRATOR KLICNEGA CENTRA (m/ž)OPIS DELOVNEGA MESTA:Vodenje vhodnih/izhodnih klicev in evidentiranje klicev. Vodenje zahtevkov javljenih preko elektronske pošte in evidentiranje zahtevkov v informacijski sistem. Odpiranje servisnih nalogov in delegiranje servisnih tehnikov.Pridobivanje povratnih informacij po pripravljenih skriptah in zagotavljanje potrebnih informacij servisnim tehnikom.Priprava podatkov za organizacijo poslovnih poti za servisne tehnike. Obdelava in zaključevanje servisnih nalogov.Obveščanje strank, servisnih tehnikov, prodajalcev in drugih oseb v organizaciji.Priprava poročil.Druge naloge po navodilu vodje.OD VAS PRIČAKUJEMO:Tekoče govorno in pisno sporazumevanje v angleškem jeziku.Delovne izkušnje v klicnih centrih oziroma s področji opisanih nalog.Dobre komunikacijske  in pisne sposobnosti.Sposobnosti izvajanja več nalog, določanja prioritet in učinkovitega upravljanja časa.NUDIMO VAM:zaposlitev za določen čas šestih mesecev s poskusno dobo ter kasneje možnost zaposlitve za nedoločen čas, triizmensko delo,zanimivo in dinamično delo, v podjetju, ki deluje v mednarodnem okolju, usposabljanja za potrebe delovnega mesta,urejeno delovno okolje,začetek dela je takoj oz. po dogovoru.Vse zainteresirane kandidate prosimo, da pošljejo prošnjo skupaj z življenjepisom v slovenskem in angleškem jeziku (obvezno) na careers@interblockgaming.com (v zadevo elektronske pošte obvezno navedite šifro: 130) do 30.09.2019."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-467402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D76,21.08.2019,04:37,30.07.2019,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz/d-467402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D76,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator (m/ž)  Opis delovnega mesta: Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri, v svoje vrste vabi odgovorno in zanesljivo osebo, ki bo opravljala delo na delovnem mestu Administratorja (m/ž) v poslovni enoti Ljubljana.Administrator (m/ž) se bo na svojem delovnem mestu srečeval z naslednjimi nalogami: - priprava pogodb o zaposlitvi,- skrb za pridobitev podatkov potrebnih za zaposlitev,- prijave in odjave delavcev iz zavarovanj,- urejanje kadrovske evidence in arhiva,- priprava podatkov za obračun plač,- priprava internih poročil in poročil za naročnike,- komunikacija z naročniki in zaposlenimi,- kontrola kazalnikov uspešnosti in analiza podatkov, usklajevanje dela in stalna komunikacija z ekipo v poslovni enoti,- delovanje v skladu s strategijo podjetja in z vsemi zakonskimi določili. Vabimo vas, da se na delovno mesto prijavite s klikom na gumb »prijava« najpozneje do 9.8.2019. Vaše prijave bomo obravnavali diskretno.   Pričakujemo: K prijavi vabimo kandidate, ki:- imajo zaključeno VI. stopnjo izobrazbe,- odlično poznajo orodja MS Office (napredna uporaba Excela) in program Navision (ni pogoj, je pa prednost),- aktivno pišejo in govorijo angleški jezik, - imajo vsaj tri leta delovnih izkušenj na primerljivem delovnem mestu,- imajo dobro poznavanje aktualne delovnopravne zakonodaje,- v sebi združujejo analitičnost, natančnost in željo za delo s podatki in ljudmi.   Nudimo: - zaposlitev za nedoločen čas, - delo v profesionalnem in dinamičnem okolju,- delo v visoko motiviranem kolektivu, ki prisega na timsko delo in spodbuja osebni in profesionalni razvoj vsakega člana.    Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Administrator (pisarna in spletna trgovina),https://www.mojedelo.com//administrator-pisarna-in-spletna-trgovina/d-467617?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D93,21.08.2019,04:39,01.08.2019,Potovanje duše d.o.o.,Ljubljana-Šentvid,m/ž,https://www.mojedelo.com//administrator-pisarna-in-spletna-trgovina/d-467617?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D93,"Administrator (pisarna in spletna trgovina)           Administrator (pisarna in spletna trgovina)Delo v Duhovnem ateljeju Potovanje duše dobi...Jeseni bomo v duhovnem ateljeju naredili še več za vse ljudi, ki nas spremljajo. Imamo nove načrte in pridno smo delali kar nekaj časa. Novi projekti pa kličejo po novih, pridnih rokah... So to tvoje? Potem le beri dalje.Kajti iščemo:ADMINISTRATORJA/ADMINISTRATORKO za pisarniška dela in spletno trgovinoPrijaviš se v kolikor:ljubiš duhovnost, angele, pravljične vsebinesi dinamčna oseba, ki ima rada ljudi in družboželiš delati od 8 do 16 (vikendi prosti)si asistent, asistentka, ki ji je resnično mar za življenjsko poslanstvo duhovnega ateljeja in njegovih terapevtov in ti ni odveč biti podpora le-tem vsakič, ko je to potrebnote ne zmedejo nagle spremembe ali hitri premiki, ki zahtevajo prilagoditevti niso blizu omame kot so cigarete in alkoholimaš ljubezen do živali in tvoji družinski člani niso del lovske družineKaj iščemo? Nekoga, ki:ima računalniško znanje (word, excel...) ter osnove knjigovodstvazna zelo dobro angleški jezikpozna osnove marketingazna brez napak pisati tekste za spletne vsebine ali pripraviti podnapise za montažerjepozna prodajne tehnikeje samoiniciativen in ima vodstvene sposobnosti (po domače: vidi, kaj je potrebno narediti)bo izdajal in knjižil računeima lasten prevozbo vodil spletno trgovino in pošiljal nebeške izdelke v domove Slovenije in to na tak način, da se bo začutilo veliko ljubezni :)bo pošiljal vstopnice in vodil prijave za velike in izjemne dogodkebo opravljal raznorazna pisarniška delaima veselje za delo s strankamiima bogat besedni zaklad za kreativne in navdihujoče vsebine za našo trgovinose je pripravljen/pripravljena učiti novih veščin in včasih odpotovati z nami poslovno v tujino (ZDA, Anglija, Nemčija...)ki mu ni težko dvigniti telefona ali skuhati šefici dober čajček :)Kaj pričakujemo:doslednost,samoiniciativnost,pripravljenost na učenje,disciplino,komunikativnost,sposobnost prilagajanjaKaj nudimo:stimulativno okolje,možnosti napredovanja,učenje novih veščin,timsko delo,stimulativno plačiloProsimo pišite in pošljite svoj CV samo resni in takšni, ki ste se pripravljeni zavezati za polni delovni čas za dlje časa.Razgovori bodo v Ljubljani od 30. 8. do 1. 9. (3. krogi) na Tacenski 26, 1210 Ljubljana-Šentvid, prijave na info@potovanjeduse.si."
Administrator - podpora v prodaji m/ž,https://www.mojedelo.com//administrator-podpora-v-prodaji-mz/d-468365?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D55,21.08.2019,04:35,07.08.2019,Manpower d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-podpora-v-prodaji-mz/d-468365?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D55,"Za našega naročnika, uspešno mednarodno podjetje, iščemo motivirano osebo , za delovno mesto ""Strokovni sodelavec v prodaji"" m/ž. K sodelovanju vabimo: Administrator - podpora v prodaji m/ž  Opis delovnega mesta - Podpora regionalni vodji prodaje- Upravljanje različnih leasing projektov- Pomoč pri pridobivanje novih strank, višanje učinkovitosti prodaje- Svetovanje v finančnih zadevah in zagotavljanje celotnih leasing storitev- Komunikacija s posredniki in pomoč pri pripravi pogodb- Odgovornost za natančno vzdrževanje evidenc strank Pričakujemo - Dokončana vsaj VI/1 stopnja izobrazba ekonomske smeri oz. druge ustrezne smeri- Delovne izkušnje na področju prodaje so prednost- Aktivno znanje angleškega jezika, znanje nemškega jezika predstavlja prednost- Dobro poznavanje MS Office orodij- Pripravljenost za učenje in pridobivanje novih znanj- Dobre komunikacijske in pogajalske sposobnosti Vse, ki ste se v oglasu prepoznali, vas vabimo, da oddate življenjepis v slovenskem in angleškem jeziku preko povezave ""PRIJAVI SE ZDAJ"" ali nam oddate prijave z življenjepisom na melita.ursic@manpower.si ali pokličete na telefonsko številko 01 56 00 681. Nudimo - Delo v uspešnem kolektivu priznanega mednarodnega podjetja- Zaposlitev za določen čas, z možnostjo dolgoročnega sodelovanja- Urejeno in stabilno delovno okolje- Stimulativno plačilo in možnost osebnega ter profesionalnega razvoja- Različna izobraževanja   Več informacij na www.manpower.si"
Administrator za nemški trg m/ž,https://www.mojedelo.com//administrator-za-nemski-trg-mz/d-468895?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D29,21.08.2019,04:33,13.08.2019,HSG KARIERA,Maribor,m/ž,https://www.mojedelo.com//administrator-za-nemski-trg-mz/d-468895?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D29,"Administrator za nemški trg m/ž Za našega naročnika, uspešno in stabilno mednarodno podjetje, iščemo kandidate z dobrim znanjem nemškega jezika, za zaposlitev na delovnemu mestu Administrator za nemški trg m/ž.    Opis delovnega mesta - splošno in celovito preverjanje podjetij v programu (splošni in finančni podatki),- kontrola in ažuriranje podatkov,- pridobivanje dokumentov preko različnih javnih portalov,- priprava poročil in analiz iz pridobljenih podatkov,- komunikacija s sodelavci in nadrejenimi.   Pričakujemo - dobro znanje nemškega jezika,- poznavanje računalniških programov MS Office,- veselje do administrativnega dela s številkami,- dobre komunikacijske sposobnosti,- odgovornost in zanesljivost.   Nudimo - ustreznim kandidatom bomo ponudili sodelovanje za nedoločen čas,- enoizmenski delovni čas, z možnostjo prilagajanja,- možnost napredovanja in dodatnega izobraževanja,- delo v uspešnem mednarodnem podjetju, kjer le-to ne posega v zasebno življenje.     Če ustrezate vsem pogojem in bi vas tako delo zanimalo, vas  vabimo, da se prijavite preko portala. Več informacij na: +386 51 378 928         Kariera d.o.o.      Dunajska cesta 165      1000 Ljubljana          e: info@kariera.si      t: (01) 300 31 00      www.kariera.si     Novi trg 10      8000 Novo mesto      e: novo.mesto@kariera.si      t: (07) 302 03 00         Ulica Vita Kraigherja 5      2000 Maribor      e: maribor@kariera.si      t: (02) 237 20 20   Vse naše objave: www.kariera.si/prosta-delovna-mesta/ Ali na facebook profilu: www.facebook.com/kariera/"
