VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Cerknica z okolico,  za krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-cerknica-z-okolico-za-krajsi-delovni-cas-30-ur-tedensko/d-467783?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,07.08.2019,04:32,01.08.2019,NKD d.o.o.,Cerknica,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-poslovni-enoti-nkd-doo-cerknica-z-okolico-za-krajsi-delovni-cas-30-ur-tedensko/d-467783?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,"1x Prodajalka m/ž v poslovni enoti NKD d.o.o. – Cerknica z okolico,  za krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe:   IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 let  Nudimo:  Zaposlitev za krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
Administrativni sodelavec ž/m ,https://www.mojedelo.com//administrativni-sodelavec-zm/d-467423?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D37,07.08.2019,04:33,31.07.2019,"RECA, d.o.o.",Pesnica pri Mariboru,m/ž,https://www.mojedelo.com//administrativni-sodelavec-zm/d-467423?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D37,"Administrativni sodelavec ž/m    Smo kompetentni partner za oskrbo vaših C-elementov – z več kot 100.000 kakovostnimi proizvodi, od vijakov do orodja. Z našim prilagodljivim servisnim in storitvenim paketom izpolnjujemo obljubljeno in stranke na poti do uspeha spremljamo, podpiramo ter razbremenjujemo. Več o nas na: www.reca.siZa potrebe konstantne rasti potrebujemo:ADMINISTRATIVNI SODELAVECPesnica pri MariboruVaše glavne naloge bodo:nudenje administrativne in organizacijske podpore sodelavcem in vodstvu podjetja, skrb za komuniciranje s poslovnimi partnerji, tekoče obveščanje o novostih, organiziranje sestankov, vodenje predpisanih evidenc in analiza podatkov, priprava poročil za vodstvo podjetja ... Pričakujemo:Od vas pričakujemo usmerjenost k naročniku, samostojnost, samoiniciativnost, natančnost, odlično razvite komunikacijske sposobnosti ter zmožnost hitrega navezovanja stikov. Kandidati, ki se bodo prijavili na prosto delovno mesto, morajo izpolnjevati naslednje pogoje: zaključena najmanj srednješolska izobrazba, OBVEZNO AKTIVNO ZNANJE NEMŠKEGA JEZIKA (govorno in pisno), odlična računalniška pismenost (MS Office, predvsem excel) ter vozniški izpit B-kategorije,zaželeno je, da so kandidati stanujoči ne več kot 20 km iz Maribora (delovno mesto je v Pesnici pri Mariboru). Prednost pri izbiri bodo imeli kandidati z znanjem SAP-programa, delovnimi izkušnjami na enakem ali primerljivem delovnem mestu. Ponujamo;Ponujamo vam izredno dinamično delo v mednarodnem okolju, redno plačilo. Nudimo vam zaposlitev za nedoločen čas, s 3-mesečnim poskusnim obdobjem. Delovno mesto je v Pesnici pri Mariboru.Na razgovoru bo tudi krajši test znanja, ki ga zahteva delovno mesto.V kolikor vas odlikujejo prodornost, komunikativnost in prepričljiv nastop, vas vabimo, da pošljete svoj življenjepis s podrobnim opisom dosedanjih delovnih izkušenj v slovenskem in nemškem jeziku. Prijave z življenjepisom sprejemamo izključno prek e-sistema MojeDelo.com.Vaše prijave bomo obravnavali diskretno."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-467402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D38,07.08.2019,04:33,30.07.2019,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-mz/d-467402?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D38,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator (m/ž)  Opis delovnega mesta: Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri, v svoje vrste vabi odgovorno in zanesljivo osebo, ki bo opravljala delo na delovnem mestu Administratorja (m/ž) v poslovni enoti Ljubljana.Administrator (m/ž) se bo na svojem delovnem mestu srečeval z naslednjimi nalogami: - priprava pogodb o zaposlitvi,- skrb za pridobitev podatkov potrebnih za zaposlitev,- prijave in odjave delavcev iz zavarovanj,- urejanje kadrovske evidence in arhiva,- priprava podatkov za obračun plač,- priprava internih poročil in poročil za naročnike,- komunikacija z naročniki in zaposlenimi,- kontrola kazalnikov uspešnosti in analiza podatkov, usklajevanje dela in stalna komunikacija z ekipo v poslovni enoti,- delovanje v skladu s strategijo podjetja in z vsemi zakonskimi določili. Vabimo vas, da se na delovno mesto prijavite s klikom na gumb »prijava« najpozneje do 9.8.2019. Vaše prijave bomo obravnavali diskretno.   Pričakujemo: K prijavi vabimo kandidate, ki:- imajo zaključeno VI. stopnjo izobrazbe,- odlično poznajo orodja MS Office (napredna uporaba Excela) in program Navision (ni pogoj, je pa prednost),- aktivno pišejo in govorijo angleški jezik, - imajo vsaj tri leta delovnih izkušenj na primerljivem delovnem mestu,- imajo dobro poznavanje aktualne delovnopravne zakonodaje,- v sebi združujejo analitičnost, natančnost in željo za delo s podatki in ljudmi.   Nudimo: - zaposlitev za nedoločen čas, - delo v profesionalnem in dinamičnem okolju,- delo v visoko motiviranem kolektivu, ki prisega na timsko delo in spodbuja osebni in profesionalni razvoj vsakega člana.    Je to pravo delo za vas? Odlično! Vabimo vas, da svojo prijavo, skupaj z življenjepisom, posredujete preko povezave: Prijavi se zdaj."
Administrator (m/ž),https://www.mojedelo.com//administrator-mz/d-468133?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,07.08.2019,04:31,05.08.2019,ATLANTIC GRUPA-Droga Kolinska d.d.,"Izola, Slovenija",m/ž,https://www.mojedelo.com//administrator-mz/d-468133?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,Skladiščnik
Administrator na info pultu,https://www.mojedelo.com//administrator-na-info-pultu/d-467630?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D34,07.08.2019,04:33,31.07.2019,KMAG - Kia Motors Adria Group d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-na-info-pultu/d-467630?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D34,Regijski HR Specialist
Administrator omrežja (ž/m),https://www.mojedelo.com//administrator-omrezja-zm/d-465576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D57,07.08.2019,04:35,24.07.2019,SSI SCHÄFER IT SOLUTIONS GMBH,Graz,m/ž,https://www.mojedelo.com//administrator-omrezja-zm/d-465576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D57,DevOps System Engineer (ž/m)
Administrator (pisarna in spletna trgovina),https://www.mojedelo.com//administrator-pisarna-in-spletna-trgovina/d-467617?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D94,07.08.2019,04:39,01.08.2019,Potovanje duše d.o.o.,Ljubljana-Šentvid,m/ž,https://www.mojedelo.com//administrator-pisarna-in-spletna-trgovina/d-467617?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D94,"Administrator (pisarna in spletna trgovina)           Administrator (pisarna in spletna trgovina)Delo v Duhovnem ateljeju Potovanje duše dobi...Jeseni bomo v duhovnem ateljeju naredili še več za vse ljudi, ki nas spremljajo. Imamo nove načrte in pridno smo delali kar nekaj časa. Novi projekti pa kličejo po novih, pridnih rokah... So to tvoje? Potem le beri dalje.Kajti iščemo:ADMINISTRATORJA/ADMINISTRATORKO za pisarniška dela in spletno trgovinoPrijaviš se v kolikor:ljubiš duhovnost, angele, pravljične vsebinesi dinamčna oseba, ki ima rada ljudi in družboželiš delati od 8 do 16 (vikendi prosti)si asistent, asistentka, ki ji je resnično mar za življenjsko poslanstvo duhovnega ateljeja in njegovih terapevtov in ti ni odveč biti podpora le-tem vsakič, ko je to potrebnote ne zmedejo nagle spremembe ali hitri premiki, ki zahtevajo prilagoditevti niso blizu omame kot so cigarete in alkoholimaš ljubezen do živali in tvoji družinski člani niso del lovske družineKaj iščemo? Nekoga, ki:ima računalniško znanje (word, excel...) ter osnove knjigovodstvazna zelo dobro angleški jezikpozna osnove marketingazna brez napak pisati tekste za spletne vsebine ali pripraviti podnapise za montažerjepozna prodajne tehnikeje samoiniciativen in ima vodstvene sposobnosti (po domače: vidi, kaj je potrebno narediti)bo izdajal in knjižil računeima lasten prevozbo vodil spletno trgovino in pošiljal nebeške izdelke v domove Slovenije in to na tak način, da se bo začutilo veliko ljubezni :)bo pošiljal vstopnice in vodil prijave za velike in izjemne dogodkebo opravljal raznorazna pisarniška delaima veselje za delo s strankamiima bogat besedni zaklad za kreativne in navdihujoče vsebine za našo trgovinose je pripravljen/pripravljena učiti novih veščin in včasih odpotovati z nami poslovno v tujino (ZDA, Anglija, Nemčija...)ki mu ni težko dvigniti telefona ali skuhati šefici dober čajček :)Kaj pričakujemo:doslednost,samoiniciativnost,pripravljenost na učenje,disciplino,komunikativnost,sposobnost prilagajanjaKaj nudimo:stimulativno okolje,možnosti napredovanja,učenje novih veščin,timsko delo,stimulativno plačiloProsimo pišite in pošljite svoj CV samo resni in takšni, ki ste se pripravljeni zavezati za polni delovni čas za dlje časa.Razgovori bodo v Ljubljani od 30. 8. do 1. 9. (3. krogi) na Tacenski 26, 1210 Ljubljana-Šentvid, prijave na info@potovanjeduse.si."
Administrator v odvetniški pisarni (ž/m),https://www.mojedelo.com//administrator-v-odvetniski-pisarni-zm/d-465622?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,07.08.2019,04:38,11.07.2019,Delos zaposlovanje d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//administrator-v-odvetniski-pisarni-zm/d-465622?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D82,"Administrator v odvetniški pisarni (ž/m)    Opis delovnega mesta: •    pregled in priprava različnih tipov pogodb, dogovorov, sporazumov, aneksov in drugih potrebnih dokumentov•    organizacija poslovne administracije•    računovodske zadeve•    kadrovske zadeve •    podpora timu sodelavcev•    opravljanje drugih del  in nalog po navodilu nadrejenega Pričakujemo: •    vsaj VI. stopnjo izobrazbe ustrezne smeri (administrativne, ekonomske, upravne ali druge)•    vsaj 2 leti delovnih izkušenj v odvetniški pisarni•    aktivno znanje angleškega jezika •    napredno poznavanje MS Office programov•    sposobnost samostojnega in timskega dela, proaktivnost, sposobnost opravljanja dela v stresnih situacijah,    komunikativnost, natančnost, zanesljivost, odgovornost, pripravljenost na učenje in razvoj Nudimo: •    zaposlitev za določen čas z možnostjo podaljšanja za nedoločen čas•    delo v prijetnem in urejenem delovnem okolju•    možnost dodatnega izobraževanja•    možnost strokovnega in osebnega razvoja  Prijave sprejemamo preko e-sistema portala MojeDelo.com."
Agent tehnične podpore,https://www.mojedelo.com//agent-tehnicne-podpore/d-467164?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D46,07.08.2019,04:34,29.07.2019,Telemach d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//agent-tehnicne-podpore/d-467164?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D46,"Agent tehnične podpore    Podjetje Telemach je vodilni alternativni telekomunikacijski operater v Sloveniji in tretji največji ter najhitreje rastoči mobilni operater v Sloveniji.Osredotočeni smo na napredne, visoko kakovostne in k uporabnikom usmerjene storitve, s katerimi svet zabave in komunikacije naredimo preprosto dostopnega - doma ali na poti ter na vseh napravah.Z najboljšo ponudbo na tržišču, najbolj kakovostno skrbjo za stranke in stalnim vlaganjem v tehnološke inovacije zagotavljamo storitve najvišje kakovosti številnim zasebnim in poslovnim uporabnikom v Sloveniji.Zaradi širitve področja k sodelovanju vabimo nove sodelavce.AGENT TEHNIČNE PODPORE m/žGlavne delovne naloge:Zagotavljanje podpore naročnikom v kontaktnem centru in tehnična pomoč.Tehnična podpora rezidenčnim uporabnikom;Reševanje reklamacij naročnikov;Svetovanje strankam;Komunikacija z naročniki in strankami prek različnih komunikacijskih kanalov z namenom nudenja podpore;Druga dela v okviru delovnega mesta po vsakokratnih navodilih delodajalca oz. delavcu nadrejene osebe.Pričakujemo:Računalniško pismenost (MS Office, Outlook, internet);Osnovno poznavanje delovanja interneta, mobilne/fiksne telefonije in televizije;Dobre sposobnosti govornega komuniciranja; Samoiniciativnost, odgovornost, zanesljivost in natančnost pri delu;Vestnost, dinamičnost in iznajdljivost;Timsko naravnanost;Posluh za delo z ljudmi;Močno voljo po učenju in spoznavanju mobilnih komunikacij;Osnovno znanje angleškega jezika;Visoko motiviranost, pripadnost ekipi in ciljem ter planom enote, družbe.Nudimo:Nudimo vam stimulativno, dinamično delovno okolje v mladem kolektivu, temeljito uvajanje v delo, nova znanja in izkušnje.Imate radi izzive? Ste motivirani, polni energije in svežih idej?Vse to in veliko več pričakujemo od vas v zameno za spodbudno okolje, kjer boste lahko v prijetnem okolju razvijali svoje talente in prodajne cilje.Če ste pripravljeni na delo v našem kolektivu vas vljudno vabimo, da pošljete svojo ponudbo z življenjepisom."
Agent v klicnem centru (m/ž) - Kamnik,https://www.mojedelo.com//agent-v-klicnem-centru-mz-kamnik/d-467479?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D40,07.08.2019,04:34,30.07.2019,AD Vita d.o.o.,Kamnik,m/ž,https://www.mojedelo.com//agent-v-klicnem-centru-mz-kamnik/d-467479?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D40,"Dostavljalec    Imate dobro razvite komunikacijske sposobnosti, ste prodajno naravnani in prepričljivi? Ste iz okolice Kamnika ali Ljubljane? Iščete stalno zaposlitev, pri kateri boste za svoje delo in rezultate tudi dobro nagrajeni?Iščemo motivirane in pozitivno naravnane TELEFONSKE AGENTE za delo v KLICNEM CENTRU V KAMNIKU.Zakaj izbrati ravno nas, ekipo Vitapur? Smo hitro rastoče in stabilno mednarodno podjetje, prisotno v Sloveniji, Hrvaški, Srbiji, Bosni in Hercegovini, Črni Gori, Avstriji in Romuniji, s 300 zaposlenimi. Smo podjetje s celovito strategijo prodaje in lastnimi prodajnimi kanali. Nudimo vam odlično priložnost za profesionalni razvoj in osebno rast na delovnem mestu.Naša uspešna prodajna ekipa se povečuje, zato k sodelovanju vabimo nove motiviraneAgente v klicnem centru (m/ž).Nudimo vam:Delo v mladem, motiviranem, hitro rastočem in timsko naravnanem podjetju,strokovno uvajanje v delo in mentorstvo,možnost osebnega in strokovnega razvoja ter napredovanja, zaposlitev za določen čas z možnostjo dolgoročnega sodelovanja ali delo s študentsko napotnico,fiksno + odlično stimulativno plačilo za delovne rezultate,delo v novem, sodobno opremljenem klicnem centru in sproščenem okolju.Če vas delo z ljudmi veseli, ste pripravljeni na nova znanja in dolgoročno sodelovanje s podjetjem ter ste iz okolice Kamnika ali Ljubljane, vas vabimo, da se pridružite dinamičnemu in pozitivno naravnanemu timu, s prijavo preko sistema Mojedelo s klikom na spodnjo povezavo ali na mail kadri@vitapur.si ."
