VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
1 x Poslovodja m/ž v podjetju NKD d.o.o.  Slovenj Gradec,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-slovenj-gradec/d-398667?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,21.11.2018,04:31,19.11.2018,NKD d.o.o.,Slovenj Gradec,m/ž,https://www.mojedelo.com//1-x-poslovodja-mz-v-podjetju-nkd-doo-slovenj-gradec/d-398667?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D11,"1 x Poslovodja m/ž v podjetju NKD d.o.o.  Slovenj Gradec  Opis del in nalog:    -          vodenje in organiziranje dela v poslovni enoti  -          skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje   -          polnjenje  prodajnih polic in stojal,  -          prevzem blaga  in  -          skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:     -          stopnja izobrazbe:   IV. ali  V.  -          smer: trgovska ali ekonomska  -          zahtevana dodatna znanja: osnovna računalniška znanja  -          delovne izkušnje: 2 leti  Nudimo:  Delo za polni delovni čas, pogodba sklenjena za obdobje najmanj 3 mesecev.            Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
"1x Prodajalka m/ž v PE NKD d.o.o. - Kranj z okolico, krajši delovni čas 30 ur /tedensko",https://www.mojedelo.com//1x-prodajalka-mz-v-pe-nkd-doo-kranj-z-okolico-krajsi-delovni-cas-30-ur-tedensko/d-398550?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D19,21.11.2018,04:31,16.11.2018,NKD d.o.o.,Kranj z okolico,m/ž,https://www.mojedelo.com//1x-prodajalka-mz-v-pe-nkd-doo-kranj-z-okolico-krajsi-delovni-cas-30-ur-tedensko/d-398550?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D19,"1x Prodajalka m/ž v PE NKD d.o.o. - Kranj z okolico, krajši delovni čas 30 ur /tedensko  Opis del in nalog:  - skrb za  stranke, pomoč  pri nakupu blaga oz. svetovanje- polnjenje  prodajnih polic in stojal,- prevzem blaga  in- skrb za urejenost poslovalnice.  Pogoji, ki jih morajo izpolnjevati prijavitelji na razpis:   - stopnja izobrazbe: IV. ali  V.- smer: trgovska, komercialna ali ekonomska- zahtevana dodatna znanja: osnovna računalniška znanja- delovne izkušnje: 0 let  Nudimo:  Delo za krajši delovni čas 30 ur /tedensko, pogodba se sklepa za obdobje najmanj 3 mesecev.           Vaše prijave pričakujemo preko portala MojeDelo.com.  Drugih prijav ne bomo upoštevali."
(2) dva laboratorijska tehnika III - pripravnika za Dermatovenerološke klinike ,https://www.mojedelo.com//2-dva-laboratorijska-tehnika-iii-pripravnika-za-dermatoveneroloske-klinike/d-398775?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,21.11.2018,04:30,21.11.2018,Univerzitetni klinični center Ljubljana,Ljubljana,m/ž,https://www.mojedelo.com//2-dva-laboratorijska-tehnika-iii-pripravnika-za-dermatoveneroloske-klinike/d-398775?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije,"Poslovni direktor več klinik m/ž (naziv delovnega mesta: vodja I, šifra: J017950)    SUPAS – Kadrovska službaBohoričeva ulica 281525 LjubljanaT 01/522 22 80F 01/522 24 60W www.kclj.siLjubljana, 2018V svojo sredino vabimo(2) dva laboratorijska tehnika III - pripravnikaza Dermatovenerološke klinikeZ izbranima kandidatoma bo delovno razmerje sklenjeno za določen čas (6 mesecev).Pogoji za zasedbo delovnega mesta so:IZOBRAZBA: srednja strokovna izobrazba – laboratorijski tehnik, tehnik laboratorijske biomedicine. Opis del in nalog:zbiranje, evidentiranje, sortiranje, razporejanje in konzerviranje biološkega materiala ter priprava materiala in vzorcev za analizo, izvajanje osnovnih laboratorijskih preiskav, potrjevanje rezultatov izvedenih preiskav, strokovno ravnanje z delovno opremo ter urejanje delovnega okolja. Če ste pozitivno in timsko naravnana oseba, sprejmite nove izzive in postanite del vodilne strokovne, pedagoške in znanstvene ustanove slovenskega zdravstva, da bomo z vašo pomočjo dosegali zastavljene cilje in uresničevali vizijo UKC Ljubljana.   Vabimo vas, da posredujete pisne prijave z življenjepisom in izkazanimi dokazili najkasneje do  1. 12. 2018 na naslov: UKC Ljubljana, Kadrovska služba, Bohoričeva ulica 28, 1000 Ljubljana ali po elektronski pošti na e-mail naslov: kadrovska.tajnistvo@kclj.si. Navedite, na katero delovno mesto se prijavljate in za potrebe katere klinike. Kadrovska služba UKC Ljubljana"
Addetto/a reparti produzione/ Referent v proizvodnji (Trst),https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D16,21.11.2018,04:31,17.11.2018,DIACO BIOFARMACEUTICI SRL,Trst,m/ž,https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D16,"Addetto/a reparti produzione/ Referent v proizvodnji          ADDETTO/A REPARTI PRODUZIONEDiaco Biofarmaceutici srl e azienda farmaceutica produttrice di soluzioni infusionali, dispositivi medici e prodotti cosmetici, ha sede a Trieste in uno stabilimento produttivo attivo nel settore dagli anni '70 ed opera in contesto internazionale. L'azienda ha avviato un importante piano industriale di sviluppo che prevede l'inserimento di nuove figure professionali.In particolare, stiamo cercando del personale da inserire nella posizione di ADDETTO/A REPARTI PRODUZIONE in grado di ricoprire il ruolo in maniera autonoma e proattiva.Mansione:le risorse svolgeranno le varie attivita specifiche ed ausiliarie previste dalla produzione dei farmaci o dei cosmetici.Compiti:attivita a bordo macchina su linee di riempitura e/o confezionamento;registrazione delle attivita svolte su apposita documentazione di produzione;controllo visivo della qualita dei prodotti e confezionamento manuale;mantenimento dell’ordine e dell’efficienza dei macchinari di reparto e dei locali.Requisiti:ottima padronanza della lingua italianapreferibile diploma tecnico (perito o scuola professionale)esperienza in aziende di produzione in ruoli similari, preferibilmente del settore farmaceutico o liquidi alimentari;disponibilita a lavorare su 3 turni;attenzione al dettaglio, flessibilita, manualita e capacita di lavorare in team.Gli interessati possono candidarsi inviando una mail a hr@diaco.it  indicando nell’oggetto PROD/SLO.La ricerca e rivolta a candidati di entrambi i sessi.www.diaco.it"
Administrator m/ž,https://www.mojedelo.com//administrator-mz/d-396382?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D77,21.11.2018,04:37,26.10.2018,Manpower d.o.o.,Bled,m/ž,https://www.mojedelo.com//administrator-mz/d-396382?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D77,"K sodelovanju vabimo: Administrator m/ž  Opis delovnega mesta - Pomoč pri urejanju dokumentacije na področju komerciale,- vnos pošte v sistem in arhiviranje,- administrativna obdelava dokumentov,- pregledovanje raznih dokumentov,- vnašanje podatkov v program,- podpora strankam,- druge naloge po navodilih vodje. Pričakujemo - Zaključeno najmanj V. stopnjo izobrazbe,- komunikativnost, natančnost ter samostojnost pri delu.- uporabno znanje računalnika MS Office,- poznavanje računovodskega programa Navision je prednost,- vozniški izpit B kategorije,- tekoče znanje slovenskega jezika, znanje angleščine ali nemščine predstavlja prednost.  Nudimo - Delo v uspešnem podjetju;- spodbujanje in omogočanje strokovnega izpopolnjevanja in usposabljanja,- urejeno, pozitivno in sodelovalno naravnano delovno okolje;- redno zaposlitev za nedoločen čas s poskusnim delom.Kraj dela: Bled  Več informacij na www.manpower.si"
Administrator m/ž,https://www.mojedelo.com//administrator-mz/d-398119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,21.11.2018,04:32,14.11.2018,Axent d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-mz/d-398119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,"Smo ekipa zagnanih, strokovno podkovanih in vsestranskih oseb. Vsak od nas ima svoje želje in pričakovanja, ki pa se združijo v skupni cilj: Biti tu za vas!  Vodijo nas profesionalnost, srčnost, pozitivna energija in mišljenje, da skupaj zmoremo vse. V največje zadovoljstvo in ponos nam je, ko prisostvujemo poslovnim in osebnim uspehom. Takrat se namreč zavedamo, da smo na pravi poti in da delamo prav. Vedno sledimo najnovejšim smernicam in spoznanjem na področju človeških virov. Z vedno več znanja postajamo vse boljši.  To pomeni, da smo boljši tudi za vas.   Lokacija delovnega mesta: Koper Za našega naročnika iščemo analitično, natančno in zanesljivo osebo, ki bo v podporo pri nadomeščanju porodniške na delovnem mestu Administrator m/ž.  Administrator m/ž Lokacija delovnega mesta: Koper  Opis delovnega mesta: •    obdelava dokumentacije, vezana na bančništvo,•    preverjanje pravilnosti nepremičninskih cenitev po predpisanih standardih, •    izvajanje dodeljenih nalog ter doseganje zastavljenih ciljev, •    aktivno sodelovanje pri izobraževanjih. Naročnik pričakuje: •    zaključena V. stopnja izobrazbe,•    odlično znanje italijanščine (C1-C2),•    osnovno znanje Excel-a,•    napredno znanje Outlook-a,•    prilagodljivost,•    sposobnost analitičnega mišljenja. Naročnik nudi: •    pogodbo za določen čas enega leta s šestmesečnim poskusnim obdobjem (možnost podaljšanja), •    redno in stimulativno plačilo,•    enoizmenski urnik od 08:30 do 17:00 ali od 8:00 do 16:00, •    možnost strokovnega in osebnega razvoja ter napredovanja, •    delo v prijetnem kolektivu.    Zainteresirane kandidatke in kandidate vabimo, da nam svoje prijave s priloženim življenjepisom pošljejo na elektronski naslov delo@axent.si."
Administrator: oddelek nepremičnin (m/ž),https://www.mojedelo.com//administrator-oddelek-nepremicnin-mz/d-398121?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,21.11.2018,04:32,14.11.2018,ADECCO H.R. d.o.o.,Koper,m/ž,https://www.mojedelo.com//administrator-oddelek-nepremicnin-mz/d-398121?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D28,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator: oddelek nepremičnin (m/ž)  Opis delovnega mesta: Vas zanima administracija in ste hkrati tudi suvereni pri komunikaciji s strankami? Če se v vas skriva še natančna detektivska žilica in imate izkušnje na področju obravnave različnih podatkov, podatkovnih baz in številk, imamo za vas imamo pravo priložnost! V sodelovanju z našim klientom, mednarodnim podjetjem na Obali, iščemo kandidata (m/ž) za Administratorja v službi cenitve nepremičnin.Opis delovnih nalog:- pregledovanje naročil cenitev, prejetih iz strani različnih klientov (bank),- obdelava naročil,- pridobivanje in iskanje različnih podatkov za preverjanje pravilnosti poročil,- sodelovanje s službami in pristojnimi uradi,- obdelovanje dokumentov v Excelu,- druge naloge po navodilih vodje.Kraj dela: Koper   Pričakujemo: - zaključeno najmanj V. stopnjo izobrazbe,- odlično znanje italijanskega jezika- poznavanje programa Outlook in izkušnje z urejanjem podatkov v programu Excel,- odzivnost in zmožnost hitrega učenja, - željo po delo v ekipi in sodelovalnost.    Nudimo: - zaposlitev za določen čas nadomeščanja odsotnosti zaposlene, kasneje možnosti za zaposlitev za nedoločen čas,- zanimivo delo v povezani ekipi in stabilnem podjetju, ki omogoča osebnostno in strokovno rast,- delo za polni delovni čas (40 ur na teden), ki se razporeja med 8.00 in 17.00. Vse, ki ste se v oglasu prepoznali in bi svojo karierno pot želeli graditi v uspešnem mednarodnem podjetju, vabimo k oddaji življenjepisa prek povezave ""Prijavi se!"".    V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave: Prijavi se zdaj."
Administrator podatkovnih baz -dba (m/ž),https://www.mojedelo.com//administrator-podatkovnih-baz-dba-mz/d-398006?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D34,21.11.2018,04:33,13.11.2018,DELAVSKA HRANILNICA d.d. LJUBLJANA,Ljubljana,m/ž,https://www.mojedelo.com//administrator-podatkovnih-baz-dba-mz/d-398006?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D34,"Informatik - sistemski administrator    Največja slovenska hranilnica z 27. letno tradicijo uspešnega poslovanja, ki ima v svoji mreži 39 poslovnih enot ter preko 300 zaposlenih razpisuje delovno mesto    Administrator podatkovnih baz -dba (m/ž) (M/Ž)      Okvirni opis delovnega mesta:Nameščanje produktov za vodenje in obvladovanje podatkovnih baz;Načrtovanje, nameščanje, administracija in nadzor podatkovnih baz Oracle;Spremljanje in optimizacija delovanja podatkovnih baz;Sodelovanje v procesu upravljanja in testiranja neprekinjenosti delovanja sistemov;Zagotavljanje varnosti in integritete podatkov;Testiranje informacijskih rešitev znotraj področja dela;Sodelovanje v projektih in delovnih skupinah.Od kandidata pričakujemo:Izobrazbo ustrezne tehnične smeri;Izkušnje pri administraciji Oracle podatkovnih baz;Poznavanje PL/SQL;Poznavanje sistemske administracije Linux;Poznavanje konceptov delovanja podatkovnih baz;Zaželeno je poznavanje konceptov računalniških omrežij;Odgovornost, samostojnost, natančnost, komunikativnost in pripravljenost na timskodelo.Kandidatu nudimo:  Zaposlitev za nedoločen čas, s poskusno dobo 6 mesecev;Dinamično in kreativno delovno okolje;Uporabo sodobnih tehnologij;Odlične delovne razmere in stimulativno nagrajevanje;Sodelovanje v projektih bančnega okolja;Možnost izobraževanja in osebnega razvoja.Če se prepoznate v zgornjih opisih in se želite pridružiti našemu kolektivu vas vabimo, da nam pošljete vašo prijavo z življenjepisom do vključno 26.11.2018 na elektronski naslov: kadrovska@delavska-hranilnica.si ter v polju zadeva pripišite »ADMINISTRATORPODATKOVNIH BAZ (M/Ž)«.Vaše prijave bomo obravnavali skladno z zakonodajo, ki ureja varovanje podatkov."
Administrator / računovodja (m/ž),https://www.mojedelo.com//administrator-racunovodja-mz/d-396054?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D79,21.11.2018,04:38,25.10.2018,ADECCO H.R. d.o.o.,Dolenjska,m/ž,https://www.mojedelo.com//administrator-racunovodja-mz/d-396054?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D79,"Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.    Iščemo kandidate za prosto delovno mesto: Administrator / računovodja (m/ž)  Opis delovnega mesta: Si želite dolgoročne zaposlitve na Dolenjskem? Naš naročnik, uspešno podjetje, išče sodelavca na delovnem mestu Referent v administraciji in računovodstvu (m/ž).Opis delovnih nalog:-    tajniško-administrativna dela,-    evidentiranje prejetih računov in drugih računovodskih listin,-    pomoč pri izdaji in knjiženju izdanih računov in dobropisov,-    pomoč pri pripravi in knjiženju obračuna potnih nalogov,-    vodenje blagajniškega poslovanja,-    pomoč pri pripravi dokumentacije za obračun plač,-    spremljanje in obračun delovnega časa,-    ostala dela po navodilu nadrejenega.Pričakujemo:-    organiziranost, natančnost in strukturiranost glede na prioritete,-    zaželeno je poznavanje SRS in davčnih predpisov v vezi opisanih delovnih nalog,-    dobro poznavanje programskih orodij (Word, Excel) in okolja Windows,-    dobro poznavanje angleškega jezika in/ali italijanskega jezika,-    vozniški izpit B kategorije.Nudimo:-    Zaposlitev za določen čas 12 mesecev s poskusno dobo 6 mesecev,-    možnost zaposlitve za nedoločen čas po izteku zaposlitve za določen čas,-    možnost razvoja in osebne rasti v dinamičnem okolju.Če vas je delovno mesto pritegnilo, pošljite svojo prijavo s klikom na gumb Prijavi se. Za več informacij lahko pokličete na številko 041 788 041. Vaš klic oziroma prijava bosta obravnavana diskretno.    V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave: Prijavi se zdaj."
Administrator / Referent za prodajo in nabavo,https://www.mojedelo.com//administrator-referent-za-prodajo-in-nabavo/d-397657?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D89,21.11.2018,04:39,09.11.2018,"SF1 COFFEE d.o.o.,",Ljubljana,m/ž,https://www.mojedelo.com//administrator-referent-za-prodajo-in-nabavo/d-397657?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D89,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole   Izkušnje 3 leta   Poskusna doba                      Ne                    Oblika zaposlitve redno, nedoločen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   * dopisovanje po telefonu in elektronski pošti* prijava in odjava delavcev ter spremljanje zaposlitvenih pogodb* spremljanje robe v skladišču in komunikacija s skladiščem* priprava dokumentacije za računovodstvo* kontakt s maloprodajo* izdelava kalkulacije, računov in medskladiščnic za prodajna mesta* priprava dopisov, analiz in poročil* zagotavljanje izvajanja internih nalog v zadanem roku       Kaj pričakujemo Kaj pričakujemo  * dopisovanje po telefonu in elektronski pošti* prijava in odjava delavcev ter spremljanje zaposlitvenih pogodb* spremljanje robe v skladišču in komunikacija s skladiščem* priprava dokumentacije za računovodstvo* kontakt s maloprodajo* izdelava kalkulacije, računov in medskladiščnic za prodajna mesta* priprava dopisov, analiz in poročil* zagotavljanje izvajanja internih nalog v zadanem roku       Kaj nudimo Kaj nudimo  Če menite, da izpolnjujete zgoraj navedene zahteve in želite postati del naše ekipe, pošljite kratko biografijo s fotografijo na e-naslov: office@crystalsmart.rsKontaktirajo se samo kandidati, ki so v ožjem izboru."
