VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,Sex,SourceLink,Content
Account manager - Tržnik B2B storitev ,https://www.mojedelo.com//account-manager-trznik-b2b-storitev/d-395125?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D84,14.11.2018,04:40,15.10.2018,Trenkwalder d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//account-manager-trznik-b2b-storitev/d-395125?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D84,"Trenkwalder             Povezuje ljudi in podjetja                  Z lahkoto navezujete stike? Znate poslušati stranke in jim ponuditi ugodno rešitev, ki izhaja iz nabora storitev podjetja, ki ga zastopate? Ste vajeni komunikacije z odločevalci v podjetjih?Naš naročnik je priznano podjetje na področju zagotavljanja računovodskih in drugih poslovnih storitev.  Pridružite se kot             Account manager - Tržnik B2B storitev  Vaše delo bo zajemalo:         •    trženje in prodaja storitev (B2B),•    pridobivanje novih strank,•    zastopanje podjetja na terenu, pri strankah,•    sodelovanje z ekipo internih strokovnjakov  s področja podjetniških storitev,•    sodelovanje pri pripravi promocijskega gradiva, •    skrb za rast prodaje,•    sestavljanje in pripravljanje ponudb in računov.         Iščemo kandidate:         •    VI. stopnjo izobrazbe ekonomske ali druge smeri,•    odlično znanje angleškega jezika, •    5 let delovnih izkušenj na področju trženja in prodaje storitev, •    tržno naravnanost,•    dobre komunikacijske in organizacijske sposobnosti,•    poznavanje podjetništva in podjetniškega okolja, •    usmerjenost k rezultatom in ciljem,•    hitrost in odzivnost,•    pozitiven odnos do sprememb,•    sposobnost timskega dela.          Nudimo:         •    samostojno delo za izkušenega tržnika, ki bo začel na začetku, da spozna stranke in podjetje, vendar - - - lahko hitro napreduje in postane mentor ali vodja, •    stimulativno plačilo, •    sprva delovno razmerje za določen čas, nato za nedoločen čas,•    kontinuirano izobraževanje in profesionalni razvoj, •    podporo celotne ekipe, •    urejene delovne prostore,•    fleksibilen delovni čas.Prijave z vašimi kontakti (tel. številka, elektronski naslov) v obliki življenjepisa pošljite čimprej na e-naslov: prijava@trenkwalder.com.Za vse dodatne informacije smo vam na voljo na 01 54 74 362 ali 030 710 350.Pri prijavi prosim navedite referenčno številko SI2018769508."
Addetto/a reparti produzione/ Referent v proizvodnji (Trst),https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,14.11.2018,04:37,30.10.2018,DIACO BIOFARMACEUTICI SRL,Trst,m/ž,https://www.mojedelo.com//addettoa-reparti-produzione-referent-v-proizvodnji-trst/d-396504?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D58,"Addetto/a reparti produzione/ Referent v proizvodnji          ADDETTO/A REPARTI PRODUZIONEDiaco Biofarmaceutici srl e azienda farmaceutica produttrice di soluzioni infusionali, dispositivi medici e prodotti cosmetici, ha sede a Trieste in uno stabilimento produttivo attivo nel settore dagli anni '70 ed opera in contesto internazionale. L'azienda ha avviato un importante piano industriale di sviluppo che prevede l'inserimento di nuove figure professionali.In particolare, stiamo cercando del personale da inserire nella posizione di ADDETTO/A REPARTI PRODUZIONE in grado di ricoprire il ruolo in maniera autonoma e proattiva.Mansione:le risorse svolgeranno le varie attivita specifiche ed ausiliarie previste dalla produzione dei farmaci o dei cosmetici.Compiti:attivita a bordo macchina su linee di riempitura e/o confezionamento;registrazione delle attivita svolte su apposita documentazione di produzione;controllo visivo della qualita dei prodotti e confezionamento manuale;mantenimento dell’ordine e dell’efficienza dei macchinari di reparto e dei locali.Requisiti:ottima padronanza della lingua italianapreferibile diploma tecnico (perito o scuola professionale)esperienza in aziende di produzione in ruoli similari, preferibilmente del settore farmaceutico o liquidi alimentari;disponibilita a lavorare su 3 turni;attenzione al dettaglio, flessibilita, manualita e capacita di lavorare in team.Gli interessati sono pregati di candidarsi sul nostro sito al link http://www.diaco.it/it/careers/La ricerca e rivolta a candidati di entrambi i sessi.www.diaco.it"
Admin v oddelku življenjskih zavarovanj (m/ž),https://www.mojedelo.com//admin-v-oddelku-zivljenjskih-zavarovanj-mz/d-397615?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,14.11.2018,04:33,08.11.2018,ADECCO H.R. d.o.o.,Ljubljana,m/ž,https://www.mojedelo.com//admin-v-oddelku-zivljenjskih-zavarovanj-mz/d-397615?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D24,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Admin v oddelku življenjskih zavarovanj (m/ž)   O podjetju: Za našega naročnika zaposlimo kandidate za nadomeščanje porodniške odsotnosti na delovno mesto ""Administrator v oddelku življenjskih zavarovanj (m/ž)"".    Opis delovnega mesta: Za našega naročnika zaposlimo kandidate za nadomeščanje porodniške odsotnosti na delovno mesto ""Administrator v oddelku življenjskih zavarovanj (m/ž)"".Pri delu se boste srečali z:- vnosom podatkov,- urejanjem podatkov,- vodenjem evidenc,- vodenjem korespondenc,- komunikacijo s strankami in med oddelki-  ostala dela po navodilih nadrejenega.Delo poteka v Ljubljani, od ponedeljka do petka med 8.00 in 16.00 uro.K prijavi vabimo kandidate z:- zaključeno V. stopnjo izobrazbo ekonomske smeri,- z izkušnjami na podobnih delovnih mestih,- osnovnim računalniškim znanjem.Prednostno bomo obravnavali kandidate, ki prihajajo iz okolice kraja dela.Zaradi časovne stiske, bomo prednostno obravnavali tudi kandidate, ki z delom lahko pričnejo takoj.Nudimo delo za določen čas 13 mesecev z možnostjo dolgoročnega sodelovanja. Če vas delo zanima, vas vabim, da svojo prijavo z življenjepisom oddate preko povezave ""Prijavi se!""       V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrativni asistent,https://www.mojedelo.com//administrativni-asistent/d-395659?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D75,14.11.2018,04:39,22.10.2018,"ILKO-EL, instalacije električnih napeljav in naprav, d.o.o.",Ptuj,m/ž,https://www.mojedelo.com//administrativni-asistent/d-395659?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D75,"Električar    ADMINISTRATIVNI ASISTENT m/žILKO-EL d.o.o. je del mednarodne skupine DoxaKey. Slednja uspešno povezuje podjetja iz Slovenije, Hrvaške in Slovaške. Cilj, da za svetovne priznane koorporacije organiziramo celotno izvedbo projekta dodobra usklajujemo tudi z izborom ustreznega kadra, katerega vseskozi dodatno izobražujemo. In prav strokoven ter zadovoljen kader, kateri svoje delo opravlja odlično, je poleg povečanega števila novih projektov omogočil razpis za prosto delovno mesto.Vaše delo bo obsegalo:administrativna podpora direktorju,usklajevanje direktorjevega urnika,organizacija sestankov in potovanj,spremljanje direktorja na potovanjih.Pričakujemo: napredno znanje angleškega, nemškega in hrvaškega jezika,poznavanje MO paketa,fleksibilnost – delo lahko poteka tudi popoldan in med vikendom,priporočene so izkušnje s koordinacijo zaposlenih in dobre komunikacijske sposobnosti.Nudimo:zaposlitev za nedoločen čas, s poskusno dobo 6 mesecev,zaposlitev za polni delovni čas,možnost dodatnih izobraževanj, delo poteka na sedežu podjetja ILKO-EL d.o.o. – Ormoška cesta 81 d, 2250 Ptuj.V kolikor bi želel svoj potencial izkoristiti in še dodatno razvijati, se pridruži mladi ekipi. Svoj CV nam, do 15.11.2018, pošlji na maja.luzar@ilko-el.si"
Administrator informacijskega sistema FMS@ISS m/ž,https://www.mojedelo.com//administrator-informacijskega-sistema-fmsiss-mz/d-397497?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D15,14.11.2018,04:33,09.11.2018,ISS FACILITY SERVICES d.o.o.,Maribor,m/ž,https://www.mojedelo.com//administrator-informacijskega-sistema-fmsiss-mz/d-397497?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D15,"Kuhar (Mengeš)    ISS Facility Services d.o.o.ISS nudi širok spekter storitev, od osnovnih posameznih facility storitev (vzdrževanje objektov, čiščenje, catering, administrativna podpora) do v celoti integriranih facility storitev (IFS – Integrated Facility Services). Ta edinstven koncept zajema vse storitvene in podporne rešitve za naše poslovne partnerje v enovito servisno storitev - IFS.Iščemo zanesljivo osebo za zasedbo delovnega mesta v našem finančnem oddelku.Administrator informacijskega sistema FMS@ISS m/žMariborNaloge in odgovornosti:izvedba analiz procesov pri strankah in izvaja nastavitve informacijskega sistema za naše stranke,opravlja analize podatkov in dela s podatki ter zbirkami podatkov,pripravlja dokumentacijo za izvedbo/postavitev informacijskega sistema,komunicira z raziskovalci, ekipo svetovalcev ter razvijalci softwera,komunicira z uporabniki pri uvajanju informacijskega sistema v delovanje,priprava priročnikov, izvaja usposabljanje uporabnikov,opravlja preventivno dejavnost vzdrževanja,predlaga izboljšave sistema,pripravlja delne informacije pri načrtovanju in razvoju novih programskih aplikacij in rešitev,je del ekipe, ki sodelujejo pri razvoju in namestitvi nove programske opreme,opravlja vnose, ter spremembe v sistemu in periodiki,pripravlja navodila za uporabo in video vadnice,sodeluje v rednem strokovnem usposabljanju, potrebnem za izvajanje te službe,to področje ureja z veljavnimi internimi predpisi, dokumentacijo, zakonodajo, pogodbenimi določili in pogoji ter standardi ISS-ja,sledi svojim neposredno nadrejenim ter opravlja druge naloge, ki so jim dodeljene.Pričakujemo:aktivno znanje angleškega jezika,logično razmišljanje,sposobnost analiziranja,izkušeni uporabnik PC,izkušeni uporabnik Microsoft Office paketa, predvsem Excela,zaželeno poznavanje upravljanja spletnega portala,poznavanje delovanja help desk-a,prilagodljivost in volja do učenja,osnovno poznavanje baz podatkov (poznavanje SQL je prednost),osnovno poznavanje orodij za poročanje (SAP Bussiness Objects, Brio, Hyperion,...).Prednost bodo imeli kandidati s poznavanje tehničnega vzdrževanja objektov.Ponujamo:zaposlitev za nedoločen čas, s poskusnim delom,možnost napredovanja v eni izmed najbolj rastočih panog,popolno podporo za učinkovito delovanje,privlačen osebni dohodek z variabilnim delom plačila.Prijave kandidatov sprejemamo do 14.11. 2018 na mail kadri@si.issworld.com"
Administrator m/ž,https://www.mojedelo.com//administrator-mz/d-396382?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D63,14.11.2018,04:37,26.10.2018,Manpower d.o.o.,Bled,m/ž,https://www.mojedelo.com//administrator-mz/d-396382?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D63,"K sodelovanju vabimo: Administrator m/ž  Opis delovnega mesta - Pomoč pri urejanju dokumentacije na področju komerciale,- vnos pošte v sistem in arhiviranje,- administrativna obdelava dokumentov,- pregledovanje raznih dokumentov,- vnašanje podatkov v program,- podpora strankam,- druge naloge po navodilih vodje. Pričakujemo - Zaključeno najmanj V. stopnjo izobrazbe,- komunikativnost, natančnost ter samostojnost pri delu.- uporabno znanje računalnika MS Office,- poznavanje računovodskega programa Navision je prednost,- vozniški izpit B kategorije,- tekoče znanje slovenskega jezika, znanje angleščine ali nemščine predstavlja prednost.  Nudimo - Delo v uspešnem podjetju;- spodbujanje in omogočanje strokovnega izpopolnjevanja in usposabljanja,- urejeno, pozitivno in sodelovalno naravnano delovno okolje;- redno zaposlitev za nedoločen čas s poskusnim delom.Kraj dela: Bled  Več informacij na www.manpower.si"
Administrator podatkovnih baz -dba (m/ž),https://www.mojedelo.com//administrator-podatkovnih-baz-dba-mz/d-398006?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D5,14.11.2018,04:31,13.11.2018,DELAVSKA HRANILNICA d.d. LJUBLJANA,Ljubljana,m/ž,https://www.mojedelo.com//administrator-podatkovnih-baz-dba-mz/d-398006?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D5,"Informatik - sistemski administrator    Največja slovenska hranilnica z 27. letno tradicijo uspešnega poslovanja, ki ima v svoji mreži 39 poslovnih enot ter preko 300 zaposlenih razpisuje delovno mesto    Administrator podatkovnih baz -dba (m/ž) (M/Ž)      Okvirni opis delovnega mesta:Nameščanje produktov za vodenje in obvladovanje podatkovnih baz;Načrtovanje, nameščanje, administracija in nadzor podatkovnih baz Oracle;Spremljanje in optimizacija delovanja podatkovnih baz;Sodelovanje v procesu upravljanja in testiranja neprekinjenosti delovanja sistemov;Zagotavljanje varnosti in integritete podatkov;Testiranje informacijskih rešitev znotraj področja dela;Sodelovanje v projektih in delovnih skupinah.Od kandidata pričakujemo:Izobrazbo ustrezne tehnične smeri;Izkušnje pri administraciji Oracle podatkovnih baz;Poznavanje PL/SQL;Poznavanje sistemske administracije Linux;Poznavanje konceptov delovanja podatkovnih baz;Zaželeno je poznavanje konceptov računalniških omrežij;Odgovornost, samostojnost, natančnost, komunikativnost in pripravljenost na timskodelo.Kandidatu nudimo:  Zaposlitev za nedoločen čas, s poskusno dobo 6 mesecev;Dinamično in kreativno delovno okolje;Uporabo sodobnih tehnologij;Odlične delovne razmere in stimulativno nagrajevanje;Sodelovanje v projektih bančnega okolja;Možnost izobraževanja in osebnega razvoja.Če se prepoznate v zgornjih opisih in se želite pridružiti našemu kolektivu vas vabimo, da nam pošljete vašo prijavo z življenjepisom do vključno 26.11.2018 na elektronski naslov: kadrovska@delavska-hranilnica.si ter v polju zadeva pripišite »ADMINISTRATORPODATKOVNIH BAZ (M/Ž)«.Vaše prijave bomo obravnavali skladno z zakonodajo, ki ureja varovanje podatkov."
Administrator / računovodja (m/ž),https://www.mojedelo.com//administrator-racunovodja-mz/d-396054?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D66,14.11.2018,04:38,25.10.2018,ADECCO H.R. d.o.o.,Dolenjska,m/ž,https://www.mojedelo.com//administrator-racunovodja-mz/d-396054?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D66,"Adecco  Adecco H.R., kadrovsko svetovanje d.o.o. je vodilna slovenska agencija za zaposlovanje in je tudi največje tovrstno podjetje na svetu. Iskalcem zaposlitve ponujamo tako začasna dela, kot redno zaposlitev. Smo fleksibilni in znamo prisluhniti individualnim željam in potrebam. Več o nas si preberite na www.adecco.si.  Iščemo kandidate za prosto delovno mesto: Administrator / računovodja (m/ž)    Opis delovnega mesta: Si želite dolgoročne zaposlitve na Dolenjskem? Naš naročnik, uspešno podjetje, išče sodelavca na delovnem mestu Referent v administraciji in računovodstvu (m/ž).Opis delovnih nalog:-    tajniško-administrativna dela,-    evidentiranje prejetih računov in drugih računovodskih listin,-    pomoč pri izdaji in knjiženju izdanih računov in dobropisov,-    pomoč pri pripravi in knjiženju obračuna potnih nalogov,-    vodenje blagajniškega poslovanja,-    pomoč pri pripravi dokumentacije za obračun plač,-    spremljanje in obračun delovnega časa,-    ostala dela po navodilu nadrejenega.Pričakujemo:-    organiziranost, natančnost in strukturiranost glede na prioritete,-    zaželeno je poznavanje SRS in davčnih predpisov v vezi opisanih delovnih nalog,-    dobro poznavanje programskih orodij (Word, Excel) in okolja Windows,-    dobro poznavanje angleškega jezika in/ali italijanskega jezika,-    vozniški izpit B kategorije.Nudimo:-    Zaposlitev za določen čas 12 mesecev s poskusno dobo 6 mesecev,-    možnost zaposlitve za nedoločen čas po izteku zaposlitve za določen čas,-    možnost razvoja in osebne rasti v dinamičnem okolju.Če vas je delovno mesto pritegnilo, pošljite svojo prijavo s klikom na gumb Prijavi se. Za več informacij lahko pokličete na številko 041 788 041. Vaš klic oziroma prijava bosta obravnavana diskretno.      V kolikor vas omenjeno delo zanima, vas vabim, da svojo prijavo z življenjepisom posredujete preko povezave Prijavi se zdaj."
Administrator / Referent za prodajo in nabavo,https://www.mojedelo.com//administrator-referent-za-prodajo-in-nabavo/d-397657?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D86,14.11.2018,04:40,09.11.2018,"SF1 COFFEE d.o.o.,",Ljubljana,m/ž,https://www.mojedelo.com//administrator-referent-za-prodajo-in-nabavo/d-397657?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D86,"Izobrazba V. - dokončana gimnazija in ostale štiriletne šole   Izkušnje 3 leta   Poskusna doba                      Ne                    Oblika zaposlitve redno, nedoločen d. č.   Regija Osrednjeslovenska      Opis delovnega mesta Opis delovnega mesta   * dopisovanje po telefonu in elektronski pošti* prijava in odjava delavcev ter spremljanje zaposlitvenih pogodb* spremljanje robe v skladišču in komunikacija s skladiščem* priprava dokumentacije za računovodstvo* kontakt s maloprodajo* izdelava kalkulacije, računov in medskladiščnic za prodajna mesta* priprava dopisov, analiz in poročil* zagotavljanje izvajanja internih nalog v zadanem roku       Kaj pričakujemo Kaj pričakujemo  * dopisovanje po telefonu in elektronski pošti* prijava in odjava delavcev ter spremljanje zaposlitvenih pogodb* spremljanje robe v skladišču in komunikacija s skladiščem* priprava dokumentacije za računovodstvo* kontakt s maloprodajo* izdelava kalkulacije, računov in medskladiščnic za prodajna mesta* priprava dopisov, analiz in poročil* zagotavljanje izvajanja internih nalog v zadanem roku       Kaj nudimo Kaj nudimo  Če menite, da izpolnjujete zgoraj navedene zahteve in želite postati del naše ekipe, pošljite kratko biografijo s fotografijo na e-naslov: office@crystalsmart.rsKontaktirajo se samo kandidati, ki so v ožjem izboru."
Administrator v komerciali (m/ž),https://www.mojedelo.com//administrator-v-komerciali-mz/d-396017?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D69,14.11.2018,04:38,24.10.2018,COMMERCE TRGOVINA d.o.o.,Ljubljana ,m/ž,https://www.mojedelo.com//administrator-v-komerciali-mz/d-396017?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%2Fvse-regije%3Fp%3D69,"Tehnična podpora kupcev m/ž s področja tekstila in kemije    O podjetju:Družba Commerce že od ustanovitve leta 1952 opravlja posle zastopanja tujih proizvajalcev strojev, opreme in repromaterialov namenjenih industriji. Od ustanovitve smo, zaradi svoje prilagodljivosti in usmerjenosti v prihodnost, preživeli mnogo sprememb, ekonomskih kriz, menjav vlad, političnih sistemov, držav, valut in še marsičesa. Trenutno na trgih Slovenije,  Hrvaške, BIH, Srbije Kosova, Makedonije, Romunije in  Bolgarije zastopamo preko 50 tujih proizvajalcev strojev, opreme in repromaterialov za različna področja industrije: proizvodnja hrane in pijač, farmacija, kemijska industrija, predelava in obdelava plastičnih in kompozitnih materialov, primarna in sekundarna tekstilna industrija, livarstvo, osebna zaščitna oprema, ravnanje z odpadki,...Zaradi povečanega obsega poslovanja iščemo nove sodelavke ali sodelavce, za delovno mesto:Administrator v komerciali (m/ž)Pričakujemo:Izobrazbo najmanj V. stopnje ustrezne smeri, dobro pisno in govorno poslovno komuniciranje vsaj v slovenščini, angleščini in (srbo)hrvaščini, obvladovanje računalniških programskih in komunikacijskih orodij za pisarniško delo, vozniški izpit b kategorije, visoko stopnjo samostojnosti, prilagodljivosti in predanosti delu, komunikativnost, natančnost, urejenost in pripravljenost za dodatno izobraževanje. Delovne izkušnje niso potrebne, vendar bodo prednost imele kandidatke ali kandidati s poznavanjem informacijskega sistema Navission, osnovnih postopkov in dokumentov v zvezi s komercialno dejavnostjo, uvozom, izvozom ter špedicijo. Nudimo:Kandidatkam in kandidatom nudimo delo v urejenem delovnem okolju in mladem, dinamičnem kolektivu; možnost dodatnega usposabljanja; možnost dokazovanja svojih sposobnosti, podprto z ustreznim nagrajevanjem. Pogodbo o zaposlitvi bomo sklenili za določen čas največ dvanajst mesecev s poskusno dobo 3 mesecev, z možnostjo predčasne prekinitve pogodbe za določen čas in sklenitvijo pogodbe za nedoločen čas, ko kandidatka ali kandidat z delom dokaže primerno usposobljenost za samostojno delo. V času poskusnega dela je plača minimalna po zakonu, izplača se še nadomestilo za prevoz na delo in prehrano. Po uspešno opravljenem poskusnem delu se plača poveča za približno 10%, ob zaposlitvi za nedoločen čas se plača dodatno povečuje skladno z osvojenimi znanji in stopnjo samostojnosti.Če kandidatke ali kandidati v dvanajstih mesecih ne dosežejo primerne usposobljenosti za sklenitev pogodbe za nedoločen čas, pogodb za določen čas ne podaljšujemo.Vaše prijave pričakujemo izključno preko esistema portala Mojedelo.com."
