VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
2D animator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/2d-animator-97409.php,05.09.2018,04:10,08.08.2018,Adrial d.o.o.,Kamnik,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/2d-animator-97409.php,"Podjetje Adrial d.o.o. se ukvarja s prodajo medicinskih pripomočkov, sončnih in korekcijskih očal preko spleta na različnih trgih EU. Približajte se potrebam podjetja s tem kratkim videoposnetkom: https://www.youtube.com/watch?v=b5hiQJFEsjU&feature=youtu.be Več o podjetju   Adrial d.o.o. Glavna dejavnost Prodaja medicinskih pripomočkov. Leto ustanovitve 2013 Predstavitev podjetja Podjetje Adrial d.o.o. se ukvarja s prodajo medicinskih pripomočkov  preko spleta na različnih trgih EU. Število zaposlenih 5 - 9 Storitve ali proizvodi - prodaja medicinskih pripomočkov    Opis delovnega mesta  Naloge in odgovornosti: Delo 2D animatorja bo obsegalo:  Pripravo grafike. Delo z 2D animacijo in efekti. Uporabo orodij Adobe After Effect, Adobe Premiere, Photoshop, Illustrator, Toon Boom. Prevzem odgovornosti za izpeljavo animacij od začetka do konca. Sodelovanje pri pripravi celovitih digitalno-marketinških kampanj. Skrb za ugled blagovnih znamk podjetja Adrial d.o.o.. Sledenje trendom in najboljšim praksam na področju animacij.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: V.   Zahtevane delovne izkušnje: 1 - 3 let   Pričakujemo: Kakšno osebo iščemo? Iščemo osebo, ki je zanesljiva in odgovorna, ima željo po vsakodnevnem učenju, ljubi izzive, je radovedna, iznajdljiva, učinkovita, natančna in sposobna jasno komunicirati s sodelavci.  Ali imaš?  Visoko motivacijo in strast do animacij in grafičnega oblikovanja. Vsaj dvoletne izkušnje z risanjem in animacijo teruporabo Adobe After Effect, Toon Boom in Adobe Premiere orodij. Smisel za vizualno pripovedovanje zgodb (kompozicija, sestava posnetka, časovni okvir, barve). Znanje o risanju in strukturi. Močno razumevanje pravil animacije. Željo in sposobnost nadaljnjega izboljševanja svojih sposobnosti in tehnik. Ilustracijsko žilico in sposobnost prilagajanja svojega sloga podjetju. Samodisciplino in samo-motivacijo za pravočasno dokončanje nalog. Visoko stopnjo odgovornosti in zanesljivosti. Pozitiven odnos do dela in novih izzivov. Sposobnost za samostojno delo in postavljanje prioritet. Občutek za detajle. Sposobnost razmišljanja izven ustaljenih okvirjev. Dobro raven računalniške pismenosti. Znanje angleškega jezika (pogovorno in pisno).   Ponujamo  Ponujamo:  Delo za določen čas s preizkusno dobo. Kasneje možnost zaposlitve za nedoločen čas.  Možnost rednega izobraževanja, napredovanja in sodelovanja v okviru mednarodne skupine. Delo v stimulativnem in pozitivno energijo nabitem okolju. Priložnost za delo na raznolikih projektih. Fleksibilen delovni čas. Priložnost, da uresničiš lastne ideje, izzive in vizijo. Vse ostale prednosti, ki jih lahko pričakuješ: zdrave in nezdrave zajtrke, smoothi četrtke, plank in squat challenge, odlične teambuildinge itn.    Poskusna doba: 2 meseca   Mesečno plačilo: po dogovoru"
3D Artist - Game Designer m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/3d-artist---game-designer-97722.php,05.09.2018,04:03,16.08.2018,Samo Umer d.o.o.,Ankaran,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/3d-artist---game-designer-97722.php,"Freshproduce je podjetje specializirano za igre na srečo. Več o podjetju   Samo Umer d.o.o. Število zaposlenih 2 - 4    Opis delovnega mesta  Naloge in odgovornosti:  oblikovanje in zasnova iger, 3D modeliranje, teksturiranje, senčenje, animacija.   Pričakujemo  Zahtevana izobrazba: I., II., III., IV., V., VI/1., VI/2., VII.   Zahtevane delovne izkušnje: Niso pomembne   Pričakujemo:  strast do video iger, kreativnost, samoiniciativnost.   Ponujamo  Ponujamo:   zaposlitev za nedoločen čas s 3 mesečnim poskusnim obdobjem, zaposlitev za polni delovni čas, prilagodljiv delovni urnik.  Reference: www.freshproduce.si/zaposlimo.html    Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Mesečno plačilo: 2000 - 2500 € bruto"
Operater na večosnem CNC rezkalnem in stružnem centru m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-92023.php,05.09.2018,04:10,13.08.2018,Horjak - Precise d.o.o. Domžale,Domžale - Zgornje Jarše,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-92023.php,"Začetki podjetja segajo v leto 1957, ko sta Anton in Marija Horjak začela v Domžalah z enostavno obrtno dejavnostjo. V letu 1990 smo hitro in učinkovito vzpostavili neposredne kontakte z evropskimi firmami na področju strojne, predvsem CNC obdelave izdelkov po naročnikovih načrtih. Največ sodelujemo z državami iz EU kot so: Nemčija, Avstrija, Francija, Nizozemska, Madžarska, Poljska, Španija in Velika Britanija. Več o podjetju   Horjak - Precise d.o.o. Domžale Glavna dejavnost Mehanska obdelava kovin. Leto ustanovitve 1990 Število zaposlenih 50 - 99 Poslanstvo in vizija Spoštujemo posameznika in smo usmerjeni k visokim dosežkom in prispevkom vsakega. Tako skupne cilje dosegamo s sodelovanjem vseh zaposlenih. Poslovanje vodimo v smislu trajne rasti podjetja, zato se zavzemamo za kakovostno proizvodnjo in neprestane izboljšave, spodbujamo fleksibilnost in inovativnost. Stremimo k spoštovanju rokov in zadovoljnimi strankami. Cilji in usmeritve Strankam želimo ponuditi tehnično zahtevne izdelke in storitve najvišje kakovosti in največje možne vrednosti, v dogovorjenem času in za sprejemljivo ceno in si tako pridobiti in obdržati njihovo spoštovanje in lojalnost.. Z najsodobnejšo CNC tehnologijo bomo izdelovali izdelke za najzahtevnejše naročnike ter proizvajali zaključene izdelke (ventile,valje...) v novih sodobno opremljenih prostorih. Prizadevamo si delovati na tistih interesnih področjih, ki rastejo iz naše tehnologije in zahtev naših strank, ki dajejo možnost trajne rasti in nam omogočajo, da naredimo kvaliteten in profitabilen izdelek. Stremimo k doseganju zadostnega profita za financiranje rasti našega podjetja in za omogočanje virov, ki jih potrebujemo za dosego drugih ciljev. Naša rast bo omejena le z našim profitom in našo sposobnostjo razvijati in izdelovati inovativne izdelke, ki zadovoljujejo resnične potrebe strank. Posameznikom bi radi ponudili zaposlenost in dohodek glede na dosežke. Zagotoviti jim želimo varno in prijetno delovno okolje, prepoznati njihove individualne dosežke in jim pomagati doseči občutek zadovoljstva z delom, ki ga opravljajo. Gojiti želimo iniciativo in kreativnost z dopuščanjem velike svobode ukrepanja posameznika pri doseganju dobro opredeljenih ciljev.    Opis delovnega mesta  Naloge in odgovornosti: Delujemo na področju izdelave strojnih delov za različna področja industrij, večinoma za proizvodnjo:  različnih valjev (brez gumiranja); raznih kovinskih preciznih izdelkov; finomehanskih in optičnih kovinskih izdelkov.  Naše glavne prednosti so v izdelavi kosov in sklopov v malih in srednje velikih serijah.Vsi izdelki so podvrženi vmesni in končni kontroli po priporočilih standarda ISO 9001:2000, katerega smo pridobili v letu 2003.Znani smo po kvaliteti izdelkov, zanesljivosti in točnosti ter uspešnem zadovoljevanju potreb kupcev.Naše vodilo je: »Stremimo k popolnosti«.V podjetju je trenutno zaposlenih 90 ljudi, v celotnem procesu proizvodnje pa je vključenih tudi prek 50 različnih kooperantov. Vsem zaposlenim nudimo dinamično delo v sodobno opremljenih proizvodnih prostorih na računalniško vodenih strojih, podprtih z najsodobnejšo programsko opremo CAD/CAM.Sedaj vabimo kandidate in kandidatke na prosto delovno mesto: Operater na večosnem CNC rezkalnem in stružnem centru m/ž. K sodelovanju vabimo tako začetnike kot tudi izkušene delavce s prakso.  Pričakujemo  Zahtevana izobrazba: III., IV., V., VI/1.   Pričakujemo:  kandidate z ambicijami spoznavanja in učenja novih sodobnih oblik strojne obdelave na orodnih strojih.   Ponujamo  Ponujamo:  stimulativni zaslužek v sodobno opremljeni proizvodni hali; toplo malico pri dvoizmenskem delu; proste vikende - delo je od ponedeljka do petka."
Razvijalec v okolju Microsoft .NET m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81315.php,05.09.2018,04:02,24.08.2018,CREA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81315.php,"Smo zelo izkušena razvojna ekipa na področju e-poslovanja, BPM in računalniške varnosti ter eno največjih razvojnih podjetij v Sloveniji; sodelujemo z mednarodnimi in slovenskimi organizacijami pri pripravi priporočil in standardov za varno elektronsko poslovanje; razvijamo napredno in zahtevno programsko opremo za najbolj ugledne slovenske naročnike. Več o nas si lahko preberete na naši spletni strani www.crea.si. Več o podjetju   CREA d.o.o. Glavna dejavnost Podjetniško in poslovno svetovanje. Leto ustanovitve 2001 Predstavitev podjetja CREA je vodilna slovenska svetovalna in izvedbena družba na področju upravljanja poslovnih procesov in varnega elektronskega poslovanja v regiji. S povezovanjem dolgoletnih izkušenj in znanja vrhunskih strokovnjakov z različnih poslovnih področij zagotavlja CREA organizacijam večjo učinkovitost in obvladljivost poslovnih procesov ter prehod na varno elektronsko poslovanje.  Družba CREA svojim poslovnim partnerjem zagotavlja izboljšanje sposobnosti poslovnega inoviranja in hitrega prilagajanje novim tržnim okoliščinam, s čimer le-ti dosegajo boljše poslovne rezultate in močno povečajo svojo konkurenčnost. Število zaposlenih 20 - 49 Poslanstvo in vizija V družbi CREA upravljamo z znanjem in ga delimo v mednarodnem prostoru z namenom izboljšanja poslovanja in poenostavljanja življenja ljudi. Naša izhodišča so etična načela, preudarna uporaba sodobne tehnologije in dovršene rešitve. Kakovost življenja razumemo kot možnost sprejemanja novega znanja in kreativnega ustvarjanja.  Povezovanje dolgoletnih izkušenj in znanj vrhunskih strokovnjakov omogoča poslovno uspešnost naših partnerjev in nas samih. S kakovostnim delovanjem prispevamo k dolgoročnemu zadovoljstvu partnerjev in k njihovi konkurenčnosti. Cilji in usmeritve Naš cilj je, da na področjih povečevanja učinkovitosti poslovanja z aktivnim delovanjem ostanemo vodilno svetovalno in izvedbeno podjetje v regiji.    Opis delovnega mesta  Naloge in odgovornosti: Razvoj naprednih, zanimivih, zahtevnih in varnih spletnih in drugih rešitev na področju e-poslovanja in upravljanja poslovnih procesov (BPM, workflow) v okolju Microsoft.NET. Ponujamo zanimivo delo v prijetnem delovnem okolju v izkušeni razvojni ekipi z uvajanjem v sodobne tehnologije računalniške varnosti, elektronskega poslovanja in upravljanja poslovnih procesov.   Delovni čas: po dogovoru  Pričakujemo  Zahtevane delovne izkušnje: Niso pomembne   Pričakujemo: Pomembnejši od trenutnega tehničnega znanja so veselje in želja po načrtovanju in razvijanju programskih rešitev, sposobnost učenja ter čut za skupinsko delo. Prednost imajo kandidati,   ki so vešči načrtovanja in programiranja uporabniških aplikacij, objektnega usmerjenega razvoja, že poznajo Microsoftova razvojna orodja (Visual Studio.NET), programske jezike (C#, Delphi), razvoj spletnih rešitev (ASP.NET, XML, jQuery, MVC, AJAX, SignalR, HTML, JScript, CSS, ActiveX), načrtovanje in izvedbo podatkovnih zbirk (npr. SQL Server, Microsoft Reporting Services, Oracle, idr.) in varovalne mehanizme (digitalna potrdila, elektronski podpis, šifriranje, pametne kartice).   Ponujamo  Ponujamo: Redno delovno razmerje za nedoločen čas s 6 mesečnim poskusnim delom ali pogodbeno delo.. Ponujamo dobro plačilo za dobro opravljeno delo in veliko možnosti za strokovno izpopolnjevanje.   Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 6 mesecev"
"Administrativno delo v oddelku računovodstva (m/ž) – študentsko delo, Ljubljana",https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrativno-delo-v-oddelku-racunovodstva-mz--studentsko-delo-ljubljana-97794.php,05.09.2018,04:03,18.08.2018,Trenkwalder kadrovske storitve d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrativno-delo-v-oddelku-racunovodstva-mz--studentsko-delo-ljubljana-97794.php,"Si komunikativen/-a in se veseliš timskega dela? Se želiš strokovno razvijati na področju računovodstva, pridobiti veliko novega znanja in izkušenj? Potem iščemo prav tebe! Pridruži se izkušenemu timu sodelavcev in postani del velike Trenkwalder družine. Smo vodilno mednarodno podjetje za opravljanje storitev na področju kadrovskega svetovanja in zaposlovanja v srednji in vzhodni Evropi. Prisotni smo v 17-ih državah, v Sloveniji pa imamo že več kot 20 let tradicije. Vse to znanje in izkušnje si želimo deliti s teboj! Si z nami? Več o podjetju   Trenkwalder kadrovske storitve d.o.o. Glavna dejavnost Zaposlovanje, posredovanje delovne sile, kadrovsko svetovanje, iskanje in selekcija kadra. Leto ustanovitve 2001 Predstavitev podjetja Podjetje Trenkwalder kadrovske storitve d.o.o. je del mednarodne družbe z več kot 30-letno tradicijo. Prisotni smo v 17-ih državah, kjer imamo kar 300 poslovalnic in zaposlujemo več kot 70.000 ljudi. Naša mednarodna mreža vključuje preko 15.000 priznanih podjetij iz vseh sektorjev gospodarstva. Od leta 2011 smo člani nemške skupine Droege Group International AG. V Sloveniji se že 15. leto uspešno povezujemo z različnimi podjetji vseh velikosti in dejavnosti. S 6-imi lokacijami (Ljubljana, Maribor, Celje, Koper, Novo mesto in Jesenice) imamo eno najširših poslovnih mrež med ponudniki kadrovskih rešitev in storitev zaposlovanja. S svojim znanjem, posluhom za ljudi in prilagodljivostjo uspešno povezujemo kandidate in podjetja. Število zaposlenih nad 500 Poslanstvo in vizija Vsakodnevno stremimo k izboljšanju svojega dela in grajenju pozitivnih odnosov z zaposlenimi, poslovnimi partnerji in našim širšim okoljem. Delujemo profesionalno, vzorno in družbeno koristno. Zavezani smo k dolgoročnemu in pravičnemu sodelovanju. Uspešni karieri naših zaposlenih in poslovni uspešnosti naših naročnikov posvečamo enako mero pozornosti. Cilji in usmeritve Dolgoletne izkušnje in standardizirani postopki nam omogočajo hitro ter učinkovito prilaganje posameznim željam in potrebam. Smo zanesljiv delodajalec našim zaposlenim in strateški partner naročnikom. Usklajujemo želje in interese iskalcev zaposlitve s potrebami različnih podjetij ter tako prispevamo k visoki stopnji zadovoljstva obojih. Trenkwalder je sinonim za visoko kvalitetno in profesionalno ponudbo kadrovskih rešitev. Storitve ali proizvodi Iskanje, selekcioniranje in posredovanje kadra, obračunavanje plač, oglaševanje delovnih mest, psihološka in druga testiranja, outplacement, celostno kadrovsko svetovanje in druge kadrovske rešitve po meri.    Opis delovnega mesta  Naloge in odgovornosti: Tvoje delo bo vključevalo:  opravljanje različnih administrativnih del, arhiviranje, pridobivanje podatkov za obračun plač, vnašanje podatkov v interni informacijski sistem, pripravljanje tabel, pripravljanje dokumentov, izpis dokumentov.   Pričakujemo  Pričakujemo: Ujeli se bomo, če:  si višji letnik ekonomske ali druge družboslovne smeri, ti delo s paketom MS Office ni tuje (pri tvojem delu ti bo koristilo predvsem poznavanje Excel-a), te odlikuje komunikativnost in veselje do dela z ljudmi, veš, da le s skupnimi močmi zmoremo več, zato ti je dobro timsko delo prav tako pomembno kot nam, si želiš veliko novega naučiti, iščeš dolgoročno sodelovanje, ki lahko preraste v redno zaposlitev.   Ponujamo  Ponujamo: Z nami se lahko veseliš:  razgibanega dela v prijetnem kolektivu, kjer ne manjka pozitivne energije, neprecenljivih izkušenj, ki jih lahko pridobiš v timu izkušenih strokovnjakov, številnih možnosti pridobivanja novega in bogatenje obstoječega strokovnega znanja, delovnega okolja, kjer lahko hitro napreduješ, se osebnostno in profesionalno razvijaš, razvoja raznolikih kompetenc, ki ti bodo v življenju in delu zelo koristile (sposobnost upravljanja s časom in dela s časovnimi roki, upravljanje s stresom, večopravilnost itd.), sodobno urejenih in svetlih poslovnih prostorov."
Administrator - kadrovik (Ljubljana) m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---kadrovik-ljubljana-98385.php,05.09.2018,04:01,28.08.2018,Agencija Agado d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---kadrovik-ljubljana-98385.php,"V AGENCIJI AGADO vemo, da so za dosego želenih poslovnih rezultatov v največji meri odgovorni uspešni in odgovorni zaposleni. Zato svojim sodelavcem nudimo odlično delovno okolje, ki posamezniku omogoča osebnostno in karierno rast. Si ambiciozna in samoiniciativna oseba,ki se želi pridružiti naši ekipi ter soustvarjati prihodnost našega podjetja na kadrovskem področju? Si domač/a v uporabi nemškega in angleškega jezika? Če te zanima možnost kariernega razvoja in urejeno delovno okolje,se prijavi. Več o podjetju   Agencija Agado d.o.o. Glavna dejavnost Agencija Agado na trgu dela nastopa kot kadrovska agencija, ki deluje na treh glavnih področjih: - Posredovanje delovne sile - Iskanje in selekcija kadrov - Študentski servis Predstavitev podjetja V AGENCIJI AGADO vemo, da so za dosego želenih poslovnih rezultatov v največji meri odgovorni uspešni in odgovorni zaposleni. Zato svojim sodelavcem nudimo odlično delovno okolje, ki posamezniku omogoča osebnostno in karierno rast. Poslanstvo in vizija Naše poslanstvo temelji na zagotavljanju poslovne uspešnosti in storitev na področju upravljanja s človeškimi viri, zapolnjevanju potreb poslovnih partnerjev na trgu dela doma in v tujini ter na razvoju in zaposlovanju karierno usmerjenih posameznikov. Cilji in usmeritve V naslednjih letih želimo postati vodilni ponudnik željenih zaposlitev in kariernih storitev v Sloveniji in širše. Na področju upravljanja s človeškimi viri želimo postaviti nove standarde ter osebnostni pristop k razvoju kadrov. Storitve ali proizvodi Podjetjem, iskalcem zaposlitve ter študentom in dijakom ponujamo sledeče storitve:  - Posredovanje delovne sile v Sloveniji in tujini - Iskanje in selekcija kadrov, headhunting - Študentski servis - Testiranje kadrov, letni razgovori - Pridobitev delovnih dovoljenj za tujce - Vpis v bazo iskalcev zaposlitve - Pomoč pri iskanju ustreznih poklicnih poti    Opis delovnega mesta  Naloge in odgovornosti:  Urejanje in vodenje kadrovske evidence. Osebno, telefonsko in elektronsko komuniciranje z zaposlenimi v slovenskem in hrvaškem jeziku. Telefonsko in elektronsko komuniciranje s strankami v angleškem in nemškem jeziku. Vodenje in izvajanje postopkov pridobivanja novih kadrov (zbiranje potreb po delavcih, oglaševanje prostih del, selekcija, razgovori s kandidati). Izvajanje postopkov v zvezi z delovnimi razmerji. Pripravljanje pogodbene in zaposlitvene dokumentacije. Sodelovanje pri pripravi strokovnih podlag in navodil. Izpeljava postopkov za zaposlovanje tujcev. Urejanje administrativno organizacijskih del. Poznavanje delovnopravega področja in zakonskih podlag.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevane delovne izkušnje: 0 - 1 leto   Pričakujemo:  V. ali VI. stopnjo izobrazbe kadrovske, komercialne, ekonomske ali administrativne smeri. Poznavanje delovnopravnega področja in zakonskih podlag. Poznavanje programov MS Office s poudarkom na Exelovih funkcijah, eVem, email, splet…; Znanje nemškega, angleškega in hrvaškega jezika; Sposobnost samostojnega in timskega dela; Izkušnje pri podobnih delih – minimalno 1 leto; Organizacijske sposobnosti in sposobnosti komuniciranja; Samostojna organizacija dela in delovnega časa; Ogovoren odnos do dela, zanesljivost, pripadnost podjetju in delu. Kooperativnost, natančnost, vestnost in samodiscipliniranost.   Ponujamo  Ponujamo:  Po preizkusni dobi možnost zaposlitve za nedoločen čas. Redno in stimulativno plačilo. Možnost kariernega razvoja. Urejeno in motivacijsko delovno okolje. Pisanje uspešne zgodbe na kadrovskem področju. Delovni čas od 8.00 do 16.00. Delo poteka v pisarni na Dunajski cesti 106.    Poskusna doba: 1 mesec   Mesečno plačilo: po dogovoru"
Administrator - receptor (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---receptor-mz-97498.php,05.09.2018,04:10,10.08.2018,"Klemen transport, Klemen Piškur s.p.",Mengeš,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---receptor-mz-97498.php,"V svojo uspešno in perspektivno delovno sredino vabimo novega sodelavca, za delovno mesto Administrator - receptor (m/ž). Več o nas: www.klemen-transport.si Več o podjetju   Klemen transport, Klemen Piškur s.p. Glavna dejavnost Cestni tovorni promet ter selitvena dejavnost. Leto ustanovitve 2009 Število zaposlenih 20 - 49    Opis delovnega mesta  Naloge in odgovornosti:  prevzem pošte, administrativna dela, pomoč v kadrovski službi, priprava potrdil o dejavnosti za voznike, vnos podatkov, obveščanje voznikov.   Pričakujemo  Zahtevane delovne izkušnje: 0 - 1 leto   Pričakujemo:  V. stopnjo izobrazbe ustrezne smeri, aktivno znanje angleškega jezika, fleksibilno in zanesljivo osebo, poznavanje MS Office (Outlook, Word, Excel).   Ponujamo  Ponujamo:  zaposlitev za določen čas z možnostjo podaljšanja, poskusna doba 1 mesec, delo za polni delovni čas, delo v mladem, hitro rastočem podjetju.    Mesečno plačilo: po dogovoru"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98036.php,05.09.2018,04:02,22.08.2018,"Agencija M servis, kadrovske storitve, d.o.o.",Okolica Nove Gorica,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98036.php,"Več o podjetju   Agencija M servis, kadrovske storitve, d.o.o. Glavna dejavnost Kadrovske storitve. Leto ustanovitve 2005 Predstavitev podjetja Agencija M servis, kadrovske storitve, d.o.o, je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij. Število zaposlenih 100 - 149 Poslanstvo in vizija Smo dinamično podjetje, odprto za nove izzive, ki jih vsak dan prinaša poslovno okolje. Z zagotavljanjem kakovostnih storitev na trgu dela in študentskega dela skrbimo za dobrobit naših članov in poslovnih partnerjev, pri katerih pa iščemo tudi priložnosti za nove poslovne podvige.    Opis delovnega mesta  Naloge in odgovornosti: 104396  Pričakujemo  Pričakujemo:   Ponujamo  Mesečno plačilo:"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98313.php,05.09.2018,04:11,27.08.2018,Korzo d.o.o.,Šmarje-Sap,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98313.php,"Smo podjetje Korzo d.o.o. ter se ukvarjamo z cenitvami nepremičnin. Iščemo zanesljivo osebo, ki ima znanje excela in worda. Zaželjeno pa je tudi, da je seznanjen z portali kot so: GURS, E-sodstvo, PISO,..Delovnih poteka dopoldne. Možne so nadure, ki pa so plačane.  Zaželjeno je izobrazba srednje gradbene ali geodetske šole.  Več o podjetju   Korzo d.o.o."
Administrator procesov obdelave vsebin m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-procesov-obdelave-vsebin-98418.php,05.09.2018,04:01,29.08.2018,LEXPERA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-procesov-obdelave-vsebin-98418.php,"LEXPERA (IUS-INFO), vodilna družba na področju pravnih in poslovnih informacij, vabi k sodelovanju novega sodelavca/-ko za delo v uredništvu spletnega portala IUS INFO: Administratorja procesov obdelave vsebin m/ž. Več o podjetju   LEXPERA d.o.o. Glavna dejavnost www.gvzalozba.si    Opis delovnega mesta  Naloge in odgovornosti:  prenos podatkov s spleta in iz drugih virov ter prenos vsebin iz delovnega okolja na spletne portale (nadzor avtomatskih in izvajanje polavtomatskih procesov) preverjanje podatkov po prenosih in skrb za odpravo napak beleženje aktivnosti v dnevnike opravil obdelava dokumentov z orodji OCR, urejevalnikom MS Word in internimi orodji   Pričakujemo  Pričakujemo:  najmanj srednješolska izobrazba organiziranost in orientiranost na podrobnosti sistematičnost, natančnost, skrbnost, doslednost, samoiniciativnost, zanesljivost obvladovanje programskih orodij MS Office   Ponujamo  Ponujamo:  zanimivo, samostojno, ustvarjalno in razgibano delo v urejenem in uglednem mednarodnem podjetju dodatna izobraževanja ter kontinuiran razvoj na strokovnem in osebnem področju delovno razmerje za določen čas z možnostjo podaljšanja za nedoločen čas"
