VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Prodajni zastopnik m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/,19.09.2018,04:01,10.09.2018,Adriatikus d.o.o.,Slovenija,https://www.mojazaposlitev.si/,
Razvijalec v okolju Microsoft .NET m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81315.php,19.09.2018,04:03,24.08.2018,CREA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81315.php,"Smo zelo izkušena razvojna ekipa na področju e-poslovanja, BPM in računalniške varnosti ter eno največjih razvojnih podjetij v Sloveniji; sodelujemo z mednarodnimi in slovenskimi organizacijami pri pripravi priporočil in standardov za varno elektronsko poslovanje; razvijamo napredno in zahtevno programsko opremo za najbolj ugledne slovenske naročnike. Več o nas si lahko preberete na naši spletni strani www.crea.si. Več o podjetju   CREA d.o.o. Glavna dejavnost Podjetniško in poslovno svetovanje. Leto ustanovitve 2001 Predstavitev podjetja CREA je vodilna slovenska svetovalna in izvedbena družba na področju upravljanja poslovnih procesov in varnega elektronskega poslovanja v regiji. S povezovanjem dolgoletnih izkušenj in znanja vrhunskih strokovnjakov z različnih poslovnih področij zagotavlja CREA organizacijam večjo učinkovitost in obvladljivost poslovnih procesov ter prehod na varno elektronsko poslovanje.  Družba CREA svojim poslovnim partnerjem zagotavlja izboljšanje sposobnosti poslovnega inoviranja in hitrega prilagajanje novim tržnim okoliščinam, s čimer le-ti dosegajo boljše poslovne rezultate in močno povečajo svojo konkurenčnost. Število zaposlenih 20 - 49 Poslanstvo in vizija V družbi CREA upravljamo z znanjem in ga delimo v mednarodnem prostoru z namenom izboljšanja poslovanja in poenostavljanja življenja ljudi. Naša izhodišča so etična načela, preudarna uporaba sodobne tehnologije in dovršene rešitve. Kakovost življenja razumemo kot možnost sprejemanja novega znanja in kreativnega ustvarjanja.  Povezovanje dolgoletnih izkušenj in znanj vrhunskih strokovnjakov omogoča poslovno uspešnost naših partnerjev in nas samih. S kakovostnim delovanjem prispevamo k dolgoročnemu zadovoljstvu partnerjev in k njihovi konkurenčnosti. Cilji in usmeritve Naš cilj je, da na področjih povečevanja učinkovitosti poslovanja z aktivnim delovanjem ostanemo vodilno svetovalno in izvedbeno podjetje v regiji.    Opis delovnega mesta  Naloge in odgovornosti: Razvoj naprednih, zanimivih, zahtevnih in varnih spletnih in drugih rešitev na področju e-poslovanja in upravljanja poslovnih procesov (BPM, workflow) v okolju Microsoft.NET. Ponujamo zanimivo delo v prijetnem delovnem okolju v izkušeni razvojni ekipi z uvajanjem v sodobne tehnologije računalniške varnosti, elektronskega poslovanja in upravljanja poslovnih procesov.   Delovni čas: po dogovoru  Pričakujemo  Zahtevane delovne izkušnje: Niso pomembne   Pričakujemo: Pomembnejši od trenutnega tehničnega znanja so veselje in želja po načrtovanju in razvijanju programskih rešitev, sposobnost učenja ter čut za skupinsko delo. Prednost imajo kandidati,   ki so vešči načrtovanja in programiranja uporabniških aplikacij, objektnega usmerjenega razvoja, že poznajo Microsoftova razvojna orodja (Visual Studio.NET), programske jezike (C#, Delphi), razvoj spletnih rešitev (ASP.NET, XML, jQuery, MVC, AJAX, SignalR, HTML, JScript, CSS, ActiveX), načrtovanje in izvedbo podatkovnih zbirk (npr. SQL Server, Microsoft Reporting Services, Oracle, idr.) in varovalne mehanizme (digitalna potrdila, elektronski podpis, šifriranje, pametne kartice).   Ponujamo  Ponujamo: Redno delovno razmerje za nedoločen čas s 6 mesečnim poskusnim delom ali pogodbeno delo.. Ponujamo dobro plačilo za dobro opravljeno delo in veliko možnosti za strokovno izpopolnjevanje.   Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 6 mesecev"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98036.php,19.09.2018,04:03,22.08.2018,"Agencija M servis, kadrovske storitve, d.o.o.",Okolica Nove Gorica,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98036.php,"Več o podjetju   Agencija M servis, kadrovske storitve, d.o.o. Glavna dejavnost Kadrovske storitve. Leto ustanovitve 2005 Predstavitev podjetja Agencija M servis, kadrovske storitve, d.o.o, je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij. Število zaposlenih 100 - 149 Poslanstvo in vizija Smo dinamično podjetje, odprto za nove izzive, ki jih vsak dan prinaša poslovno okolje. Z zagotavljanjem kakovostnih storitev na trgu dela in študentskega dela skrbimo za dobrobit naših članov in poslovnih partnerjev, pri katerih pa iščemo tudi priložnosti za nove poslovne podvige.    Opis delovnega mesta  Naloge in odgovornosti: 104396  Pričakujemo  Pričakujemo:   Ponujamo  Mesečno plačilo:"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98313.php,19.09.2018,04:04,27.08.2018,Korzo d.o.o.,Šmarje-Sap,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-98313.php,"Smo podjetje Korzo d.o.o. ter se ukvarjamo z cenitvami nepremičnin. Iščemo zanesljivo osebo, ki ima znanje excela in worda. Zaželjeno pa je tudi, da je seznanjen z portali kot so: GURS, E-sodstvo, PISO,..Delovnih poteka dopoldne. Možne so nadure, ki pa so plačane.  Zaželjeno je izobrazba srednje gradbene ali geodetske šole.  Več o podjetju   Korzo d.o.o."
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-99296.php,19.09.2018,04:01,12.09.2018,Prašno barvanje Travnik d.o.o.,Grosuplje,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-99296.php,"Prašno barvanje travnik smo družinsko podjetje z bogatimi izkušnjami na področju površinske obdelave in prašnega barvanja kovin. Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja.  Več o podjetju   Prašno barvanje Travnik d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  komunikacija s strankami izdelava ponudb, prejem in izdaja računov priprava dokumentov za sprejemanje in izdajanje materiala usklajevanje in realizacija naročil spremljanje zalog in skrb za stanje zaloge na skladišču    Delovni čas: po dogovoru  Pričakujemo  Zahtevana izobrazba: IV., V., VI/1., VI/2.   Pričakujemo:  dokončana srednja šola urejenost odgovornost zanesljivost komunikativnost računalniška pismenost   Ponujamo  Ponujamo:  delo v pirjetnem kolektivu urejeno delovno okolje redna zaposlitev    Mesečno plačilo: po dogovoru"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-99692.php,19.09.2018,04:03,18.09.2018,Mr trade d.o.o.,Ivančna Gorica,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-99692.php,"Smo podjetje, ki se ukvarja z trgovino in financiranjem drugih podjetij. Več o podjetju   Mr trade d.o.o."
Administrator (m/ž) - študentsko delo,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz---studentsko-delo-99379.php,19.09.2018,04:01,13.09.2018,LTH Castings d.o.o.,Škofja Loka,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz---studentsko-delo-99379.php,"Več o podjetju   LTH Castings d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  sprejemanje in odpiranje pošte, evidentiranje navzočnosti in vodenje kadrovske evidence za obrat, sektor, oddelek, operativno delo na operativnem sistemu ERP in aplikaciji NeoArc, vnašanje podatkov v sistem LN po navodilih, odpiranje, urejanje in pomoč pri zapiranju proizvodnih nalogov, posredovanje v uvozno izvoznih poslih, izpolnjevanje obrazcev, sestavljanje dopisov, fotokopiranje, pripravljanje predpisanih poročil, skrb za pisarniški material, skrb za čisto in urejeno delovno mesto,  upoštevanje predpisov s področja varstva pri delu in ekologije, opravljanje drugih nalog skladno z usposobljenostjo delavca in navodili delodajalca.    Pričakujemo  Pričakujemo:  ustrezno izobrazbo ekonomske smeri, osnovno znanje angleškega jezika, dobra računalniška pismenost in poznavanje računalniških orodij MS Office, natančnost, vestnost in zanesljivost pri delu.    Ponujamo  Ponujamo:  dinamično, samostojno in fleksibilno delo, polno novih izzivov, v prijetnem kolektivu, delo bo potekalo v Obratu Škofja Loka."
Administrator procesov obdelave vsebin m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-procesov-obdelave-vsebin-98418.php,19.09.2018,04:03,29.08.2018,LEXPERA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-procesov-obdelave-vsebin-98418.php,"LEXPERA (IUS-INFO), vodilna družba na področju pravnih in poslovnih informacij, vabi k sodelovanju novega sodelavca/-ko za delo v uredništvu spletnega portala IUS INFO: Administratorja procesov obdelave vsebin m/ž. Več o podjetju   LEXPERA d.o.o. Glavna dejavnost www.gvzalozba.si    Opis delovnega mesta  Naloge in odgovornosti:  prenos podatkov s spleta in iz drugih virov ter prenos vsebin iz delovnega okolja na spletne portale (nadzor avtomatskih in izvajanje polavtomatskih procesov) preverjanje podatkov po prenosih in skrb za odpravo napak beleženje aktivnosti v dnevnike opravil obdelava dokumentov z orodji OCR, urejevalnikom MS Word in internimi orodji   Pričakujemo  Pričakujemo:  najmanj srednješolska izobrazba organiziranost in orientiranost na podrobnosti sistematičnost, natančnost, skrbnost, doslednost, samoiniciativnost, zanesljivost obvladovanje programskih orodij MS Office   Ponujamo  Ponujamo:  zanimivo, samostojno, ustvarjalno in razgibano delo v urejenem in uglednem mednarodnem podjetju dodatna izobraževanja ter kontinuiran razvoj na strokovnem in osebnem področju delovno razmerje za določen čas z možnostjo podaljšanja za nedoločen čas"
Administrator s prodajnimi veščinami m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-s-prodajnimi-vescinami-mz-99499.php,19.09.2018,04:00,14.09.2018,"Trgotur, d.o.o.","Nova cerkev, teren",https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-s-prodajnimi-vescinami-mz-99499.php,"Kot zunanja kadrovska služba za številna uspešna podjetja vam nudimo direktno zaposlitev v številnih uglednih podjetjih. Več o nas najdete na www.trgotur.si  Osnovna dejavnost podjetja ŠEŠKO d.o.o. je razvoj, proizvodnja, prodaja in montaža vlečnih naprav za osebna in lažja tovorna vozila, prav tako pa se ukvarjamo z izdelavo najrazličnejših prosto kovanih izdelkov. Podjetje je majhno, a zato fleksibilno in prilagodljivo za spremembe na tržišču. Naša odlika je medsebojna pomoč in skupno reševanje problemov. Ponosni smo lahko na našo zgodovino in izdelke, ki jih je naše podjetje že ponudilo trgu. Iz te tradicije črpamo izkušnje za stalen napredek v kvaliteti, saj se zavedamo, da vse, kar delamo ni nikoli tako dobro, da ne bi moglo biti še boljše. V svoj tim vabimo kandidata na delovno mesto: Administrator s prodajnimi veščinami m/ž   Več o podjetju   Trgotur, d.o.o. Leto ustanovitve 1990 Predstavitev podjetja Smo družinsko podjetje, ki v vaše zadovoljstvo in zadovoljstvo vaših zaposlenih kadrovsko funkcijo izvaja že od leta 1990.Strokovno in celovito urejamo organizacijsko-kadrovsko področje in imamo zanesljive strokovnjake z znanji in izkušnjami na organizacijsko-kadrovskem, delovnopravnem, ekonomskem in psihološkem področju. Naše poslanstvo Ponudba vseh kadrovskih storitev na enem mestu. Z najvišjo stopnjo strokovnosti in predanosti rešimo vsa vaša kadrovska vprašanja, da lahko vi usmerite energijo v svoje delo. Naše vrednote Zanesljivost, lojalnost, kakovost in konkurenčnost. Te se odražajo v strateškem in individualnem pristopu do strank, kjer so njene specifične potrebe upoštevane do najvišje možne mere. Naša vizija Biti aktiven tvorec pozitivnih sprememb delovnopravne zakonodaje, ki bo v osnovi izhajala iz pozicije, da naj bosta zaščitena tako dober in pošten delodajalec kot tudi dober in pošten delavec. Prizadevamo si, da je naš prispevek družbi pravilno združevanje delavcev in delodajalcev, saj lahko le tako dosežemo naše individualne in kolektivne potenciale ter izboljšujemo družbo v kateri živimo. Naš cilj Vidno prispevati k izboljšanju našega gospodarstva in ostati vodilni kadrovski outsourcing v Sloveniji, svoje delovanje pa razširiti tudi preko meja v druge države EU in širše.    Opis delovnega mesta  Naloge in odgovornosti:  svetovanje in nudenje podpore strankam; pripravljanje kalkulacij, ponudb, prodajnih pogodb; skrb za izvedbo storitev po pogodbah; aktivno razvijanje oddelek prodaje (predlaganje ukrepov, načrtovanje in razvijanje strategije); preverjanje natančnosti dokumentov in drugih zapisov, ki se nanašajo na plačila, prihodke in druge finančne transakcije; knjiženje poslovnih dogodkov vidnih iz knjigovodskih listin - le-te pregleda in vpiše v poslovno knjigo; sodelovanje z zunanjim računovodstvom; izstavljanje računov; ostala administrativna dela.   Pričakujemo  Pričakujemo:  vsaj V. stopnjo izobrazbe tehniške ali ekonomsko-komercialne smeri; vsaj 3 leta delovnih izkušenj; dobro znanje nemškega jezika; dobro znanje uporabe MS office programov; doslednost in natančnost pri izvajanju nalog v povezavi s standardi kakovosti; prevzemanje odgovornosti, pravočasno obveščanje nadrejenih in usmerjenost k iskanju rešitev za tekoče probleme; samostojnost, komunikativnost in timsko delo.   Ponujamo  Ponujamo:  pogodbo za nedoločen čas s poskusnim obdobjem 3 mesecev, delo v sodobnem in urejenem podjetju, ki sledi certificiranim standardom kakovosti ISO 9001:2008."
Administrator v komerciali m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-v-komerciali-99027.php,19.09.2018,04:02,06.09.2018,Zrno d.o.o.,Raka,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-v-komerciali-99027.php,"V trgovskem podjetju Zrno d.o.o. se ukvarjamo z oskrbovanjem in prodajo gradbenega in kmetijskega repromateriala. Delujemo na področju maloprodaje, veleprodaje in transporta. Več o podjetju   Zrno d.o.o. Glavna dejavnost Posredništvo pri prodaji kmetijskih surovin, živih živali, tekstilnih surovin, polizdelkov. Leto ustanovitve 1991 Predstavitev podjetja Trgovsko podjetje ZRNO d.o.o., se ukvarja z oskrbovanjem in prodajo gradbenega in kmetijskega repromateriala. Deluje na področju maloprodaje, veleprodaje in transporta. Maloprodajno mesto je istočasno skladišče, sedež podjetja in tudi centrala za veleprodajno dejavnost za gradbeni in kmetijski program.  Nabavo blaga vršimo več kot 70% v tujini - v državah Evropske unije in Hrvaške. Prodajo vršimo na veleprodajnem področju po celotni Sloveniji, preko regionalnih trgovcev in naše marketing službe, ki obiskuje potencialne kupce. Pri maloprodaji delujemo na področju Dolenjske, kjer s svojo logistiko - transport, dostavimo blago strankam na dom.  Poslovno politiko gradimo tako, da smo do naših kupcev korektni - cenovno sprejemljivi in kvalitetni glede sortimana, ki je v prodajni funkciji v našem podjetju. V naslednjih letih nameravamo tudi povečati prodajne površine iz sedanjih 10.000 m2 na 50.000 m2. Število zaposlenih 10 - 19 Storitve ali proizvodi - Gradbeništvo. - Kmetijstvo. - Logistika. - Veleprodaja. - Sladkor in sol. - Nafta in olje.    Opis delovnega mesta  Naloge in odgovornosti:  fakturiranje odpremljenega blaga in izdelava kalkulacij, izdelava prevzemov in kalkulacij pri nabavi blaga, urejanje ostale dokumentacije.   Pričakujemo  Pričakujemo:  srednja izobrazba ustrezne smeri, pazljivost in natančnost pri delu.   Ponujamo  Ponujamo:  zaposlitev za določen čas s poskusnim delom, pozneje možnost za nedoločen čas,  redno plačilo, delo v urejenem in prijetnem okolju."
