VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
A-la-carte kuhar m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/a-la-carte-kuhar-104811.php,07.01.2019,08:23,28.12.2018,Mlino turizem d.o.o.,Bled,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/a-la-carte-kuhar-104811.php,"Penzion Mlino s svojo edinstveno lego ob Blejskem jezeru, od koder se nam odpira čudovit pogled na otok in grad, že skoraj stoletje privablja goste od vsepovsod. Ponaša se s kvaliteto in tradicijo, predvsem pa slovi po domačem vzdušju.  Več o podjetju   Mlino turizem d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: V restavraciji Penziona Mlino zaposlimo a-la-carte kuharja (m/ž) z izkušnjami.   Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: IV., V., VI/1.   Pričakujemo:  vsaj 3 leta delovnih izkušenj na primerljivem delovnem mestu, strokovnost, samostojnost, nekonfliktnost ter predanost delu.   Ponujamo  Ponujamo:  zaposlitev za nedoločen čas, z 1 mesečnim poskusnim obdobjem, dobro in redno plačilo, izplačilo regresa, stimulacija za dobro delo.    Mesečno plačilo: po dogovoru"
Account manager / vodja kupcev m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/account-manager--vodja-kupcev-104564.php,07.01.2019,08:24,21.12.2018,MANPOWER d.o.o.,Slovenija,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/account-manager--vodja-kupcev-104564.php,"Več o podjetju   MANPOWER d.o.o. Glavna dejavnost Manpower so vodilni na področju zaposlovanja, posredovanja dela in upravljanja s človeškimi viri. Predstavitev podjetja Družba ManpowerGroup je vodilna družba na področju storitev zaposlovanja in posredovanja dela. Ustvarjamo in dobavljamo visokokvalitetne storitve, ki našim strankam omogočajo zmagovati v spreminjajočem se svetu dela. Delodajalcem nudimo širok spekter storitev za celoten zaposlovalni in poslovni ciklus. Z več kot 60 letnimi izkušnjami omogočamo 19 milijardam podjetij stalno in začasno zaposlovanje, iskanje in selekcijo specializiranega kadra, testiranje in izobraževanje kandidatov ter svetovanje  Svetovna mreža družbe ManpowerGroup, s 4.000 poslovalnicami v 82 državah, omogoča družbi izpolnjevati potrebe 400.000 strank letno, kar vključuje tako majhna, srednje velika podjetja na vseh poslovnih področjih kot tudi največje multinacionalne korporacije. Delo družbe ManpowerGroup se osredotoča na višanje delovne storilnosti z izboljševanjem kakovosti in učinkovitosti ter z zmanjševanjem stroškov pri celotni delovni sili. S tem strankam omogočamo, da vse svoje napore usmerijo v svoje bistvene poslovne dejavnosti in kadrovanje prepustijo nam Poslanstvo in vizija Naša vizija je voditi pri ustvarjanju in zagotavljanju inovativnih rešitev in storitev, ki omogočajo našim strankam zmagovati v spreminjajočem se svetu dela. Storitve ali proizvodi Več o podjetju Manpower si preberite na www.manpower.si.    Opis delovnega mesta  Naloge in odgovornosti:  Zagotavljanje dobrih odnosov s strankami in doseganje prodajnih ciljev, optimizacija poslovanja, analiza poslovne statistike, priprava ponudb,  načrtovanje, organiziranje in iskanje strank, za doseganje kratkoročnih in dolgoročnih prodajnih ciljev, odgovornost za razvoj podjetja in poslovnih odnosov s strankami.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: VI/1., VI/2., VII.   Pričakujemo:  Odlične komunikacijske in pogajalske sposobnosti, izredno močna prodajna usmerjenost v doseganje prodajnih ciljev, 2-3 leta izkušenj, dobro poznavanje MS Office in CRM, odlično pisno in ustno razumevanje angleškega in hrvaškega jezika, sposobnost prodaje celotnega portfelja izdelkov, samo motiviranost, osredotočenost na stranke in ciljna usmerjenost, močna timska naravnanost in strateško razmišljanje.   Ponujamo  Ponujamo:  Izpostavljenost mednarodnemu znanju in izkušnjam, priložnost za profesionalno rast in razvoj, delo v mladi in dinamični ekipi, redno plačilo.    Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 3 mesece   Mesečno plačilo: po dogovoru"
Administrator - finančni oddelek in ostalo (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---financni-oddelek-in-ostalo-mz-103970.php,07.01.2019,08:25,11.12.2018,Toro green d.o.o.,Škofljica,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---financni-oddelek-in-ostalo-mz-103970.php,"Podjetje Toro Green d.o.o., proizvaja in distribuira naravna zdravila, prehranske dodatke ter kozmetiko v Sloveniji, Italiji, Nemčiji, Angliji, Grčiji, Cipru Hrvaški, Bolgariji, Izraelu ter Indiji. Toro Green d.o.o. išče osebo z izkušnjami za zahtevna administracijska dela.     Več o podjetju   Toro green d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: Delovna področja:  finance  komunikcaija s strankami in dobavitelji reševanje reklamacij analitika priprava poročil drugo   Pričakujemo  Zahtevana izobrazba: VI/1.   Zahtevane delovne izkušnje: 4 - 5 let   Pričakujemo: Pogoji:  dosegljiv 40 ur na teden visoka računalniška pismenost (uporabljanje socialnih omrežij, iznajdljivost na Google-u, Office paket, osnove v Adobe paketu) zanimanje in želja po vrhunskih znanjih iz novih trendov! ambicioznost bo imela prednost pred izkušnjami! najmanj zelo dobre ocene pri zaključnih izpitih iz slovenščine in matematike smer izobrazbe ni pomembna, zaželjena 7.stopnja  organiziranost, resnost, učljivost in dinamičnost  Pričakujemo:  kandidata ali kandidatko z večletnimi delovnimi izkušnjami (lahko tudi preko ŠS) dobro znanje Angleškega jezika in osnove nemščine ali drugih jezikov ambicioznega kandidata z željo, da se uči od najboljših v industriji osebo iz Ljubljane ali širše okolice sposobnost dela po prioritetah  organiziranost doslednost prodajna naravnanost  Zaželeno: visokošolska izobrazba, računalniška znanja, delovne izkušnje in hitro učenje ter smisel za posel.  Ponujamo  Ponujamo:  nudimo možnost napredovanja delo v sproščenem okolju in v pozitivnem vzdušju zaposlitev za določen čas s poskusno dobo 3 mesece zaposlitev za polni delovni čas  Na prijavo za prosto delovno mesto ste vabljeni tudi kandidati z nekoliko manj izkušnjami! V kolikor je v vas želja po hitrem učenju in napredovanju se prijavite.      Mesečno plačilo: 900 - 1200 € bruto , redno plačilo, ki na začetku ne bo zelo visoko. Ne zato, ker ne bi želeli plačati, ampak ker kandidatu že na začetku nudimo takšno raven znanja in izobraževanj (iščemo željo po znanju pred željo po visokem trenutnem zaslužku)"
Administrator - receptor (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---receptor-mz-104964.php,07.01.2019,08:23,04.01.2019,"Klemen transport, Klemen Piškur s.p.",Mengeš,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---receptor-mz-104964.php,"V svojo uspešno in perspektivno delovno sredino vabimo novega sodelavca, za delovno mesto Administrator - receptor (m/ž). Več o nas: www.klemen-transport.si Več o podjetju   Klemen transport, Klemen Piškur s.p. Glavna dejavnost Cestni tovorni promet ter selitvena dejavnost. Leto ustanovitve 2009 Število zaposlenih 20 - 49    Opis delovnega mesta  Naloge in odgovornosti:  prevzem pošte, administrativna dela, pomoč v kadrovski službi, priprava potrdil o dejavnosti za voznike, vnos podatkov, obveščanje voznikov.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevane delovne izkušnje: 0 - 1 leto   Pričakujemo:  V. stopnjo izobrazbe ustrezne smeri, aktivno znanje angleškega jezika, fleksibilno in zanesljivo osebo, poznavanje MS Office (Outlook, Word, Excel).   Ponujamo  Ponujamo:  zaposlitev za določen čas z možnostjo podaljšanja, poskusna doba 1 mesec, delo za polni delovni čas, delo v mladem, hitro rastočem podjetju.    Mesečno plačilo: po dogovoru"
Administrator (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz-104689.php,07.01.2019,08:24,27.12.2018,Slorest d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz-104689.php,"Slorest je največje podjetje v slovenski lasti na področju gostinstva. Naša poglavitna dejavnost je gostinstvo na delovnem mestu. Prehrana na delovnem mestu je namreč eden izmed osnovnih pogojev za zadovoljstvo in motiviranost delavcev, ter s tem za uspešno opravljanje dela, zato mora biti zmeraj premišljeno načrtovana in kakovostna, ter raznolika. Ljudje smo različni, zato se razlikujejo tudi naše želje in potrebe. Več o podjetju   Slorest d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: V našo kadrovsko ekipo vabimo motiviranega in proaktivnega novega sodelavca/-ko z veseljem do dela z informacijskimi sistemi ter z željo po pridobivanju znanja na področju kadrovskih procesov. K sodelovanju vabimo kandidate na začetku karierne poti, ki želijo pridobivati delovne izkušnje znotraj večjega dinamičnega sistema.  Vaše delo bo obsegalo:  administriranje kadrovskega informacijskega sistema, kar pomeni skrb za vnos in ažuriranje podatkov, vnašanje sprememb, spremljanje posodobitev sistema, komunikacijo z enotami ter podporo uporabnikom skrbeli boste za spremljanje in organizacijo obdobnih izobraževanj ter zdravniških pregledov, za kadrovsko dokumentacijo ter za pripravo kadrovske statistike samostojno vodenje administracije za obrat in/ali službo samostojna priprava poročil in  evidenc arhiviranje dokumentacije za obrat in/ali službo vodenje interne korespondence in sodelovanje med službami in/ali obrati opravljanje drugih nalog skladno z usposobljenostjo delavca in navodili delodajalca    Pričakujemo  Pričakujemo:  1 – 2 leti delovnih izkušenj (lahko preko študentskega servisa) odlično poznavanje programa Excel natančnost organiziranost in občutek za odgovornost so zaradi narave dela ključne lastnosti, ki jih iščemo  Če ste poleg tega še pozitivno naravnani ter usmerjeni k iskanju rešitev, samoiniciativni in želni učenja, ste morda prav vi prava oseba za nas.   Ponujamo  Ponujamo:  delo v prijetnem kolektivu strokovni in osebnostni razvoj možnost dolgoročnega sodelovanja dopoldanski delovni čas od ponedeljka do petka med 07:00 in 15:00"
Administrator (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz-105034.php,07.01.2019,08:25,04.01.2019,Založba Karantanija Et Orbis d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz-105034.php,"Predstavljamo eno prvih neodvisnih zasebnih založb v Sloveniji pri kateri je vse od začetkov izšlo nekaj tisoč knjig. Danes ustvarjamo kvalitetne mladinske in otroške knjige, različne leposlovne knjige, zgodovinske priročnike in priročnike za osebno rast. Kot založba se trudimo promovirati mnoge danes znane slovenske pisatelje in pesnike ter več ilustratorjev in karikaturistov. Poslanstvo Založbe Karantanija je ustvarjati dobre knjige za domače bralce. Več o podjetju   Založba Karantanija Et Orbis d.o.o."
Administrator za italijanski trg m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-za-italijanski-trg-mz-104479.php,07.01.2019,08:24,21.12.2018,Kariera d.o.o.,Koper,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-za-italijanski-trg-mz-104479.php,"Za našega naročnika, uspešno podjetje v Sloveniji, iščemo nove sodelavce za delovno mesto Administrator za italijanski trg m/ž. Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti: Vam jezik teče kot namazan poleg slovenskega tudi v italijanskem jeziku?Imate sposobnost hitrega preklapljanja iz teme na temo?Ste proaktivni in se v vas skriva ravno prava mera empatije in razumevanja?Če je vaš odgovor na vsa tri vprašanja pritrdilen, se prijavite na spodnji oglas in se pridružite podjetju s 135-letno tradicijo.  podpora strankam, kontrola in ažuriranje podatkov, telefonsko pridobivanje podatkov, prodaja višjega standarda storitev že obstoječim strankam.   Pričakujemo  Pričakujemo:  Odlično znanje italijanskega jezika (tako ustno kot pisno), logično in fleksibilno razmišljanje, komunikativnost, poznavanje osnov Microsoft Office, pripravljenost na delo v dveh izmenah.   Ponujamo  Ponujamo:  delo v podjetju z dolgoletno tradicijo, dolgoročno sodelovanje, možnost osebnega razvoja, delo v dobrem kolektivu."
Administrator za nemški trg m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-za-nemski-trg-104589.php,07.01.2019,08:24,21.12.2018,Kariera d.o.o.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-za-nemski-trg-104589.php,"Za našega naročnika, uspešno in stabilno mednarodno podjetje, iščemo kandidate z dobrim znanjem nemškega jezika, za zaposlitev na delovnemu mestu Administrator za nemški trg m/ž. Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti:  splošno in celovito preverjanje podjetij v programu (splošni in finančni podatki), kontrola in ažuriranje podatkov, pridobivanje dokumentov preko različnih javnih portalov, priprava poročil in analiz iz pridobljenih podatkov, komunikacija s sodelavci in nadrejenimi.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: III., IV., V., VI/1., VI/2.   Zahtevane delovne izkušnje: 1 - 3 let   Pričakujemo:  dobro znanje nemškega jezika, poznavanje računalniških programov MS Office, veselje do administrativnega dela s številkami, dobre komunikacijske sposobnosti, odgovornost in zanesljivost.   Ponujamo  Ponujamo:  ustreznim kandidatom bomo ponudili sodelovanje za nedoločen čas, enoizmenski delovni čas, z možnostjo prilagajanja, možnost napredovanja in dodatnega izobraževanja, delo v uspešnem mednarodnem podjetju, kjer le-to ne posega v zasebno življenje.    Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 6 mesecev"
Agent v klicnem centru za pospeševanje prodaje časopisa m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-v-klicnem-centru-za-pospesevanje-prodaje-casopisa-104322.php,07.01.2019,08:25,17.12.2018,TOSA d.o.o.,Ljubljana Šentvid,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-v-klicnem-centru-za-pospesevanje-prodaje-casopisa-104322.php,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Več o podjetju   TOSA d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje. Delo poteka od ponedeljka do petka vsak dan od 8:00 do 16:00 h.  Pričakujemo  Pričakujemo: Zaželene so izkušnje iz tega področja. Agent mora biti komunikativn, ambiciozen, pozitivno naravnan in mora imeti veselje do dela. Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.  Ponujamo  Ponujamo: Nudimo redno zaposlitev z poskusno dobo 1 mesec, kasneje možnost tudi za nedoločen čas. Poleg fiksne plače je tudi stimulacija."
Analitik (m/ž) v Sektorju kreditnih analiz - 2 prosti delovni mesti,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/analitik-mz-v-sektorju-kreditnih-analiz---2-prosti-delovni-mesti-104164.php,07.01.2019,08:25,13.12.2018,SKB d.d.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/analitik-mz-v-sektorju-kreditnih-analiz---2-prosti-delovni-mesti-104164.php,"Pridružite se nam in skupaj z nami ustvarjajte prihodnost. PRIHODNOST STE VI. SKB banka d.d., članica ene izmed najuspešnejših evropskih in svetovnih bančnih skupin Société Générale, utrjuje in širi poslovanje na slovenskem bančnem trgu. Za nadaljnje uspešno poslovanje iščemo dva sodelavca za delo: ANALITIK (m/ž) v Sektorju kreditnih analiz (delovno mesto v Ljubljani). Več o podjetju   SKB d.d. Glavna dejavnost Drugo denarno posredništvo. Leto ustanovitve 1989 Predstavitev podjetja V SKB smo si v skoraj pol stoletja poslovanja na slovenskem trgu pridobili veliko znanja in izkušenj ter se naučili ohranjati le najboljše. Kot del Skupine Société Générale, ene največjih bančnih skupin v evro območju, smo bogatejši za novo znanje, ki še prispeva k premišljenim odločitvam in k strateškemu delovanju, zaradi česar lažje in učinkoviteje nudimo strankam svetovanje in bančne storitve najvišje kakovosti. Poslanstvo in vizija SKB se odlikuje kot sodobna, inovativna banka in pobudnica na različnih področjih razvoja slovenskega bančnega sistema.  Kot del Société Générale, ene največjih bančnih skupin v evrskem območju, je SKB deležna podpore pri prenosu sodobnih tehnologij, odpiranju novih poslovnih priložnosti in dostopnosti virov financiranja. Poleg tega ponuja slovenskim strankam raznovrstno paleto visoko konkurenčnih produktov in kakovostnih storitev v okviru mednarodne mreže. V SKB previdno obravnavamo tveganja in se hkrati osredotočamo na učinkovit odziv na pričakovanja strank in tržne spremembe. Strankam prijazno banko ustvarjamo s prilagajanjem bančnih storitev željam in potrebam strank.    Opis delovnega mesta  Naloge in odgovornosti: Poslanstvo dela: zbiranje in analiziranje podatkov o različnih vidikih delovanja trgov, strank in bank (uspešnost, ekonomičnost, donos, tveganje, potrošniško obnašanje…) in izdelava predlogov za odločanje. Opis del in nalog:  analizira bilance, kazalce in podatke podjetij, drugih strank ter potencialnih strank; spremlja, analizira finančne in druge podatke ter pripravlja poročila in predloge za odločanje; oblikuje ocene in predračune finančnih izkazov, investicijskih programov; aplicira standardne analitične pristope in orodja, jih prilagaja in razvija nove; ugotavlja boniteto podjetij; opravlja druga dela po navodilih nadrejenega.   Pričakujemo  Pričakujemo:  VII. ali VI/2. stopnjo ekonomske ali druge ustrezne smeri; najmanj 1 leto ustreznih delovnih izkušenj; zahtevnejšo ustno in pisno komunikacijo v angleščini; pisno in ustno komuniciranje; uporabo standardnih orodij za PC (dobro poznavanje MS Office).  Sposobnosti in veščine:  sposobnost kritičnega in analitičnega mišljenja; natančnost; samostojnost, proaktivnost in samoiniciativnost; dobre komunikacijske in pogajalske sposobnosti; dobre sposobnosti presojanja.   Ponujamo  Ponujamo:   Delovno razmerje bomo sklenili za nedoločen čas, s 6-mesečno poskusno dobo."
