VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
A-la-carte kuhar m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/A-la-carte-kuhar-91362.php,16.05.2018,04:01,07.05.2018,Mlino turizem d.o.o.,Bled,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/A-la-carte-kuhar-91362.php,"Penzion Mlino s svojo edinstveno lego ob Blejskem jezeru, od koder se nam odpira čudovit pogled na otok in grad, že skoraj stoletje privablja goste od vsepovsod. Ponaša se s kvaliteto in tradicijo, predvsem pa slovi po domačem vzdušju.  Več o podjetju   Mlino turizem d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: V restavraciji Penziona Mlino zaposlimo a-la-carte kuharja (m/ž).  Pričakujemo  Pričakujemo:  vsaj 3 leta delovnih izkušenj na primerljivem delovnem mestu, strokovnost, samostojnost, nekonfliktnost ter predanost delu.   Ponujamo  Ponujamo:  zaposlitev do konca oktobra z možnostjo zaposlitve za nedoločen čas,  dobro in redno plačilo, izplačilo regresa, stimulacija za dobro delo.  Na oglas se lahko prijavijo kandidati iz celotne Slovenije. Nudimo možnost bivališča.    Mesečno plačilo: 1500 - 2000 € bruto"
Administrativni referent (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativni-referent-mz-92243.php,16.05.2018,04:00,14.05.2018,BioTransport d.o.o.,Komenda,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativni-referent-mz-92243.php,"Zaradi širitve poslovanja vabimo v kolektiv ADMINISTRATIVNEGA REFERENTA z ustreznimi delovnimi izkušnjami.  Več o podjetju   BioTransport d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  Priprava potrebne dokumentacije za izvajanje programa, sprejemanje naročil v pisarni, komunikacija s strankami, podpora voznikom na terenu, spremljanje in nadzor dela voznikov, informiranje komercialnih zastopnikov in naročnikov, obveščanje nadrejenega o morebitnih problemih strank in reševanje le-teh, reševanje reklamacij v dogovoru z nadrejenimi, vnos in obdelava podatkov, vodenje evidenc, izvajanje inventure, druga dela za potrebe delodajalca.   Pričakujemo  Pričakujemo:  Osebo z voljo in željo po delu, samostojnost, samoiniciativnost, 1 - 3 leta delovnih izkušenj na primerljivem delovnem mestu, dobro pisno in ustno komuniciranje, osnovno znanje orodij MS Office Excel, Word, Outlook, V. stopnjo izobrazbe, vozniški izpit B kategorije, lasten prevoz.   Ponujamo  Ponujamo:  Redno in stimulativno plačilo, dinamično delo v prijetnem delovnem okolju, zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas."
Administrator za italijanski trg m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-italijanski-trg-mz-91798.php,16.05.2018,04:00,08.05.2018,Kariera d.o.o.,Koper,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-italijanski-trg-mz-91798.php,"  Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti: Vam jezik teče kot namazan poleg slovenskega tudi v italijanskem jeziku?Imate sposobnost hitrega preklapljanja iz teme na temo?Ste proaktivni in se v vas skriva ravno prava mera empatije in razumevanja? Če je vaš odgovor na vsa tri vprašanja pritrdilen, se prijavite na spodnji oglas in se pridružite podjetju s 135-letno tradicijo :)  podpora strankam, kontrola in ažuriranje podatkov, telefonsko pridobivanje podatkov, prodaja višjega standarda storitev že obstoječim strankam.    Pričakujemo  Pričakujemo:  Odlično znanje italijanskega jezika (tako ustno kot pisno), logično in fleksibilno razmišljanje, komunikativnost, poznavanje osnov Microsoft Office, pripravljenost na delo v dveh izmenah.    Ponujamo  Ponujamo:  delo v podjetju z dolgoletno tradicijo, dolgoročno sodelovanje, možnost osebnega razvoja, delo v dobrem kolektivu."
Administrator za nemški trg m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-nemski-trg-mz-91725.php,16.05.2018,04:01,07.05.2018,Kariera d.o.o.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-nemski-trg-mz-91725.php,"  Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti: Vam številke ležijo in vas ponoči ne strašijo?Vam obdelava podatkov ni tuja, znanje nemškega jezika pa nuja?Potem spodnji oglas preberite in se v uspešnem mednarodnem podjetju zaposlite  splošno in celovito preverjanje podjetij v programu (splošni in finančni podatki), kontrola in ažuriranje podatkov, pridobivanje dokumentov preko različnih javnih portalov, priprava poročil in analiz iz pridobljenih podatkov, komunikacija s sodelavci in nadrejenimi.    Pričakujemo  Pričakujemo:  dobro znanje nemškega jezika, poznavanje računalniških programov MS Office, veselje do administrativnega dela s številkami, dobre komunikacijske sposobnosti, odgovornost in zanesljivost.   Ponujamo  Ponujamo:  ustreznim kandidatom bomo ponudili sodelovanje za nedoločen čas, enoizmenski delovni čas, z možnostjo prilagajanja, možnost napredovanja in dodatnega izobraževanja, delo v uspešnem mednarodnem podjetju, kjer le-to ne posega v zasebno življenje."
"Administrator za proizvodnjo (m/ž), Bled",https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-proizvodnjo-mz-Bled-92154.php,16.05.2018,04:00,11.05.2018,Trenkwalder kadrovske storitve d.o.o.,Bled,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-proizvodnjo-mz-Bled-92154.php,"Za uspešno podjetje na Gorenjskem iščemo ustreznega kandidata za prosto delovno mesto Administrator za proizvodnjo (m/ž). V kolikor imate smisel za organizacijo ter usklajevanje in osnovno znanje iz angleškega jezika ste pravi kandidat za navedeno delovno mesto. Več o podjetju   Trenkwalder kadrovske storitve d.o.o. Glavna dejavnost Zaposlovanje, posredovanje delovne sile, kadrovsko svetovanje, iskanje in selekcija kadra. Leto ustanovitve 2001 Predstavitev podjetja Podjetje Trenkwalder kadrovske storitve d.o.o. je del mednarodne družbe z več kot 30-letno tradicijo. Prisotni smo v 17-ih državah, kjer imamo kar 300 poslovalnic in zaposlujemo več kot 70.000 ljudi. Naša mednarodna mreža vključuje preko 15.000 priznanih podjetij iz vseh sektorjev gospodarstva. Od leta 2011 smo člani nemške skupine Droege Group International AG. V Sloveniji se že 15. leto uspešno povezujemo z različnimi podjetji vseh velikosti in dejavnosti. S 6-imi lokacijami (Ljubljana, Maribor, Celje, Koper, Novo mesto in Jesenice) imamo eno najširših poslovnih mrež med ponudniki kadrovskih rešitev in storitev zaposlovanja. S svojim znanjem, posluhom za ljudi in prilagodljivostjo uspešno povezujemo kandidate in podjetja. Število zaposlenih nad 500 Poslanstvo in vizija Vsakodnevno stremimo k izboljšanju svojega dela in grajenju pozitivnih odnosov z zaposlenimi, poslovnimi partnerji in našim širšim okoljem. Delujemo profesionalno, vzorno in družbeno koristno. Zavezani smo k dolgoročnemu in pravičnemu sodelovanju. Uspešni karieri naših zaposlenih in poslovni uspešnosti naših naročnikov posvečamo enako mero pozornosti. Cilji in usmeritve Dolgoletne izkušnje in standardizirani postopki nam omogočajo hitro ter učinkovito prilaganje posameznim željam in potrebam. Smo zanesljiv delodajalec našim zaposlenim in strateški partner naročnikom. Usklajujemo želje in interese iskalcev zaposlitve s potrebami različnih podjetij ter tako prispevamo k visoki stopnji zadovoljstva obojih. Trenkwalder je sinonim za visoko kvalitetno in profesionalno ponudbo kadrovskih rešitev. Storitve ali proizvodi Iskanje, selekcioniranje in posredovanje kadra, obračunavanje plač, oglaševanje delovnih mest, psihološka in druga testiranja, outplacement, celostno kadrovsko svetovanje in druge kadrovske rešitve po meri.    Opis delovnega mesta  Naloge in odgovornosti:  delo v administraciji, osnovno znanje vodenja računovodskih ter knjigovodskih evidenc, ostala dela po navodilih nadrejenega.   Pričakujemo  Pričakujemo:  zaključeno V. stopnjo poslovne ali druge ustrezne splošne smeri, predhodne izkušnje s podobnih delovnih mest (lahko tudi dela prek študentskega servisa), zaželene izkušnje s področja logistike ali špedicije, osnovno znanje angleškega jezika, komunikativnost, odgovornost.   Ponujamo  Ponujamo:  zaposlitev za določen čas, urejeno in prijetno delovno okolje, delo v dveh izmenah (2 tedna dopoldne, 1 teden popoldne)."
Administrator (znanje Italijanskega jezika) m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-znanje-Italijanskega-jezika-91771.php,16.05.2018,04:02,08.05.2018,Vivovita d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-znanje-Italijanskega-jezika-91771.php,"Smo podjetje, ki se ukvarja s spletno prodajo. Več o podjetju   Vivovita d.o.o."
Anketiranje po telefonu m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Anketiranje-po-telefonu-92291.php,16.05.2018,04:00,14.05.2018,KRAM PLUS d.o.o.,Radomlje,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Anketiranje-po-telefonu-92291.php,"Smo vodilno podjetje za promocijo inovativnih izdelkov in povečanje prepoznavnosti blagovne znamke. Več o podjetju   KRAM PLUS d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  anketiranje po telefonu     Delovni čas: po dogovoru  Pričakujemo  Zahtevana izobrazba: IV., V.   Zahtevane delovne izkušnje: Niso pomembne   Pričakujemo:  zanesljive in odgovorne osebe veselje do dela   Ponujamo  Ponujamo:  timsko delo prijeten mlad kolektiv dodatno stimlacijo za doseganje planov    Oblika zaposlitve ali sodelovanja: pogodbeno delo   Mesečno plačilo: po dogovoru"
Arhitekt ali projektant interierja m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-ali-projektant-interierja-91671.php,16.05.2018,04:02,04.05.2018,Nimo studio d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-ali-projektant-interierja-91671.php,"Nimo Studio je mlado arhitekturno podjetje, ki se ukvarja z zasnovo in načrtovanjem javnih in namestitvenih objektov. Poleg samega načrtovanja interierja pomagamo tudi pri izboru in dobavi materialov ter skrbimo za uspešno izvedbo vse do otvoritve.  Več o podjetju   Nimo studio d.o.o."
Arhitekt informacijskih sistemov (m/ž) - 2 prosti delovni mesti,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-informacijskih-sistemov-mz---2-prosti-delovni-mesti-90775.php,16.05.2018,04:01,18.04.2018,Zavarovalnica Sava d.d.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-informacijskih-sistemov-mz---2-prosti-delovni-mesti-90775.php,"Želite razgibano in interaktivno delo v timu ene največjih in najuspešnejših zavarovalnic v Sloveniji? Vam veliko pomeni stimulativno delovno okolje, v katerem razvijamo vaš talent? Pričakujete, da bodo vaši dosežki visoko cenjeni in nagrajeni? Potem vas vabimo k poslovnemu sodelovanju.  Več o podjetju   Zavarovalnica Sava d.d.    Opis delovnega mesta  Naloge in odgovornosti: V Zavarovalnici Sava iščemo dva nova sodelavca/sodelavki na delovnem mestu:  ARHITEKT INFORMACIJSKIH SISTEMOV (m/ž) – za razvoj aplikacij ARHITEKT INFORMACIJSKIH SISTEMOV (m/ž) – za poslovno obveščanje   Pričakujemo  Pričakujemo:  najmanj visokošolska strokovna izobrazba (VI/2. stopnja), poznavanje poslovnih in informacijskih procesov na področju zavarovalništva, poglobljeno poznavanje tehnologije baz podatkov, poglobljeno poznavanje in samostojna uporaba orodij za razvoj aplikativne programske opreme, zaželeno poglobljeno poznavaje podatkovnega modela informacijskega sistema, znanje angleškega ali nemškega jezika, vozniški izpit B kategorije, 3 leta delovnih izkušenj, sposobnost analiziranja in organiziranja, samoiniciativnost, komunikativnost in inovativnost.  Če imate dobre komunikacijske sposobnosti, ste skrbni, natančni, samoiniciativni in inovativni, vas vabimo k sodelovanju.  Ponujamo  Ponujamo:  Delo v velikem in uspešnem podjetju, priložnost graditi in razvijati kariero, vrhunsko izobraževanje in usposabljanje, odlične delovne pogoje, osebno in strokovno rast.  Delovno razmerje bo sklenjeno za nedoločen čas s polnim delovnim časom."
Arhitekt informacijskih sistemov (m/ž) - 3 prosta delovna mesta,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-informacijskih-sistemov-mz---3-prosta-delovna-mesta-90777.php,16.05.2018,04:01,18.04.2018,Zavarovalnica Sava d.d.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-informacijskih-sistemov-mz---3-prosta-delovna-mesta-90777.php,"Želite razgibano in interaktivno delo v timu ene največjih in najuspešnejših zavarovalnic v Sloveniji? Vam veliko pomeni stimulativno delovno okolje, v katerem razvijamo vaš talent? Pričakujete, da bodo vaši dosežki visoko cenjeni in nagrajeni? Potem vas vabimo k poslovnemu sodelovanju. Več o podjetju   Zavarovalnica Sava d.d.    Opis delovnega mesta  Naloge in odgovornosti: V Zavarovalnici Sava iščemo tri nove sodelavce/sodelavke na delovnem mestu  RAZVIJALEC PROGRAMSKE OPREME (m/ž) – poslovno obveščanje, razvijalec programskih rešitev, razvijalec spletnih aplikacij, razvijalec Sharepoint.   Pričakujemo  Pričakujemo:  najmanj visokošolsko strokovno izobrazbo (VI/2. stopnja), poznavanje tehnologije baz podatkov, poznavanje in samostojna uporaba orodij za razvoj aplikativne programske opreme, zaželena dodatna znanja iz razvoja programske opreme, znanje angleškega ali nemškega jezika, vozniški izpit B kategorije, 3 leta delovnih izkušenj, samoiniciativnost, komunikativnost, inovativnost, natančnost in doslednost.  Če imate dobre komunikacijske sposobnosti, ste skrbni, natančni, samoiniciativni in inovativni, vas vabimo k sodelovanju.  Ponujamo  Ponujamo:  Delo v velikem in uspešnem podjetju, priložnost graditi in razvijati kariero, vrhunsko izobraževanje in usposabljanje, odlične delovne pogoje, osebno in strokovno rast.  Delovno razmerje bo sklenjeno za nedoločen čas s polnim delovnim časom. "
