VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Kuhar / pomočnik v kuhinji m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar--pomocnik-v-kuhinji-92275.php,27.06.2018,04:00,14.06.2018,Marta Petrin s.p.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar--pomocnik-v-kuhinji-92275.php,"Oštarija Petrinka je lična restavracija s prijetnim ambientom, kjer vam vsak dan nudimo tople malice, kosila in jedi po naročilu. Za dobro in okusno hrano ter hitro in kvalitetno postrežbo skrbi prijazno osebje, ki razvaja še tako zahtevne goste.  V svoj kolektiv vabimo novega sodelavca za delovno mesto Kuhar ali pomočnik v kuhinji (m/ž). Več o podjetju   Marta Petrin s.p.    Opis delovnega mesta  Naloge in odgovornosti:  priprava hrane in jedi po v naprej določenih menijih in po naročilu, skrb za kakovost in ustreznost pripravljene hrane, skrb za red in čistočo v kuhinji in skladiščnih prostorih, izvajanje HACCP standardov s ciljem primernega ravnanja in shranjevanja živil, druga dela v kuhinji.   Pričakujemo  Pričakujemo:  željene delovne izkušnje v gostinstvu, prijaznost in veselje do dela z ljudmi, urejenost, natančnost in marljivost, komunikativnost, samostojnost pri delu, odgovoren odnos do dela, veselje do kuhanja, veselje do timskega dela.   Ponujamo  Ponujamo:  zaposlitev za nedoločen čas, zaposlitev za skajšan ali polni delovni čas, delo v prijetnem in urejenem kolektivu, enoizmensko delo, nedelje in prazniki zaprto, redno in dobro plačilo.  Delo v prijetnem kolektivu in urejenem delovnem okolju, kjer boste lahko svoje znanje nadgradili ter uporabljali svoje dosedanje izkušnje in jih združili z novimi. Restavracija je odprta med delovniki med 10.00 in 20.00 uro, ob sobotah med 10.00 in 17.00 uro, nedelje in prazniki zaprto."
Operater na večosnem CNC rezkalnem in stružnem centru m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-92021.php,27.06.2018,04:00,11.06.2018,Horjak - Precise d.o.o. Domžale,Domžale - Zgornje Jarše,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-92021.php,"Začetki podjetja segajo v leto 1957, ko sta Anton in Marija Horjak začela v Domžalah z enostavno obrtno dejavnostjo. V letu 1990 smo hitro in učinkovito vzpostavili neposredne kontakte z evropskimi firmami na področju strojne, predvsem CNC obdelave izdelkov po naročnikovih načrtih. Največ sodelujemo z državami iz EU kot so: Nemčija, Avstrija, Francija, Nizozemska, Madžarska, Poljska, Španija in Velika Britanija. Več o podjetju   Horjak - Precise d.o.o. Domžale Glavna dejavnost Mehanska obdelava kovin. Leto ustanovitve 1990 Število zaposlenih 50 - 99 Poslanstvo in vizija Spoštujemo posameznika in smo usmerjeni k visokim dosežkom in prispevkom vsakega. Tako skupne cilje dosegamo s sodelovanjem vseh zaposlenih. Poslovanje vodimo v smislu trajne rasti podjetja, zato se zavzemamo za kakovostno proizvodnjo in neprestane izboljšave, spodbujamo fleksibilnost in inovativnost. Stremimo k spoštovanju rokov in zadovoljnimi strankami. Cilji in usmeritve Strankam želimo ponuditi tehnično zahtevne izdelke in storitve najvišje kakovosti in največje možne vrednosti, v dogovorjenem času in za sprejemljivo ceno in si tako pridobiti in obdržati njihovo spoštovanje in lojalnost.. Z najsodobnejšo CNC tehnologijo bomo izdelovali izdelke za najzahtevnejše naročnike ter proizvajali zaključene izdelke (ventile,valje...) v novih sodobno opremljenih prostorih. Prizadevamo si delovati na tistih interesnih področjih, ki rastejo iz naše tehnologije in zahtev naših strank, ki dajejo možnost trajne rasti in nam omogočajo, da naredimo kvaliteten in profitabilen izdelek. Stremimo k doseganju zadostnega profita za financiranje rasti našega podjetja in za omogočanje virov, ki jih potrebujemo za dosego drugih ciljev. Naša rast bo omejena le z našim profitom in našo sposobnostjo razvijati in izdelovati inovativne izdelke, ki zadovoljujejo resnične potrebe strank. Posameznikom bi radi ponudili zaposlenost in dohodek glede na dosežke. Zagotoviti jim želimo varno in prijetno delovno okolje, prepoznati njihove individualne dosežke in jim pomagati doseči občutek zadovoljstva z delom, ki ga opravljajo. Gojiti želimo iniciativo in kreativnost z dopuščanjem velike svobode ukrepanja posameznika pri doseganju dobro opredeljenih ciljev.    Opis delovnega mesta  Naloge in odgovornosti: Delujemo na področju izdelave strojnih delov za različna področja industrij, večinoma za proizvodnjo:  različnih valjev (brez gumiranja); raznih kovinskih preciznih izdelkov; finomehanskih in optičnih kovinskih izdelkov.  Naše glavne prednosti so v izdelavi kosov in sklopov v malih in srednje velikih serijah.Vsi izdelki so podvrženi vmesni in končni kontroli po priporočilih standarda ISO 9001:2000, katerega smo pridobili v letu 2003.Znani smo po kvaliteti izdelkov, zanesljivosti in točnosti ter uspešnem zadovoljevanju potreb kupcev.Naše vodilo je: »Stremimo k popolnosti«.V podjetju je trenutno zaposlenih 90 ljudi, v celotnem procesu proizvodnje pa je vključenih tudi prek 50 različnih kooperantov. Vsem zaposlenim nudimo dinamično delo v sodobno opremljenih proizvodnih prostorih na računalniško vodenih strojih, podprtih z najsodobnejšo programsko opremo CAD/CAM.Sedaj vabimo kandidate in kandidatke na prosto delovno mesto: Operater na večosnem CNC rezkalnem in stružnem centru m/ž. K sodelovanju vabimo tako začetnike kot tudi izkušene delavce s prakso.  Pričakujemo  Zahtevana izobrazba: III., IV., V., VI/1.   Pričakujemo:  kandidate z ambicijami spoznavanja in učenja novih sodobnih oblik strojne obdelave na orodnih strojih.   Ponujamo  Ponujamo:  stimulativni zaslužek v sodobno opremljeni proizvodni hali; toplo malico pri dvoizmenskem delu; proste vikende - delo je od ponedeljka do petka."
Parketar - mizar m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Parketar---mizar-89921.php,27.06.2018,04:01,05.04.2018,AB Val les d.o.o.,"Zahodni del Slovenije in Italija, na terenu",https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Parketar---mizar-89921.php,"Smo podjetje, ki se ukvarja s prodajo in polaganjem parketa in vinilnih talnih oblog, montažo notranjih vrat, izdelavo kesonov za tovorna vozila in prodajo vezanih plošč in ostalih lesenih plošč. V svoj kolektiv vabimo ambicioznega, sposobnega in odgovornega sodelavca, ki bo s svojim znanjem in izkušnjami pripomogel k uresničevanju že zastavljenih ciljev in postavljanju novih. Iščemo vodjo parketarjev.  Več o podjetju   AB Val les d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  polaganje različnih vrst parketov in vinilnih talnih oblog,  montaža notranjih vrat,  brušenje različnih podlag,  izravnava podlage z izravnalno maso,  obnova parketa,  izvajanje meritev in svetovanje strankam,  ter ostala dela po navodilih nadrejene osebe.    Pričakujemo  Pričakujemo:  srednjo poklicno izobrazbo (lahko tudi nižjo v kolikor ima kandidat izkušnje s polaganjem talnih oblog), poznavanje področja talnih oblog (zaželeno, ni pa nujno), natančnost, potrpežljivost, iznajdljivost in fleksibilnost, veselje do dela in ročne spretnosti, vozniški izpit B kategorije, znanje slovenskega in italijanskega jezika (zaželeno, ni pa nujno), organiziranost, vestnost in zanesljivost.   Ponujamo  Ponujamo:  zaposlitev za nedoločen čas s poskusno dobo 3 mesece delo v prijetnem kolektivu in urejenem okolju redno plačilo v uporabo ponujamo nov kombi Renault Master v uporabo omogočamo nove stroje znamke Festol"
Pomožni delavec-pomoč pri izvajanju talnih označb m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-delavec---pomoc-pri-izvajanju-talnih-oznacb-91987.php,27.06.2018,04:01,09.05.2018,Signa d.o.o.,teren po Sloveniji,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-delavec---pomoc-pri-izvajanju-talnih-oznacb-91987.php,"Podjetje je specializirano za dobavo in instalacijo prometne opreme za potrebe gradnje in vzdrževanje cest, letališč ter ostalih prometnih objektov. Več o podjetju   Signa d.o.o."
Razvijalec v okolju Microsoft .NET m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81320.php,27.06.2018,04:00,24.06.2018,CREA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81320.php,"Smo zelo izkušena razvojna ekipa na področju e-poslovanja, BPM in računalniške varnosti ter eno največjih razvojnih podjetij v Sloveniji; sodelujemo z mednarodnimi in slovenskimi organizacijami pri pripravi priporočil in standardov za varno elektronsko poslovanje; razvijamo napredno in zahtevno programsko opremo za najbolj ugledne slovenske naročnike. Več o nas si lahko preberete na naši spletni strani www.crea.si. Več o podjetju   CREA d.o.o. Glavna dejavnost Podjetniško in poslovno svetovanje. Leto ustanovitve 2001 Predstavitev podjetja CREA je vodilna slovenska svetovalna in izvedbena družba na področju upravljanja poslovnih procesov in varnega elektronskega poslovanja v regiji. S povezovanjem dolgoletnih izkušenj in znanja vrhunskih strokovnjakov z različnih poslovnih področij zagotavlja CREA organizacijam večjo učinkovitost in obvladljivost poslovnih procesov ter prehod na varno elektronsko poslovanje.  Družba CREA svojim poslovnim partnerjem zagotavlja izboljšanje sposobnosti poslovnega inoviranja in hitrega prilagajanje novim tržnim okoliščinam, s čimer le-ti dosegajo boljše poslovne rezultate in močno povečajo svojo konkurenčnost. Število zaposlenih 20 - 49 Poslanstvo in vizija V družbi CREA upravljamo z znanjem in ga delimo v mednarodnem prostoru z namenom izboljšanja poslovanja in poenostavljanja življenja ljudi. Naša izhodišča so etična načela, preudarna uporaba sodobne tehnologije in dovršene rešitve. Kakovost življenja razumemo kot možnost sprejemanja novega znanja in kreativnega ustvarjanja.  Povezovanje dolgoletnih izkušenj in znanj vrhunskih strokovnjakov omogoča poslovno uspešnost naših partnerjev in nas samih. S kakovostnim delovanjem prispevamo k dolgoročnemu zadovoljstvu partnerjev in k njihovi konkurenčnosti. Cilji in usmeritve Naš cilj je, da na področjih povečevanja učinkovitosti poslovanja z aktivnim delovanjem ostanemo vodilno svetovalno in izvedbeno podjetje v regiji.    Opis delovnega mesta  Naloge in odgovornosti: Razvoj naprednih, zanimivih, zahtevnih in varnih spletnih in drugih rešitev na področju e-poslovanja in upravljanja poslovnih procesov (BPM, workflow) v okolju Microsoft.NET. Ponujamo zanimivo delo v prijetnem delovnem okolju v izkušeni razvojni ekipi z uvajanjem v sodobne tehnologije računalniške varnosti, elektronskega poslovanja in upravljanja poslovnih procesov.   Delovni čas: po dogovoru  Pričakujemo  Zahtevane delovne izkušnje: Niso pomembne   Pričakujemo: Pomembnejši od trenutnega tehničnega znanja so veselje in želja po načrtovanju in razvijanju programskih rešitev, sposobnost učenja ter čut za skupinsko delo. Prednost imajo kandidati,   ki so vešči načrtovanja in programiranja uporabniških aplikacij, objektnega usmerjenega razvoja, že poznajo Microsoftova razvojna orodja (Visual Studio.NET), programske jezike (C#, Delphi), razvoj spletnih rešitev (ASP.NET, XML, jQuery, MVC, AJAX, SignalR, HTML, JScript, CSS, ActiveX), načrtovanje in izvedbo podatkovnih zbirk (npr. SQL Server, Microsoft Reporting Services, Oracle, idr.) in varovalne mehanizme (digitalna potrdila, elektronski podpis, šifriranje, pametne kartice).   Ponujamo  Ponujamo: Redno delovno razmerje za nedoločen čas s 6 mesečnim poskusnim delom ali pogodbeno delo.. Ponujamo dobro plačilo za dobro opravljeno delo in veliko možnosti za strokovno izpopolnjevanje.   Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 6 mesecev"
Administrator / Komercialist m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator--komercialist-93509.php,27.06.2018,04:01,01.06.2018,Pavlin d.o.o. Ljubljana,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator--komercialist-93509.php,"Podjetje Pavlin d.o.o. Ljubljana, je eno izmed vodilnih podjetij s področja prodaje in proizvodnje tonerjev in kartuš za tiskalnike, fakse in fotokopirne stroje. Svoje proizvode tržimo v Sloveniji in tujini.V uspešen kolektiv našega podjetja vabimo novega sodelavca na delovnem mestu Administrator / Komercialist (m/ž). Več o podjetju   Pavlin d.o.o. Ljubljana Glavna dejavnost Trgovina na debelo s pisarniškimi stroji in opremo. Leto ustanovitve 1990 Število zaposlenih 20 - 49    Opis delovnega mesta  Naloge in odgovornosti:  samostojno pridobivanje strank izdelava ponudbe, ter vodenje prodajnega postopka do izvedbe naročila skrb za obstoječe stranke    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: V., VI/1., VI/2.   Zahtevane delovne izkušnje: 5 let   Pričakujemo:  angleški ali nemški jezik računalniško znanje (office paket) smisel za prodajo in svetovanje kupcem komunikativnost, samostojnost, odgovornost, samoiniciativnost   Ponujamo  Ponujamo:  redna zaposlitev s poskusno dobo, polni delovni čas.    Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 3 mesece   Mesečno plačilo: po dogovoru"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-94011.php,27.06.2018,04:01,08.06.2018,DINAMIK SPORT d.o.o.,Sežana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-94011.php,Več o podjetju   DINAMIK SPORT d.o.o.
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-94102.php,27.06.2018,04:00,11.06.2018,GIBON d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-94102.php,"Smo spletna trgovina, ki deluje na mednarodni ravni. Trenutno iščemo sodelavca (m/ž) za administrativna dela v podjetju. Več o podjetju   GIBON d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: Za delo na dolgi rok zaposlimo hitro, marljivo in delovno osebo za administrativna dela v mednarodni spletni trgovini. Administrator mora biti sposoben organizacije, multifunkcionalnosti ter biti odličen v časovnem managementu.        Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: VI/1., VI/2., VII.   Zahtevane delovne izkušnje: 0 - 1 leto   Pričakujemo:  dobro poznavanje dela z računalnikom urejenost samostojnost   Ponujamo  Ponujamo:  redno zaposlitev za polni delovni čas pestro in dinamično delo    Oblika zaposlitve ali sodelovanja: zaposlitev za določen čas   Poskusna doba: 1 mesec   Mesečno plačilo: 900 - 1200 € bruto"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-94286.php,27.06.2018,04:00,13.06.2018,Salomon d.o.o.,Logatec,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-94286.php,"SALOMON d.o.o. Vevška cesta 52 1260 Ljubljana Več o podjetju   Salomon d.o.o. Glavna dejavnost Posredovanje malih oglasov. Leto ustanovitve 1992 Predstavitev podjetja Salomon.si je največji slovenski sistem malih oglasov, oglaševanja in vsebin, ki optimalno funkcionalno in vsebinsko tako dopolnjuje kot nadgrajuje alfo in omego slovenskih malih oglasov, Salomonov oglasnik.  Salomon.si omogoča iskanje po več kot 245.000 malih oglasih, dnevno pa se doda ali osveži več kot 5000 oglasov. Število zaposlenih 50 - 99    Opis delovnega mesta  Naloge in odgovornosti: -administrativna dela -dela na kamionski tehnici -izpolnjevanje prevoznih dokumentov -izplačila na blagajni za fizične osebe   Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: IV., V.   Zahtevane delovne izkušnje: 0 - 1 leto   Pričakujemo: odgovornost in motiviranost za delo  Ponujamo  Ponujamo: zaposlitev invalidni osebi zapslitev za določen čas, z možnostjo podaljšanja   Oblika zaposlitve ali sodelovanja: zaposlitev za določen čas   Mesečno plačilo: po dogovoru"
Administrator (m/ž) v Kopru,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz-v-kopru-94276.php,27.06.2018,04:00,13.06.2018,Slorest d.o.o.,Koper,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-mz-v-kopru-94276.php,"Slorest je največje podjetje v slovenski lasti na področju gostinstva. Naša poglavitna dejavnost je gostinstvo na delovnem mestu. Prehrana na delovnem mestu je namreč eden izmed osnovnih pogojev za zadovoljstvo in motiviranost delavcev, ter s tem za uspešno opravljanje dela, zato mora biti zmeraj premišljeno načrtovana in kakovostna, ter raznolika. Ljudje smo različni, zato se razlikujejo tudi naše želje in potrebe. Med svoje sodelavce vabimo vse, ki želite svojo poklicno pot nadaljevati z nami. Več o podjetju   Slorest d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  knjiženje dospetij, priprava podatkov za fakturiranje kupcev, opravljanje administrativnih poslov, opravljanje poslov blagajniškega poslovanja, popis in vnos inventur, vodenje evidenc zaposlenih, arhiviranje dokumentacije za obrat, delo s šifranti.   Pričakujemo  Pričakujemo:  V. stopnja strokovne izobrazbe ekonomske smeri, zaželene delovne izkušnje v administraciji, administrativno in blagajniško poslovanje, poznavanje osnov knjigovodstva, znanje uporabe računalniških programov, zelo dobro poznavanje MS Office, analitičnost, natančnost, poznavanje inventur, samostojnost in odgovornost.   Ponujamo  Ponujamo:  redno zaposlitev, dodatna izobraževanja, stimulativno nagrajevanje.  Zaposlitev je za določen čas enega leta - nadomeščanje porodniške."
