VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Administrativno - računovodski delavec (m/ž) v oddelku prevzema blaga v trgovini Celje,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno---racunovodski-delavec-mz-v-oddelku-prevzema-blaga-v-trgovini-Celje-87859.php,07.03.2018,04:00,01.03.2018,Harvey Norman Trading d.o.o.,Celje,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno---racunovodski-delavec-mz-v-oddelku-prevzema-blaga-v-trgovini-Celje-87859.php,"Več o podjetju   Harvey Norman Trading d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  delo referenta za prevzeme blaga skrb, da je dokumentacija o sprejemu blaga pravilna glede na stroške količine in proizvode komunikacijo s strankami in dobavitelji administrativna dela   Pričakujemo  Pričakujemo:  Vsaj IV. stropnjo izobrazbe Natančnost, vestnost, odgovornost, samostojnost Zmožnost dela v timu Poznavanje trgovinskega poslovanja Zaželeno je znanje vsaj enega tujega jezika   Ponujamo  Ponujamo:  odlično plačilo, urejeno in stimulativno delovno okolje možnost osebnega in kariernega razvoja, pridobivanje novih znanj in delovnih izkušenj  Pogodba bo sklenjena za določen čas z možnostjo sklenitve pogodbe za nedoločen čas."
Administrativno - računovodski referent v operativi m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno---racunovodski-referent-v-operativi-87683.php,07.03.2018,04:00,26.02.2018,Makro 5 Gradnje d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno---racunovodski-referent-v-operativi-87683.php,"Smo uspešno slovensko gradbeno podjetje, ki se ukvarja z gradnjo visoko kakovostnih objektov najrazličnejših vrst od stanovanjske gradnje, poslovnih in tehnoloških prostorov do turističnih kompleksov. Specializirani smo za novogradnje, rekonstrukcije, projektiranje in svetovanje. V okviru raziskovalne dejavnosti v našem podjetju razvijamo interni standard in tehnologije za energetsko prenovo spomeniško zaščitenih stavb ter sistem vodenja projektov energetske sanacije stavb. Več o podjetju   Makro 5 Gradnje d.o.o. Glavna dejavnost Specializirani smo za novogradnje, rekonstrukcije, projektiranje in svetovanje. Predstavitev podjetja Smo uspešno slovensko gradbeno podjetje, ki se ukvarja z gradnjo visoko kakovostnih objektov najrazličnejših vrst od stanovanjske gradnje, poslovnih in tehnoloških prostorov do turističnih kompleksov. Specializirani smo za novogradnje, rekonstrukcije, projektiranje in svetovanje.  V okviru raziskovalne dejavnosti v našem podjetju razvijamo interni standard in tehnologije za energetsko prenovo spomeniško zaščitenih stavb ter sistem vodenja projektov energetske sanacije stavb.  Jamčimo:  - kakovost našega dela in dela naših podizvajalcev, odlične materiale - uporaba najsodobnejših tehnologij  - odličnost poslovanja  Uresničevati želje najzahtevnejših investitorjev in kupcev, ki pričakujejo najvišjo kakovost za svoje stanovanjske objekte, poslovne prostore ali hotelske komplekse, pomeni, ponuditi celostni pristop k projektu, s spoštovanjem rokov, predračunov, kakovostno izvedbo ter tesno sodelovanje s partnerji.   Naš cilj je dolgoročno sodelovanje s poslovnimi partnerji. Izpeljemo lahko najbolj obsežne in kompleksne projekte, saj imamo dolgoletne izkušnje s koordiniranjem številnih podizvajalcev in dobaviteljev.  Usposobljeni smo za realizacijo projektov vezanih na finančno podporo različnih skladov pod okriljem Evropske unije. Število zaposlenih 50 - 99 Poslanstvo in vizija Makro 5 Gradnje bo do leta 2020 vodilno podjetje za vodenje gradbenih projektov v Sloveniji.    Poslovno vizijo uresničujemo z visoko motiviranimi zaposlenimi, ki predstavljajo temelj naše poslovne strategije.   Skrb za zaposlene, dobri odnosi z našimi poslovnimi partnerji in družbeno odgovorno delovanje so pogoji, ki jih izpolnjujemo, da dosegamo kakovostne storitve in zadovoljstvo investitorjev.  Glavne vrednote podjetja Makro 5 gradnje so znanje, kakovost in poštenost.   Posel temelji na upoštevanju najsodobnejših tehnologij na področju gradbeništva in organizacije dela, skrbi za strokovnost projektov, izobraževanju in poslovni odličnosti.  Kakovost svojih storitev dokazujemo s certifikatom ISO 9001:2000.    Opis delovnega mesta  Naloge in odgovornosti:  Opis del in nalog:    administrativna pomoč vodjem projektov pred/med potekom projektov pri komuniciranju z naročniki in kooperanti, skrb za podpis pogodb z naročniki in kooperanti, organiziranje in priprava podatkov za izstavitev situacij ter obračuna opravljenih del, pomoč računovodstvu in vodjem projektov pri izdelavi situacij, razkontacija računov za obračune, skrb za korespondenco z glavnim izvajalcem del, investitorjem in podizvajalcem stroritev, odprtje in skrb za urejenost fasciklov po projektih, zbiranje in urejanje dokumentacije potrebne za tehnični pregled, arhiviranje vseh dokumentov zaključenih projektov, skrb za ažurno in natančno vodeno administracijo na deloviščih.        Pričakujemo  Zahtevana izobrazba: V., VI/1., VI/2.   Zahtevane delovne izkušnje: 4 - 5 let   Pričakujemo: Pogoji za opravljanje dela in nalog ter posebne zahteve:  Funkcionalna znanja:             poznavanje materialnega, knjigovodskega in računovodskega dela, razumevanje gradbene stroke ni pogoj je pa zelo zaželeno, delo z računalnikom, znanje oziroma razumevanje hrvaškega jezika.  Posebne zahteve:  zanesljivost, samostojno opravljanje dela, prevzemanje odgovornosti za svoje področje dela.   Ponujamo  Ponujamo:  zaposlitev za čas projekta od marca 2018 do avgusta 2019 z možnostjo podaljšanja za nedoločen čas, zaposlujemo po načelu nediskriminatornosti in enakih možnosti, delo za polni delovni čas.    Oblika zaposlitve ali sodelovanja: zaposlitev za določen čas   Poskusna doba: 2 meseca   Mesečno plačilo: po dogovoru"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-86426.php,07.03.2018,04:01,06.02.2018,GIBON d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-86426.php,"Smo spletna trgovina, ki deluje na mednarodni ravni. Trenutno iščemo sodelavca (m/ž) za administrativna dela v podjetju. Več o podjetju   GIBON d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: Za delo na dolgi rok zaposlimo hitro, marljivo in delovno osebo za administrativna dela v spletni trgovini. Administrator mora biti sposoben organizacije, multifunkcionalnosti ter biti odličen v časovnem managementu. Administrator samostojno načrtuje, organizira in vodi delovne procese, sodeluje pri pripravi materialov, vodi poslovno korespondenco, nadzoruje stroške in ureja osnovna računovodska dela, pomaga zaposlenim v pisarni, skrbi za pretok informacij ter koordinacijo dela.   celotna administrativna podpora v podjetju, vodenje različnih evidenc in seznamov (pošta, poslovni partnerji, pošiljke,...), priprava dokumentacije za oddajo in prevzem pošiljk, nabava pisarniškega materiala, kontrola, popis in reklamacija faktur, priprava dokumentacije za knjiženje, sodelovanje z računovodskim servisom, priprava, izdaja ter obračun potnih nalogov.   Pričakujemo  Zahtevane delovne izkušnje: 0 - 1 leto   Pričakujemo:  najmanj VI. stopnja izpobrazbe, dobro poznavanje dela z računalnikom, vodstvene in organizacijske sposobnosti, komunikativnost, urejenost, samostojnost.   Ponujamo  Ponujamo:  redno zaposlitev za polni delovni čas, pestro in dinamično delo.    Oblika zaposlitve ali sodelovanja: zaposlitev za določen čas   Poskusna doba: 1 mesec   Mesečno plačilo: 900 - 1200 € bruto"
Administrator hrbteničnega omrežja (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-hrbtenicnega-omrezja-mz-87745.php,07.03.2018,04:00,27.02.2018,Telemach d.o.o.,Ljubljanska regija,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-hrbtenicnega-omrezja-mz-87745.php,"Podjetje Telemach je vodilni alternativni telekomunikacijski operater v Sloveniji in tretji največji ter najhitreje rastoči mobilni operater v Sloveniji. K sodelovanju vabimo nove sodelavce s tehničinih področji za delovno mesto ADMINISTRATOR HRBTENIČNEGA OMREŽJA m/ž    Več o podjetju   Telemach d.o.o. Glavna dejavnost Podjetje Telemach je vodilni slovenski kabelski ponudnik televizijskih storitev, telefonije in širokopasovnega dostopa do interneta. Telemach se osredotoča na zagotavljanje naprednih, kakovostnih in uporabnikom prijaznih storitev, ki strankam približajo digitalni svet ter ga naredijo udobnega in preprosto dostopnega. Z obsežnim omrežjem, ki temelji na kombinaciji optičnih in koaksialnih povezav, ter stalnimi naložbami v tehnološke inovacije Telemach zagotavlja visoko raven storitev najširšemu krogu slovenskih domačih in poslovnih uporabnikov. Podjetje je v lasti skupine Mid Europa Partners, naložbene skupine, osredotočene na področje Srednje Evrope. Več informacij o Telemachu je na voljo na naslovu www.telemach.si. Predstavitev podjetja Telekomunikacijska panoga tudi Telemachu narekuje hiter tempo sprememb, saj nove vsebine z nezadržno hitrostjo pritiskajo na razvoj novih omrežij in tehnologij prenosa informacij novodobnih komunikacij. Vse od nastanka kabelskih sistemov do nastanka Telemacha, ki je prevzel vlogo alternative Telekomovi bakreni parici in konsolidatorja kabelskih sistemov v Sloveniji, je bil koaksialni kabel glavna tehnologija za zagotavljanje storitev televizije. S pojavom dvosmerne komunikacije (80 odstotkov Telemachovega omrežja je zgrajenega iz optičnih vlaken) je bil Telemach med prvimi ponudniki širokopasovnega interneta in kasneje tudi digitalne telefonije. Zmeren in ekonomsko opravičljiv razvoj kabelskega omrežja skupine Telemach, ki združuje kabelske sisteme po vsej Sloveniji, temelji na prihajajoči informacijski tehnologiji, imenovani EuroDocsis 3.0, ki v slovenske domove prinaša digitalno televizijo z vrhunskim digitalnim snemalnikom, programe v visoki ločljivosti, širokopasovni internet s hitrostjo 120 Mbps in digitalno telefonijo z ugodnimi klici v slovenska in tuja omrežja.    Opis delovnega mesta  Naloge in odgovornosti:  Načrtovanje, postavitev ter obratovanje sistemske strojne in programske opreme IP/MPLS omrežja; Sodelovanje pri izvedbi projektov; Načrtovanje, dokumentiranje omrežja in postavitev; Nadzor delovanja omrežja; Samostojno reševanje delovnih izzivov in sodelovanje z drugimi oddelki; in druga dela v okviru delovnega mesta po navodilih delodajalca.    Pričakujemo  Pričakujemo:  Dobro poznavanje IP protokolov; Poznavanje protokolov za usmerjanje IP prometa; Poznavanje Linux/Unix operacijskih sistemov; Poznavanje delovanja opreme in namestitev v omrežju, sposobnost izdelovanja načrtov in dokumentacije; Znanje tehnične angleščine; Timsko naravnanost.  Izobrazba: VI. stopnja - naravoslovna, druga ustrezna   Ponujamo  Ponujamo:  Stimulativno delovno okolje; Veliko profesionalnih izzivov in priložnost za strokovni razvoj; Delo na sodobnem IP/MPLS omrežju kot član ekipe strokovnjakov;  Poskusna delovna doba: DA"
Administrator letalske dokumentacije m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-letalske-dokumentacije-86525.php,07.03.2018,04:01,07.02.2018,Aeroservice d.o.o.,Lesce,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-letalske-dokumentacije-86525.php,"Aeroservice d.o.o. smo sodobno opremljen letalski servis s tehnologijo in znanjem zagotoviti popolno oskrbo letal ter vodenje stalne plovnosti (EASA PART 145 in PART M). Vzdržujemo enomotorna ter dvomotorna letala kovinske ali kompozitne konstrukcije. Smo uradni zastopniki za Cessna Aircraft Co., Technify/Continental diesel, Diamond aircrafts, Garmin, Genesys ter Aspen Avionics. Aeroservice d.o.o. se nahaja na Letališču Lesce (LJBL). Naše podjetje zastopa tudi sledeče svetovno znane proizvajalce:  letala: Cessna, Diamond, Tecnam motorji: Continental Diesel letalska oprema: Garmin, Aspen Avionics, Genesys (S-TEC autopilot)  Več o podjetju   Aeroservice d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: Zaposlimo administratorja (m/ž) za urejanje letalske in računovodske dokumentacije.  Pričakujemo  Pričakujemo:  zaželeno je razumevanje in poznavanje tehničnih standardov obvezno je znanje angleškega jezika lasten prevoz   Ponujamo  Ponujamo:  redna zaposlitev s poskusno dobo 3 mesece delo v prijetnem kolektivu in urejenem okolju redno plačilo"
Administrator v kadrovski službi m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-v-kadrovski-sluzbi-87957.php,07.03.2018,04:00,05.03.2018,Stele trans d.o.o.,Cerklje na Gorenjskem,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-v-kadrovski-sluzbi-87957.php,"Podjetje Stele transport d.o.o. je na trgu prisotno že več kot 17 let. Ukvarjamo se s prevozi v domačem in mednarodnem tovornem prometu. Podjetje vabi Administratorja v kadrovski službi (m/ž), da se s svojimi izkušnjami in ustvarjalno energijo pridruži mlademu in dinamičnemu kolektivu! Več o podjetju   Stele trans d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  delo administratorja v kadrovski službi   Pričakujemo  Pričakujemo: Znanja:  vsaj srednješolska izobrazba ekonomske smeri aktivno znanje angleškega jezika (nujno) aktivno znanje srbohrvaškega jezika (nujno) nemški jezik (ni nujno, predstavlja pa prednost pri izbiri kandidatov) uporaba računalnika (MS Windows, Office) uporaba interneta in e-pošte  Veščine:  vodenje in organizacija različnih evidenc zaželene izkušnje v administraciji v cestnem transportu, npr.: obračun dnevnic, obračun potnih stroškov, izdaja faktur strankam, pregled nad dokumenti zaposlitev šoferjev in delovnimi dovoljenji (prednost) poznavanje administrativnega postopka zaposlovanja novega sodelavca (prednost)  Osebnostne lastnosti:  visoka osebna organiziranost pri delu timska naravnanost komunikativnost z različnimi deležniki (sodelavci v pisarni, vozniki, stranke) natančnost in doslednost odgovornost   Ponujamo  Ponujamo:  delo s poskusnim delovnim obdobjem 3 mesece možnost zaposlitve za nedoločen čas urejen delovnik (enoizmenski, dopoldanski) prijeten, mladosten in dinamičen kolektiv konkurenčna neto plača plus dodatki strokovna uposabljanja redna izobraževanja s področja komunikacijskih veščin in osebnostne rasti"
Administrator za nemški trg m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-nemski-trg-mz-87458.php,07.03.2018,04:00,21.02.2018,Kariera d.o.o.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-za-nemski-trg-mz-87458.php,"  Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti: Vam številke ležijo in vas ponoči ne strašijo?Vam obdelava podatkov ni tuja, znanje nemškega jezika pa nuja?Potem spodnji oglas preberite in se v uspešnem mednarodnem podjetju zaposlite  Pričakujemo  Pričakujemo:  dobro znanje nemškega jezika, poznavanje računalniških programov MS Office, veselje do administrativnega dela s številkami, dobre komunikacijske sposobnosti, odgovornost in zanesljivost.   Ponujamo  Ponujamo:  ustreznim kandidatom bomo ponudili sodelovanje za nedoločen čas, enoizmenski delovni čas, z možnostjo prilagajanja, možnost napredovanja in dodatnega izobraževanja, delo v uspešnem mednarodnem podjetju, kjer le-to ne posega v zasebno življenje."
Agent v kontaktnem centru (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Agent-v-kontaktnem-centru-mz-87680.php,07.03.2018,04:00,26.02.2018,DEKRA zaposlitev d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Agent-v-kontaktnem-centru-mz-87680.php,"DEKRA ZAPOSLITEV d.o.o. je agencija za posredovanje pri zaposlovanju, raziskovanje tržišča in javnega mnenja ter nudenje intelektualnih storitev. Ustanovljena je bila leta 2014 v Ljubljani s strani podjetja DEKRA Arbeit GmbH iz Stuttgarta kot del velike mednarodne družbe DEKRA SE, ki zaposluje 39.000 ljudi v več kot 50-ih državah po vsem svetu. Za našega naročnika, podjetje Telemach d.o.o., ki je vodilni kabelski operater in najhitreje rastoči mobilni operater v Sloveniji, iščemo: Agent v kontaktnem centru (m/ž)  Kraj dela: Ljubljana Več o podjetju   DEKRA zaposlitev d.o.o. Predstavitev podjetja www.dekra-zapo.si    Opis delovnega mesta  Naloge in odgovornosti:  skrb za zadovoljstvo ter zagotavljanje ustrezne podpore naročnikom, opravljanje tehnično-administrativnih del, izvajanje prodajnih procesov, podaljševanje obstoječih naročniških razmerij, telefonska prodaja dodatnih storitev ter nadgradnja obstoječih paketov.   Pričakujemo  Pričakujemo:  vsaj V. stopnja izobrazbe, računalniško pismenost (MS Office, Outlook, internet), dobre sposobnosti govornega komuniciranja, samoiniciativnost, odgovornost, zanesljivost in natančnost pri delu, vestnost, dinamičnost in iznajdljivost, timsko naravnanost, posluh za delo z ljudmi, močno voljo po učenju in spoznavanju mobilnih komunikacij, osnovno poznavanje strojne opreme računalnika (modemi, usmerjevalniki in omrežne kartice), poznavanje interneta in njegovih tehnologij, osnovno znanje angleškega jezika, visoko motiviranost, pripadnost ekipi in ciljem ter planom enote, družbe.   Ponujamo  Ponujamo:  zaposlitev za določen čas z možnostjo dolgoročnega sodelovanja, stimulativno, dinamično delovno okolje v mladem kolektivu, temeljito uvajanje v delo, nova znanja in izkušnje, stimulativno nagrajevanje."
Analitik IS  za logistiko in proizvodnjo - začetnik (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Analitik-IS--za-logistiko-in-proizvodnjo---zacetnik-mz-86688.php,07.03.2018,04:01,09.02.2018,Goinfo d.o.o. Nova Gorica,Nova Gorica in teren Slovenija,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Analitik-IS--za-logistiko-in-proizvodnjo---zacetnik-mz-86688.php,"GOinfo d.o.o iz Nove Gorice že 25 let razvija informacijske sisteme za proizvodna podjetja. Zaradi velikega povpraševanja in rasti, vabi k sodelovanju mlade, ambiciozne kadre za uvajanje informacijskega sistema GoSoft in podporo uporabnikom. Več o podjetju   Goinfo d.o.o. Nova Gorica"
Analitik v marketingu (m/ž) - Naklo pri Kranju,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Analitik-v-marketingu-mz---Naklo-pri-Kranju-88066.php,07.03.2018,04:00,05.03.2018,"Intersport ISI, d.o.o.",Naklo pri Kranju,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Analitik-v-marketingu-mz---Naklo-pri-Kranju-88066.php,"INTERSPORT ISI, d.o.o. je v zadnjem desetletju zrasel v največje podjetje za prodajo športne opreme, obutve in oblačil v regiji in je del globalne verige prodajaln s športno opremo INTERSPORT. V Sloveniji športnim navdušencem omogočamo nakup najnovejše športne opreme na 38 prodajnih mestih in v spletnem okolju. Med sodelavce vabimo analitika v marketingu   Delo je kot nalašč za osebo, ki je „doma” v marketinško-digitalnem okolju in obdelavi podatkov, za osebo, ki je natančna, analitično usmerjena in vešča uporabe digitalnih orodij ter povezovanja podatkov v večkanalnem okolju. Več o podjetju   Intersport ISI, d.o.o. Glavna dejavnost Trgovina na drobno v specializiranih prodajalnah s športno opremo. Leto ustanovitve 2009 Število zaposlenih 250 - 500    Opis delovnega mesta  Naloge in odgovornosti:  spremljanje in analiziranje marketinških kampanj, analiza akcijskih letakov, spletne trgovine, socialnih omrežjih in primerjava učinkovitosti marketinških aktivnosti v večkanalnem okolju priprava rednih ali posebnih poročil v Excelu in z analitičnimi orodji (Google Analytics, Google Tag Manager, Facebook Analytics) ter priprava predlogov/priporočil za prihodnje uporaba digitalnih aplikacij in orodij s poudarkom na Google Analytics, Google Adwords aktivno spremljanje novosti v marketinško-digitalnem okolju   Pričakujemo  Pričakujemo:  dokončano najmanj VI. stopnjo izobrazbe ekonomske, računalniške, matematične, družboslovne ali druge relevantne smeri najmanj dve leti delovnih izkušenj na področju marketinške analitike oz. obdelave podatkov poznavanje in izkušnje z uporabo analitičnih orodij (Google Analytics) izkušeni uporabnik Excela poznavanje angleškega jezika poznavanje marketinga, vključno z digitalnim marketingom komunikativnost in samoiniciativnost, timsko delo, odgovornost in zanesljivost   Ponujamo  Ponujamo:  razgibano in dinamično delo zaposlitev s polnim delovnim časom zaposlitev za nedoločen čas s 6-mesečnim poskusnim delom urejene delovne pogoje izobraževanje in usposabljanje"
