VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Vzdrževalec bazenske tehnike (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-bazenske-tehnike-mz-735624-735624/,30.07.2020,02:01,29.07.2020,Terme Olimia d.d.,"
					Podčetrtek - Terme Olimia
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-bazenske-tehnike-mz-735624-735624/,"Naše poslanstvo v Termah Olimia je iskanje posameznikov, ki bodo našim gostom nudili izjemno storitev in osebno gostoljubje. Ljudje so jedro našega poslovanja in v središču vsega, kar počnemo.V svojo sredino vabimo novega sodelavca na delovno mesto Vzdrževalec bazenske tehnike (m/ž). Opis delovnega mesta   Naloge in odgovornosti: skrb za bazensko strojnico, vzdrževanje in odprava napak na bazenski tehnologiji, vzdrževanje in odprava napak na sistemu ogrevanja, nad vodovodnim sistemom, fekalno in meteorno kanalizacijo, skrb za bazenski objekt in odprava nepravilnosti, skrb za urejen delovni prostor, objektov, okolice in nadzirano odstranjevanje odpadkov.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: vsaj IV. ali V. stopnjo izobrazbe - strojne smeri, zaželene izkušnje na podobnih delovnih mestih, samostojnost, fleksibilnost, iznajdljivost, samoiniciativnost.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas, z željo po dolgoročnem sodelovanju, delo v prijetnem okolju in dobre delovne pogoje, strokovno izpolnjevanje in karierni razvoj. Novemu sodelavcu bomo poleg rednega plačila in stimulacije zagotovili tudi bogat nabor ostalih ugodnost v sklopu skupine Term Olimia.       V kolikor ste se prepoznali v zgornjem zapisu, ste motivirani in imate ustrezne kompetence, vas vabimo, da nas v to prepričate, ter se pridružite uspešni in pozitivni ekipi z močno vizijonajkasneje do 10. 8. 2020 preko portala. Vašo prijavo skupaj z življenjepisom oddajte preko spletnega portala."
"Prodajalec/specialist za preformance tekaški sortiment m/ž  - Maribor Qlandia, krajši delovni čas",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalecspecialist-za-preformance-tekaski-sortiment-mz-maribor-qlandia-krajsi-delovni-cas-735625-735625/,30.07.2020,02:01,29.07.2020,HERVIS d.o.o.,"
					Maribor
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalecspecialist-za-preformance-tekaski-sortiment-mz-maribor-qlandia-krajsi-delovni-cas-735625-735625/,"Prodajalec/specialist za preformance tekaški sortiment m/ž  - Maribor Qlandia, krajši delovni čas   Če ste poleg naštetega še velik športni navdušenec, nam vašo prijavo in življenjepis oddajtedo 15. 8. 2020, prekoportala Optius. Za prijavo se vam zahvaljujemo!"
Voznik tovornega vozila (m/ž) ,https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-mz-735634-735634/,30.07.2020,02:01,29.07.2020,Kobal Transporti d.o.o.,"
					Koper
				",https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-mz-735634-735634/,"Podjetje Kobal Transporti je hitro rastoče, dinamično podjetje z mlado in ambiciozno ekipo. Iz leta v leto se trudimo ter prilagajamo potrebam trga tako, da z različnimi tipi tovornih vozil vse dni v letu oskrbujemo slovenski in evropski trg.Vabimo vas, da se nam pridružite na delovnem mestu: Voznik tovornega vozila (m/ž). Opis delovnega mesta   Naloge in odgovornosti: vožnja in skrb za tovorno vozilo, nakladi, razklad v in iz tovornega vozila, prevoz in dostava blaga, skrb za tehnično brezhibnost ter varnost vozila, skrb za gospodarno porabo goriva in druga delovna sredstva, pravočasno, strokovno in kvalitetno opravljanje nalog.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: osnovnošolska stopnja izobrazbe, tekoče znanje slovenskega jezika, vozniško dovoljenje C oz. CE kategorije, 1 leto delovnih izkušenj, veljavna koda 95 v vozniškem dovoljenju, digitalna kartica voznika, potrdilo iz kazenske evidence o nekaznovanosti.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas, z možnostjo zaposlitve za nedoločen čas, polni delovni čas, delo v urejenem delovnem okolju.     Mesečno plačilo                                       po dogovoru                                                                    Zainteresirani kandidati lahko pošljete svoje ponudbe z življenjepisom preko ponujene prijavne možnostiportala Optiusali nakadrovska@kobaltransporti.si. Za dodatne informacije smo na voljo na telefonski številki01/549 11 64. Prijave pričakujemo do28. 8. 2020."
Komercialist (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-mz-734709-734709/,30.07.2020,02:01,29.07.2020,FEIDOM AA d.o.o.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-mz-734709-734709/,"FEYDOM se ukvarja s prodajo dizajneskih, multifunkcionalnih in izredno praktičnih sedežnih garnitur. Smo izredno inovativni, unikatni in imamo skoraj vse modele nagrajene z Nemškimi nagradami za design. V zadnjih dveh letih smo tudi zasadili 13.000 dreves, tako da za vsako sedežno garnituro posadimo eno drevo. Vsako leto produkte izboljšujemo, dodajamo nove in generalno stremimo k napredku na vseh področjih. Zaposlimo novega člana oz. članico ekipe na delovnem mestu komercialist (m/ž).So tvoje lastnosti ambicioznost, inovativnost, pozitivnost? Si človek, ki želi delati nekaj, v čemer uživa in si oseba polna idej? Želiš službo zamenjati za »lifestyle«? Imaš do 30 let, morda kakšno leto več? Potem se prijavi na edinstveno karierno priložnost.Ne, ne iščemo osebe s 15-letnimi izkušnjami, izobrazbo XYZ smeri - pomemben oz. pomembna si TI! Tvoj vibe, samoiniciativnost, želja po učenju, samostojnost, organiziranost. Kot član ekipe si del družine! Prednost pa vsekakor predstavlja to, da znaš razporejati delo, da imaš željo po učenju in napredovanju, imaš prodajno žilico, ki jo želiš še razvijati ter da veš, kaj pomeni vztrajnost in osredotočenost. Opis delovnega mesta   Naloge in odgovornosti: Za začetek želimo komercialista v trgovini, tvoja naloga bo, da poznaš vse proizvode, obvladaš celoten sistem FEYDOM modularnih sedežnih garnitur, da veš kaj stranke želijo in jim pomagaš do njihove unikatne sanjske garniture. Želimo pa tudi nekoga, ki bo imel ideje kako izboljšati sistem, kako procese optimizirati.Naloge in odgovornosti:direktna prodaja končnim kupcem, ki pridejo v salon elitnega pohištva, prodaja na sejmih (2-3 krat letno), spremljanje svojih kupcev – od predračuna, do realizacije, do dostave… pregled plačil (1x dnevno) in izdaja računov, skrb za red in čistočo salona, odgovarjanje na emaile, dogovarjanje za transporte za tujino in dostave in usklajevanje le tega, pomoč pri sprotnih akcijah – brainstorming, poročanje o poslovanju, predlogi glede optimizacije sistema, skrb za prodajo, organizacija dogodkov v salonu, dogovarjanje z veleprodajo – da vsi dobro delajo, če kdo še kaj rabi… znati moraš slovensko, angleško – če znaš italijansko in nemško je to zelo velik plus, uporaba računalnika IS A MUST.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    V.,                                    VI/1.,                                    VI/2.,                                    VII.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: da je del ekipe in da mu je to delo v užitek, da to ni delo, ampak life style, pričakujemo pozitivno in dinamično osebo, ambiciozno, z idejami.    Ponujamo   Delovno mesto ponuja: izjemno priložnost za delo v pozitivnem mladem kolektivu, ki je med seboj tesno povezan, priložnost za rast in karierni razvoj, stabilno, dolgotrajno zaposlitev, možnost napredovanja, osebnostno rast, dobro plačilo (nagrade, stimulacije), zaposlitev za določen čas, z možnostjo podaljšanja v nedoločen čas.        Prijave z življenjepisom sprejemamo nainfo@feydom.si.Pohitite s prijavo! Rok za prijavo je30 dni od objave, vendar v primeru, da bo ustrezen kandidat oz. kandidatka izbran/a prej, se razpis zaključi pred navedenim datumom. Za več informacij nas lahko pokličete tudi na tel. št. 08 205 8262 vsak delovnik med 12:00 h - 19:00 h."
Pralec vozil v PE Ljubljana (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/pralec-vozil-v-pe-ljubljana-mz-735631-735631/,30.07.2020,02:01,29.07.2020,"KMAG, Kia Motors Adria Group","
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/pralec-vozil-v-pe-ljubljana-mz-735631-735631/,"Ste se prepoznali v zgornjem besedilu? Če je vaš odgovor pritrdilen, vas vabimo, da prekospletnega obrazcapošljete svoj življenjepis najkasnejedo 15. 8. 2020."
Avtomehanik / vzdrževalec osebnih vozil (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/avtomehanik-vzdrzevalec-osebnih-vozil-mz-735629-735629/,30.07.2020,02:01,29.07.2020,Ploj d.o.o.,"
					Maribor
				",https://www.optius.com/iskalci/prosta-delovna-mesta/avtomehanik-vzdrzevalec-osebnih-vozil-mz-735629-735629/,"Ploj d.o.o. - optika vozil, vulkanizerske storitve, hitri servis, obnova turbin in DPF filtrov, idr.Podjetje išče nove sodelavce! Postanite tudi vi del tima uspešnega podjetja!Razpisujemo prosto delovno mesto: Avtomehanik / vzdrževalec osebnih vozil (m/ž). Opis delovnega mesta   Naloge in odgovornosti: izvajanje avtomehaničnih del, opravljanje rednih servisnih pregledov, opravljanje avtomehaničnih del z diagnostično opremo (testerji, ...), opravljanje vulkanizerskih storitev, izdelava, obdelovanje in zaključevanje delovnih nalogov, izdelava ponudb in računov, čiščenje DPF-FAP-filtrov in katalizatorjev, seznanjanje z navodili proizvajalca vozil, uvajanje novih tehnoloških postopkov, kontrola in dolivanje tekočin v vozilu, spremljanje in upoštevanje eksterne in interne regulative (varstvo pri delu), spremljanje zalog, spremljanje zadovoljstva kupcev, izvajanje nalog po navodilih nadrejenega.    Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: srednja poklicna izobrazba, smer avtomehanik, avtoserviser oz. druga ustrezna izobrazba,     delovne izkušnje zaželene, osnovno znanje angleškega jezika, poznavanje dela z računalniškimi programi (MS Office), vozniški izpit B kategorije.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo podaljšanja zaposlitve za nedoločen čas, zaposlitev za polni delovni čas, redno plačilo, delo v dinamičnem in predanem kolektivu, delo v uspešnem in uglednem podjetju.    Poskusno delo: 2 meseca   Mesečno plačilo                                       po dogovoru                                                                    Prošnjo pošljite po navadni ali elektronski pošti na naslovkadri@ploj.si, do 28. 8. 2020.  Ploj d.o.o. Spodnje Dobrenje 42 b 2211 Pesnica pri Mariboru"
Natakar (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/natakar-mz-735618-735618/,30.07.2020,02:01,29.07.2020,Terme Olimia d.d.,"
					Podčetrtek - Terme Olimia
				",https://www.optius.com/iskalci/prosta-delovna-mesta/natakar-mz-735618-735618/,"Naše poslanstvo v Termah Olimia je iskanje posameznikov, ki bodo našim gostom nudili izjemno storitev in osebno gostoljubje. Ljudje so jedro našega poslovanja in v središču vsega, kar počnemo.V svojo sredino vabimo nove sodelavce na delovno mesto Natakar (m/ž). Opis delovnega mesta   Naloge in odgovornosti: sprejem in svetovanje gostom glede ponudbe, kakovostna in ažurna postrežba, prevzem naročil in obračun storitev, skrb za urejenost delovna mesta, izvajanje standardov, navodil in normativov s področja strežbe.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    III.,                                    IV.,                                    V.,                                    VI/1.,                                    VI/2.                     Od kandidata pričakujemo: vsaj 3 mesece delovnih izkušenj, aktivno znanje slovenščine, znanje tujih jezikov predstavlja prednost, vljudnost in ustrežljivost do gostov, veselje do dela z ljudmi.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas, z željo po dolgoročnem sodelovanju, delo v prijetnem okolju in dobre delovne pogoje, strokovno izpolnjevanje in karierni razvoj. Novemu sodelavcu bomo poleg rednega plačila in stimulacije zagotovili tudi bogat nabor ostalih ugodnost v sklopu skupine Term Olimia.       V kolikor ste se prepoznali v zgornjem zapisu, ste motivirani in imate ustrezne kompetence, vas vabimo, da nas v to prepričate, ter se pridružite uspešni in pozitivni ekipi z močno vizijonajkasneje do 10. 8. 2020 preko portala Optius. Vašo prijavo skupaj z življenjepisom oddajte preko spletnega portala."
Vzdrževalec in upravljalec strojev v proizvodnji medicinskih pripomočkov (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-in-upravljalec-strojev-v-proizvodnji-medicinskih-pripomockov-mz-735599-735599/,30.07.2020,02:01,29.07.2020,"Atutis medical, proizvodnja zaščitne opreme, d.o.o.","
					Grosuplje
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-in-upravljalec-strojev-v-proizvodnji-medicinskih-pripomockov-mz-735599-735599/,"Atutis medical d.o.o. vabi v svoj kolektiv izkušenega in iznajdljivega Vzdrževalca in upravljalca strojev v proizvodnji. V kolikor imate izkušnje z vzdrževanjem in upravljanjem strojev, vljudno vabljeni k prijavi! Opis delovnega mesta   Naloge in odgovornosti: Dnevni zagon strojev Dnevno zagotavljanje obratovanja z odpravljanjem napak Izvajanje dnevnih vzdrževalnih del na strojih Iskanje rešitev pri reševanju tehničnih zapletov Nastavljanje, preizkušanje in spremljanje delovanja strojev Upravljanje strojev Vodenje evidence materiala in končnih izdelkov v proizvodnji Pripravljanje in organiziranje delovnega prostora    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: Vsaj zaključena 4. stopnja tehnične smeri Bogate izkušnje z vzdrževanjem strojev Poznavanje strojev in mehanike Iznajdljivost, natančnost, ročne spretnosti    Ponujamo   Delovno mesto ponuja: Urejene delovne pogoje Čisto proizvodnjo    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas    Prijave sprejemamo na maillana@artros.si, do 14. 8. 2020."
Voznik tovornega vozila v domačem in mednarodnem prometu (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-v-domacem-in-mednarodnem-prometu-mz-735615-735615/,30.07.2020,02:01,29.07.2020,Ploj d.o.o.,"
					Na terenu
				",https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-v-domacem-in-mednarodnem-prometu-mz-735615-735615/,"Podjetje PLOJ d.o.o. išče nove sodelavce! Postanite tudi vi del tima uspešnega podjetja!Razpisujemo prosto delovno mesto: Voznik v domačem in mednarodnem prometu (m/ž). Opis delovnega mesta   Naloge in odgovornosti: prevoz blaga v domačem in mednarodnem prometu    Pričakujemo   Zahtevana izobrazba                                    III.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: izpit C in E kategorije veljavno kodo 95 Pasivno znanje tujih jezikov (angleščina in nemščina) odgovornost, motiviranost izkušnje    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas zaposlitev za polni delovni čas redno plačilo delo v dinamičnem in predanem kolektivu    Poskusno delo: 2 meseca   Mesečno plačilo                                       po dogovoru                                                                    Prošnjo pošljite po navadni ali elektronski pošti nakadri@ploj.si, do 28. 8. 2020.  Ploj d.o.o. Spodnje Dobrenje 42 b 2211 Pesnica pri Mariboru"
Voznik tovornega vozila v domačem in mednarodnem prometu - izredni prevozi (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-v-domacem-in-mednarodnem-prometu-izredni-prevozi-mz-735616-735616/,30.07.2020,02:01,29.07.2020,Ploj d.o.o.,"
					Na terenu
				",https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-v-domacem-in-mednarodnem-prometu-izredni-prevozi-mz-735616-735616/,"Podjetje PLOJ d.o.o. išče nove sodelavce!Postanite tudi vi del tima uspešnega podjetja!Razpisujemo prosto delovno mesto: Voznik v domačem in mednarodnem prometu (m/ž) - voznik za izredne prevoze Opis delovnega mesta   Naloge in odgovornosti: prevoz izrednega tovora v domačem in mednarodnem prometu    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    III.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: izpit C in E kategorije veljavno kodo 95 Pasivno znanje tujih jezikov (angleščina in nemščina) odgovornost, motiviranost izkušnje na izrednih prevozih    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas zaposlitev za polni delovni čas redno plačilo delo v dinamičnem in predanem kolektivu    Poskusno delo: 2 meseca   Mesečno plačilo                                       po dogovoru                                                                    Prošnjo pošljite po navadni ali elektronski pošti nakadri@ploj.si, do 28. 8. 2020.  Ploj d.o.o. Spodnje Dobrenje 42 b 2211 Pesnica pri Mariboru"
