VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Komercialist za prodajo stavbnega pohištva m/ž in Vodja komerciale za prodajo stavbnega pohištva m/ž m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-in-vodja-komerciale-za-prodajo-stavbnega-pohistva-mz-737607-737607/,26.08.2020,02:01,25.08.2020,M SORA d.d.,"
					Žiri, teren po Sloveniji in tujina
				",https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-in-vodja-komerciale-za-prodajo-stavbnega-pohistva-mz-737607-737607/,"V podjetju M SORA skrbimo za dolgoročno varnost zaposlenih. V današnjem svetu je uspešnost poslovanja pogoj za varnost. Uspešnost in visoko konkurenčno sposobnost bomo zagotovili s stalnim vlaganjem v strokovno izobraževanje zaposlenih, razvoj novih izdelkov in sodobno tehnološko opremo.Zaposlimo lahko komercialista m/ž, ki ima možnost napredovati v vodjo komerciale m/ž. Opis delovnega mesta   Naloge in odgovornosti: Odgovornosti na delovnem mestu:skrb za za rast prodaje in dobičkonosnosti prodaje, skrb za razvoj tržišča, iskanje novih trgov oziroma novih kupcev.    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Vodja komerciale za prodajo stavbnega pohištvanajmanj višješolska, zaželena visokošolska izobrazba lesarske, ekonomske ali podobne smeri delovne izkušnje pri enakih ali podobnih delih znanje najmanj dveh tujih jezikov (ang, nem, it) Komercialist za prodajo stavbnega pohištvanajmanj srednja izobrazba, zaželena višja stopnja izobrazbe lesarske, ekonomske ali podobne smeri delovne izkušnje pri enakih ali podobnih delih zaželeno znanje vsaj enega tujega jezika    Ponujamo   Delovno mesto ponuja: Nudimo delo v prijetnem, razvojno naravnanem delovnem okolju z možnostjo napredovanja.    Vaše prijave z življenjepisom pričakujemodo 10. 9. 2020prekoportala Optius."
Spletni razvijalec/programer m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/spletni-razvijalecprogramer-mz-737613-737613/,26.08.2020,02:01,25.08.2020,BISOL Group d.o.o.,"
					Prebold
				",https://www.optius.com/iskalci/prosta-delovna-mesta/spletni-razvijalecprogramer-mz-737613-737613/,"Energični, marljivi in zadovoljni delavci so razlog, da je BISOL že več kot deset let eden največjih evropskih proizvajalcev fotonapetostnih modulov in ponudnik naprednih solarnih rešitev. Tudi v prihodnosti si želimo s pomočjo zaposlenih, ki ustvarjajo boljši jutri, dosegati zavidanja vredne rezultate.Družba BISOL Group d.o.o. objavlja prosto delovno mesto Spletni razvijalec/programer m/ž Opis delovnega mesta   Naloge in odgovornosti: razvoj in vzdrževanje spletnih storitev, uvajanje izboljšav v poslovanje s pomočjo IT, sodelovanje pri snovanju in izdelavi novih informacijskih rešitev, spremljanje delovanja aplikacij, skrb za operativnost informacijskega sistema podjetja, skrb za (sodobno) internetno prisotnost podjetja.    Pričakujemo   Od kandidata pričakujemo: izobrazba: VI. ali VII. stopnja izobrazbe tehnične, računalniške ali poslovno-informacijske smeri,  2 leti delovnih izkušenj na področju informatike, aktivno znanje angleškega jezika, računalniško znanje:  dobro poznavanje spletnega programiranja (PHP, HTML5, Javascript (jQuery), CSS, ..) dobro poznavanje vsaj enega ogrodja (Symfony, Zend) dobro poznavanje dela z podatkovnimi bazami (MySQL, MSSQL, Influx ..) znanje kakšnega drugega programskega jezika (Python, C, C++..) dobro poznavanje Linux okolja poznavanje CMS sistemov Joomla in Magento  poznavanje vsaj enega CRM sistema in dela z njim poznavanje ostalih sodobnih poslovnih tehnologij zaželeno poznavanje vsaj enega ERP sistema  je prednost  druge sposobnosti in kompetence: sposobnost samoorganiziranja, organiziranja in izvedbe dela na področju informacijskih tehnologij, ciljna usmerjenost in proaktivnost, sposobnost sodelovanja v timu, volja do dela, sposobnost za delo pod časovnim pritiskom v hitro rastočem in dinamičnem podjetju, pripravljenost na nenehno učenje, prilagodljivost in komunikativnost.    Ponujamo   Delovno mesto ponuja: dinamično delo v visoko tehnološkem podjetju in v pozitivnem delovnem okolju, plačilo je stimulativno in je vezano tudi na dosežene rezultate, možnost osebnega in strokovnega razvoja, želja dolgoročnega sodelovanja.     Vaše pisne prijave z življenjepisom pošljitena naslov: BISOL Group d.o.o., Latkova vas 59a, 3312 Prebold, s pripisom: Za razpis»Spletni razvijalec/programer«ali preko ponujene prijavne možnostiportala Optiusali na e-mail naslov:nina.kralj@bisol.si, najpoznejedo 27. 8. 2020.Za več informacij pokličite vodjo kadrovske službe ga. Nino Kralj03/703-22-66."
Vzdrževalec strojev in naprav m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-strojev-in-naprav-mz-737617-737617/,26.08.2020,02:01,25.08.2020,BISOL Group d.o.o.,"
					Prebold
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-strojev-in-naprav-mz-737617-737617/,"Energični, marljivi in zadovoljni delavci so razlog, da je BISOL že več kot deset let eden največjih evropskih proizvajalcev fotonapetostnih modulov in ponudnik naprednih solarnih rešitev. Tudi v prihodnosti si želimo s pomočjo zaposlenih, ki ustvarjajo boljši jutri, dosegati zavidanja vredne rezultate.Družba BISOL Group d.o.o. objavlja prosto delovno mesto Vzdrževalec strojev in naprav m/ž Opis delovnega mesta   Naloge in odgovornosti: samostojno izvaja vsa remontna dela strojev in ostalih naprav, pregleduje in vzdržuje vse stroje, instalacije in naprave, kontaktira z zunanjimi serviserji o delovanju novih strojev, spremlja njihovo delovanje, nastavlja in preizkuša, ureja in vodi tehnično dokumentacijo, predlaga nabavo novih delov za redno vzdrževanje strojnega parka, obvešča nadrejenega o nedokončanih delih (predvsem, če niso dokončana v določenem času) in o problemih pri izvedbi dela, vse dokumente posreduje nadrejenemu in v evidenco, opravlja druga dela po nalogu nadrejenega.    Pričakujemo   Od kandidata pričakujemo: izobrazba: IV. – VI. stopnja izobrazbe elektro ali strojne  smeri,    zahtevane delovne izkušnje: 2 leti na podobnih delovnih mestih,   vsaj pasivno znanje angleškega jezika, poznavanje dela s programi MS office, samoiniciativno, samostojno, natančno in odgovorno delo, fleksibilnost pri opravljanju delovnih nalog.    Ponujamo   Delovno mesto ponuja: dinamično delo v visoko tehnološkem podjetju in v pozitivnem delovnem okolju, plačilo je stimulativno in je vezano tudi na dosežene rezultate, možnost osebnega in strokovnega razvoja, želja dolgoročnega sodelovanja.     Vaše pisne prijave z življenjepisom pošljitena naslov: BISOL Group d.o.o., Latkova vas 59a, 3312 Prebold, s pripisom: Za razpis»Vzdrževalec strojev in naprav«ali preko ponujene prijavne možnostiportala Optiusali na e-mail naslov:nina.kralj@bisol.si, najpoznejedo 24. 9. 2020.Za več informacij pokličite vodjo kadrovske službe ga. Nino Kralj03/703-22-66."
Programer krmilnih in nadzornih sistemov (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/programer-krmilnih-in-nadzornih-sistemov-mz-737662-737662/,26.08.2020,02:01,25.08.2020,EHO d.o.o.,"
					Žalec
				",https://www.optius.com/iskalci/prosta-delovna-mesta/programer-krmilnih-in-nadzornih-sistemov-mz-737662-737662/,"V EHO d.o.o. razvijamo in gradimo vrhunske, energetsko učinkovite ter okolju prijazne industrijske sisteme hlajenja, skladiščenja in zorenja, ki zagotavljajo dolgotrajno ohranjanje svežine izdelkov in živil. Smo med vodilnimi evropskimi izvajalci industrijskih hladilnih sistemov. Že več kot 39 let z našimi visoko usposobljenimi in izkušenimi strokovnjaki izdelujemo visokokakovostne po meri narejene hladilne sisteme, ki jih gradimo širom po svetu. Ponosni smo na več kot 800 uspešno izvedenih projektov in odlične poslovne odnose s svojimi partnerji v več kot 30 državah.V skladu s strateškimi cilji želimo okrepiti našo ekipo sodelavcev, zato vam nudimo atraktivno delovno mesto Programer krmilnih in nadzornih sistemov (m/ž). Opis delovnega mesta   Naloge in odgovornosti: Za potrebe industrijskih hladilnih sistemov razvija in vzdržuje centralni nadzorni sistem vgrajene tehnološke opreme, skrbi za tehnično brezhibno delovanje centralnega nadzornega sistema in odpravlja napake v sistemu, programira krmilnike (Siemens, Omron) in računalniške nadzore sistemov (SCADA), programira industrijske terminale, izdeluje tehnično dokumentacijo, definira in izdeluje zahtevke za naročilo opreme za krmiljenje in nadzor, servisira nadzorne sisteme in krmilnike, sodeluje pri poskusnih pogonih na objektih v Sloveniji in tujini.    Pričakujemo   Od kandidata pričakujemo: strokovna usposobljenost elektro smeri – avtomatika, izkušnje na področju programiranja krmilnih in nadzornih sistemov (Siemens, Omron), dobro znanje računalniških programov MS Office (Excel, Word, Outlook) aktivno znanje angleškega jezika, poznavanje elektro stroke. Pričakovane kompetence in osebnostne lastnosti:sposobnost komuniciranja z delavci in strankami, samoiniciativnost, natančnost, poštenost, hitrost reagiranja v raznih pomembnih projektantskih in proizvodnih odločitvah, vestnost, marljivost, poštenost, ažurnost, pomnjenje števil, strpnost, pravičnost.    Ponujamo   Delovno mesto ponuja: Zaposlitev v uspešnem srednje velikem podjetju. Priložnost za osebni razvoj in aktivno sodelovanje pri uresničevanju ciljev podjetja. Prijetno in sodobno delovno okolje.        Če ste odgovorni, visoko motivirani, imate delovne izkušnje na omenjenem področju, vas vabimo, da se nam pridružite. Prijavo z življenjepisom posredujtedo vključno 24. 9. 2020na elektronski naslov:zaposlitev@eho.si."
Skladiščnik (m/ž) - Koper,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-koper-737659-737659/,26.08.2020,02:01,25.08.2020,LES-MMS d.o.o.,"
					Koper
				",https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-koper-737659-737659/,"Ključ vsakega uspešnega podjetja so njegovi zaposleni. Na naših delovnih mestih si želimo zadovoljnih ljudi, zato ustvarjamo okolje, v katerem lahko naši sodelavci razvijajo svoj potencial, ideje in kreativnost. Opazimo in cenimo ambicioznost ter ju spodbujamo z možnostmi izobraževanja in nagrajevanja, pri tem pa želimo, da bi nam bilo delo vsem v veselje. Tako namreč nastajajo najboljše storitve. Opis delovnega mesta   Naloge in odgovornosti: nakladanje in razkladanje pohištva izdaja blaga strankam odgovornost za prevzem in izdajo blaga odgovornost za zalogo v celotnem skladišču skrb za red in urejenost skladišča    Pričakujemo   Od kandidata pričakujemo: poznavanje skladiščnega dela samostojnost pri delu, zanesljivost, natančnost, urejenost poznavanje dela z računalnikom izpit za viličarja predstavlja prednost    Ponujamo   Delovno mesto ponuja: Kandidatom nudimo zanimivo in samostojno delo, možnost izobraževanja in profesionalnega razvoja. S kandidati bomo sklenili delovno razmerje za določen čas z možnostjo podaljšanja.       Če vam opisano predstavlja izziv, pričakujemo vašo prijavo prekospletnega obrazca,najkasnejedo 12. 9. 2020. Upoštevane bodo samo prijave, ki bodo izpolnjene preko omenjene povezave."
Disponent / organizator prevozov (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/disponent-organizator-prevozov-mz-737646-737646/,26.08.2020,02:01,25.08.2020,Vrba d.o.o.,"
					Jesenice
				",https://www.optius.com/iskalci/prosta-delovna-mesta/disponent-organizator-prevozov-mz-737646-737646/,"Vrba d.o.o. je v transportni panogi že več kot 20 let. Podjetje se ukvarja s prevozi v domačem in mednarodnem transportu. S svojimi dostavnimi in tovornimi vozili ne potrebuje več kot 24 ur od naklada do razklada blaga. Vozni park je sestavljen iz 9 dostavnih vozil znamke Peugot Boxer in Renault Master z nosilnostjo 1500 kg in 19 tovornih vozil DAF z različnimi nakladalnimi površinami. Opis delovnega mesta   Naloge in odgovornosti: organizacija domačih in mednarodnih prevozov na področju EU in Švice, razporejanje prevozov med vozniki, usmerjanje in nadzor le-teh, komunikacija z obstoječimi strankami in iskanje novih, urejanje dokumentacije, ki spremlja tovor, koordinacija z vozniki, strankami in naročniki, iskanje optimalnih rešitev organizacije transporta.    Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.,                                    VI/1.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: tekoče znanje vsaj enega tujega jezika (angleškega in/ali nemškega jezika), poznavanje domačega in tujega trga, telefonsko in pisno komuniciranje, poznavanje dela z računalnikom, samoinciativnost in občutek odgovornosti, pogajalske sposobnosti in odločnost.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas s poskusno dobo 3 mesece in možnostjo zaposlitve za nedoločen čas zaposlitev za polni delovni čas, zanimivo in dinamično delo, urejen delovni čas (enoizmensko delo), službeni telefon, nagrajevanje nadpovprečnih dosežkov. stimulativno plačilo    Mesečno plačilo                                       2000 - 2500 € bruto                                                                                             - stimulativno nagrajevanje                          Vabimo vas, da nam pošljete prijavo preko ponujene prijavne možnostiportala Optius. Prijave pričakujemodo 24. 9. 2020."
Voznik C kategorije v mednarodnem transportu (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-c-kategorije-v-mednarodnem-transportu-mz-737644-737644/,26.08.2020,02:01,25.08.2020,Vrba d.o.o.,"
					Tujina - EU
				",https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-c-kategorije-v-mednarodnem-transportu-mz-737644-737644/,"Podjetje Vrba d.o.o. v svoj kolektiv vabi osebo za delovno mesto Voznik C kategorije v mednarodnem transportu (m/ž). Opis delovnega mesta   Naloge in odgovornosti: vožnja urejanje dokumentacije    Pričakujemo   Zahtevana izobrazba                                    III.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: točnost in korektnost zaželena praksa na podobnih delih vozniški izpit C kategorije NPK (koda 95)    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas 3-mesečno poskusno delo zaposlitev za polni delovni čas stimulativno plačilo za korektno opravljeno delo    Mesečno plačilo                                       2000 - 2500 € bruto                                                                                             - odvisno od sposobnosti delavca                          Vabimo vas, da nam pošljete prijavo preko ponujene prijavne možnostiportala Optius. Prijave pričakujemodo 24. 9. 2020."
Prodajalec (m/ž) - Krško (več delovnih mest),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-krsko-vec-delovnih-mest-737619-737619/,26.08.2020,02:01,25.08.2020,Lidl Slovenija d.o.o. k.d.,"
					Krško
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-krsko-vec-delovnih-mest-737619-737619/,"Prodajalec (m/ž) - Krško (več delovnih mest)     Smo vzbudili vaše zanimanje?Če ste pripravljeni sprejeti izziv, vas vabimo, da se prijavite izključno preko spletnega obrazca. Dospletnega obrazcadostopate tako, da kliknete na gumb ""Prijavite se"". Vlog, prejetih po drugi poti (elektronska pošta, navadna pošta,...), ne bomo obravnavali in bodo izbrisane iz sistema. Prijave pričakujemodo1. 9. 2020."
Prodajalec (m/ž) - Novo mesto (več delovnih mest),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-novo-mesto-vec-delovnih-mest-737616-737616/,26.08.2020,02:01,25.08.2020,Lidl Slovenija d.o.o. k.d.,"
					Novo mesto
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-novo-mesto-vec-delovnih-mest-737616-737616/,"Prodajalec (m/ž) - Novo mesto (več delovnih mest)     Smo vzbudili vaše zanimanje?Če ste pripravljeni sprejeti izziv, vas vabimo, da se prijavite izključno preko spletnega obrazca. Dospletnega obrazcadostopate tako, da kliknete na gumb ""Prijavite se"". Vlog, prejetih po drugi poti (elektronska pošta, navadna pošta,...), ne bomo obravnavali in bodo izbrisane iz sistema. Prijave pričakujemodo1. 9. 2020."
Prodajalec (m/ž) - Trbovlje (več delovnih mest),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-trbovlje-vec-delovnih-mest-737618-737618/,26.08.2020,02:01,25.08.2020,Lidl Slovenija d.o.o. k.d.,"
					Trbovlje
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-trbovlje-vec-delovnih-mest-737618-737618/,"Prodajalec (m/ž) - Trbovlje (več delovnih mest)     Smo vzbudili vaše zanimanje?Če ste pripravljeni sprejeti izziv, vas vabimo, da se prijavite izključno preko spletnega obrazca. Dospletnega obrazcadostopate tako, da kliknete na gumb ""Prijavite se"". Vlog, prejetih po drugi poti (elektronska pošta, navadna pošta,...), ne bomo obravnavali in bodo izbrisane iz sistema. Prijave pričakujemodo1. 9. 2020."
