VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Operater na večosnem CNC rezkalnem in stružnem centru m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-92024.php,08.08.2018,04:03,12.07.2018,Horjak - Precise d.o.o. Domžale,Domžale - Zgornje Jarše,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-92024.php,"Začetki podjetja segajo v leto 1957, ko sta Anton in Marija Horjak začela v Domžalah z enostavno obrtno dejavnostjo. V letu 1990 smo hitro in učinkovito vzpostavili neposredne kontakte z evropskimi firmami na področju strojne, predvsem CNC obdelave izdelkov po naročnikovih načrtih. Največ sodelujemo z državami iz EU kot so: Nemčija, Avstrija, Francija, Nizozemska, Madžarska, Poljska, Španija in Velika Britanija. Več o podjetju   Horjak - Precise d.o.o. Domžale Glavna dejavnost Mehanska obdelava kovin. Leto ustanovitve 1990 Število zaposlenih 50 - 99 Poslanstvo in vizija Spoštujemo posameznika in smo usmerjeni k visokim dosežkom in prispevkom vsakega. Tako skupne cilje dosegamo s sodelovanjem vseh zaposlenih. Poslovanje vodimo v smislu trajne rasti podjetja, zato se zavzemamo za kakovostno proizvodnjo in neprestane izboljšave, spodbujamo fleksibilnost in inovativnost. Stremimo k spoštovanju rokov in zadovoljnimi strankami. Cilji in usmeritve Strankam želimo ponuditi tehnično zahtevne izdelke in storitve najvišje kakovosti in največje možne vrednosti, v dogovorjenem času in za sprejemljivo ceno in si tako pridobiti in obdržati njihovo spoštovanje in lojalnost.. Z najsodobnejšo CNC tehnologijo bomo izdelovali izdelke za najzahtevnejše naročnike ter proizvajali zaključene izdelke (ventile,valje...) v novih sodobno opremljenih prostorih. Prizadevamo si delovati na tistih interesnih področjih, ki rastejo iz naše tehnologije in zahtev naših strank, ki dajejo možnost trajne rasti in nam omogočajo, da naredimo kvaliteten in profitabilen izdelek. Stremimo k doseganju zadostnega profita za financiranje rasti našega podjetja in za omogočanje virov, ki jih potrebujemo za dosego drugih ciljev. Naša rast bo omejena le z našim profitom in našo sposobnostjo razvijati in izdelovati inovativne izdelke, ki zadovoljujejo resnične potrebe strank. Posameznikom bi radi ponudili zaposlenost in dohodek glede na dosežke. Zagotoviti jim želimo varno in prijetno delovno okolje, prepoznati njihove individualne dosežke in jim pomagati doseči občutek zadovoljstva z delom, ki ga opravljajo. Gojiti želimo iniciativo in kreativnost z dopuščanjem velike svobode ukrepanja posameznika pri doseganju dobro opredeljenih ciljev.    Opis delovnega mesta  Naloge in odgovornosti: Delujemo na področju izdelave strojnih delov za različna področja industrij, večinoma za proizvodnjo:  različnih valjev (brez gumiranja); raznih kovinskih preciznih izdelkov; finomehanskih in optičnih kovinskih izdelkov.  Naše glavne prednosti so v izdelavi kosov in sklopov v malih in srednje velikih serijah.Vsi izdelki so podvrženi vmesni in končni kontroli po priporočilih standarda ISO 9001:2000, katerega smo pridobili v letu 2003.Znani smo po kvaliteti izdelkov, zanesljivosti in točnosti ter uspešnem zadovoljevanju potreb kupcev.Naše vodilo je: »Stremimo k popolnosti«.V podjetju je trenutno zaposlenih 90 ljudi, v celotnem procesu proizvodnje pa je vključenih tudi prek 50 različnih kooperantov. Vsem zaposlenim nudimo dinamično delo v sodobno opremljenih proizvodnih prostorih na računalniško vodenih strojih, podprtih z najsodobnejšo programsko opremo CAD/CAM.Sedaj vabimo kandidate in kandidatke na prosto delovno mesto: Operater na večosnem CNC rezkalnem in stružnem centru m/ž. K sodelovanju vabimo tako začetnike kot tudi izkušene delavce s prakso.  Pričakujemo  Zahtevana izobrazba: III., IV., V., VI/1.   Pričakujemo:  kandidate z ambicijami spoznavanja in učenja novih sodobnih oblik strojne obdelave na orodnih strojih.   Ponujamo  Ponujamo:  stimulativni zaslužek v sodobno opremljeni proizvodni hali; toplo malico pri dvoizmenskem delu; proste vikende - delo je od ponedeljka do petka."
Razvijalec v okolju Microsoft .NET m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81316.php,08.08.2018,04:02,24.07.2018,CREA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvijalec-v-okolju-Microsoft-NET-81316.php,"Smo zelo izkušena razvojna ekipa na področju e-poslovanja, BPM in računalniške varnosti ter eno največjih razvojnih podjetij v Sloveniji; sodelujemo z mednarodnimi in slovenskimi organizacijami pri pripravi priporočil in standardov za varno elektronsko poslovanje; razvijamo napredno in zahtevno programsko opremo za najbolj ugledne slovenske naročnike. Več o nas si lahko preberete na naši spletni strani www.crea.si. Več o podjetju   CREA d.o.o. Glavna dejavnost Podjetniško in poslovno svetovanje. Leto ustanovitve 2001 Predstavitev podjetja CREA je vodilna slovenska svetovalna in izvedbena družba na področju upravljanja poslovnih procesov in varnega elektronskega poslovanja v regiji. S povezovanjem dolgoletnih izkušenj in znanja vrhunskih strokovnjakov z različnih poslovnih področij zagotavlja CREA organizacijam večjo učinkovitost in obvladljivost poslovnih procesov ter prehod na varno elektronsko poslovanje.  Družba CREA svojim poslovnim partnerjem zagotavlja izboljšanje sposobnosti poslovnega inoviranja in hitrega prilagajanje novim tržnim okoliščinam, s čimer le-ti dosegajo boljše poslovne rezultate in močno povečajo svojo konkurenčnost. Število zaposlenih 20 - 49 Poslanstvo in vizija V družbi CREA upravljamo z znanjem in ga delimo v mednarodnem prostoru z namenom izboljšanja poslovanja in poenostavljanja življenja ljudi. Naša izhodišča so etična načela, preudarna uporaba sodobne tehnologije in dovršene rešitve. Kakovost življenja razumemo kot možnost sprejemanja novega znanja in kreativnega ustvarjanja.  Povezovanje dolgoletnih izkušenj in znanj vrhunskih strokovnjakov omogoča poslovno uspešnost naših partnerjev in nas samih. S kakovostnim delovanjem prispevamo k dolgoročnemu zadovoljstvu partnerjev in k njihovi konkurenčnosti. Cilji in usmeritve Naš cilj je, da na področjih povečevanja učinkovitosti poslovanja z aktivnim delovanjem ostanemo vodilno svetovalno in izvedbeno podjetje v regiji.    Opis delovnega mesta  Naloge in odgovornosti: Razvoj naprednih, zanimivih, zahtevnih in varnih spletnih in drugih rešitev na področju e-poslovanja in upravljanja poslovnih procesov (BPM, workflow) v okolju Microsoft.NET. Ponujamo zanimivo delo v prijetnem delovnem okolju v izkušeni razvojni ekipi z uvajanjem v sodobne tehnologije računalniške varnosti, elektronskega poslovanja in upravljanja poslovnih procesov.   Delovni čas: po dogovoru  Pričakujemo  Zahtevane delovne izkušnje: Niso pomembne   Pričakujemo: Pomembnejši od trenutnega tehničnega znanja so veselje in želja po načrtovanju in razvijanju programskih rešitev, sposobnost učenja ter čut za skupinsko delo. Prednost imajo kandidati,   ki so vešči načrtovanja in programiranja uporabniških aplikacij, objektnega usmerjenega razvoja, že poznajo Microsoftova razvojna orodja (Visual Studio.NET), programske jezike (C#, Delphi), razvoj spletnih rešitev (ASP.NET, XML, jQuery, MVC, AJAX, SignalR, HTML, JScript, CSS, ActiveX), načrtovanje in izvedbo podatkovnih zbirk (npr. SQL Server, Microsoft Reporting Services, Oracle, idr.) in varovalne mehanizme (digitalna potrdila, elektronski podpis, šifriranje, pametne kartice).   Ponujamo  Ponujamo: Redno delovno razmerje za nedoločen čas s 6 mesečnim poskusnim delom ali pogodbeno delo.. Ponujamo dobro plačilo za dobro opravljeno delo in veliko možnosti za strokovno izpopolnjevanje.   Oblika zaposlitve ali sodelovanja: zaposlitev za nedoločen čas   Poskusna doba: 6 mesecev"
"Administrativno delo v oddelku računovodstva (m/ž) – študentsko delo, Ljubljana",https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrativno-delo-v-oddelku-racunovodstva-mz--studentsko-delo-ljubljana-96313.php,08.08.2018,04:03,18.07.2018,Trenkwalder kadrovske storitve d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrativno-delo-v-oddelku-racunovodstva-mz--studentsko-delo-ljubljana-96313.php,"Si komunikativen/-a in se veseliš timskega dela? Se želiš strokovno razvijati na področju računovodstva, pridobiti veliko novega znanja in izkušenj? Potem iščemo prav tebe! Pridruži se izkušenemu timu sodelavcev in postani del velike Trenkwalder družine. Smo vodilno mednarodno podjetje za opravljanje storitev na področju kadrovskega svetovanja in zaposlovanja v srednji in vzhodni Evropi. Prisotni smo v 17-ih državah, v Sloveniji pa imamo že več kot 20 let tradicije. Vse to znanje in izkušnje si želimo deliti s teboj! Si z nami? Več o podjetju   Trenkwalder kadrovske storitve d.o.o. Glavna dejavnost Zaposlovanje, posredovanje delovne sile, kadrovsko svetovanje, iskanje in selekcija kadra. Leto ustanovitve 2001 Predstavitev podjetja Podjetje Trenkwalder kadrovske storitve d.o.o. je del mednarodne družbe z več kot 30-letno tradicijo. Prisotni smo v 17-ih državah, kjer imamo kar 300 poslovalnic in zaposlujemo več kot 70.000 ljudi. Naša mednarodna mreža vključuje preko 15.000 priznanih podjetij iz vseh sektorjev gospodarstva. Od leta 2011 smo člani nemške skupine Droege Group International AG. V Sloveniji se že 15. leto uspešno povezujemo z različnimi podjetji vseh velikosti in dejavnosti. S 6-imi lokacijami (Ljubljana, Maribor, Celje, Koper, Novo mesto in Jesenice) imamo eno najširših poslovnih mrež med ponudniki kadrovskih rešitev in storitev zaposlovanja. S svojim znanjem, posluhom za ljudi in prilagodljivostjo uspešno povezujemo kandidate in podjetja. Število zaposlenih nad 500 Poslanstvo in vizija Vsakodnevno stremimo k izboljšanju svojega dela in grajenju pozitivnih odnosov z zaposlenimi, poslovnimi partnerji in našim širšim okoljem. Delujemo profesionalno, vzorno in družbeno koristno. Zavezani smo k dolgoročnemu in pravičnemu sodelovanju. Uspešni karieri naših zaposlenih in poslovni uspešnosti naših naročnikov posvečamo enako mero pozornosti. Cilji in usmeritve Dolgoletne izkušnje in standardizirani postopki nam omogočajo hitro ter učinkovito prilaganje posameznim željam in potrebam. Smo zanesljiv delodajalec našim zaposlenim in strateški partner naročnikom. Usklajujemo želje in interese iskalcev zaposlitve s potrebami različnih podjetij ter tako prispevamo k visoki stopnji zadovoljstva obojih. Trenkwalder je sinonim za visoko kvalitetno in profesionalno ponudbo kadrovskih rešitev. Storitve ali proizvodi Iskanje, selekcioniranje in posredovanje kadra, obračunavanje plač, oglaševanje delovnih mest, psihološka in druga testiranja, outplacement, celostno kadrovsko svetovanje in druge kadrovske rešitve po meri.    Opis delovnega mesta  Naloge in odgovornosti: Tvoje delo bo vključevalo:  opravljanje različnih administrativnih del, arhiviranje, pridobivanje podatkov za obračun plač, vnašanje podatkov v interni informacijski sistem, pripravljanje tabel, pripravljanje dokumentov, izpis dokumentov.   Pričakujemo  Pričakujemo: Ujeli se bomo, če:  si višji letnik ekonomske ali druge družboslovne smeri, ti delo s paketom MS Office ni tuje (pri tvojem delu ti bo koristilo predvsem poznavanje Excel-a), te odlikuje komunikativnost in veselje do dela z ljudmi, veš, da le s skupnimi močmi zmoremo več, zato ti je dobro timsko delo prav tako pomembno kot nam, si želiš veliko novega naučiti, iščeš dolgoročno sodelovanje, ki lahko preraste v redno zaposlitev.   Ponujamo  Ponujamo: Z nami se lahko veseliš:  razgibanega dela v prijetnem kolektivu, kjer ne manjka pozitivne energije, neprecenljivih izkušenj, ki jih lahko pridobiš v timu izkušenih strokovnjakov, številnih možnosti pridobivanja novega in bogatenje obstoječega strokovnega znanja, delovnega okolja, kjer lahko hitro napreduješ, se osebnostno in profesionalno razvijaš, razvoja raznolikih kompetenc, ki ti bodo v življenju in delu zelo koristile (sposobnost upravljanja s časom in dela s časovnimi roki, upravljanje s stresom, večopravilnost itd.), sodobno urejenih in svetlih poslovnih prostorov."
Administrator - računovodja m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---racunovodja-96879.php,08.08.2018,04:01,30.07.2018,Kariera d.o.o.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator---racunovodja-96879.php,"Za našega naročnika, uspešno in stabilno mednarodno podjetje, iščemo kandidate z dobrim znanjem nemškega jezika, za zaposlitev na delovnemu mestu Administrator - računovodja m/ž. Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti:  Priprava računovodskih načrtov, bilanc in poročil,  spremljanje in knjiženje denarnih tokov, obračun in kontrola potnih nalogov,  obračun plač, obračun ddv-ja, sodelovanje s strankami in naročniki.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: V., VI/1., VI/2., VII.   Zahtevane delovne izkušnje: 1 - 3 let   Pričakujemo:  Odlično znanje nemškega jezika, dobro znanje angleškega jezika, izkušnje z delom v računovodstvu, dobre komunikacijske sposobnosti, odgovornost in zanesljivost, prednost bodo imeli kandidati, ki poznajo program SAP.   Ponujamo  Ponujamo:  Ustreznim kandidatom bomo ponudili zaposlitev za nedoločen čas, enoizmenski delovni čas, z možnostjo prilagajanja, možnosti napredovanja in dodatnega izobraževanja, delo v uspešnem mednarodnem podjetju.    Poskusna doba: 3 mesece"
Administrator m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-96933.php,08.08.2018,04:04,31.07.2018,Kulturno društvo Mota,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-96933.php,"MoTA je multidisciplinarna platforma posvečena raziskovanju, produkciji in predstavljanju tranzitornih in eksperimentalnih umetniških oblik. Je muzej brez stalne zbirke in prostora. Njegovi programi potekajo na različnih lokacijah in v začasnih fizičnih in virtualnih prostorih.  MoTA vodi festival SONICA, koncertni seriji SONICA in SONICA Classics, ter SONICA X; zvočno galerijo Arkade, v naši produkciji so nastale instalacije Moonolith in Cyanometer; umetniške rezidence in razstave. motamuseum.com  Več o podjetju   Kulturno društvo Mota"
Administrator in komercialist m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-in-komercialist-96584.php,08.08.2018,04:04,24.07.2018,"VRD Dankon, d. o. o.",Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-in-komercialist-96584.php,"Podjetje VRD Dankon, d. o. o., je bilo ustanovljeno leta 2011 z namenom podpore družbi Siemens pri distribuciji, izobraževanjih, usposabljanjih in tehnični podpori obstoječim strankam pri programu Industrijska avtomatizacija.  Več o podjetju   VRD Dankon, d. o. o."
Administrator za nemški trg m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-za-nemski-trg-96876.php,08.08.2018,04:01,30.07.2018,Kariera d.o.o.,Maribor,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/administrator-za-nemski-trg-96876.php,"Za našega naročnika, uspešno in stabilno mednarodno podjetje, iščemo kandidate z dobrim znanjem nemškega jezika, za zaposlitev na delovnemu mestu Administrator za nemški trg m/ž. Več o podjetju   Kariera d.o.o. Glavna dejavnost V Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.  Če iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.  Sodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.  Karierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna. Leto ustanovitve 2005 Predstavitev podjetja Kaj nas dela drugačne?  Strokovnjaki prepoznavamo strokovnjake Naše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.  Projektne rešitve Poiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.    Opis delovnega mesta  Naloge in odgovornosti:  Splošno in celovito preverjanje podjetij v programu (splošni in finančni podatki), kontrola in ažuriranje podatkov, pridobivanje dokumentov preko različnih javnih portalov, priprava poročil in analiz iz pridobljenih podatkov, komunikacija s sodelavci in nadrejenimi.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: III., IV., V., VI/1., VI/2.   Zahtevane delovne izkušnje: 1 - 3 let   Pričakujemo:  Dobro znanje nemškega jezika, poznavanje računalniških programov MS Office, veselje do administrativnega dela s številkami, dobre komunikacijske sposobnosti, odgovornost in zanesljivost.   Ponujamo  Ponujamo:  Ustreznim kandidatom bomo ponudili sodelovanje za nedoločen čas, enoizmenski delovni čas, z možnostjo prilagajanja, možnost napredovanja in dodatnega izobraževanja, delo v uspešnem mednarodnem podjetju, kjer le-to ne posega v zasebno življenje.    Poskusna doba: 3 mesece"
Agent v klicnem centru (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-v-klicnem-centru-mz-97272.php,08.08.2018,04:00,06.08.2018,DEKRA zaposlitev d.o.o.,Novo mesto,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-v-klicnem-centru-mz-97272.php,"DEKRA ZAPOSLITEV d.o.o. je agencija za posredovanje pri zaposlovanju, raziskovanje tržišča in javnega mnenja ter nudenje intelektualnih storitev.  Ustanovljena je bila leta 2014 v Ljubljani s strani podjetja DEKRA Arbeit GmbH iz Stuttgarta kot del velike mednarodne družbe DEKRA SE, ki zaposluje 39.000 ljudi v več kot 50-ih državah po vsem svetu.  Za našega naročnika iščemo visoko usposobljenega in motiviranega kandidata na delovnem mestu: Agent v klicnem centru (m/ž)  Kraj dela: Novo mesto  Več o podjetju   DEKRA zaposlitev d.o.o. Predstavitev podjetja www.dekra-zapo.si    Opis delovnega mesta  Naloge in odgovornosti:  svetovanje, informiranje in pomoč strankam v primeru splošnih ali tehničnih vprašanj, reševanje in zaključevanje pisnih zahtevkov, zagotavljanje visoko profesionalne izkušnje kupca tekom obravnave zahtevkov, ustvarjanje pozitivnega odnosa s kupci, reševanje reklamacijskih primerov z obrazložitvijo pritožbe, določanje vzroka težave ter izbira optimalne rešitve, izvajanje vseh nalog vezanih na prodajne klicne akcije v kontaktnem centru in klicanje obstoječe baze kupcev.   Pričakujemo  Pričakujemo:  vsaj eno leto izkušenj v službi za obravnavo strank, visoka stopnja predanosti zadovoljstvu kupca, poglobljeno znanje o načelih in praksah za delo s kupci, o trženju ter prodaji, odlične pisne ter verbalne komunikacijske spretnosti, osnovno znanje dela z računalnikom (MS Office), tekoče znanje slovenskega jezika, dobro znanje angleškega jezika, znanje hrvaškega ali srbskega jezika predstavlja prednost.   Ponujamo  Ponujamo:  zaposlitev za nedoločen čas s 3-mesečnim poskusnim obdobjem, fiksen delovni čas v dopoldanski in popoldanski izmeni, delo v pisarni (ni terenskega dela), ustvarjalno in razgibano delo."
Agent za delo v klicnem centru m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-za-delo-v-klicnem-centru-96727.php,08.08.2018,04:02,26.07.2018,TOSA d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-za-delo-v-klicnem-centru-96727.php,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Več o podjetju   TOSA d.o.o.    Opis delovnega mesta  Naloge in odgovornosti: Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje. Delo poteka od ponedeljka do petka vsak dan od 8h-16h.  Pričakujemo  Pričakujemo: Zaželene so izkušnje iz tega področja. Agent mora biti komunikativn, ambiciozen, pozitivno naravnan in mora imeti veselje do dela. Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.  Ponujamo  Ponujamo: Nudimo redno zaposlitev z poskusno dobo 1. mesec, kasneje možnost tudi za nedoločen čas. Poleg fiksne plače je tudi stimulacija."
Agent za predpripravo v IT razvoju m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-za-predpripravo-v-it-razvoju-96701.php,08.08.2018,04:02,26.07.2018,Modicus d.o.o.,Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/agent-za-predpripravo-v-it-razvoju-96701.php,"Smo uspešno, hitro rastoče mednarodno podjetje, ki deluje v več kot 80-ih državah, s sedežem v Sloveniji, ki se ukvarja z posredništvom pri najemu vozil. Zaradi širitve in velikega obsega dela iščemo več novih sodelavcev. Več o podjetju   Modicus d.o.o.    Opis delovnega mesta  Naloge in odgovornosti:  predpriprava podatkov za razvijalce, pregledovanje, analiza in usklajevanje dokumentacije za namen implementacije, izvedba testnih rezervacij, validacija testnih rezervacij ter komunikacija z dobavitelji.    Delovni čas: polni delovni čas  Pričakujemo  Zahtevana izobrazba: V.   Zahtevane delovne izkušnje: 1 - 3 let   Pričakujemo:  samostojnost pri delu, odgovornost, samoiniciativnost, strukturirani pristop k delu, dobre komunikacjske sposobnosti, dobro govorno in pisno znanje angleškega jezika, odlično poznavanje ms office orodij, vključevanje v proces izoljšav in optimizacije, sposobnost timskega dela, sposobnost logičnega razmišljanja.   Ponujamo  Ponujamo:  odličen kolektiv, sproščeno delovno okolje, možnost zaposlitve za nedoločen čas, izobraževanje, možnost osebne rasti in napredovanja.  Z delom je možno pričeti takoj.   Oblika zaposlitve ali sodelovanja: zaposlitev za določen čas   Poskusna doba: 3 mesece   Mesečno plačilo: po dogovoru"
